name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,12/31/2010
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"256,100,000","128,300,000","257,100,000","137,500,000","270,700,000","143,300,000","202,200,000"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69,600,000","69,000,000","54,900,000","48,300,000","57,500,000",,
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"186,500,000","59,300,000","202,200,000",,"213,200,000","143,300,000",
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86,100,000","133,400,000","89,200,000","136,500,000","148,700,000","84,300,000","119,600,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,"0","6,200,000","6,000,000","6,200,000","2,845,900,000","2,666,900,000","3,605,200,000","3,939,900,000","3,761,500,000","5,020,000,000","4,993,100,000","4,671,400,000","4,352,000,000","4,199,100,000","3,941,500,000","3,303,900,000","2,887,400,000",,,,,,,
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"956,200,000","1,316,700,000","1,279,900,000","568,100,000","433,800,000","796,700,000","1,312,500,000"
TotalEquityGrossMinorityInterest,"6,354,300,000","5,706,200,000","5,033,000,000","4,622,000,000","3,712,200,000","2,930,200,000","2,430,200,000","2,142,700,000","2,069,100,000","2,969,600,000","3,295,500,000","3,618,300,000","3,135,800,000","2,836,300,000","3,079,200,000","3,123,300,000","3,043,000,000","2,949,000,000","2,771,800,000","2,121,800,000","1,778,000,000","1,454,000,000","1,578,200,000","1,780,700,000","1,726,100,000","6,077,600,000","6,697,500,000","7,738,900,000","8,158,400,000","9,094,500,000","9,896,900,000","10,037,500,000","9,916,300,000","10,377,400,000","9,558,000,000","9,868,100,000","10,058,600,000","10,695,400,000","13,430,700,000","13,269,300,000","12,079,800,000","11,090,600,000","11,384,200,000","3,221,600,000","2,198,600,000"
	TotalPartnershipCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,199,000,000","1,315,600,000",,"873,100,000","772,600,000","1,241,900,000","929,700,000"
		LimitedPartnershipCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"219,200,000","197,600,000",,,,,
		GeneralPartnershipCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"983,300,000","1,122,200,000",,"873,100,000","772,600,000","1,241,900,000","929,700,000"
	StockholdersEquity,"5,910,000,000","5,279,000,000","4,759,200,000","4,337,000,000","3,462,000,000","2,689,200,000","2,211,500,000","1,958,300,000","1,865,400,000","618,600,000","887,400,000","1,230,900,000","1,085,200,000","977,600,000","1,044,700,000","1,046,300,000","1,049,400,000","1,016,600,000","978,600,000","510,600,000","402,400,000","307,900,000","352,700,000","387,300,000","402,600,000","516,600,000","594,300,000","684,200,000","604,500,000","711,500,000","684,600,000","782,700,000","837,600,000","809,500,000","718,200,000","691,300,000","800,300,000","1,068,900,000","0","0","2,277,600,000","797,900,000","617,100,000","604,500,000","904,000,000"
		CapitalStock,"3,600,000","3,600,000","3,600,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","703,800,000","976,500,000","1,308,700,000","1,166,700,000","1,060,900,000","1,128,500,000","1,125,900,000","1,117,300,000","1,089,300,000","1,048,000,000","603,000,000","498,500,000","403,100,000","438,700,000","476,800,000","488,300,000","606,700,000","668,000,000","752,000,000","654,900,000","750,500,000","704,900,000","794,600,000","852,200,000","820,700,000","729,700,000","703,400,000","805,600,000","1,073,700,000",,,"1,007,700,000",,,,
			PreferredStock,,,,,,,,,,"0","0","387,500,000","387,500,000","387,500,000","387,500,000","387,500,000","387,500,000","387,500,000","387,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"3,600,000","3,600,000","3,600,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","703,800,000","976,500,000","921,200,000","779,200,000","673,400,000","741,000,000","738,400,000","729,800,000","701,800,000","660,400,000","603,000,000","498,500,000","403,100,000","438,700,000","476,800,000","488,300,000","606,700,000","668,000,000","752,000,000","654,900,000","750,500,000","704,900,000","794,600,000","852,200,000","820,700,000","729,700,000","703,400,000","805,600,000","1,073,700,000",,,"1,007,700,000",,,,
		AdditionalPaidInCapital,"2,982,400,000","2,717,600,000","2,671,700,000","2,621,700,000","2,573,700,000","2,546,200,000","2,615,700,000","2,679,800,000","2,569,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"2,924,000,000","2,557,800,000","2,083,900,000","1,711,800,000","884,800,000","139,500,000","-407,700,000","-725,000,000","-707,100,000","-85,200,000","-89,100,000","-77,800,000","-81,500,000","-83,300,000","-83,800,000","-79,600,000","-67,900,000","-72,700,000","-69,400,000","-92,400,000","-96,100,000","-95,200,000","-86,000,000","-89,500,000","-85,700,000","-90,100,000","-73,700,000","-67,800,000","-50,400,000","-39,000,000","-20,300,000","-11,900,000","-14,600,000","-11,200,000","-11,500,000","-12,100,000","-5,300,000","-4,800,000",,,,,,,
		GainsLossesNotAffectingRetainedEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,500,000","-4,200,000","-69,100,000","-55,800,000","-31,700,000","-40,900,000","-34,500,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,339,000,000","853,700,000","648,800,000","645,400,000","938,500,000"
	MinorityInterest,"444,300,000","427,200,000","273,800,000","285,000,000","250,200,000","241,000,000","218,700,000","184,400,000","203,700,000","2,351,000,000","2,408,100,000","2,387,400,000","2,050,600,000","1,858,700,000","2,034,500,000","2,077,000,000","1,993,600,000","1,932,400,000","1,793,200,000","1,611,200,000","1,375,600,000","1,146,100,000","1,225,500,000","1,393,400,000","1,323,500,000","5,561,000,000","6,103,200,000","7,054,700,000","7,553,900,000","8,383,000,000","9,212,300,000","9,254,800,000","9,078,700,000","9,567,900,000","8,839,800,000","9,176,800,000","9,258,300,000","9,626,500,000","12,231,700,000","11,953,700,000","9,802,200,000","9,419,600,000","9,994,500,000","1,375,200,000","364,900,000"
TotalCapitalization,"13,880,800,000","13,240,600,000","13,085,000,000","12,037,600,000","10,862,400,000","10,223,100,000","9,462,300,000","8,419,500,000","8,250,000,000","7,301,600,000","7,080,700,000","7,269,500,000","6,372,400,000","7,368,100,000","7,377,700,000","7,473,300,000","7,207,800,000","6,894,000,000","6,289,000,000","5,741,500,000","5,399,400,000","5,518,800,000","4,990,800,000","5,048,900,000","4,210,600,000","18,801,800,000","18,514,100,000","18,669,700,000","18,443,800,000","18,056,800,000","18,413,300,000","18,215,800,000","17,790,800,000","17,092,900,000","16,835,800,000","16,634,300,000","16,036,200,000","15,611,900,000",,,,,,,
PreferredStockEquity,,,,,,,,,,,,"387,500,000","387,500,000","387,500,000","387,500,000","387,500,000","387,500,000","387,500,000","387,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"5,910,000,000","5,279,000,000","4,759,200,000","4,337,000,000","3,462,000,000","2,689,200,000","2,211,500,000","1,958,300,000","1,865,400,000","618,600,000","887,400,000","843,400,000","697,700,000","590,100,000","657,200,000","658,800,000","661,900,000","629,100,000","591,000,000","510,600,000","402,400,000","307,900,000","352,700,000","387,300,000","402,600,000","516,600,000","594,300,000","684,200,000","604,500,000","711,500,000","684,600,000","782,700,000","837,600,000","809,500,000","718,200,000","691,300,000","800,300,000","1,068,900,000","1,199,000,000","1,315,600,000","2,277,600,000","797,900,000","617,100,000","604,500,000","904,000,000"
NetTangibleAssets,"5,089,900,000","5,244,100,000","4,722,300,000","4,298,100,000","3,417,000,000","2,640,500,000","2,159,600,000","1,903,200,000","1,807,100,000","556,300,000","821,700,000","1,160,600,000","1,011,200,000","900,300,000","1,017,500,000","1,016,400,000","1,015,400,000","980,700,000","940,600,000","471,100,000","362,300,000","265,900,000","246,100,000","270,100,000","275,500,000","380,900,000","422,700,000","303,600,000","205,200,000","269,400,000","178,200,000","238,000,000","269,000,000","226,700,000","137,900,000","66,700,000","150,200,000","377,800,000","-577,300,000","-594,900,000","1,658,600,000","203,000,000","8,800,000","181,300,000","455,600,000"
WorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-10,014,200,000","-9,505,500,000","12,942,200,000","11,196,900,000","11,495,500,000","3,718,400,000","3,293,000,000"
InvestedCapital,"13,880,800,000","13,240,600,000","13,085,000,000","12,037,600,000","10,862,400,000","10,223,100,000","9,462,300,000","8,419,500,000","8,250,000,000","7,301,600,000","7,080,700,000","6,882,000,000","5,984,900,000","6,980,600,000","6,990,200,000","7,085,800,000","6,820,300,000","6,506,500,000","5,901,400,000","5,741,500,000","5,399,400,000","5,518,800,000","4,990,800,000","5,048,900,000","4,210,600,000","18,801,800,000","18,514,100,000","18,669,700,000","18,443,800,000","18,056,800,000","18,413,300,000","18,215,800,000","17,790,800,000","17,092,900,000","16,835,800,000","16,634,300,000","16,036,200,000","15,611,900,000","14,743,300,000","14,380,600,000","15,840,300,000","11,611,200,000","11,936,400,000","12,123,800,000","12,429,000,000"
TangibleBookValue,"5,089,900,000","5,244,100,000","4,722,300,000","4,298,100,000","3,417,000,000","2,640,500,000","2,159,600,000","1,903,200,000","1,807,100,000","556,300,000","821,700,000","773,100,000","623,700,000","512,800,000","630,000,000","628,900,000","627,900,000","593,200,000","553,000,000","471,100,000","362,300,000","265,900,000","246,100,000","270,100,000","275,500,000","380,900,000","422,700,000","303,600,000","205,200,000","269,400,000","178,200,000","238,000,000","269,000,000","226,700,000","137,900,000","66,700,000","150,200,000","377,800,000","621,700,000","720,700,000","1,658,600,000","203,000,000","8,800,000","181,300,000","455,600,000"
TotalDebt,"8,495,400,000","8,499,400,000","8,868,200,000","8,214,400,000","7,920,000,000","8,047,400,000","7,515,800,000","6,728,100,000","6,658,400,000","6,971,200,000","6,486,100,000","6,346,500,000","5,607,700,000","6,390,500,000","6,333,000,000","6,427,000,000","6,158,400,000","5,877,400,000","5,310,400,000","5,230,900,000","4,997,000,000","5,210,900,000","4,638,100,000","4,661,600,000","3,808,000,000","18,285,200,000","17,919,800,000","17,985,500,000","17,839,300,000","17,345,300,000","17,728,700,000","17,433,100,000","16,953,200,000","16,283,400,000","16,117,600,000","15,943,000,000","15,235,900,000","14,543,000,000","13,544,300,000","13,065,000,000","13,562,700,000","10,813,300,000","11,319,300,000","11,519,300,000","11,525,000,000"
