name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,01/31/1989,10/31/1988,07/31/1988,04/30/1988,01/31/1988,10/31/1987,07/31/1987,04/30/1987,01/31/1987,10/31/1986,07/31/1986,04/30/1986,01/31/1986,10/31/1985
TotalRevenue,"4,140,000","174,000","334,000","153,000","3,480,000","685,000","3,785,000","668,000","236,000","2,728,000","887,000","546,000","715,000","1,425,000","1,764,000","941,000","2,763,000","4,068,000","3,456,000","3,924,000","3,829,000","1,534,000","1,873,000","2,220,000","1,389,000","1,303,000","1,791,000","1,026,000","2,178,000","486,000","1,477,000","1,101,000","592,000","416,000","620,000","980,000","97,000","2,414,000","3,647,000","3,113,000","2,009,000","2,433,000","2,434,000","2,363,000","1,952,000","2,516,000","37,721,000","2,408,000","2,951,000","3,713,000","4,733,000","4,030,000","2,685,000","3,731,647","2,988,362","2,358,136","1,961,611","147,398","1,719,802","1,191,535","1,009,396","1,182,197","380,132","338,999","505,479","3,706,487","634,306","846,322","637,161","970,552","2,407,300","527,600","893,000","3,030,700","857,700","2,015,100","1,078,400","681,700","810,800","4,560,400","642,800","690,900","935,700","725,500","825,800","859,000","301,600","153,900","153,900","153,800","-16,500","300,000","900,000","300,000","1,100,000","400,000","300,000","400,000","400,000","100,000","700,000","100,000","300,000","100,000","200,000","600,000","900,000","800,000","1,200,000","1,200,000","1,000,000","1,500,000","2,200,000","2,300,000","2,200,000","2,100,000","2,600,000","2,200,000","2,900,000","2,400,000","2,400,000","3,100,000","1,700,000","1,700,000","2,500,000","2,600,000","2,600,000","2,500,000","3,400,000","3,500,000","2,400,000","2,100,000","2,300,000","1,900,000","1,900,000","1,700,000","800,000","1,500,000","1,200,000","1,000,000","200,000","800,000","600,000","200,000","0","100,000","100,000"
	OperatingRevenue,"4,140,000","174,000","334,000","153,000","3,480,000","685,000","3,785,000","668,000","236,000","2,728,000","887,000","546,000","715,000","1,425,000","1,764,000","941,000","2,763,000","4,068,000","3,456,000","3,924,000","3,829,000","1,534,000","1,873,000","2,220,000","1,389,000","1,303,000","1,791,000","1,026,000","2,178,000","486,000","1,477,000","1,101,000","592,000","416,000","620,000","980,000","97,000","2,414,000","3,647,000","3,113,000","2,009,000","2,433,000","2,434,000","2,363,000","1,952,000","2,516,000","37,721,000","2,408,000","2,951,000","3,713,000","4,733,000","4,030,000","2,685,000","3,731,647","2,988,362","2,358,136","1,961,611","147,398","1,719,802","1,191,535","1,009,396","1,182,197","380,132","338,999","505,479","3,706,487","722,452","846,322","582,023","970,552","2,407,300","527,600","893,000","3,030,700","857,700","2,015,100","1,078,400","681,700","810,800","4,560,400","642,800","690,900","935,700","725,500","825,800","859,000","301,600","153,900","153,900","153,800","-16,500","300,000","900,000","300,000","1,100,000","400,000","300,000","400,000","400,000","100,000","700,000","100,000","300,000","100,000","200,000","600,000","900,000","800,000","1,200,000","1,200,000","1,000,000","1,500,000","2,200,000","2,300,000","2,200,000","2,100,000","2,600,000","2,200,000","2,900,000","2,400,000","2,400,000","3,100,000","1,700,000","1,700,000","2,500,000","2,600,000","2,600,000","2,500,000","3,400,000","3,500,000","2,400,000","2,100,000","2,300,000","1,900,000","1,900,000","1,700,000","800,000","1,500,000","1,200,000","1,000,000","200,000","800,000","600,000","200,000","0","100,000","100,000"
CostOfRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","2,334,000","10,775,000","0","1,873,000","2,344,000","2,358,000","2,318,000","1,941,000","2,502,000","6,800,000","1,218,000","1,732,000","2,327,000","8,397,000","0","0","0",,,,,,,,"4,958,702",,,,"4,348,707",,,,,,,,,,,,,"0","10,300","17,000","13,700","10,100","8,400","8,200","-534,300","-181,400","-161,200","-161,400","-185,300","-112,800","-300,000","-100,000","-200,000","0","-200,000","-100,000","-100,000","0","-100,000","-100,000","-100,000",,"-200,000","-100,000","200,000","200,000","400,000","400,000","300,000","300,000","300,000","400,000","300,000","500,000","300,000","300,000","300,000","100,000","400,000","200,000","300,000","300,000","300,000","400,000","300,000","200,000","300,000","200,000","300,000",,,,,,,,,,,,,,,,,
GrossProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,791,000","1,026,000","2,178,000","486,000","1,477,000","1,101,000","592,000","416,000","620,000","980,000","97,000","80,000","-7,128,000","3,113,000","136,000","89,000","76,000","45,000","11,000","14,000","30,921,000","1,190,000","1,219,000","1,386,000","-3,664,000","4,030,000","2,685,000","3,731,647","2,988,362","2,358,136","1,961,611","147,398","1,719,802","1,191,535","1,009,396","-3,776,505","380,132","338,999","505,479","-642,220","634,306",,"637,161","970,552","2,407,300",,"893,000","3,030,700","857,700","2,015,100",,,"810,800","4,550,100","625,800","677,200","925,600","717,100","817,600","1,393,300","483,000","315,100","315,300","339,100","96,300","600,000","1,000,000","500,000","1,100,000","600,000","400,000","500,000","400,000","200,000","800,000","200,000","400,000","300,000","300,000","400,000","700,000","400,000","800,000","900,000","700,000","1,200,000","1,800,000","2,000,000","1,700,000","1,800,000","2,300,000","1,900,000","2,800,000","2,000,000","2,200,000","2,800,000","1,400,000","1,400,000","2,100,000","2,300,000","2,400,000","2,200,000","3,200,000","3,200,000",,,,,,,,,,,,,,,,,
OperatingExpense,"80,925,000","23,967,000","20,919,000","19,378,000","16,662,000","16,841,000","14,048,000","14,348,000","13,233,000","15,361,000","13,558,000","14,504,000","13,989,000","16,047,000","15,540,000","15,640,000","27,069,000","27,692,000","29,582,000","27,485,000","31,757,000","33,246,000","36,725,000","32,213,000","33,755,000","37,007,000","35,229,000","33,397,000","34,928,000","31,467,000","33,528,000","31,443,000","29,141,000","31,905,000","22,734,000","24,249,000","18,755,000","17,481,000","9,422,000","17,864,000","13,624,000","13,377,000","12,459,000","11,523,000","9,892,000","9,722,000","9,855,000","10,069,000","10,505,000","10,793,000","9,521,000","11,186,000","11,408,000","11,518,011","10,629,735","10,936,114","12,321,312","7,568,426","7,130,555","6,697,794","6,878,815","2,292,025","7,398,591","6,483,897","6,829,869","2,237,292","4,911,895","5,510,418","5,540,865","5,990,180","6,215,300","4,345,200","4,886,300","4,994,100","3,744,400","4,182,600","4,273,900","4,166,000","4,401,100","4,947,600","5,952,700","5,794,300","8,054,400","7,298,800","6,972,700","6,079,300","5,706,000","4,641,700","3,303,300","3,242,300","4,040,600","3,300,000","3,400,000","3,500,000","3,600,000","2,900,000","2,000,000","2,000,000","2,100,000","2,300,000","2,700,000","2,200,000","3,100,000","2,600,000","4,700,000","2,600,000","3,900,000","3,700,000","3,400,000","3,600,000","2,900,000","3,700,000","4,400,000","4,300,000","4,200,000","4,700,000","4,300,000","4,100,000","4,200,000","3,500,000","4,100,000","3,600,000","3,500,000","3,100,000","3,400,000","3,300,000","3,400,000","3,400,000","3,100,000","3,400,000",,,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"23,278,000","6,911,000","6,241,000","5,821,000","4,306,000","4,121,000","3,623,000","3,640,000","3,528,000","3,666,000","3,219,000","3,403,000","3,908,000","4,896,000","4,333,000","3,722,000","5,621,000","5,593,000","5,894,000","5,346,000","6,534,000","7,229,000","11,930,000","6,950,000","7,790,000","9,307,000","11,076,000","8,487,000","8,184,000","6,089,000","6,249,000","5,004,000","4,787,000","4,582,000","4,677,000","3,578,000","3,411,000","3,138,000","-4,580,000","5,841,000","2,219,000","2,317,000","2,344,000","2,273,000","2,240,000","2,386,000","2,580,000","2,421,000","2,591,000","2,835,000","6,418,000","3,850,000","3,511,000","3,341,253","2,921,925","4,206,081","4,605,482","3,032,758","2,778,505","2,000,271","1,671,138","2,051,977","2,312,347","1,818,799","2,117,192","1,988,514","1,652,766","1,670,306","1,861,095","1,710,784","1,719,600","1,290,600","1,269,700","1,292,100","1,350,400","1,423,700","1,351,700","1,224,700","1,393,100","1,325,600","1,687,500","1,185,900","1,265,400","1,321,700","1,188,200","1,214,300","1,613,500","1,050,500","1,041,900","1,102,400","1,580,200","800,000","1,000,000","1,000,000","1,400,000","900,000","700,000","800,000","800,000","900,000","1,100,000","800,000","1,400,000","900,000","3,200,000","1,000,000","1,600,000","1,600,000","1,300,000","1,400,000","1,300,000","1,300,000","1,700,000","1,500,000","3,800,000","4,200,000","4,100,000","3,900,000","3,900,000","3,400,000","3,900,000","3,500,000","3,300,000","3,000,000","3,200,000","3,200,000","3,200,000","3,300,000","3,000,000","3,300,000",,,,,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,"23,278,000","6,911,000","6,241,000","5,821,000","4,306,000","4,121,000","3,623,000","3,640,000","3,528,000","3,666,000","3,219,000","3,403,000","3,908,000","4,896,000","4,333,000","3,722,000","5,621,000","5,593,000","5,894,000","5,346,000","6,534,000","7,229,000","11,930,000","6,950,000","7,790,000","9,307,000","11,076,000","8,487,000","8,184,000","6,089,000","6,249,000","5,004,000","4,787,000","4,582,000","4,677,000","3,578,000","3,411,000","3,138,000","2,644,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"23,278,000","6,911,000","6,241,000","5,821,000","4,306,000","4,121,000","3,623,000","3,640,000","3,528,000","3,666,000","3,219,000","3,403,000","3,908,000","4,896,000","4,333,000","3,722,000","5,621,000","5,593,000","5,894,000","5,346,000","6,534,000","7,229,000","11,930,000","6,950,000","7,790,000","9,307,000","11,076,000","8,487,000","8,184,000","6,089,000","6,249,000","5,004,000","4,787,000","4,582,000","4,677,000","3,578,000","3,411,000","3,138,000","2,644,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"57,647,000","17,056,000","14,678,000","13,557,000","12,356,000","12,720,000","10,425,000","10,708,000","9,705,000","11,695,000","10,339,000","11,101,000","10,081,000","11,151,000","11,207,000","11,918,000","21,448,000","21,875,000","23,464,000","21,915,000","24,999,000","25,793,000","24,558,000","25,009,000","25,711,000","27,447,000","23,900,000","24,656,000","26,490,000","25,125,000","27,026,000","26,185,000","24,100,000","27,070,000","17,804,000","20,417,000","15,090,000","14,090,000","13,748,000","11,769,000","11,114,000","10,769,000","9,824,000","8,594,000","7,169,000","6,853,000","6,742,000","7,215,000","7,256,000","6,438,000","2,440,000","7,241,000","7,802,000","8,685,941","7,603,836","6,626,059","7,611,666","4,486,774","4,111,982","4,457,475","4,967,629",,"4,837,466","4,416,320","4,463,899",,"3,010,351","3,591,334","3,430,992","4,030,618","4,247,000","2,805,800","3,367,800","3,453,200","2,145,300","2,510,100","2,673,400","2,692,500","2,809,300","3,423,200","4,066,400","4,409,600","6,445,100","5,633,100","5,440,500","3,976,700","3,701,500","3,292,700","1,962,700","1,817,300","2,171,800","1,900,000","1,900,000","1,900,000","1,600,000","1,800,000","1,200,000","1,100,000","1,200,000","1,300,000","1,500,000","1,300,000","1,600,000","1,500,000","1,400,000","1,500,000","2,000,000","2,000,000","2,000,000","2,000,000","1,400,000","2,200,000","2,500,000","2,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,"0","0","0","0","0","0","0","224,000","224,000","224,000","224,000","224,000","237,000","254,000","254,000","253,000","253,000","254,000","254,000","253,000","253,000","254,000","254,000","253,000","253,000","254,000","254,000","253,000","254,000","254,000","291,000","291,000","291,000","656,000","483,000","483,000","483,000","483,000","658,000","1,520,000","663,000","95,000","95,000","95,309","103,974","103,974","104,164","48,894","240,068","240,048","240,048","240,048","248,776","248,778","248,778","248,778","248,778","248,778","248,778","248,778","248,700","248,800","248,800","248,800","248,700","248,800","248,800","248,800","198,700","198,800","198,800","198,800","343,900","344,000","344,000","888,300","391,000","298,500","298,700","322,600","288,600","600,000","500,000","600,000","600,000","200,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","200,000","100,000","100,000","300,000","100,000","100,000","200,000","200,000","200,000","200,000","200,000","400,000","500,000","200,000","200,000","300,000","100,000","200,000","100,000","200,000","100,000","200,000","100,000","200,000","100,000","100,000","100,000",,,,,,,,,,,,,,,,,
