name,ttm,03/31/2022,12/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"519,000,000","478,000,000","425,000,000",,"367,172,000","348,188,000","325,886,000",,"241,823,000","218,979,000","189,105,000",,"159,689,000","142,116,000","124,599,000",,"100,936,000","93,863,000","78,680,000",,"60,595,000","53,244,000","50,526,000",,"47,899,000","40,972,000","39,116,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,000,000","6,000,000","6,000,000",,"5,532,000","4,837,000","4,583,000",,"3,667,000","3,626,000","3,283,000",,"2,800,000","2,466,000","2,022,000",,"2,248,000","2,174,000","1,936,000",,"727,000","1,452,000","1,447,000",,"1,437,000","1,105,000","1,029,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,000,000","6,000,000","6,000,000",,"5,532,000","4,837,000","4,583,000",,"3,667,000","3,626,000","3,283,000",,"2,800,000","2,466,000","2,022,000",,"2,248,000","2,174,000","1,936,000",,"727,000","1,452,000","1,447,000",,"1,437,000","1,105,000","1,029,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,,"0","-49,000,000","0","0","0","-10,000,000","9,000,000","0","0","-314,000,000",,,,,,,,,,,"0","0","-619,000,000","-936,000,000","-1,500,000,000","-1,372,000,000","248,000,000","436,000,000","136,000,000","277,000,000","-59,000,000","142,000,000","381,000,000","62,000,000","196,000,000","-1,282,000,000","661,000,000","-2,000,000","309,000,000","591,000,000","320,000,000","-110,000,000","144,000,000","350,000,000","154,000,000","462,000,000","-302,000,000","114,000,000","145,000,000","-3,444,000,000","-755,000,000","1,882,000,000","-1,001,000,000","-86,000,000","164,000,000","211,000,000","307,000,000","153,000,000","288,606,000","336,074,000","244,779,000","382,283,000","259,914,000","101,734,000","111,387,000","71,856,000","117,062,000","54,741,000","54,573,000","63,156,000","38,823,000","53,843,000","50,407,000","43,591,000","19,310,000","11,068,000","16,688,000","-18,390,000","20,879,000",,,"47,696,000",,"1,416,000","1,362,000","101,000","764,000","700,000",,,,,,,,"-23,373,000","9,200,000","5,900,000","4,700,000","4,054,000","4,200,000","3,000,000","1,600,000","2,300,000","1,200,000","1,900,000","900,000","700,000","200,000","300,000","100,000","-700,000","300,000","100,000","200,000"
			DeferredIncomeTax,,"0","-49,000,000","0","0","0","-10,000,000","9,000,000","0","0","-314,000,000",,,,,,,,,,,"0","0","-619,000,000","-936,000,000","-1,500,000,000","-1,372,000,000","248,000,000","436,000,000","136,000,000","277,000,000","-59,000,000","142,000,000","381,000,000","62,000,000","196,000,000","-1,282,000,000","661,000,000","-2,000,000","309,000,000","591,000,000","320,000,000","-110,000,000","144,000,000","350,000,000","154,000,000","462,000,000","-302,000,000","114,000,000","145,000,000","-3,444,000,000","-755,000,000","1,882,000,000","-1,001,000,000","-86,000,000","164,000,000","211,000,000","307,000,000","153,000,000","288,606,000","336,074,000","244,779,000","382,283,000","259,914,000","101,734,000","111,387,000","71,856,000","117,062,000","54,741,000","54,573,000","63,156,000","38,823,000","53,843,000","50,407,000","43,591,000","19,310,000","11,068,000","16,688,000","-18,390,000","20,879,000",,,"47,696,000",,"1,416,000","1,362,000","101,000","764,000","700,000",,,,,,,,"-23,373,000","9,200,000","5,900,000","4,700,000","4,054,000","4,200,000","3,000,000","1,600,000","2,300,000","1,200,000","1,900,000","900,000","700,000","200,000","300,000","100,000","-700,000","300,000","100,000","200,000"
		AssetImpairmentCharge,,,"0","13,000,000","0","-23,000,000","8,545,000,000","0","9,000,000","1,000,000","1,000,000","2,000,000","5,000,000",,,"-5,000,000","8,000,000","4,000,000","-3,000,000","34,000,000","1,184,000,000","1,046,000,000","886,000,000","2,900,000,000","5,494,000,000","5,094,000,000","4,978,000,000","14,000,000","-7,000,000","39,000,000","12,000,000","156,000,000","59,000,000","231,000,000","37,000,000","54,000,000","3,336,000,000",,,"-4,000,000",,,,"-16,000,000","53,000,000","0","0","1,247,000,000","91,000,000","9,000,000","9,783,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,"-77,000,000","20,000,000","17,000,000","-2,000,000","10,000,000","-27,000,000","82,000,000","22,000,000","-19,000,000","0","334,000,000","25,000,000","134,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102,000,000","-818,000,000","276,000,000","340,000,000","-631,000,000","-101,000,000","1,188,000,000","637,000,000","-50,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,,"4,000,000","4,000,000","5,000,000","7,000,000","4,000,000","5,000,000","6,000,000","7,000,000","11,000,000","6,000,000","7,000,000","7,000,000","9,000,000","9,000,000","11,000,000","11,000,000","16,000,000","11,000,000","12,000,000","15,000,000","13,000,000","12,000,000","17,000,000","18,000,000","20,000,000","23,000,000","0","19,000,000","20,000,000","20,000,000","20,000,000","22,000,000","24,000,000","32,000,000","27,000,000","30,000,000","31,000,000","32,000,000","34,000,000","40,000,000","39,000,000","40,000,000","36,000,000","44,000,000","35,000,000","32,000,000","36,000,000","36,000,000","34,000,000","34,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,"-572,000,000","-668,000,000","74,000,000","138,000,000","439,000,000","376,000,000","41,000,000","125,000,000","9,000,000","72,000,000","-190,000,000","-106,000,000","-134,000,000","-23,000,000","7,000,000","11,000,000","-62,000,000","-63,000,000","-137,000,000","-8,000,000","79,000,000","259,000,000","440,000,000","227,000,000","267,000,000","419,000,000","131,000,000","-32,000,000","-100,000,000","-152,000,000","30,000,000","-52,000,000","16,000,000","-20,000,000","-6,000,000","79,000,000","15,000,000","-14,000,000","-10,000,000",,,"30,000,000","-38,000,000","-983,000,000","1,230,000,000","-177,000,000","200,000,000","-1,000,000","56,000,000","25,000,000","2,388,000,000","-4,589,000,000","3,457,000,000","1,174,000,000",,"3,000,000","168,000,000","14,000,000","371,564,000","-438,610,000",,,,,,,,,,,"-3,292,000","364,000",,,,,,,,,,,,,,,,,"-13,400,000","12,900,000",,"600,000","-66,100,000","22,000,000","9,900,000",,,,"-200,000",,"28,400,000","7,600,000","2,700,000",,"-1,000,000","8,700,000","100,000","-400,000","0",,,"-2,100,000","400,000","900,000","1,000,000"
		ChangeInWorkingCapital,,"-70,000,000","-18,000,000","222,000,000","652,000,000","-120,000,000","161,000,000","-40,000,000","-77,000,000","-44,000,000","-93,000,000","38,000,000","22,000,000","-10,000,000","104,000,000","-105,000,000","-19,000,000","-460,000,000","113,000,000","-134,000,000","167,000,000","-81,000,000","-684,000,000","-157,000,000","-98,000,000","-292,000,000","-487,000,000","-44,000,000","-108,000,000","83,000,000","-323,000,000","10,000,000","-11,000,000","-89,000,000","-252,000,000","-270,000,000","-170,000,000","-140,000,000","-636,000,000","868,000,000","221,000,000","168,000,000","-663,000,000","-40,000,000","-75,000,000","667,000,000","17,000,000","13,000,000","17,000,000","-269,000,000","262,000,000","-84,000,000","343,000,000","-188,000,000","-13,000,000","221,000,000","182,000,000","69,000,000","-147,000,000","765,578,000","-51,328,000","163,520,000","-79,405,000","-3,250,000","-77,150,000","53,498,000","8,063,000","-13,330,000","14,252,000","20,614,000","8,216,000","29,647,000","29,175,000","51,512,000","-68,661,000","-49,345,000","37,064,000","910,000","31,385,000","4,756,000","17,197,000","-32,222,000","45,443,000","-6,622,000","7,644,000","-14,406,000","-9,477,000","3,595,000",,,,,,,,,"-30,951,000","-46,000,000","1,900,000","-2,000,000",,,,,,,,"2,200,000","7,900,000","-7,200,000","1,000,000","2,200,000","7,500,000",,,"-1,800,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,500,000"
			ChangeInInventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-300,000"
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,400,000"
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-55,292,000","-46,000,000","1,900,000","-2,000,000",,,,,,,,,,,,,,,,"100,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,200,000","6,500,000","-7,200,000","1,000,000","2,200,000","19,600,000",,,"300,000"
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-138,000,000","343,000,000","-188,000,000","-13,000,000","22,000,000","182,000,000","69,000,000","-147,000,000","-106,944,000","-51,328,000","163,520,000","-79,405,000","176,374,000","-77,150,000","53,498,000","8,063,000","51,106,000","14,252,000","20,614,000","8,216,000","26,440,000","29,175,000","51,512,000","-68,661,000",,,"910,000","31,385,000","-32,892,000","17,197,000","-32,222,000","45,443,000","20,167,000","7,644,000","-14,406,000","-9,477,000","817,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,,"-1,947,000,000","-455,000,000","-34,000,000","-102,000,000","-345,000,000","-511,000,000","-545,000,000","-563,000,000","-516,000,000","-856,000,000","1,377,000,000","-549,000,000","-596,000,000","-47,000,000","-586,000,000","-379,000,000","-603,000,000","380,000,000","-81,000,000","-480,000,000","174,000,000","-273,000,000","-546,000,000","-393,000,000","-1,040,000,000","-1,472,000,000","3,392,000,000","-1,158,000,000","-781,000,000","-999,000,000","-920,000,000","-472,000,000","170,000,000","-1,745,000,000","3,170,000,000","-3,233,000,000","-1,271,000,000","-3,650,000,000","-2,097,000,000","-3,475,000,000","-2,443,000,000","2,203,000,000","-2,838,000,000","-1,933,000,000","-2,718,000,000","-1,014,000,000","-1,808,000,000","-189,000,000","-1,098,000,000","-2,367,000,000","-1,643,000,000","-1,872,000,000","-3,654,000,000","-2,675,000,000","-1,434,000,000","-2,485,000,000","-2,134,000,000","-1,869,000,000","-2,274,494,000","-2,883,948,000","-1,823,996,000","-1,960,061,000","-3,266,334,000","-1,115,166,000","-1,365,941,000","-1,173,937,000","-712,963,000","-1,068,791,000","-864,016,000","-735,434,000","-476,449,000","-284,994,000","-313,485,000","-1,002,289,000","-162,562,000","-292,611,000","-234,613,000","-89,959,000","-203,602,000","-152,247,000","-147,089,000","-167,167,000","-347,482,000","-69,999,000","-83,679,000","-46,890,000","-82,373,000","-10,000,000","-21,600,000","-45,800,000","-29,050,000","-47,300,000","-305,200,000","-166,500,000","-114,300,000","-179,554,000","-160,200,000","-101,000,000","-83,100,000","-175,289,000","-80,400,000","-46,000,000","-42,700,000","-39,900,000","-34,300,000","-23,500,000","-15,000,000","-9,000,000","-8,000,000","-6,700,000","-5,500,000","-5,200,000","-4,900,000","-1,600,000","-3,400,000"
	CashFlowFromContinuingInvestingActivities,,"-1,947,000,000","-455,000,000","-34,000,000","-102,000,000","-345,000,000","-511,000,000","-545,000,000","-563,000,000","-516,000,000","-856,000,000","1,377,000,000","-549,000,000","-596,000,000","-47,000,000","-586,000,000","-379,000,000","-603,000,000","380,000,000","-81,000,000","-480,000,000","174,000,000","-273,000,000","-546,000,000","-393,000,000","-1,040,000,000","-1,472,000,000","3,392,000,000","-1,158,000,000","-781,000,000","-999,000,000","-920,000,000","-472,000,000","170,000,000","-1,745,000,000","3,170,000,000","-3,233,000,000","-1,271,000,000","-3,650,000,000","-2,097,000,000","-3,475,000,000","-2,443,000,000","2,203,000,000","-2,838,000,000","-1,933,000,000","-2,718,000,000","-1,014,000,000","-1,808,000,000","-189,000,000","-1,098,000,000","-2,367,000,000","-1,643,000,000","-1,872,000,000","-3,654,000,000","-2,675,000,000","-1,434,000,000","-2,485,000,000","-2,134,000,000","-1,869,000,000","-2,274,494,000","-2,883,948,000","-1,823,996,000","-1,960,061,000","-3,266,334,000","-1,115,166,000","-1,365,941,000","-1,173,937,000","-712,963,000","-1,068,791,000","-864,016,000","-735,434,000","-476,449,000","-284,994,000","-313,485,000","-1,002,289,000","-162,562,000","-292,611,000","-234,613,000","-89,959,000","-203,602,000","-152,247,000","-147,089,000","-167,167,000","-347,482,000","-69,999,000","-83,679,000","-46,890,000","-82,373,000","-10,000,000","-21,600,000","-45,800,000","-29,050,000","-47,300,000","-305,200,000","-166,500,000","-114,300,000","-179,554,000","-160,200,000","-101,000,000","-83,100,000","-175,289,000","-80,400,000","-46,000,000","-42,700,000","-39,900,000","-34,300,000","-23,500,000","-15,000,000","-9,000,000","-8,000,000","-6,700,000","-5,500,000","-5,200,000","-4,900,000","-1,600,000","-3,400,000"
		CapitalExpenditureReported,,"-344,000,000","-265,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
