name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
OperatingCashFlow,"354,400,000","-1,200,000","102,700,000","105,800,000","147,100,000","31,700,000","120,400,000","153,600,000","247,400,000","56,200,000","195,300,000","144,900,000","157,600,000","52,300,000","137,500,000","137,200,000","102,100,000","-44,300,000","93,900,000","28,400,000","67,800,000","46,700,000","124,900,000","74,500,000","155,500,000","47,100,000","128,500,000","140,800,000","88,500,000","17,000,000","111,600,000","79,300,000","75,900,000","40,200,000","178,200,000","112,300,000","175,400,000","-35,900,000","259,400,000","130,100,000","275,100,000","-38,700,000","279,100,000","95,500,000","34,700,000","-197,600,000","-700,000","149,400,000","177,880,000","-13,880,000","163,343,000","170,871,000","215,996,000","37,448,000","271,316,000","214,709,000","96,266,000","-12,911,000","150,489,000","95,556,000","96,325,000","-5,702,000","164,578,000","73,538,000","135,488,000","-36,676,000","213,007,000","69,520,000","55,893,000","-19,719,000","150,797,000","-22,662,000","34,610,000","-23,678,000","203,154,000","-38,565,000","27,724,000","10,321,000","117,047,000","60,798,000","45,004,000","-16,746,000","145,785,000","3,900,000","49,491,000","-19,305,000","74,861,000","31,447,000","31,106,000","15,698,000","112,400,000","16,600,000","93,000,000","55,400,000","106,400,000","73,100,000","80,200,000","32,200,000","116,800,000","86,700,000","53,800,000","54,700,000","131,200,000","-26,600,000","51,400,000","30,400,000","118,700,000","24,000,000","57,500,000","23,800,000","65,800,000","18,100,000","36,100,000","26,700,000","74,700,000","20,000,000","30,700,000","28,300,000","62,200,000","-5,400,000","34,400,000","24,300,000","67,700,000","22,000,000","21,900,000","31,700,000","65,100,000","6,400,000","54,200,000","58,800,000","77,400,000","16,400,000"
	CashFlowFromContinuingOperatingActivities,"354,400,000","-1,200,000","102,700,000","105,800,000","147,100,000","31,700,000","120,400,000","153,600,000","247,400,000","56,200,000","195,300,000","144,900,000","157,600,000","52,300,000","137,500,000","137,200,000","102,100,000","-44,300,000","93,900,000","28,400,000","67,800,000","46,700,000","124,900,000","74,500,000","155,500,000","47,100,000","128,500,000","140,800,000","88,500,000","17,000,000","108,700,000","90,300,000","42,300,000","40,200,000","178,200,000","112,300,000","175,400,000","-35,900,000","259,400,000","130,100,000","275,100,000","-38,700,000","279,100,000","95,500,000","34,700,000","-197,600,000","-4,700,000","150,500,000","173,716,000","-14,216,000","208,994,000","137,599,000","215,996,000","37,448,000","271,316,000","214,709,000","96,266,000","-12,911,000","150,489,000","95,556,000","96,325,000","-5,702,000","164,578,000","73,538,000","135,488,000","-36,676,000","213,007,000","69,520,000","55,893,000","-19,719,000","150,797,000","-22,662,000","34,610,000","-23,678,000","203,154,000","-38,565,000","27,724,000","10,321,000","117,047,000","60,798,000","45,004,000","-16,746,000","145,785,000","3,900,000","49,491,000","-19,305,000","74,861,000","31,447,000","31,106,000","15,698,000","112,400,000","16,600,000","93,000,000","55,400,000","106,400,000","73,100,000","80,200,000","32,200,000","116,800,000","86,700,000","53,800,000","54,700,000","131,200,000","-26,600,000","51,400,000","30,400,000","118,700,000","24,000,000","57,500,000","23,800,000","65,800,000","18,100,000","36,100,000","26,700,000","74,700,000","20,000,000","30,700,000","28,300,000","62,200,000","-5,400,000","34,400,000","24,300,000","67,700,000","22,000,000","21,900,000","31,700,000","65,100,000","6,400,000","54,200,000","58,800,000","77,400,000","16,400,000"
		NetIncomeFromContinuingOperations,"387,400,000","121,900,000","66,700,000","91,600,000","107,200,000","116,000,000","55,300,000","91,300,000","61,800,000","84,000,000","117,800,000","66,700,000","98,300,000","91,900,000","60,000,000","71,600,000","91,000,000","80,200,000","29,200,000","53,500,000","82,500,000","38,200,000","24,100,000","20,600,000","44,900,000","63,000,000","-35,700,000","63,400,000","36,700,000","-135,200,000","41,200,000","-10,900,000","33,000,000","83,500,000","52,600,000","52,200,000","82,800,000","75,100,000","75,300,000",,,,"0","0","-112,700,000","112,700,000","86,300,000","71,400,000","81,083,000","28,617,000","-7,509,000","9,784,000","-64,517,000","870,000","-36,151,000","130,413,000","88,943,000","84,465,000","48,291,000","41,243,000","55,326,000","75,194,000","35,350,000","46,546,000","74,691,000","65,940,000","94,881,000","39,831,000","67,334,000","58,235,000","64,382,000","17,463,000","25,341,000","28,470,000","22,496,000","-1,275,000","3,921,000","11,339,000","36,466,000","-10,865,000","3,960,000","9,188,000","1,218,000","-30,532,000","-14,574,000","2,222,000","923,000","7,685,000","21,240,000","16,040,000","21,300,000","12,500,000","12,200,000","16,600,000","13,100,000","13,600,000","38,700,000","49,100,000","47,600,000","37,800,000","44,900,000","41,100,000","39,000,000","31,800,000","34,500,000","33,600,000","27,900,000","19,000,000","31,200,000","34,300,000","25,800,000","14,300,000","20,700,000","7,700,000","-30,000,000","-400,000","9,500,000","3,200,000","200,000","-4,000,000","3,400,000","4,900,000","-36,200,000","-4,000,000","700,000","3,800,000","2,200,000","8,500,000","25,400,000","19,100,000","-9,900,000","7,300,000"
		OperatingGainsLosses,"-3,000,000","1,600,000","-9,200,000","2,700,000","1,900,000","-700,000","20,500,000","-12,000,000","8,900,000","900,000","-23,600,000","17,600,000","3,100,000","1,100,000","12,500,000","6,800,000","-100,000","2,600,000","16,800,000","1,200,000","1,500,000","7,300,000","25,900,000","19,500,000","9,800,000","9,900,000","232,400,000","13,900,000","14,300,000","225,400,000","40,200,000","8,900,000","300,000","-7,600,000","19,700,000","21,300,000","23,100,000","23,100,000","423,400,000","-153,500,000","-90,500,000","-82,100,000","9,800,000","-94,600,000","-152,100,000","-143,600,000","-145,700,000","-6,300,000","8,098,000","-93,498,000","105,215,000","-23,510,000","2,491,000","12,503,000","15,135,000","1,366,000","1,483,000","-16,935,000","22,835,000","-47,335,000","-104,000","665,000","73,166,000","-17,092,000","5,626,000","3,705,000","7,313,000","2,983,000","-365,000","1,924,000","12,905,000","-2,879,000","4,160,000","4,872,000","62,002,000","1,327,000","7,445,000","-7,119,000","6,297,000","7,617,000","1,985,000","-5,640,000","1,559,000","159,000","-4,608,000","4,331,000","2,072,000","-829,000","-14,999,000","15,059,000","-3,000,000","100,000","400,000","3,000,000","-45,700,000","27,600,000","8,900,000","10,100,000","-14,700,000",,,,,,,,,,,"1,200,000","600,000","0","-200,000","100,000","200,000","0",,,"-100,000","-800,000","300,000","-200,000","42,100,000","300,000","1,100,000","400,000","1,600,000","900,000","-500,000","300,000","2,400,000","100,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,"0",,,,"200,000","600,000",,,,,,,"0",,,,"-29,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,600,000",,,"-700,000","100,000",,"1,400,000",,,,"2,192,000","1,411,000","5,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,"-4,600,000","1,000,000","-9,500,000","2,400,000","1,500,000","-1,000,000","21,300,000","-12,100,000","8,500,000","-300,000","-21,000,000","17,400,000","2,900,000","2,900,000","12,200,000","6,900,000","-400,000","2,000,000","16,300,000","2,700,000","2,700,000","7,200,000","25,100,000","19,500,000","9,600,000","9,300,000","251,400,000","13,500,000","12,900,000","225,100,000","39,500,000","7,600,000","-700,000","15,600,000","20,500,000","21,000,000","21,300,000","22,500,000","421,200,000","-154,200,000","-91,800,000","-83,700,000","8,300,000","-94,800,000","-150,900,000","-143,700,000","-148,500,000","-7,700,000","5,798,000","-93,498,000","108,823,000","-25,702,000","1,080,000","12,498,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"166,200,000","41,400,000","41,300,000","41,300,000","42,200,000","43,000,000","41,900,000","41,200,000","41,700,000","42,300,000","40,200,000","39,200,000","41,700,000","39,500,000","40,100,000","35,100,000","35,000,000","35,800,000","35,200,000","35,700,000","33,900,000","32,900,000","33,400,000","33,300,000","32,400,000","32,600,000","33,000,000","32,200,000","32,100,000","33,500,000","33,600,000","34,100,000","20,200,000","49,100,000","49,900,000","47,600,000","48,700,000","48,400,000","49,200,000","49,000,000","50,000,000","49,800,000","49,600,000","49,100,000","46,300,000","47,500,000","47,500,000","47,000,000","47,452,000","47,748,000","50,651,000","33,886,000","59,483,000","57,466,000","52,909,000","61,005,000","59,605,000","57,475,000","57,758,000","58,120,000","47,975,000","54,500,000","45,366,000","49,640,000","49,985,000","51,601,000","52,896,000","54,455,000","55,312,000","55,396,000","52,515,000","51,579,000","51,409,000","53,928,000","62,839,000","57,060,000","47,687,000","41,265,000","35,579,000","37,101,000","37,093,000","36,762,000","38,452,000","37,794,000","38,323,000","37,898,000","37,481,000","37,672,000","37,673,000","38,221,000","38,600,000","37,600,000","37,100,000","36,600,000","35,700,000","35,100,000","35,200,000","33,800,000","34,200,000","33,400,000","33,600,000","33,200,000","32,600,000","31,600,000","31,400,000","30,900,000","30,600,000","30,800,000","31,200,000","30,800,000","30,300,000","29,800,000","29,800,000","29,400,000","28,900,000","29,300,000","30,100,000","30,100,000","29,900,000","28,700,000","28,100,000","27,700,000","26,500,000","27,800,000","27,300,000","27,700,000","26,300,000","26,700,000","25,000,000","23,300,000","23,200,000","22,700,000"
			DepreciationAndAmortization,"166,200,000","41,400,000","41,300,000","41,300,000","42,200,000","43,000,000","41,900,000","41,200,000","41,700,000","42,300,000","40,200,000","39,200,000","41,700,000","39,500,000","40,100,000","35,100,000","35,000,000","35,800,000","35,200,000","35,700,000","33,900,000","32,900,000","33,400,000","33,300,000","32,400,000","32,600,000","33,000,000","32,200,000","32,100,000","33,500,000","33,600,000","34,100,000","20,200,000","49,100,000","49,900,000","47,600,000","48,700,000","48,400,000","49,200,000","49,000,000","50,000,000","49,800,000","49,600,000","49,100,000","46,300,000","47,500,000","47,500,000","47,000,000","47,452,000","47,748,000","50,651,000","33,886,000","59,483,000","57,466,000","52,909,000","61,005,000","59,605,000","57,475,000","57,758,000","58,120,000","47,975,000","54,500,000","45,366,000","49,640,000","49,985,000","51,601,000","52,896,000","54,455,000","55,312,000","55,396,000","52,515,000","51,579,000","51,409,000","53,928,000","62,839,000","57,060,000","47,687,000","41,265,000","35,579,000","37,101,000","37,093,000","36,762,000","38,452,000","37,794,000","38,323,000","37,898,000","37,481,000","37,672,000","37,673,000","38,221,000","38,600,000","37,600,000","37,100,000","36,600,000","35,700,000","35,100,000","35,200,000","33,800,000","34,200,000","33,400,000","33,600,000","33,200,000","32,600,000","31,600,000","31,400,000","30,900,000","30,600,000","30,800,000","31,200,000","30,800,000","30,300,000","29,800,000","29,800,000","29,400,000","28,900,000","29,300,000","30,100,000","30,100,000","29,900,000","28,700,000","28,100,000","27,700,000","26,500,000","27,800,000","27,300,000","27,700,000","26,300,000","26,700,000","25,000,000","23,300,000","23,200,000","22,700,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,066,000","53,599,000","54,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
