name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,06/30/2010,03/31/2010,06/30/2009,03/31/2009
OperatingCashFlow,"248,200,000","-134,400,000","175,200,000","123,700,000","83,700,000","-92,300,000","145,300,000","8,100,000","151,700,000","-78,200,000","329,700,000","214,700,000","-57,000,000","-123,500,000","292,500,000","46,400,000","90,000,000","-139,000,000","246,300,000","48,300,000","64,600,000","-80,300,000","225,400,000","109,100,000","50,400,000","64,700,000","164,800,000","82,600,000","20,500,000","88,100,000","148,200,000","54,000,000","-27,600,000","-48,300,000","125,800,000","55,100,000","117,200,000","-8,800,000","-119,800,000","172,800,000","104,500,000","169,400,000"
	CashFlowFromContinuingOperatingActivities,"248,200,000","-134,400,000","175,200,000","123,700,000","83,700,000","-92,300,000","145,300,000","8,100,000","151,700,000","-78,200,000","329,700,000","214,700,000","-57,000,000","-123,500,000","292,500,000","46,400,000","90,000,000","-139,000,000","246,300,000","48,300,000","64,600,000","-80,300,000","225,400,000","109,100,000","50,400,000","64,700,000","164,800,000","82,600,000","20,500,000","88,100,000","148,200,000","54,000,000","-27,600,000","-48,300,000","125,800,000","55,100,000","117,200,000","-8,800,000","-119,800,000","172,800,000","104,500,000","169,400,000"
		NetIncomeFromContinuingOperations,"575,200,000","180,800,000","156,800,000","84,400,000","153,200,000","66,200,000","-33,700,000","28,900,000","1,800,000","55,900,000","-55,100,000","2,500,000","16,300,000","-63,900,000","1,200,000","49,600,000","56,100,000","65,400,000","27,000,000","38,900,000","31,300,000","22,600,000","-59,200,000","-63,000,000","39,800,000","14,000,000","-2,900,000","12,100,000","-12,400,000","19,700,000","-82,600,000","45,800,000","19,500,000","-2,800,000","38,000,000","-50,100,000","-17,000,000","-53,200,000","9,900,000","3,600,000","-2,200,000","-10,000,000"
		OperatingGainsLosses,"-179,300,000","-900,000","-79,700,000","0","-96,000,000","-30,000,000","17,100,000","8,500,000","-2,100,000","5,100,000","-38,900,000","0","100,000","700,000","4,700,000","0",,,"-8,300,000","-100,000","-100,000","800,000","0","0","-1,500,000","-3,000,000","-2,900,000","1,800,000","4,300,000","-3,000,000","114,900,000","-3,000,000","-6,000,000","1,200,000","-75,600,000","-3,000,000","-6,000,000","2,500,000",,,"1,300,000","-100,000"
			GainLossOnSaleOfBusiness,"-87,600,000","0","0","0","-87,600,000","-600,000","32,700,000","9,300,000","0","8,600,000","-41,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,"-9,900,000","-900,000","-3,800,000","-3,200,000","-2,000,000","-1,100,000","-15,400,000","-800,000","-2,200,000","-5,300,000","-11,600,000",,,,"2,000,000",,,,,,,,,,,,,,,,,,,,,,,,"300,000","0","-100,000","-100,000"
			GainLossOnInvestmentSecurities,,,"0","0","-8,200,000","-25,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,"-200,000","-2,900,000","-200,000","0",,,"0","0",,,"2,600,000","0",,,"0","-100,000","-100,000","0","0","0","-1,500,000","-3,000,000","-2,900,000","-3,000,000","-3,000,000","-3,000,000","-2,900,000","-3,000,000",,,"-2,600,000","-3,000,000",,,,,,
		DepreciationAmortizationDepletion,"191,200,000","44,700,000","46,900,000","49,100,000","50,500,000","56,900,000","53,900,000","56,300,000","55,200,000","57,500,000","55,100,000","53,700,000","58,300,000","47,600,000","45,000,000","45,000,000","44,700,000","44,800,000","47,900,000","49,300,000","50,600,000","52,600,000","56,200,000","64,900,000","61,300,000","55,500,000","54,700,000","56,300,000","60,100,000","53,900,000","62,700,000","57,800,000","54,700,000","54,300,000","58,300,000","59,700,000","56,500,000","53,600,000","24,900,000","42,500,000","34,600,000","33,400,000"
			DepreciationAndAmortization,"191,200,000","44,700,000","46,900,000","49,100,000","50,500,000","56,900,000","53,900,000","56,300,000","55,200,000","57,500,000","55,100,000","53,700,000","58,300,000","47,600,000","45,000,000","45,000,000","44,700,000","44,800,000","47,900,000","49,300,000","50,600,000","52,600,000","56,200,000","64,900,000","61,300,000","55,500,000","54,700,000","56,300,000","60,100,000","53,900,000","62,700,000","57,800,000","54,700,000","54,300,000","58,300,000","59,700,000","56,500,000","53,600,000","24,900,000","42,500,000","34,600,000","33,400,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,400,000","31,300,000","32,200,000","31,100,000"
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,500,000","11,200,000","2,400,000","2,300,000"
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,500,000","11,200,000","2,400,000","2,300,000"
