name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
MarketCap,"18,110,801,330","21,540,168,769","14,692,227,722","11,956,370,705","11,066,288,353","9,734,091,865","8,282,192,553","6,569,165,167","6,018,496,556","5,815,278,046","10,312,977,453","10,717,790,041","10,326,537,825","9,091,592,916","9,694,832,717","12,710,034,013","10,361,168,593","8,804,631,976","9,922,882,441","8,200,972,431","6,521,174,632","6,843,968,274","7,338,434,040","5,676,305,665","5,618,495,587","7,304,699,056","9,512,058,300","10,464,961,356","15,003,423,043","13,492,311,566","13,173,114,609","13,885,387,503","11,947,074,829","13,748,793,361","13,014,863,129","12,082,376,987","10,167,893,200","11,538,884,816","12,789,061,774","13,933,849,063","12,716,694,108","11,979,188,469","9,479,967,317","8,183,965,263","10,157,730,216","9,768,562,246","9,631,760,052","6,792,016,058","4,510,059,691","4,429,969,723","4,409,183,238","4,187,208,940","3,592,550,823","3,442,852,113","2,795,219,459","5,200,381,851","8,631,943,525","5,841,529,213","6,191,579,604","4,241,026,645","3,334,369,221","2,134,875,908","1,414,612,669","941,617,064","786,754,160","934,921,013","839,172,775","814,960,577"
EnterpriseValue,"19,195,801,330","23,628,168,769","17,668,227,722","15,125,370,705","14,229,288,353","13,274,091,865","11,977,192,553","10,248,165,167","10,014,496,556","9,768,278,046","14,264,977,453","14,846,790,041","14,643,537,825","13,107,592,916","13,369,832,717","16,677,034,013","14,118,168,593","12,661,631,976","13,716,882,441","11,982,972,431","10,989,174,632","11,457,968,274","11,324,434,040","9,208,305,665","8,468,495,587","12,611,399,056","12,107,958,300","14,247,661,356","17,817,123,043","16,088,211,566","15,114,314,609","16,283,687,503","13,009,174,829","15,136,093,361","13,826,663,129","13,246,276,987","9,562,393,200","10,868,984,816","12,119,161,774","14,155,649,063","12,621,294,108","12,389,988,469","9,671,567,317","8,375,565,263","10,417,030,216","10,249,362,246","10,789,960,052","8,399,216,058","6,509,859,691","3,399,169,723","3,531,783,238","3,489,208,940","2,675,550,823","2,607,752,113","2,174,319,459","4,052,781,851","7,592,243,525","4,994,329,213","5,335,479,604","3,680,026,645","2,847,869,221","1,813,475,908","1,113,612,669","718,017,064","563,154,160","742,821,013","525,930,775","501,718,577"
PeRatio,"11.203","24.307","51.29","26.581","27.661","30.871","29.105","17.449","13.15","12.197","21.899","24.478","34.095","32.968","14.407","21.603","23.368","24.66",,,,,"101.548","29.337","11.422","10.588","10.666","11.208","16.943","10.476","9.772","9.569","7.717","10.535","8.824","7.377","5.81","6.659","7.106","8.505","8.206","8.31","7.879","6.706","9.914","14.646","25.309","28.171","18.026","15.071","12.235","8.684","7.429","6.666","4.046","8.33","13.071","12.454","16.752","25.82","28.932","64.25",,,,,,
ForwardPeRatio,"4.394","5.299","7.862","12.837","19.048","20.367","28.49","18.051","18.149","15.361","19.084","15.924","24.331","18.939",,"25.063","50.761","36.63","113.636","40.984",,"54.054","32.258","15.083","16.611","8.651","9.533","9.174","12.151","10.482","12.285","12.804","9.39","9.149","8.258","7.246","5.882","6.702","7.013","7.391","7.905","8.772","6.285","6.109","9.96","11.111","11.614","11.737",,"12.315",,"12.563","10.823","10.384","6.427",,,,,,,,,,,,,
PegRatio,"1.074","1.235","0.348","0.521","0.787","0.896","2.683","1.198","1.129","0.91","0.604","0.488","0.741","0.565",,"1.021","2.898","1.886",,,,,,,"28.142","1.447",,,,,,,,,,,,,,,"0.315","0.579","1.048","0.509","0.83","1.307","2.323","2.347",,"0.795",,,,,,,,,,,,,,,,,,
PsRatio,"2.23","3.408","2.998","2.624","2.634","2.368","2.056","1.569","1.355","1.313","2.294","2.401","2.415","2.158","2.328","3.023","2.569","2.137","2.544","2.21","1.753","1.857","1.869","1.361","1.296","1.717","2.215","2.478","3.493","3.068","2.992","3.065","2.611","2.818","2.52","2.231","1.85","2.018","2.153","2.325","2.06","2.097","1.847","1.572","1.991","2.103","2.229","1.763","1.247","1.841","1.712","1.363","1.029","0.982","0.707","1.418","2.68","2.001","2.264","1.958","1.661","1.09","0.74","0.499","0.417","0.49","0.436","0.424"
PbRatio,"4.525","6.719","5.001","3.683","3.653","3.331","2.931","2.287","2.206","2.007","3.461","3.496","3.46","3.061","2.822","3.549","2.884","2.46","3.134","2.508","1.989","2.044","1.901","1.425","1.39","1.81","2.313","2.543","3.694","3.205","2.929","3.098","2.417","2.709","2.549","2.427","1.736","1.954","2.167","2.784","2.461","2.635","2.225","1.92","2.086","2.239","2.378","1.758","1.196","2.589","2.55","2.524","2.22","2.472","2.089","3.066","5.28","4.35","5.216","4.542","4.018","2.783","1.812","1.218","1.018","1.281","1.038","1.008"
EnterprisesValueRevenueRatio,"2.297","8.239","6.956","11.105","8.961","12.666","10.869","12.099","8.318","10.06","13.599","14.303","9.749","13.094","11.811","16.036","10.86","13.231","12.481","13.774","9.777","11.049","13.062","13.542","7.468","12.561","10.851","15.363","13.585","16.871","12.424","17.673","8.834","13.364","10.425","12.075","5.576","8.132","8.181","10.413","7.272","8.111","5.628","5.966","5.782","8.73","8.718","9.158","4.977","6.766","6.97","8.113","2.7","3.832","2.028","3.97","6.539","7.484","6.259","6.313","3.355","4.051","2.2","1.9","0.847","1.855","1.136","1.396"
EnterprisesValueEBITDARatio,"4.726","12.442","12.944","138.765","20.652","29.964","30.169","41.157","18.649","27.059","38.45","35.775","20.06","36.923","31.833","44.831","27.361","35.667","47.463","64.08","34.128","44.239","-143.347","219.245","21.826","52.113","45.622","81.369","24.357","33.406","29.682","47.893","20.771","11.9","21.02","27.431","10.194","16.012","17.625","18.417","11.254","15.991","10.393","12.24","11.075","15.684","19.908","33.868","13.467","111.815","31.647","29.346","6.364","17.716","5.892","31.937","15.893","18.004","22.456","23.218","15.839","16.456","31.637","20.398","5.11","-50.532","-547.845","8.59"
