name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,03/31/2017,03/31/2016
	NetIncome,"73,575,000","18,965,000","25,178,000","23,311,000","6,121,000","-116,000","-139,280,000","35,949,000","-37,404,000","-21,708,000","-9,350,000","-12,964,000"
		NetIncomeIncludingNoncontrollingInterests,"75,629,000","17,534,000","28,014,000","24,327,000","5,754,000","-546,000","-138,875,000","36,705,000","-37,814,000","-21,723,000","-9,203,000","-13,001,000"
			NetIncomeContinuousOperations,"75,629,000","17,534,000","28,014,000","24,327,000","5,754,000","-546,000","-138,875,000","36,705,000","-37,814,000","-21,723,000","-9,203,000","-13,001,000"
		MinorityInterests,"-2,054,000","1,431,000","-2,836,000","-1,016,000","367,000","430,000","-405,000","-756,000","410,000","15,000","-147,000","37,000"
DilutedNIAvailtoComStockholders,"73,575,000","18,965,000","25,178,000","23,311,000","6,121,000","-116,000","-139,280,000","35,949,000","-37,404,000","-21,708,000","-9,350,000","-12,964,000"
BasicEPS,,"0.06",,"0.07","0.02","-0",,"0.18","-0.18","-0.11","-0.046","-0.064"
DilutedEPS,,"0.06",,"0.07","0.019","-0",,"0.18","-0.18","-0.11","-0.046","-0.064"
BasicAverageShares,,"317,784,656",,"318,563,497","318,464,596","317,601,345",,"203,750,000","203,750,000","203,750,000","203,750,000","203,750,000"
DilutedAverageShares,,"318,721,082",,"320,120,634","323,294,273","317,601,345",,"203,750,000","203,750,000","203,750,000","203,750,000","203,750,000"
TotalOperatingIncomeAsReported,"215,484,000","23,024,000","84,411,000","65,602,000","42,447,000","37,588,000","-53,006,000","88,571,000","3,000","31,438,000","25,753,000","22,244,000"
TotalExpenses,"3,510,601,000","891,784,000","948,152,000","863,158,000","807,507,000","753,433,000","903,393,000","695,774,000","649,240,000","847,958,000","482,715,000","436,032,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"73,575,000","18,965,000","25,178,000","23,311,000","6,121,000","-116,000","-139,280,000","35,949,000","-37,404,000","-21,708,000","-9,350,000","-12,964,000"
NormalizedIncome,"60,588,837.798","8,773,280","28,896,078.226","20,706,714","967,930","3,917,980","-139,280,000","35,949,000","-43,055,800","-21,708,000","-9,350,000","-12,964,000"
InterestExpense,"118,945,000","11,883,000","33,383,000","36,490,000","37,189,000","30,865,000","82,486,000","48,243,000","51,521,000","51,794,000",,
NetInterestIncome,"-118,945,000","-11,883,000","-33,383,000","-36,490,000","-37,189,000","-30,865,000","-82,486,000","-48,243,000","-51,521,000","-51,794,000","41,362,000","44,066,000"
EBIT,"235,497,000","38,466,000","78,432,000","69,093,000","49,506,000","32,062,000","-53,006,000","88,571,000","3,000","31,438,000","25,753,000","22,244,000"
EBITDA,"473,693,000"
ReconciledCostOfRevenue,"3,096,727,000","785,943,000","846,305,000","766,253,000","698,226,000","653,339,000","669,506,000","625,363,000","509,923,000","746,693,000","413,153,000","370,368,000"
ReconciledDepreciation,"238,196,000","57,768,000","58,591,000","59,163,000","62,674,000","59,613,000","61,085,000","58,556,000","58,748,000","60,209,000","42,894,000","42,639,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"73,575,000","18,965,000","25,178,000","23,311,000","6,121,000","-116,000","-139,280,000","35,949,000","-37,404,000","-21,708,000","-9,350,000","-12,964,000"
TotalUnusualItemsExcludingGoodwill,"20,013,000","15,442,000","-5,979,000","3,491,000","7,059,000","-5,526,000","0","0","7,700,000",,,
TotalUnusualItems,"20,013,000","15,442,000","-5,979,000","3,491,000","7,059,000","-5,526,000","0","0","7,700,000",,,
NormalizedEBITDA,"453,680,000","80,792,000","143,002,000","124,765,000","105,121,000","97,201,000","8,079,000","147,127,000","51,051,000","91,647,000","68,647,000","64,883,000"
TaxRateForCalcs,"0.351","0.34","0.378","0.254","0.27","0.27","0.27","0.09","0.266","0.27","0.4","0.4"
TaxEffectOfUnusualItems,"7,026,837.798","5,250,280","-2,260,921.774","886,714","1,905,930","-1,492,020","0","0","2,048,200","0","0","0"
