name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
OperatingCashFlow,"71,716,000","9,533,000","32,870,000","6,517,000","22,796,000","19,208,000","14,487,000","8,330,000","-9,297,000","6,565,000","42,096,000","7,659,000","11,076,000","12,079,000","37,752,000","12,009,000","12,834,000","15,699,000","33,603,000","3,906,000","9,481,000","21,703,000","27,169,000","8,626,000","8,142,000","12,357,000","25,082,000","7,778,000","12,568,000","9,159,000","30,236,000","3,368,000","7,894,000","1,850,000","28,992,000","9,349,000","7,854,000","1,601,000","30,509,000","5,469,000","9,677,000","7,669,000","22,257,000","2,617,000","8,472,000","5,991,000","20,253,000","3,956,000","6,528,000","9,518,000","13,127,000","3,476,000","5,393,000","6,440,000","11,875,000","2,039,000","9,347,000","13,812,000","20,501,000","4,895,000","6,014,000","3,362,000","31,996,000","-1,123,000","8,931,000","7,864,000","4,297,000","20,787,000","-1,730,000","6,263,000"
	CashFlowFromContinuingOperatingActivities,"71,716,000","9,533,000","32,870,000","6,517,000","22,796,000","19,208,000","14,487,000","8,330,000","-9,297,000","6,565,000","42,096,000","7,659,000","11,076,000","12,079,000","37,752,000","12,009,000","12,834,000","15,699,000","33,603,000","3,906,000","9,481,000","21,703,000","27,169,000","8,626,000","8,142,000","12,357,000","25,082,000","7,778,000","12,568,000","9,159,000","30,236,000","3,368,000","7,894,000","1,850,000","28,992,000","9,349,000","7,854,000","1,601,000","30,509,000","5,469,000","9,677,000","7,669,000","22,257,000","2,617,000","8,472,000","5,991,000","20,253,000","3,956,000","6,528,000","9,518,000","13,127,000","3,476,000","5,393,000","6,440,000","11,875,000","2,039,000","9,347,000","13,812,000","20,501,000","4,895,000","6,014,000","3,362,000","31,996,000","-1,123,000","8,931,000","7,864,000","4,297,000","20,787,000","-1,730,000","6,263,000"
		NetIncomeFromContinuingOperations,"43,563,000","10,413,000","13,800,000","6,939,000","12,411,000","9,125,000","1,423,000","-5,301,000","-17,598,000","-3,818,000","14,458,000","4,528,000","9,309,000","13,911,000","14,860,000","3,601,000","9,573,000","13,646,000","9,581,000","1,697,000","7,811,000","11,048,000","9,212,000","3,583,000","6,908,000","10,762,000","9,511,000","2,565,000","7,517,000","10,411,000","7,985,000","-7,298,000","6,903,000","8,865,000","4,175,000","2,887,000","7,766,000","7,661,000",,,,,,,,"6,931,000","4,631,000","234,000","4,333,000","6,759,000","-2,697,000","-953,000","2,324,000","3,745,000","-60,651,000","-518,000","2,755,000","4,531,000","4,140,000","1,780,000","5,443,000","6,783,000","10,675,000","2,331,000","4,869,000","5,915,000","4,332,000","3,686,000","624,000","2,291,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,"34,000",,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,"938,000","-21,000","21,000","-502,000",,,"-1,121,000","-562,000","943,000","87,000","789,000","144,000","406,000","101,000",,,"121,000","0","0","1,108,000","28,000","-1,000","0","54,000","444,000","3,766,000","262,000","3,133,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,"51,000",,,,"34,000",,,,,"0",,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,"21,000","0","0","0","106,000","87,000","789,000","144,000",,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"20,217,000","4,793,000","5,356,000","4,984,000","5,084,000","5,063,000","5,304,000","5,315,000","5,523,000","5,822,000","5,901,000","5,361,000","5,123,000","4,969,000","4,776,000","4,628,000","4,673,000","4,461,000","3,906,000","3,853,000","3,731,000","3,505,000","3,527,000","3,435,000","3,371,000","3,101,000","3,173,000","3,241,000","3,187,000","2,919,000","3,355,000","3,320,000","3,383,000","3,127,000","3,256,000","3,061,000","3,138,000","3,605,000","3,633,000","3,577,000","3,639,000","3,707,000","3,883,000","3,616,000","3,649,000","3,711,000","3,777,000","3,839,000","3,857,000","3,887,000","4,124,000","4,130,000","4,150,000","4,095,000","4,506,000","4,616,000","4,362,000","3,547,000","3,198,000","3,035,000","2,859,000","2,918,000","2,311,000","2,228,000","2,127,000","2,024,000","1,788,000","1,571,000","1,641,000","1,617,000"
			DepreciationAndAmortization,"20,217,000","4,793,000","5,356,000","4,984,000","5,084,000","5,063,000","5,304,000","5,315,000","5,523,000","5,822,000","5,901,000","5,361,000","5,123,000","4,969,000","4,776,000","4,628,000","4,673,000","4,461,000","3,906,000","3,853,000","3,731,000","3,505,000","3,527,000","3,435,000","3,371,000","3,101,000","3,173,000","3,241,000","3,187,000","2,919,000","3,355,000","3,320,000","3,383,000","3,127,000","3,256,000","3,061,000","3,138,000","3,605,000","3,633,000","3,577,000","3,639,000","3,707,000","3,883,000","3,616,000","3,649,000","3,711,000","3,777,000","3,839,000","3,857,000","3,887,000","4,124,000","4,130,000","4,150,000","4,095,000","4,506,000","4,616,000","4,362,000","3,547,000","3,198,000","3,035,000","2,859,000","2,918,000","2,311,000","2,228,000","2,127,000","2,024,000","1,788,000","1,571,000","1,641,000","1,617,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,202,000",,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,000",,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,000",,,,,,
