name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001
		Inventory,"145,900,000","133,300,000","88,700,000","82,000,000","69,300,000","73,100,000","114,600,000","102,000,000","95,500,000","82,100,000","138,200,000","158,700,000","153,100,000","145,700,000","161,200,000","131,200,000","108,500,000","140,600,000","179,600,000","131,400,000","157,000,000","159,700,000","152,900,000","146,400,000","132,700,000","136,600,000","146,500,000","140,200,000","152,261,000","145,215,000","76,448,000","82,311,000","70,188,000","51,746,000","57,293,000","49,948,000","43,911,000","32,124,000","31,236,000","31,667,000","27,975,000","29,223,000","28,795,000","28,850,000","32,624,000","23,002,000","15,114,000","18,667,000","18,208,000","15,837,000","15,678,000","14,950,000","15,859,000","22,121,000","25,138,000","21,065,000","20,284,000","20,147,000","19,476,000","12,034,000","9,125,000","8,204,000","9,017,000","10,010,000","10,646,000","6,907,000","7,117,000","7,731,000","10,831,000","10,934,000","7,684,000","6,525,000","5,477,000","5,081,000","5,053,000","6,428,000","5,782,000","6,103,000","6,398,000","5,867,000","6,658,000","5,006,000"
			RawMaterials,"76,900,000","79,500,000","52,100,000","49,100,000","43,300,000","43,600,000","66,200,000","53,600,000","48,600,000","52,300,000","72,100,000","110,700,000","121,800,000","111,800,000","126,900,000","105,000,000","71,400,000","81,100,000","109,100,000","94,700,000","95,000,000","79,600,000","78,100,000","59,200,000","52,700,000","68,400,000","69,100,000","75,500,000","83,772,000","75,089,000","61,816,000","58,717,000","54,273,000","39,496,000","46,868,000","38,181,000","38,760,000","24,960,000","24,710,000","26,957,000","23,288,000","23,440,000","22,289,000","22,607,000","20,529,000","12,765,000","8,993,000","12,251,000","12,975,000","9,698,000","10,778,000","9,217,000","11,459,000","13,032,000","17,587,000","16,336,000","17,640,000","15,169,000","13,636,000","10,187,000","6,700,000","7,198,000","8,652,000","9,743,000","10,327,000","6,794,000","6,992,000","7,618,000","10,667,000","10,761,000","7,285,000","6,044,000","5,205,000","4,983,000","4,766,000","6,062,000","3,738,000","5,809,000",,"5,690,000","6,198,000","4,512,000"
			WorkInProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,757,000",,,,,
			FinishedGoods,"69,000,000","53,800,000","36,600,000","32,900,000","26,000,000","29,500,000","48,400,000","48,400,000","46,900,000","29,800,000","66,100,000","48,000,000","31,300,000","33,900,000","34,300,000","26,200,000","37,100,000","59,500,000","70,500,000","36,700,000","62,000,000","80,100,000","74,800,000","87,200,000","80,000,000","68,200,000","77,400,000","64,700,000","68,489,000","70,126,000","14,632,000","23,594,000","15,915,000","12,250,000","10,425,000","11,767,000","5,151,000","7,164,000","6,526,000","4,710,000","4,687,000","5,783,000","6,506,000","6,243,000","12,095,000","10,237,000","6,121,000","6,416,000","5,233,000","6,139,000","4,900,000","5,733,000","4,400,000","9,089,000","7,551,000","4,729,000","2,644,000","4,978,000","5,840,000","1,847,000","2,425,000","1,006,000","365,000","267,000","319,000","113,000","125,000","113,000","164,000","173,000","399,000","481,000","272,000","98,000","287,000","366,000","287,000","294,000",,"177,000","460,000","494,000"
		PrepaidAssets,"48,100,000","55,300,000","43,700,000","33,100,000","31,600,000","32,300,000","33,700,000","16,900,000","14,400,000","16,500,000","15,900,000","14,600,000","23,200,000","35,100,000","31,900,000","18,200,000","16,000,000","18,300,000","16,500,000","37,600,000","61,700,000","38,600,000","32,200,000","28,900,000","48,500,000","46,700,000","41,900,000","51,300,000","27,634,000","35,196,000","19,881,000","17,858,000","23,012,000","18,885,000","7,212,000","6,715,000","4,873,000","5,906,000","5,945,000","5,365,000","4,476,000","5,159,000","5,826,000","4,373,000","4,438,000","4,422,000","4,686,000","4,471,000","3,723,000","4,171,000","3,899,000","3,094,000","4,003,000","4,626,000","3,853,000","3,417,000","14,250,000","13,518,000","10,064,000","4,245,000","4,324,000","4,699,000","3,732,000","3,407,000","3,692,000","3,416,000","2,895,000","3,046,000","2,894,000","3,214,000","3,323,000","3,083,000","2,779,000","2,197,000","2,235,000","2,637,000","3,745,000","3,401,000","3,495,000","2,964,000","1,434,000","614,000"
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,000","240,000","240,000","240,000",,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,"12,500,000","21,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"1,450,800,000","1,492,700,000","1,032,800,000","1,047,100,000","1,090,200,000","1,120,600,000","1,154,900,000","616,200,000","648,200,000","666,400,000","687,200,000","678,700,000","701,700,000","709,800,000","735,800,000","760,300,000","777,600,000","790,500,000","827,700,000","474,700,000","474,300,000","497,300,000","515,200,000","520,100,000","542,200,000","561,000,000","582,100,000","603,400,000","631,176,000","660,594,000","283,417,000","277,902,000","260,438,000","248,949,000","133,952,000","130,846,000","130,493,000","114,794,000","111,087,000","95,328,000","71,148,000","78,296,000","80,223,000","82,017,000","85,302,000","84,377,000","83,409,000","80,174,000","76,615,000","74,414,000","79,729,000","81,468,000","67,177,000","61,727,000","65,654,000","66,001,000","41,539,000","29,117,000","29,514,000","35,295,000","37,431,000","38,557,000","38,391,000","38,794,000","41,532,000","42,869,000","39,320,000","37,717,000","29,801,000","9,555,000","4,820,000","4,871,000","4,804,000","4,480,000","4,555,000","4,736,000","2,905,000","2,783,000","3,080,000","3,128,000","3,059,000","3,936,000"
		NetPPE,"63,100,000","56,900,000","92,100,000","91,200,000","95,300,000","93,600,000","90,500,000","84,300,000","83,400,000","87,700,000","98,800,000","103,000,000","104,800,000","106,000,000","110,900,000","117,800,000","118,700,000","118,800,000","119,600,000","113,800,000","113,200,000","115,100,000","109,400,000","112,700,000","113,900,000","116,000,000","117,400,000","123,400,000","117,692,000","115,145,000","96,481,000","80,849,000","76,993,000","64,666,000","61,225,000","58,035,000","52,686,000","42,193,000","39,079,000","24,903,000","24,800,000","25,645,000","26,398,000","26,222,000","27,260,000","27,470,000","27,110,000","25,821,000","25,378,000","25,425,000","25,429,000","25,431,000","25,290,000","25,568,000","24,203,000","22,459,000","22,367,000","20,837,000","19,848,000","19,400,000","18,252,000","17,789,000","16,099,000","16,038,000","15,786,000","15,888,000","15,894,000","14,615,000","12,387,000","2,129,000","1,853,000","1,829,000","1,976,000","1,755,000","1,767,000","1,934,000","1,870,000","1,782,000","2,005,000","2,043,000","2,015,000","1,825,000"
			GrossPPE,"189,000,000","176,200,000","228,300,000","222,200,000","229,500,000","222,600,000","225,600,000","215,500,000","222,500,000","221,900,000","238,800,000","236,100,000","242,500,000","236,400,000","240,400,000","245,200,000","247,800,000","241,300,000","237,600,000","220,600,000","216,900,000","210,500,000","202,600,000","200,000,000","198,800,000","192,900,000","192,400,000","190,800,000","184,354,000","175,061,000","150,196,000","130,331,000","122,535,000","106,554,000","99,802,000","93,320,000","91,612,000","79,121,000","74,714,000","58,032,000","60,585,000","59,587,000","58,201,000","55,665,000","54,169,000","51,490,000","49,903,000","46,077,000","43,348,000","41,246,000","39,229,000","37,143,000","35,515,000","37,661,000","36,296,000","34,552,000","30,713,000","29,183,000","28,194,000","27,746,000","24,907,000","24,444,000","22,754,000","22,693,000","20,792,000","20,894,000","20,900,000","19,621,000","16,502,000","6,244,000","5,968,000","5,944,000","5,584,000","5,363,000","5,375,000","5,542,000","4,675,000","4,587,000","4,810,000","4,848,000","2,015,000","1,825,000"
				Properties,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"11,516,000",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,
				LandAndImprovements,,,,"13,300,000",,,,"13,300,000",,,,"13,300,000",,,,"13,300,000",,,,"13,300,000",,,,"13,300,000",,,,"13,300,000",,,,"13,300,000",,,,"7,900,000",,,,"2,500,000",,,,"2,500,000",,,,"2,500,000",,,,"2,500,000",,,,"2,500,000",,,,"2,500,000",,,,"2,500,000",,,,"2,500,000",,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,"52,700,000",,,,"52,700,000",,,,"52,700,000",,,,"51,800,000",,,,"47,900,000",,,,"44,500,000",,,,"44,300,000",,,,"30,993,000",,,,"27,000,000",,,,"11,172,000",,,,"11,144,000",,,,"10,835,000",,,,"10,821,000",,,,"10,821,000",,,,"10,306,000",,,,"10,144,000",,,,"6,003,000",,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,"98,300,000",,,,"97,600,000",,,,"107,100,000",,,,"102,000,000",,,,"83,700,000",,,,"76,400,000",,,,"72,200,000",,,,"52,670,000",,,,"35,912,000",,,,"25,841,000",,,,"30,505,000",,,,"23,151,000",,,,"16,013,000",,,,"14,396,000",,,,"10,539,000",,,,"10,049,000",,,,"7,929,000",,,,"5,944,000",,,,"5,542,000","4,675,000",,,"4,848,000",,
				OtherProperties,,,,"57,900,000",,,,"51,900,000",,,,"63,000,000",,,,"78,100,000",,,,"75,700,000",,,,"65,800,000",,,,"61,000,000",,,,"33,368,000",,,,"22,508,000",,,,"18,519,000",,,,,,,,"9,591,000",,,,"7,809,000",,,,"6,835,000",,,,"4,401,000",,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,189,000",,,,,,,,,,,,,,
			AccumulatedDepreciation,"-125,900,000","-119,300,000","-136,200,000","-131,000,000","-134,200,000","-129,000,000","-135,100,000","-131,200,000","-139,100,000","-134,200,000","-140,000,000","-133,100,000","-137,700,000","-130,400,000","-129,500,000","-127,400,000","-129,100,000","-122,500,000","-118,000,000","-106,800,000","-103,700,000","-95,400,000","-93,200,000","-87,300,000","-84,900,000","-76,900,000","-75,000,000","-67,400,000","-66,662,000","-59,916,000","-53,715,000","-49,482,000","-45,542,000","-41,888,000","-38,577,000","-35,285,000","-38,926,000","-36,928,000","-35,635,000","-33,129,000","-35,785,000","-33,942,000","-31,803,000","-29,443,000","-26,909,000","-24,020,000","-22,793,000","-20,256,000","-17,970,000","-15,821,000","-13,800,000","-11,712,000","-10,225,000","-12,093,000","-12,093,000","-12,093,000","-8,346,000","-8,346,000","-8,346,000","-8,346,000","-6,655,000","-6,655,000","-6,655,000","-6,655,000","-5,006,000","-5,006,000","-5,006,000","-5,006,000","-4,115,000","-4,115,000","-4,115,000","-4,115,000","-3,608,000","-3,608,000","-3,608,000","-3,608,000","-2,805,000","-2,805,000","-2,805,000","-2,805,000",,
		GoodwillAndOtherIntangibleAssets,"1,224,000,000","1,274,200,000","846,300,000","871,500,000","896,100,000","923,200,000","957,100,000","454,200,000","466,200,000","478,300,000","499,400,000","517,600,000","535,900,000","554,000,000","572,000,000","592,000,000","613,600,000","631,800,000","650,800,000","307,800,000","321,900,000","335,900,000","350,400,000","367,100,000","391,200,000","408,700,000","427,500,000","442,200,000","469,601,000","497,792,000","138,878,000","143,141,000","145,781,000","147,061,000","33,543,000","33,805,000","34,067,000","34,329,000","34,590,000","31,795,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,891,000","1,891,000","1,968,000","1,968,000","765,000","765,000","765,000","805,000","835,000","864,000"
			Goodwill,"814,500,000","826,600,000","570,000,000","570,000,000","569,000,000","568,600,000","570,900,000","360,800,000","361,800,000","362,800,000","372,800,000","372,800,000","372,800,000","372,800,000","372,800,000","372,800,000","404,200,000","368,300,000","364,100,000","206,800,000","206,800,000","206,800,000","206,800,000","206,800,000","206,800,000","206,800,000","206,800,000","206,800,000","215,244,000","214,443,000","61,030,000","61,030,000","61,030,000","59,670,000","20,695,000","20,695,000","20,695,000","20,695,000","20,695,000","18,995,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000",,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"409,500,000","447,600,000","276,300,000","301,500,000","327,100,000","354,600,000","386,200,000","93,400,000","104,400,000","115,500,000","126,600,000","144,800,000","163,100,000","181,200,000","199,200,000","219,200,000","209,400,000","263,500,000","286,700,000","101,000,000","115,100,000","129,100,000","143,600,000","160,300,000","184,400,000","201,900,000","220,700,000","235,400,000","254,357,000","283,349,000","77,848,000","82,111,000","84,751,000","87,391,000","12,848,000","13,110,000","13,372,000","13,634,000","13,895,000","12,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,"1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,927,000","1,891,000","1,891,000","1,968,000","1,968,000","765,000","765,000","765,000","805,000","835,000","864,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,856,000","19,785,000","18,566,000","18,260,000","17,536,000","16,969,000","15,801,000","15,009,000","14,454,000","15,321,000","18,088,000","21,922,000","23,805,000","25,876,000","29,078,000","28,452,000","28,359,000","28,012,000","28,816,000","28,952,000","28,854,000","28,767,000","29,911,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,856,000","19,785,000","18,566,000","18,260,000","17,536,000","16,969,000","15,801,000","15,009,000","14,454,000","15,321,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,856,000","19,785,000","18,566,000","18,260,000","17,536,000","16,969,000","15,801,000","15,009,000","14,454,000","15,321,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,098,000",,,,,,,,,,,,"280,000",,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,098,000",,,,,,,,,,,,"280,000",,,,,,,,,,,,,,
		OtherNonCurrentAssets,"163,700,000","161,600,000","94,400,000","84,400,000","98,800,000","103,800,000","107,300,000","77,700,000","98,600,000","100,400,000","89,000,000","58,100,000","61,000,000","49,800,000","52,900,000","50,500,000","45,300,000","39,900,000","57,300,000","53,100,000","39,200,000","46,300,000","55,400,000","40,300,000","37,100,000","36,300,000","37,200,000","37,800,000","43,883,000","47,657,000","30,202,000","34,127,000","19,098,000","18,962,000","21,648,000","22,037,000","27,939,000","23,263,000","22,964,000","23,309,000","26,333,000","28,802,000","28,093,000","27,992,000","27,037,000","26,528,000","26,013,000","24,414,000","20,494,000","18,110,000","23,519,000","25,343,000","10,049,000","34,232,000","39,524,000","40,517,000","17,245,000","6,353,000","7,739,000","13,968,000","17,252,000","18,841,000","20,365,000","20,829,000","23,819,000","25,054,000","21,499,000","20,895,000","15,487,000","5,499,000","1,040,000","1,115,000","937,000","834,000","820,000","834,000","270,000","236,000","310,000","280,000","209,000","1,247,000"
TotalLiabilitiesNetMinorityInterest,"1,540,300,000","1,503,500,000","780,800,000","1,259,600,000","1,248,400,000","904,200,000","936,200,000","874,700,000","768,200,000","765,900,000","769,500,000","752,500,000","741,900,000","795,400,000","814,700,000","770,500,000","747,800,000","752,800,000","731,300,000","526,500,000","569,600,000","562,200,000","542,400,000","595,200,000","648,700,000","689,500,000","688,400,000","726,300,000","762,923,000","788,997,000","306,288,000","319,176,000","266,209,000","197,027,000","162,484,000","169,411,000","146,816,000","142,299,000","150,208,000","144,715,000","120,822,000","118,000,000","126,296,000","116,208,000","121,607,000","143,134,000","130,889,000","128,168,000","102,757,000","110,791,000","170,183,000","154,807,000","141,164,000","138,647,000","196,380,000","192,584,000","180,594,000","176,572,000","170,127,000","165,225,000","167,557,000","159,236,000","167,003,000","164,379,000","164,256,000","169,172,000","165,971,000","166,545,000","156,174,000","150,707,000","27,816,000","23,513,000","22,647,000","19,980,000","17,861,000","18,244,000","18,166,000","17,020,000","16,876,000","16,378,000","15,981,000","13,140,000"
