name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
TotalRevenue,"221,235,000","62,731,000","107,021,000","24,188,000","27,295,000","21,576,000","34,106,000","745,118,000","8,343,000","6,167,000","51,533,000","9,139,000","5,110,000","730,000","1,033,000","1,095,000","41,439,000","954,000","1,628,000","8,068,000","5,890,000","5,840,000","7,691,000","6,160,000","7,065,000","6,856,000","4,635,000","3,426,000","2,687,000","652,000",,,"0","0"
	OperatingRevenue,"221,235,000","62,731,000","107,021,000","24,188,000","27,295,000","21,576,000","34,106,000","745,118,000","8,343,000","6,167,000","51,533,000","9,139,000","5,110,000","730,000","1,033,000","1,095,000","41,439,000","954,000","1,628,000","8,068,000","5,890,000","5,840,000","7,691,000","6,160,000","7,065,000","6,856,000","4,635,000","3,426,000","2,687,000","652,000",,,"0","0"
CostOfRevenue,"22,911,000","5,079,000","7,549,000","3,790,000","6,493,000","102,000","128,000","146,000","127,000","24,000",,,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"198,324,000","57,652,000","99,472,000","20,398,000","20,802,000","21,474,000","33,978,000","744,972,000","8,216,000","6,143,000",,,,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"845,871,000","163,456,000","415,608,000","137,494,000","129,313,000","121,712,000","119,944,000","111,605,000","133,253,000","119,801,000","120,911,000","107,100,000","109,024,000","90,803,000","84,175,000","76,603,000","70,906,000","59,865,000","51,721,000","46,678,000","40,104,000","34,170,000","29,064,000","23,043,000","25,961,000","22,281,000","20,055,000","15,903,000","15,083,000","12,002,000","14,294,000","10,289,000","8,199,000","6,953,000"
	SellingGeneralAndAdministration,"210,349,000","57,058,000","54,200,000","49,806,000","49,286,000","42,002,000","42,540,000","37,375,000","42,174,000","35,655,000","32,265,000","25,647,000","21,923,000","16,553,000","13,643,000","12,041,000","12,333,000","9,911,000","8,092,000","7,378,000","6,833,000","5,683,000","4,991,000","4,893,000","4,688,000","4,646,000","3,624,000","4,222,000","3,840,000","2,770,000","2,961,000","1,921,000","1,437,000","1,572,000"
		GeneralAndAdministrativeExpense,"96,388,000",,,,,,,,,,"32,265,000","25,647,000","21,923,000","16,553,000","13,643,000","12,041,000","12,333,000","9,911,000","8,092,000","7,378,000","6,833,000","5,683,000","4,991,000","4,893,000","4,688,000","4,646,000","3,624,000","4,222,000","3,840,000","2,770,000","2,961,000","1,921,000","1,437,000","1,572,000"
			OtherGandA,"96,388,000",,,,,,,,,,"32,265,000","25,647,000","21,923,000","16,553,000","13,643,000","12,041,000","12,333,000","9,911,000","8,092,000","7,378,000","6,833,000","5,683,000","4,991,000","4,893,000","4,688,000","4,646,000","3,624,000","4,222,000","3,840,000","2,770,000","2,961,000","1,921,000","1,437,000","1,572,000"
	ResearchAndDevelopment,"624,456,000","103,133,000","356,876,000","84,419,000","80,027,000","79,710,000","77,404,000","74,230,000","91,079,000","84,146,000","88,646,000","81,453,000","87,101,000","74,250,000","70,532,000","64,562,000","58,573,000","49,954,000","43,629,000","39,300,000","33,271,000","28,487,000","24,073,000","18,150,000","21,273,000","17,635,000","16,431,000","11,681,000","11,243,000","9,232,000","11,333,000","8,368,000","6,762,000","5,381,000"
	OtherOperatingExpenses,,"3,265,000","4,532,000","3,269,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"-647,547,000","-105,804,000","-316,136,000","-117,096,000","-108,511,000","-100,238,000","-85,966,000","633,367,000","-125,037,000","-113,658,000","-69,378,000","-97,961,000","-103,914,000","-90,073,000","-83,142,000","-75,508,000","-29,467,000","-58,911,000","-50,093,000","-38,610,000","-34,214,000","-28,330,000","-21,373,000","-16,883,000","-18,896,000","-15,425,000","-15,420,000","-12,477,000","-12,396,000","-11,350,000","-14,294,000","-10,289,000","-8,199,000","-6,953,000"
NetNonOperatingInterestIncomeExpense,"2,090,000","442,000","463,000","552,000","633,000","738,000","936,000","1,173,000","1,586,000","2,904,000","13,742,000","-6,000","-2,000","-3,000","-4,000","-14,000","-23,000","-32,000","-43,000","-47,000","-59,000","-72,000","-91,000","-109,000","-129,000","-140,000","-161,000","-171,000","-179,000","-185,000","-151,000","-120,000","-89,000","-92,000"
	InterestIncomeNonOperating,,"442,000",,,,"738,000",,"1,173,000",,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,,,,,,,,,,,,"6,000","2,000","3,000","4,000","14,000","23,000","32,000","43,000","47,000","59,000","72,000","91,000","109,000","129,000","140,000","161,000","171,000","179,000","185,000","151,000","120,000","89,000","92,000"
	TotalOtherFinanceCost,,,"-463,000","-552,000","-633,000",,"-936,000",,"-1,586,000","-2,904,000","-2,990,000",,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-1,728,000","-453,000","-380,000","-522,000","-373,000","-214,000","-2,066,000","-192,000","-23,000","-201,000","-10,695,000","3,692,000","4,235,000","2,669,000","2,824,000","2,799,000","2,442,000","2,394,000","1,109,000","954,000","861,000","425,000","201,000","158,000","131,000","61,000","6,000","6,000","-405,000","-37,000","-23,000","-94,000","1,000","18,000"
	OtherNonOperatingIncomeExpenses,"-1,728,000","-453,000","-380,000","-522,000","-373,000","-214,000","-2,066,000","-192,000","-23,000","-201,000","-10,695,000","3,692,000","4,235,000","2,669,000","2,824,000","2,799,000","2,442,000","2,394,000","1,109,000","954,000","861,000","425,000","201,000","158,000","131,000","61,000","6,000","6,000","-405,000","-37,000","-23,000","-94,000","1,000","18,000"
