name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994
MarketCap,"1,560,794,995","2,309,803,412","978,954,370","1,048,024,980","1,067,838,750","1,164,969,000","677,095,942","567,776,880","662,578,840","443,435,600","1,123,576,409","1,203,345,000","1,551,168,967","2,455,557,270","2,117,544,453","3,325,514,421","3,139,380,037","3,889,508,479","5,529,435,678","5,388,168,400","4,392,683,920","3,987,551,800","4,309,114,960","3,654,369,600","3,379,437,346","3,085,667,260","2,593,046,716","1,920,565,050","3,001,358,940","2,780,653,890","2,823,668,755","4,800,499,920","5,140,387,170","4,468,794,480","3,908,896,815","3,388,548,800","3,045,922,966","3,347,008,753","2,694,566,072","2,611,081,679","2,609,766,455","2,328,899,604","2,706,725,170","2,420,484,480","3,639,134,760","3,748,296,840","2,684,949,023","2,089,846,239","1,348,101,299","1,099,966,769","1,022,992,556","1,031,053,839","821,864,548","652,523,153","957,592,852","1,386,403,003","1,656,379,199","1,497,460,579","1,148,040,624","1,393,121,514","1,669,937,259","1,631,161,970","1,640,966,715","1,188,505,039","1,576,851,657","1,481,254,811","1,697,679,002","1,111,473,772","745,955,734","662,966,486","728,978,304","514,360,684","459,536,903","320,695,467","318,608,078","290,161,469","316,889,427","264,966,024","331,848,171","286,614,738","389,943,983","437,816,823","513,566,219","356,451,728","416,130,828","351,587,056","410,406,793","332,088,319","298,451,699","266,566,575","162,496,890","198,165,892","250,052,817","183,762,590","211,810,666","257,114,331","367,628,676","362,820,901","349,800,960","411,442,379","216,877,483","211,332,901","221,440,247","165,430,339","167,211,466","150,883,668","132,501,586","114,345,604","130,685,959","108,898,867","109,899,802"
EnterpriseValue,"1,535,516,995","2,273,670,412","942,764,370","952,404,980","1,010,099,750","1,110,755,000","563,479,942","455,760,880","617,676,840","432,415,600","1,115,284,409","1,199,508,000","1,485,049,967","2,339,295,270","1,989,171,453","3,231,339,421","3,038,397,037","3,798,458,479","5,392,543,678","5,400,160,400","4,404,675,920","3,999,543,800","4,321,106,960","3,666,361,600","3,391,429,346","3,097,659,260","2,605,038,716","1,960,621,050","3,141,482,940","2,995,381,890","2,967,146,755","4,909,735,920","5,176,894,170","4,513,394,480","3,937,359,815","3,445,489,800","3,123,239,966","3,439,845,753","2,787,403,072","2,763,825,679","2,784,832,455","2,524,806,604","2,840,555,170","2,554,314,480","3,805,044,760","3,886,418,840","2,797,164,023","2,194,912,239","1,445,268,299","1,210,445,769","1,108,803,556","1,129,578,839","942,602,548","782,711,153","1,129,005,852","1,568,710,003","1,829,901,199","1,655,020,579","1,298,102,624","1,513,548,514","1,745,400,259","1,664,032,970","1,640,601,715","1,187,605,039","1,575,951,657","1,472,644,811","1,689,069,002","1,102,863,772","737,345,734","642,694,486","704,142,304","503,059,684","451,841,903","312,966,467","302,216,078","275,099,469","312,640,427","263,758,024","323,277,171","280,672,738","385,316,983","431,408,823","507,158,219","350,092,728","409,894,828","343,580,056","396,426,793","324,386,319","290,749,699","252,047,575","151,196,890","184,565,892","233,752,817","174,462,590","202,410,666","250,114,331","354,028,676","357,720,901","333,700,960","402,742,379","208,077,483","195,932,901","208,840,247","152,430,339","151,311,466","137,483,668","119,101,586","100,945,604","117,285,959","95,498,867","96,499,802"
PeRatio,"48.067","355.667",,,,,,,,,,"17.531","12.529","13.915","9.676","14.743","15.021","24.04","67.184",,,,,,,,"170.714","16.389","13.83","11.237","13.872","24.674","29.734","26.519","20.756","17","13.028","11.945","9.638","8.334","8.393","7.879","9.656","8.635","15.055","18.618","18.12","24.322","47.069",,,"349.342","20.875","8.84","11.482","16.541","22.703","20.253","13.157","12.612","14.564","14.743","16.231","12.595","16.405","18.477","30.628","20.077","17.527","17","21.075","19.021","23.851","19.649","29.289","45.862","121.996",,,,"22.295","17.135","20.112","19.123","20.058","21.754","16.298","18.365","16.51","16.561","19.827","34.78","30.211","16.103","13.41","11.677","15.43","15.505","15.751","12.553","7.159","7.646","8.311","7.022","7.467","7.011","12.656","11.564","13.217","11.701","13.596"
ForwardPeRatio,"18.975",,,"243.902",,,,,,,"80.645","43.478","30.03","29.326","12.331","13.514","11.751","11.862","18.182","17.953","36.765","227.273",,,,,,,"92.593","16.529","14.493","12.27","23.923","20.325","17.094","14.903","11.614","10.417","10.858","8.945","8.41","8.599","6.887","5.977","10.65","14.225","11.481",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,"16.283","4.695","0.897","0.858","0.558",,,,,,,,,,,,"10.976","1.653","2.734","2.315","4.518","3.832","3.226","2.813","2.191","1.966","3.29","1.825","1.717","1.754",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.589","2.628","1.297","1.625","1.96","1.918","0.976","0.65","0.578","0.358","0.816","0.789","0.946","1.41","1.187","1.834","1.797","2.422","3.941","4.86","5.17","5.381","5.529","4.061","3.185","2.397","1.57","0.97","1.328","1.183","1.287","2.303","2.624","2.377","2.098","1.839","1.603","1.691","1.364","1.306","1.352","1.291","1.62","1.449","2.478","2.937","2.422","2.237","1.763","1.719","1.704","1.524","1.053","0.755","1.089","1.645","2.159","2.072","1.659","2.119","2.643","2.738","3.014","2.382","3.103","3.189","4.38","2.871","2.069","1.899","2.157","1.582","1.504","1.108","1.179","1.11","1.281","1.168","1.536","1.43","1.565","1.652","1.939","2.192","1.976","1.911","1.358","1.242","1.117","1.053","0.705","0.902","1.085","0.806","0.878","1.034","1.466","1.441","1.423","1.714","0.943","0.972","1.071","0.871","0.97","0.914","0.793","0.677","0.774","0.677","0.747"
PbRatio,"2.373","3.599","1.552","1.679","1.714","1.845","1.062","0.875","0.987","0.534","1.314","1.306","1.667","2.583","2.168","3.519","3.426","4.261","6.269","6.329","5.439","4.942","5.143","4.181","3.674","3.24","2.627","1.883","2.826","2.579","2.661","4.699","5.254","4.613","4.128","3.695","3.32","3.721","2.997","3.049","3.26","3.054","3.744","3.367","5.631","6.444","4.982","4.263","3.007","2.624","2.497","2.47","1.91","1.463","2.132","3.119","3.831","3.613","2.805","3.673","4.648","4.865","5.358","4.241","5.627","5.811","7.966","5.215","3.904","3.48","4.018","3.006","2.842","2.054","2.109","1.91","2.102","1.832","2.287","1.909","2.521","2.799","3.283","2.443","3.042","2.076","2.529","2.142","1.925","1.768","1.138","1.386","1.754","1.305","1.48","1.779","2.509","2.539","2.509","3.089","1.692","1.728","1.88","1.452","1.551","1.445","1.312","1.159","1.324","1.133","1.212"
EnterprisesValueRevenueRatio,"1.588","7.988","3.514","4.227","5.351","6.083","3.791","3.909","6.917","1.774","4.726","4.091","4.142","6.99","5.28","7.344","6.493","8.705","12.62","11.465","11.045","13.416","19.553","20.845","23.717","16.381","9.717","6.716","10.557","7.373","4.693","7.91","8.882","8.996","8.085","7.016","6.826","8.078","5.931","5.85","5.568","5.024","5.884","5.086","8.589","10.18","8.524","7.263","5.715","5.679","7.275","8.547","7.421","4.44","4.955","6.613","8.523","8.391","6.972","9.345","10.205","9.729","10.233","7.701","10.789","10.826","14.367","9.524","7.233","6.961","8.222","5.67","5.289","3.912","4.335","3.973","4.412","4.345","4.959","5.575","8.238","9.232","9.105","4.626","5.787","5.477","-6.809","3.763","3.525","3.417","2.419","3.476","3.896","3.178","3.748","4.388","5.332","5.347","5.322","6.956","3.106","3.367","3.875","3.395","2.899","2.766","3.07","2.82","2.63","2.263","2.412"
EnterprisesValueEBITDARatio,"12.189","53.003","24.002","35.802","58.73","142.331","-204.679","-37.066","-31.593","-2.414","87.769","-25.153","28.193","55.505","31.341","32.478","25.141","36.265","52.675","38.932","39.543","84.509","256.096","-1,104.659","-189.561","-232.837","263.029","116.586","172.961","37.668","15.784","29.885","32.175","37.118","32.656","24.475","25.768","30.892","19.17","17.54","16.104","13.768","16.535","14.172","23.178","26.583","22.347","20.335","16.964","21.907","42.476","59.324","69.611","19.282","16.828","21.007","27.317","31.364","22.233","33.258","30.402","28.086","27.271","20.407","27.784","28.92","33.616","30.916","26.027","26.943","33.375","23.136","22.354","17.594","23.075","22.286","20.443","29.813","50.894","44.41","81.843","73.344","86.398","15.211","19.179","20.866","-3,026.159","18.224","22.052","21.589","17.788","28.395","28.163","31.154","41.308","26.328","25.842","29.321","24.537","35.959","18.094","22.015","25.161","24.586","22.926","20.218","17.776","21.478","22.555","19.1","19.694"
