name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011
TotalRevenue,"961,307,000","230,549,000","250,021,000","229,721,000","251,016,000","227,344,000","233,445,000","216,098,000","148,922,000","190,577,000","211,667,000","196,215,000","194,539,000","182,947,000","195,938,000","169,236,000","173,384,000","174,411,000","176,034,000","151,744,000","152,390,000","155,809,000","151,590,000","135,651,000","137,489,000","139,264,000","142,587,000","136,992,000","133,570,000","131,604,000","128,801,000","117,787,000","113,573,000","114,210,000","115,245,000","107,187,000","107,009,000","105,018,000","100,536,000","94,764,000","95,977,000","94,717,000","87,993,000","84,270,000","80,936,000","78,279,000"
	OperatingRevenue,"961,307,000","230,549,000","250,021,000","229,721,000","251,016,000","227,344,000","233,445,000","216,098,000","148,922,000","190,577,000","211,667,000","196,215,000","194,539,000","182,947,000","195,938,000","169,236,000","173,384,000","174,411,000","176,034,000","151,744,000","152,390,000","155,809,000","151,590,000","135,651,000","137,489,000","139,264,000","142,587,000","136,992,000","133,570,000","131,604,000","128,801,000","117,787,000","113,573,000","114,210,000","115,245,000","107,187,000","107,009,000","105,018,000","100,536,000","94,764,000","95,977,000","94,717,000","87,993,000","84,270,000","80,936,000","78,279,000"
CostOfRevenue,"243,363,000","59,167,000","61,796,000","58,554,000","63,846,000","55,027,000","60,859,000","57,097,000","50,643,000","48,864,000","48,761,000","45,387,000","43,990,000","41,838,000","45,954,000","37,849,000","37,637,000","37,970,000","40,856,000","36,798,000","37,199,000","35,600,000","39,002,000","31,453,000","32,856,000","31,644,000","35,065,000","33,052,000","32,579,000","32,107,000","31,276,000","27,686,000","26,583,000","25,312,000","26,774,000","25,315,000","24,761,000","23,493,000","19,557,000","18,872,000","18,379,000","18,391,000","19,487,000","17,141,000","17,269,000","14,899,000"
GrossProfit,"717,944,000","171,382,000","188,225,000","171,167,000","187,170,000","172,317,000","172,586,000","159,001,000","98,279,000","141,713,000","162,906,000","150,828,000","150,549,000","141,109,000","149,984,000","131,387,000","135,747,000","136,441,000","135,178,000","114,946,000","115,191,000","120,209,000","112,588,000","104,198,000","104,633,000","107,620,000","107,522,000","103,940,000","100,991,000","99,497,000","97,525,000","90,101,000","86,990,000","88,898,000","88,471,000","81,872,000","82,248,000","81,525,000","80,979,000","75,892,000","77,598,000","76,326,000","68,506,000","67,129,000","63,667,000","63,380,000"
OperatingExpense,"529,104,000","122,672,000","162,138,000","116,870,000","127,424,000","117,589,000","112,076,000","107,725,000","123,589,000","112,717,000","111,032,000","106,583,000","107,574,000","103,451,000","100,463,000","92,818,000","92,826,000","90,570,000","86,609,000","76,329,000","76,960,000","79,507,000","76,287,000","65,356,000","63,659,000","64,769,000","63,226,000","63,238,000","63,587,000","60,945,000","56,113,000","55,132,000","54,119,000","54,121,000","52,087,000","52,270,000","52,787,000","52,244,000","52,655,000","48,832,000","47,033,000","47,961,000","43,324,000","40,600,000","39,858,000","40,054,000"
	SellingGeneralAndAdministration,"411,006,000","100,748,000","106,560,000","96,444,000","107,254,000","97,891,000","92,047,000","89,152,000","80,019,000","93,539,000","92,139,000","88,455,000","88,379,000","85,784,000","83,642,000","75,131,000","77,125,000","75,694,000","72,958,000","63,362,000","64,438,000","67,059,000","60,839,000","54,207,000","52,408,000","54,570,000","53,390,000","53,829,000","54,506,000","52,289,000","47,709,000","46,986,000","46,425,000","46,678,000","45,669,000","45,702,000","45,750,000","45,397,000","44,626,000","41,780,000","41,231,000","41,225,000","37,857,000","34,762,000","33,753,000","34,014,000"
	ResearchAndDevelopment,"99,834,000","17,412,000","51,022,000","15,853,000","15,547,000","14,924,000","15,241,000","14,421,000","39,455,000","15,402,000","15,496,000","14,508,000","15,746,000","14,324,000","13,758,000","15,527,000","13,523,000","12,689,000","11,413,000","10,887,000","10,713,000","10,666,000","13,643,000","10,265,000","11,251,000","10,199,000","9,836,000","9,409,000","9,081,000","8,656,000","8,404,000","8,146,000","7,694,000","7,443,000","6,418,000","6,568,000","7,037,000","6,847,000","7,228,000","7,022,000","6,940,000","6,736,000","5,773,000","5,916,000","5,735,000","6,040,000"
	DepreciationAmortizationDepletionIncomeStatement,"18,264,000","4,512,000","4,556,000","4,573,000","4,623,000","4,774,000","4,788,000","4,152,000","4,115,000","3,776,000","3,397,000","3,620,000","3,449,000","3,343,000","3,063,000","2,160,000","2,178,000","2,187,000","2,238,000","2,080,000","1,809,000","1,782,000","1,805,000","884,000",,,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"18,264,000","4,512,000","4,556,000","4,573,000","4,623,000","4,774,000","4,788,000","4,152,000","4,115,000","3,776,000","3,397,000","3,620,000","3,449,000","3,343,000","3,063,000","2,160,000","2,178,000","2,187,000","2,238,000","2,080,000","1,809,000","1,782,000","1,805,000","884,000",,,,,,,,,,,,,,,,,,,,,,
			Amortization,"18,264,000","4,512,000","4,556,000","4,573,000","4,623,000","4,774,000","4,788,000","4,152,000","4,115,000","3,776,000","3,397,000","3,620,000","3,449,000","3,343,000","3,063,000","2,160,000","2,178,000","2,187,000","2,238,000","2,080,000","1,809,000","1,782,000","1,805,000","884,000",,,,,,,,,,,,,,,,,,,,,,
