name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997
		Inventory,"536,878,000","457,604,000","374,265,000","370,170,000","401,233,000","389,733,000","344,379,000","363,600,000","325,753,000","342,673,000","345,049,000","356,818,000","359,417,000","323,106,000","262,751,000","227,885,000","231,338,000","255,251,000","267,143,000","276,421,000","287,073,000","284,595,000","211,251,000","221,598,000","190,861,000","205,664,000","191,162,000","194,017,000","214,593,000","241,118,000","254,660,000","293,092,000","293,952,000","284,124,000","249,103,000","235,530,000","248,096,000","266,901,000","260,098,000","245,043,000","242,724,000","248,651,000","230,076,000","243,827,000","285,696,000","267,346,000","261,619,000","222,164,000","233,405,000","95,431,000","88,086,000","89,600,000","91,269,000","91,283,000","93,452,000","106,343,000","125,406,000","103,520,000","102,618,000","105,141,000","118,790,000","103,548,000","106,085,000","95,821,000","79,076,000","64,379,000","49,333,000","51,447,000","45,489,000","46,257,000","47,614,000","49,836,000","34,457,000","49,242,000","44,995,000","26,954,000","31,935,000","40,024,000","47,023,000","65,478,000","75,573,000","250,191,000","254,968,000","306,568,000","276,020,000","207,221,000","141,279,000","108,026,000","107,566,000","82,600,000","79,600,000","64,600,000","54,100,000","58,600,000","70,900,000","76,300,000","69,000,000","61,400,000","41,100,000","29,100,000","22,900,000","16,100,000"
			RawMaterials,"373,517,000","295,866,000","175,399,000","139,338,000","139,430,000","123,388,000","119,481,000","133,642,000","106,193,000","106,522,000","99,041,000","102,240,000","90,317,000","75,525,000","67,468,000","54,003,000","48,356,000","47,710,000","52,898,000","46,857,000","43,905,000","43,503,000","44,644,000","45,655,000","50,612,000","51,925,000","53,082,000","54,112,000","57,343,000","53,920,000","64,853,000","61,429,000","56,689,000","56,699,000","53,274,000","51,549,000","49,933,000","46,230,000","39,678,000","37,976,000","40,012,000","43,486,000","45,333,000","41,970,000","40,106,000","27,618,000","30,569,000","26,606,000","21,309,000","18,256,000","19,694,000","20,202,000","20,538,000","23,344,000","19,044,000","20,088,000","21,294,000","27,858,000","28,611,000","31,231,000","34,234,000","29,622,000","29,627,000","29,389,000","26,205,000","24,251,000","21,177,000","21,542,000","19,510,000","18,066,000","19,591,000","18,182,000","14,646,000","13,159,000","16,121,000","18,535,000","21,831,000","25,100,000","34,025,000","80,567,000","101,333,000","167,936,000","161,837,000","182,796,000","101,740,000",,,,,,,,,,,,,,,,,
			WorkInProcess,"12,268,000","10,304,000","10,260,000","10,556,000","10,809,000","11,353,000","13,738,000","12,615,000","11,471,000","11,728,000","13,657,000","15,456,000","11,986,000","10,045,000","9,589,000","11,100,000","13,253,000","16,444,000","18,623,000","16,172,000","12,859,000","13,959,000","12,852,000","13,813,000","12,910,000","13,448,000","9,120,000","8,924,000","10,567,000","9,347,000","8,371,000","8,268,000","7,919,000","7,348,000","7,773,000","7,931,000","9,749,000","7,079,000","10,736,000","12,622,000","12,542,000","17,659,000","13,851,000","12,271,000","8,445,000","5,346,000","6,993,000","6,021,000","3,958,000","2,255,000","1,480,000","755,000","1,100,000","916,000","1,702,000","2,257,000","4,354,000","4,504,000","4,123,000","6,586,000","7,562,000","7,795,000","9,156,000","5,524,000","4,494,000","3,528,000","3,136,000","3,293,000","2,901,000","3,265,000","3,833,000","3,496,000","3,413,000","5,085,000","5,904,000","5,017,000","5,266,000","11,451,000","12,658,000","30,896,000","27,577,000","49,473,000","75,669,000","74,650,000","76,669,000",,,,,,,,,,,,,,,,,
			FinishedGoods,"157,919,000","149,931,000","180,800,000","204,580,000","234,220,000","257,048,000","210,050,000","215,323,000","194,532,000","219,907,000","226,622,000","193,487,000","205,440,000","225,937,000","188,575,000","173,419,000","165,733,000","176,426,000","185,488,000","179,394,000","204,376,000","197,651,000","156,402,000","158,756,000","120,356,000","117,878,000","125,966,000","119,635,000","147,825,000","159,587,000","165,799,000","172,321,000","181,020,000","177,996,000","153,855,000","147,757,000","145,051,000","178,815,000","178,210,000","185,679,000","163,414,000","146,857,000","134,998,000","154,161,000","197,636,000","186,899,000","177,994,000","220,044,000","236,135,000","98,264,000","90,914,000","90,189,000","91,769,000","91,673,000","95,963,000","106,918,000","126,100,000","100,781,000","96,054,000","91,455,000","100,827,000","89,350,000","89,628,000","81,451,000","68,193,000","58,812,000","47,615,000","48,644,000","45,214,000","47,481,000","46,123,000","49,452,000","36,530,000","52,409,000","46,063,000","31,270,000","36,330,000","40,100,000","48,485,000","72,346,000","73,069,000","92,737,000","71,266,000","100,585,000","122,886,000",,,,,,,,,,,,,,,,,
			OtherInventories,"28,921,000","36,925,000","44,765,000","53,826,000","57,390,000","38,920,000","40,747,000","45,050,000","56,904,000","49,256,000","53,051,000","93,448,000","100,637,000","60,616,000","48,057,000","38,525,000","55,161,000","64,445,000","61,340,000","90,157,000","85,164,000","83,853,000","59,856,000","67,176,000","70,403,000","76,371,000","55,995,000","59,606,000","50,951,000","70,244,000","75,763,000","103,701,000","95,783,000","84,479,000","75,764,000","70,955,000","84,159,000","77,146,000","71,484,000","46,113,000","64,478,000","76,243,000","67,665,000","66,758,000","69,216,000","78,107,000","153,660,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,"-35,747,000","-35,422,000","-36,959,000","-38,130,000","-40,616,000","-40,976,000","-39,637,000","-43,030,000","-43,347,000","-44,740,000","-47,322,000","-47,813,000","-48,963,000","-49,017,000","-50,938,000","-49,162,000","-51,165,000","-49,774,000","-51,206,000","-56,159,000","-59,231,000","-54,371,000","-62,503,000","-63,802,000","-63,420,000","-53,958,000","-53,001,000","-48,260,000","-52,093,000","-51,980,000","-60,126,000","-52,627,000","-47,459,000","-42,398,000","-41,563,000","-42,662,000","-40,796,000","-42,369,000","-40,010,000","-37,347,000","-37,722,000","-35,594,000","-31,771,000","-31,333,000","-29,707,000","-30,624,000","-107,597,000","-30,507,000","-27,997,000","-23,344,000","-24,002,000","-21,546,000","-22,138,000","-24,650,000","-23,257,000","-22,920,000","-26,342,000","-29,623,000","-26,170,000","-24,131,000","-23,833,000","-23,219,000","-22,326,000","-20,543,000","-19,816,000","-22,212,000","-22,595,000","-22,032,000","-22,136,000","-22,555,000","-21,933,000","-21,294,000","-20,132,000","-21,411,000","-23,093,000","-27,868,000","-31,492,000","-36,627,000","-48,145,000","-118,331,000","-126,406,000","-59,955,000","-53,804,000","-51,463,000","-25,275,000",,,,,,,,,,,,,,,,,
		PrepaidAssets,"140,537,000","131,159,000","139,577,000","146,022,000","149,714,000","150,229,000","143,485,000","150,504,000","143,402,000","153,512,000","133,386,000","131,025,000","109,257,000","101,087,000","115,505,000","192,497,000","186,024,000","186,837,000","117,761,000","118,227,000","110,568,000","98,941,000","103,133,000","113,724,000","111,228,000","92,994,000","99,828,000","109,208,000","112,693,000","100,432,000","110,003,000","131,746,000","122,224,000","118,813,000","118,035,000","87,735,000","74,134,000","71,691,000","54,283,000","119,039,000","133,874,000","126,556,000","143,357,000","141,401,000","139,536,000","135,058,000","147,680,000","118,571,000","95,246,000","75,423,000","50,537,000","44,325,000","26,439,000","34,186,000","25,717,000","38,624,000","25,442,000","26,799,000","28,816,000","23,166,000","32,189,000","28,074,000","17,912,000","43,631,000","18,282,000","13,757,000","27,491,000","30,361,000","33,740,000","27,757,000","29,906,000","29,663,000","42,388,000","31,767,000","34,334,000","33,863,000","35,801,000","43,332,000","54,351,000","45,476,000","35,084,000","47,110,000","53,713,000","63,696,000","57,035,000",,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,"0","0","0","0","74,000",,,,,,,,,,,,,,,,,,,,,,"16,696,000","13,677,000","11,996,000","107,000","333,000","1,336,000","2,030,000",,,,,,,,,,,,,,,,"1,717,000",,"7,667,000","4,177,000","3,994,000","2,977,000","3,119,000","6,808,000","6,990,000",,"9,485,000","9,863,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,"26,820,000","24,623,000","22,017,000","15,403,000","13,429,000","11,217,000","11,900,000","9,686,000","10,047,000","9,709,000","11,802,000","0","0","62,000","19,342,000",,,,"26,934,000","28,028,000","23,482,000","18,607,000","19,138,000","24,662,000","23,834,000","27,085,000","26,193,000","24,238,000","20,930,000","24,229,000","27,991,000","27,992,000","25,123,000","22,684,000","23,190,000","24,035,000","21,978,000","18,580,000","19,449,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,324,000","21,167,000","60,234,000","186,861,000","155,848,000","142,290,000",,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,324,000","21,167,000","60,234,000","186,861,000","155,848,000","142,290,000",,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,"5,867,000","6,885,000","14,935,000","8,598,000","13,785,000","8,397,000","82,000","467,000","345,000","273,000","1,570,000","882,000","764,000","52,000","133,000",,,,"227,000","1,811,000","827,000","361,000","175,000","261,000","1,173,000","15,000","89,000","5,837,000","855,000","654,000","1,562,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"35,139,000","40,638,000","29,362,000","35,411,000","45,151,000","44,707,000","44,793,000","44,803,000","36,212,000","37,866,000","38,900,000","49,578,000","47,696,000","48,525,000","37,623,000",,,,"40,713,000","42,881,000","48,897,000","38,766,000","42,259,000","47,392,000","49,626,000","48,167,000","41,611,000","42,469,000","40,906,000","44,661,000","42,385,000","42,754,000","43,184,000","33,622,000","33,382,000","39,722,000","36,262,000","33,058,000","33,144,000",,,,,,,,,,,,,,,,"4,481,000",,"5,921,000","4,472,000","6,237,000","5,361,000",,,,,,,,,,,,,,,,,,,,,,,,,,"207,285,000","184,467,000","96,495,000","73,842,000","51,200,000","46,700,000","186,800,000","123,200,000","110,800,000","44,200,000","66,600,000","69,500,000","44,300,000","11,200,000","6,800,000","5,400,000","5,400,000"
	TotalNonCurrentAssets,"1,735,596,000","1,736,248,000","1,676,321,000","1,671,735,000","1,593,560,000","1,590,358,000","1,569,758,000","1,487,305,000","1,516,551,000","1,564,443,000","1,511,544,000","1,484,476,000","1,508,610,000","1,528,439,000","1,613,921,000","1,518,219,000","1,521,132,000","1,545,962,000","1,945,400,000","813,525,000","834,853,000","862,042,000","869,250,000","893,484,000","903,534,000","838,295,000","830,841,000","397,119,000","408,726,000","374,788,000","379,442,000","401,986,000","364,128,000","383,651,000","406,968,000","422,878,000","429,186,000","450,299,000","465,453,000","504,740,000","519,038,000","542,892,000","618,580,000","652,047,000","681,482,000","651,702,000","676,525,000","740,038,000","785,585,000","203,040,000","198,621,000","194,204,000","210,938,000","822,002,000","839,808,000","749,669,000","722,389,000","442,742,000","447,514,000","418,587,000","497,882,000","701,579,000","741,527,000","582,853,000","534,231,000","570,025,000","573,307,000","854,587,000","936,066,000","1,042,279,000","1,057,782,000","1,870,027,000","1,019,323,000","1,083,805,000","1,148,762,000","1,063,744,000","1,090,154,000","1,147,714,000","1,113,365,000","1,769,522,000","911,511,000","1,187,372,000","1,126,212,000","2,774,757,000","2,786,692,000","241,967,000","214,187,000","190,920,000","164,514,000","148,700,000","144,800,000","147,700,000","146,200,000","144,300,000","144,400,000","146,300,000","130,100,000","96,600,000","68,600,000","53,600,000","36,400,000","20,100,000"
		NetPPE,"324,215,000","319,460,000","329,253,000","337,874,000","349,326,000","335,472,000","329,403,000","315,569,000","308,731,000","327,887,000","286,884,000","280,630,000","282,022,000","288,713,000","292,067,000","295,863,000","298,631,000","318,835,000","308,465,000","314,850,000","299,792,000","293,150,000","288,406,000","272,955,000","248,649,000","199,561,000","191,973,000","159,592,000","139,064,000","119,403,000","126,632,000","116,949,000","119,876,000","119,446,000","119,729,000","114,041,000","117,553,000","122,207,000","123,580,000","118,568,000","115,773,000","118,105,000","122,558,000","126,174,000","126,399,000","123,956,000","120,294,000","118,755,000","110,885,000","64,351,000","61,868,000","60,608,000","60,099,000","59,390,000","59,967,000","58,723,000","55,593,000","48,878,000","46,671,000","41,462,000","37,567,000","32,867,000","29,427,000","28,227,000","26,908,000","27,131,000","28,090,000","32,984,000","41,019,000","46,709,000","51,252,000","77,499,000","100,123,000","107,590,000","114,930,000","132,061,000","155,008,000","177,224,000","196,951,000","248,135,000","214,880,000","316,039,000","331,490,000","314,899,000","286,413,000","212,376,000","189,231,000","167,872,000","146,109,000","129,300,000","125,300,000","128,300,000","127,100,000","124,300,000","123,400,000","125,300,000","114,300,000","83,400,000","67,400,000","53,200,000","36,100,000","19,400,000"
			GrossPPE,"324,215,000","319,460,000","820,350,000","337,874,000","349,326,000","335,472,000","740,455,000","315,569,000","308,731,000","327,887,000","710,398,000",,,,"670,877,000",,,,"650,916,000","649,101,000","622,270,000","605,113,000","591,171,000","583,008,000","554,327,000","496,379,000","486,253,000","452,579,000","441,257,000","418,122,000","429,413,000","414,409,000","426,011,000","414,432,000","410,821,000","415,687,000","443,373,000","444,356,000","483,611,000","469,988,000","457,841,000","451,604,000","446,690,000","452,621,000","444,020,000","426,562,000","410,503,000","402,659,000","396,352,000","344,910,000","338,854,000","333,099,000","334,825,000","330,516,000","327,514,000","328,489,000","324,976,000","315,451,000","306,783,000","306,889,000","302,011,000","294,411,000","290,156,000","287,920,000","285,880,000","283,844,000","282,548,000","212,243,000","280,397,000","290,931,000","298,588,000","388,764,000","399,376,000","408,899,000","403,100,000","411,260,000","455,199,000","462,025,000","463,452,000","514,187,000","450,951,000","565,234,000","580,685,000","462,537,000","434,051,000","360,014,000","336,869,000","297,490,000","260,843,000","230,900,000","214,000,000","204,200,000","190,000,000","175,900,000","164,500,000","158,700,000","125,800,000","100,400,000","78,900,000","60,500,000","40,200,000","21,800,000"
				Properties,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,,,,,,,,,,,,,,,,,,
