name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010
MarketCap,"1,416,030,029","1,491,971,640","1,988,416,320","2,751,591,430","2,559,884,000","2,490,472,310","3,015,097,200","2,705,559,990","2,615,816,760","1,341,963,060","1,207,103,100","1,299,844,750","2,599,195,440","3,211,992,401","4,207,959,840","4,668,965,589","3,810,812,151","3,290,360,780","3,062,432,844","2,501,586,912","1,939,176,370","1,653,288,240","1,182,042,535","1,161,762,800","1,116,026,560","1,145,422,020","829,242,840","885,174,400","992,538,320","823,048,080","1,047,981,540","851,730,600","760,205,940","769,228,110","948,884,350","983,162,200","642,812,979","531,401,761","387,935,600","382,193,920","672,839,678","800,635,829","785,773,058","788,167,800","849,567,960","1,025,806,460","837,595,880","367,914,720"
EnterpriseValue,"108,476,029","184,779,640","200,315,320","879,149,430","-128,886,000","1,023,201,310","905,431,200","803,079,990","1,173,221,760","336,726,060","365,813,100","220,764,750","924,531,440","2,156,009,401","3,219,327,840","3,605,186,589","2,601,184,151","2,438,839,780","2,416,671,844","1,966,055,912","1,274,024,370","974,612,240","651,085,535","653,900,800","436,595,560","445,841,020","274,828,840","182,829,400","227,709,320","201,762,080","278,701,540","79,566,600","-90,639,060","229,455,110","480,683,350","472,427,200","168,917,979","119,573,761","-23,892,400","186,017,920","483,482,678","554,562,829","565,289,058","567,683,800","650,618,960","825,087,460","670,092,880","232,333,720"
PeRatio,"23.963","32.329","61.424","125.825","4,685","109.024","61.319","51.121","31.063","13.505","11.095","11.69","23.738","27.821","37.333","38.45","34.618","39.851","43.985","43.113","40.558","41.7","32.708","33.912","38.966","31.903","21.051","16.147","14.376","17.689","21.124","26.759","25.649","25.697","25.928","24.84","19","15.617","11.402","10.192","17.984","22.286","54.772","54.947","117.172","79.463","109.115","154.102"
ForwardPeRatio,,,,,,"22.026","26.954","27.1","43.103","15.291","14.663","11.793",,,"21.882","24.753","24.45","22.026","24.096","20.833","20.619","17.452","13.158","12.987","16.529","13.316","11.947","12.136","12.315","10.235","11.561","12.674","13.793","14.472","18.116","19.881","15.083","12.3","10.06","9.709","10.01","11.614","16.026","15.873","16.667","20.833","34.965",
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.231","1.024","1.156","1.268","1.379","1.447","1.811","2.842","0.604","0.769","0.745","0.719","0.448","0.475","0.621","0.69","0.667","0.834","1.273",
PsRatio,"1.002","1.059","1.437","2.059","1.979","1.961","2.432","2.275","2.287","1.217","1.134","1.249","2.458","3.101","4.171","4.776","4.074","3.787","3.724","3.21","2.625","2.334","1.671","1.669","1.692","1.704","1.2","1.214","1.278","1.098","1.348","1.388","1.231","1.258","1.611","1.679","1.277","1.091","0.796","1.003","1.894","2.387","4.763","4.778","5.675","7.23","8.198","6.286"
PbRatio,"1.439","1.393","1.838","2.577","2.501","2.466","2.989","2.694","2.648","1.447","1.302","1.41","2.589","3.543","4.719","5.335","4.603","4.35","4.164","3.497","2.835","2.418","1.764","1.749","1.604","1.727","1.248","1.268","1.444","1.309","2.205","1.884","1.784","1.912","2.428","2.673","2.085","1.84","1.34","1.463","2.845","3.728","4.8","5.732","6.802","9.566","14.381","16.443"
EnterprisesValueRevenueRatio,"0.075","0.461","0.605","2.59","-0.349","2.6","3.185","2.759","3.71","0.93","1.467","0.918","3.322","6.332","13.194","15.229","9.848","7.607","11.167","9.626","5.666","3.809","3.954","4.188","2.495","1.936","1.808","1.24","1.329","0.883","1.838","0.546","-0.612","1.432","3.355","3.44","1.194","0.772","-0.174","1.385","3.537","3.896","4.724","4.92","5.656","7.034","7.296","2.613"
EnterprisesValueEBITDARatio,"0.642","2.573","15.015","28.359","-2.446","18.916","-94.129","42.059","44.479","4.221","17.157","11.742","14.425","21.784","104.081","202.618","53.289","24.982","109.879","64.221","33.921","12.516","57.69","44.757","15.075","6.444","62.052","13.588","10.604","2.507","21.563","3.472","-2.959","7.107","55.854","30.177","6.799","3.921","-1.461","8.33","20.036","17.492","21.592","22.869","28.856","35.658","44.864","13.219"
