name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
OperatingCashFlow,"29,468,000","-57,442,000","66,656,000","44,501,000","-24,247,000","-48,163,000","-12,851,000","-20,499,000","37,666,000","-20,541,000","13,187,000","-16,590,000","-13,533,000","-25,709,000","-24,968,000","22,321,000","6,701,000","-24,705,000","6,035,000","10,719,000","-9,947,000","-34,765,000","-21,505,000","7,913,000","-1,114,000","-20,804,000","-6,311,000","-6,349,000","8,356,000","-14,164,000","0","0","3,775,000","-3,775,000"
	CashFlowFromContinuingOperatingActivities,"29,468,000","-57,442,000","66,656,000","44,501,000","-24,247,000","-48,163,000","-12,851,000","-20,499,000","37,666,000","-20,541,000","13,187,000","-16,590,000","-13,533,000","-25,709,000","-24,968,000","22,321,000","6,701,000","-24,705,000","6,035,000","10,719,000","-9,947,000","-34,765,000","-21,505,000","7,913,000","-1,114,000","-20,804,000","-6,311,000","-6,349,000","8,356,000","-14,164,000","0","0","3,775,000","-3,775,000"
		NetIncomeFromContinuingOperations,"-33,144,000","-5,350,000","-5,647,000","-13,040,000","-9,107,000","-9,807,000","-13,803,000","-38,170,000","-203,521,000","-78,752,000","-199,293,000","-25,738,000","-31,900,000","-48,649,000","-17,540,000","-12,555,000","-10,031,000","-14,065,000","-13,790,000","-13,129,000","-19,699,000","-23,149,000","-25,193,000","-15,307,000","-12,366,000","-173,912,000","-8,267,000","-17,088,000","364,484,000","-19,315,000","-10,698,000","-3,167,000","245,000","-11,626,000"
		OperatingGainsLosses,"2,979,000","-596,000","10,421,000","-63,000","-4,879,000","9,471,000","-4,774,000","18,506,000","-25,143,000","6,859,000","3,928,000","3,209,000","-7,696,000","424,000","1,949,000","1,381,000","1,275,000","131,000","309,000","369,000","555,000","522,000","379,000","448,000",,,"0","0",,,"10,698,000","3,167,000",,
			EarningsLossesFromEquityInvestments,"-5,992,000","-596,000","-454,000","-63,000","-4,879,000","-7,783,000","975,000","13,717,000","-25,143,000","412,000","3,278,000","3,859,000","1,904,000","424,000","1,949,000","1,381,000","1,275,000","131,000","309,000","369,000","555,000","522,000","379,000","448,000","14,000","0","0","0",,,"10,698,000","3,167,000",,
		DepreciationAmortizationDepletion,"59,796,000","15,106,000","14,915,000","14,859,000","14,916,000","15,347,000","14,865,000","14,694,000","15,778,000","16,138,000","15,947,000","15,408,000","15,292,000","14,266,000","14,633,000","10,352,000","10,034,000","9,496,000","11,132,000","7,717,000","6,904,000","6,615,000","6,496,000","3,745,000","3,612,000","3,371,000","3,126,000","3,056,000","-499,000","1,483,000","0","0","-656,000","656,000"
			DepreciationAndAmortization,"59,796,000","15,106,000","14,915,000","14,859,000","14,916,000","15,347,000","14,865,000","14,694,000","15,778,000","16,138,000","15,947,000","15,408,000","15,292,000","14,266,000","14,633,000","10,352,000","10,034,000","9,496,000","11,132,000","7,717,000","6,904,000","6,615,000","6,496,000","3,745,000","3,612,000","3,371,000","3,126,000","3,056,000","-499,000","1,483,000","0","0","-656,000","656,000"
		DeferredTax,"-599,000","-132,000","-238,000","-20,000","-209,000","-59,000","-359,000","119,000","-950,000","58,000","-22,936,000","-970,000","1,274,000","-492,000","10,000","205,000","-129,000","-42,000","-4,603,000","-2,388,000","-685,000","405,000","-9,141,000","-254,000","-372,000","-988,000","-5,709,000","-104,000",,,"0","0",,
			DeferredIncomeTax,"-599,000","-132,000","-238,000","-20,000","-209,000","-59,000","-359,000","119,000","-950,000","58,000","-22,936,000","-970,000","1,274,000","-492,000","10,000","205,000","-129,000","-42,000","-4,603,000","-2,388,000","-685,000","405,000","-9,141,000","-254,000","-372,000","-988,000","-5,709,000","-104,000",,,"0","0",,
		AssetImpairmentCharge,,,"0","0","20,562,000","-20,562,000","0","0","215,100,000","47,133,000",,,,,,,,,"0","0","0","0","0","0","0","160,600,000",,,,,,,,
