name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
TotalAssets,"3,663,171,000","3,770,280,000","3,830,657,000","3,703,366,000","3,703,657,000","3,665,331,000","3,342,993,000","3,419,445,000","3,368,893,000","3,505,846,000","2,893,300,000","2,809,932,000","2,642,913,000","2,560,830,000","2,517,163,000","2,480,659,000","2,452,218,000","2,453,093,000","2,304,686,000","2,527,661,000","2,102,552,000","2,062,328,000","1,769,145,000","1,793,151,000","1,771,834,000","1,792,868,000","1,764,999,000","1,726,809,000","1,698,236,000","1,705,202,000","1,640,004,000","1,639,817,000","1,178,284,000","1,153,789,000","1,138,090,000","1,103,879,000","1,039,826,000","995,170,000","925,208,000","649,281,000","637,934,000","651,171,000","636,905,000","607,539,000","570,119,000","532,623,000","474,004,000","443,142,000","438,669,000","414,001,000","393,058,000","365,509,000","346,664,000","322,040,000","302,423,000","300,720,000","301,970,000","350,409,000","355,655,000","332,521,000","305,471,000","288,160,000","265,356,000","257,504,000","240,731,000","222,245,000","205,116,000","179,875,000","166,886,000","152,917,000","142,281,000","129,485,000","119,864,000","112,856,000","87,637,000","77,393,000","69,294,000","64,093,206","58,668,000","53,828,000","50,139,000","49,056,201","54,046,000","57,052,000","60,444,000","65,305,000","55,355,000","61,251,000","67,310,000","58,600,000","63,300,000","7,600,000","9,000,000"
	CurrentAssets,"1,192,929,000","1,300,674,000","888,273,000","661,978,000","675,503,000","622,843,000","807,324,000","853,145,000","782,095,000","886,890,000","344,911,000","365,335,000","435,561,000","460,331,000","514,146,000","573,489,000","537,768,000","620,427,000","630,214,000","805,460,000","383,713,000","347,999,000","466,619,000","493,506,000","430,611,000","482,805,000","499,679,000","632,091,000","587,105,000","646,183,000","729,699,000","761,471,000","369,487,000","389,025,000","397,011,000","407,016,000","368,465,000","377,499,000","470,759,000","213,225,000","195,956,000","212,897,000","200,223,000","178,442,000","158,362,000","115,502,000","251,158,000","242,926,000","243,963,000","256,453,000","246,903,000","217,957,000","188,950,000","174,518,000","164,291,000","159,985,000","189,622,000","230,667,000","253,996,000","242,384,000","224,486,000","198,514,000","174,199,000","170,093,000","153,732,000","127,478,000","117,689,000","90,126,000","85,670,000","79,659,000","71,734,000","76,527,000","70,203,000","73,873,000","62,663,000","52,737,000","44,718,000","39,267,423","33,919,000","28,528,000","25,250,000","24,000,104","27,954,000","28,442,000","28,761,000","30,277,000","24,945,000","28,199,000","37,339,000","40,200,000","50,800,000","5,700,000","7,200,000"
		CashCashEquivalentsAndShortTermInvestments,"867,181,000","924,042,000","546,467,000","347,857,000","372,634,000","243,315,000","567,930,000","616,820,000","526,554,000","575,615,000","92,185,000","155,476,000","226,612,000","209,474,000","303,524,000","357,365,000","331,367,000","350,945,000","402,544,000","330,808,000","187,474,000","124,010,000","325,471,000","364,669,000","312,576,000","335,185,000","357,778,000","513,118,000","477,776,000","529,869,000","622,415,000","653,568,000","279,368,000","298,590,000","307,224,000","323,873,000","293,972,000","323,734,000","431,142,000","184,617,000","164,754,000","177,872,000","163,195,000","150,956,000","123,810,000","78,787,000","228,898,000","223,323,000","222,394,000","228,792,000","219,515,000","192,597,000","168,223,000","150,794,000","140,750,000","138,845,000","166,812,000","208,517,000","229,768,000","222,602,000","207,063,000","179,103,000","156,446,000","155,145,000","139,846,000","112,826,000","102,127,000","75,952,000","70,632,000","66,039,000","55,081,000","56,144,000","53,435,000","55,421,000","54,526,000","46,507,000","38,729,000","32,776,841","27,440,000","23,444,000","20,176,000","19,087,053","22,816,000","24,030,000","24,685,000","25,787,000","16,837,000","22,567,000","33,116,000","12,300,000","25,000,000","3,000,000","5,500,000"
			CashAndCashEquivalents,"629,030,000","694,842,000","546,467,000","347,857,000","371,971,000","242,652,000","567,930,000","616,820,000","526,554,000","575,615,000","92,185,000","155,476,000","226,612,000","209,474,000","303,524,000","357,365,000","331,367,000","350,945,000","402,544,000","330,743,000","187,409,000","123,950,000","285,563,000","313,754,000","242,755,000","255,530,000","272,368,000","415,930,000","392,017,000","433,663,000","514,997,000","591,881,000","208,068,000","207,801,000","199,181,000","214,926,000","193,126,000","218,680,000","287,514,000","142,873,000","135,682,000","139,359,000","134,190,000","129,707,000","106,916,000","64,752,000","212,700,000","211,991,000","184,009,000","197,411,000","188,350,000","192,576,000","168,212,000","150,780,000","140,721,000","138,784,000","151,215,000","154,220,000","132,096,000","108,147,000","103,883,000","95,605,000","73,443,000","66,940,000","50,731,000","36,301,000","16,556,000","17,860,000","16,507,000","18,814,000","42,343,000","50,925,000","46,989,000","46,882,000","46,313,000","44,428,000","38,729,000","32,776,841","27,440,000","23,444,000","20,176,000","19,087,053","22,816,000","22,036,000","24,230,000","23,824,000","15,057,000","15,048,000","20,950,000","12,300,000","25,000,000","3,000,000","5,500,000"
			OtherShortTermInvestments,"238,151,000","229,200,000","0","0","663,000","663,000",,,,,,,,,,,,,"0","65,000","65,000","60,000","39,908,000","50,915,000","69,821,000","79,655,000","85,410,000","97,188,000","85,759,000","96,206,000","107,418,000","61,687,000","71,300,000","90,789,000","108,043,000","108,947,000","100,846,000","105,054,000","143,628,000","41,744,000","29,072,000","38,513,000","29,005,000","21,249,000","16,894,000","14,035,000","16,198,000","11,332,000","38,385,000","31,381,000","31,165,000","21,000","11,000","14,000","29,000","61,000","15,597,000","54,297,000","97,672,000","114,455,000","103,180,000","83,498,000","83,003,000","88,205,000","89,115,000","76,525,000","85,571,000","58,092,000","54,125,000","47,225,000","12,738,000","5,219,000","6,446,000","8,539,000","8,213,000","2,079,000",,,,,,,,"1,994,000","455,000","1,963,000","1,780,000","7,519,000","12,166,000",,,,
		Receivables,"263,659,000","316,342,000","268,349,000","249,005,000","242,420,000","325,619,000","192,800,000","188,383,000","204,783,000","261,928,000","203,869,000","174,142,000","176,741,000","221,615,000","176,758,000","179,716,000","174,411,000","234,195,000","187,482,000","181,528,000","172,062,000","199,871,000","114,581,000","106,365,000","98,329,000","114,680,000","97,376,000","87,319,000","82,572,000","91,699,000","75,016,000","70,830,000","63,666,000","67,245,000","64,279,000","62,270,000","56,164,000","37,285,000","25,332,000","20,242,000","19,908,000","19,071,000","17,723,000","17,175,000","17,639,000","17,423,000","13,170,000","11,179,000","11,644,000","11,928,000","13,435,000","13,905,000","14,129,000","14,083,000","14,999,000","15,129,000","16,336,000","15,365,000","16,049,000","12,984,000","11,755,000","11,989,000","11,217,000","10,854,000","10,143,000","10,211,000","9,790,000","9,530,000","9,940,000","8,227,000","8,843,000","8,059,000","7,509,000","5,877,000","5,858,000","5,234,000","4,770,000","5,082,137","4,681,000","4,021,000","3,708,000","3,615,099","2,865,000","2,620,000","2,251,000","2,699,000","5,369,000","2,472,000","652,000","1,000,000","400,000","300,000","300,000"
			AccountsReceivable,"263,659,000","316,342,000","268,349,000","249,005,000","242,420,000","325,619,000","192,800,000","188,383,000","204,783,000","261,928,000","203,869,000","174,142,000","176,741,000","221,615,000","176,758,000","179,716,000","174,411,000","234,195,000","187,482,000","181,528,000","172,062,000","199,871,000","114,581,000","106,365,000","98,329,000","114,680,000","97,376,000","87,319,000","82,572,000","91,699,000","75,016,000","70,830,000","63,666,000","67,245,000","64,279,000","62,270,000","56,164,000","37,285,000","25,332,000","20,242,000","19,908,000","19,071,000","17,723,000","17,175,000","17,639,000","17,423,000","13,170,000","11,179,000","11,644,000","11,928,000","13,435,000","13,905,000","14,129,000","14,083,000","14,999,000","15,129,000","16,336,000","15,365,000","16,049,000","12,984,000","11,755,000","11,989,000","11,217,000","10,854,000","10,143,000","10,211,000","9,790,000","9,530,000","9,940,000","8,227,000","8,843,000","8,059,000","7,509,000","5,877,000","5,858,000","5,234,000","4,770,000","5,082,137","4,681,000","4,021,000","3,708,000","3,615,099","2,865,000","2,620,000","2,251,000","2,699,000","5,369,000","2,472,000",,,,,
				GrossAccountsReceivable,"271,921,000","326,153,000","282,766,000","265,260,000","260,391,000","341,637,000","206,002,000","200,217,000","217,863,000","274,629,000","216,204,000","185,889,000","187,893,000","232,037,000","186,561,000","190,415,000","184,261,000","242,896,000","196,446,000","190,555,000","180,199,000","207,859,000","121,224,000","111,907,000","103,596,000","118,941,000","101,470,000","91,479,000","86,374,000","95,384,000","78,598,000","74,767,000","67,380,000","71,350,000","68,014,000","65,253,000","59,380,000","40,498,000","29,163,000","24,414,000","23,660,000","22,475,000","21,250,000","20,852,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-8,262,000","-9,811,000","-14,417,000","-16,255,000","-17,971,000","-16,018,000","-13,202,000","-11,834,000","-13,080,000","-12,701,000","-12,335,000","-11,747,000","-11,152,000","-10,422,000","-9,803,000","-10,699,000","-9,850,000","-8,701,000","-8,964,000","-9,027,000","-8,137,000","-7,988,000","-6,643,000","-5,542,000","-5,267,000","-4,261,000","-4,094,000","-4,160,000","-3,802,000","-3,685,000","-3,582,000","-3,937,000","-3,714,000","-4,105,000","-3,735,000","-2,983,000","-3,216,000","-3,213,000","-3,831,000","-4,172,000","-3,752,000","-3,404,000","-3,527,000","-3,677,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"375,000",,,,,,,
