name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,12/31/1996
TotalAssets,"15,392,600,000","15,505,000,000","15,447,400,000","13,455,100,000","13,306,400,000","14,316,500,000","13,902,100,000","12,810,500,000","13,900,800,000","13,672,600,000","13,077,900,000","10,580,900,000","10,552,500,000","10,025,500,000","9,619,100,000","9,187,700,000","9,204,200,000","8,014,500,000","7,554,300,000","7,897,900,000","7,236,000,000","7,629,400,000","7,116,600,000","6,341,300,000","6,346,800,000","6,205,159,000","5,235,026,000","5,043,301,000","4,996,418,000","5,075,336,000","4,934,786,000","4,776,256,000","4,555,642,000","4,597,353,000","4,325,945,000","4,174,703,000","4,235,247,000","4,351,499,000","4,054,010,000","3,794,071,000","3,828,927,000","3,932,636,000","3,759,438,000","3,684,949,000","3,347,630,000","3,349,861,000","3,064,064,000","2,967,138,000","2,981,793,000","3,096,933,000","2,993,409,000","2,980,797,000","2,879,037,000","3,077,025,000","3,041,665,000","2,411,762,000","2,315,674,000","2,291,874,000","1,942,585,000","1,795,893,000","1,700,752,000","1,729,948,000","1,503,095,000","1,508,234,000","1,293,612,000","1,144,769,000","968,852,000","940,650,000","958,692,000","1,012,377,000","918,360,000","882,626,000","893,340,000","942,940,000","792,536,000","812,694,000","808,938,000","852,516,000","789,200,000","796,282,000","782,911,000","835,727,000","810,482,000","814,429,000","830,723,000","914,045,000","863,212,000","875,621,000","897,672,000","924,800,000","842,379,000","848,288,000","866,888,000","490,921,000","252,877,000","222,511,000","218,830,000","219,887,000","180,735,000","161,679,000","156,614,000"
	CurrentAssets,"6,165,400,000","6,387,700,000","7,251,200,000","5,328,000,000","5,273,700,000","6,453,700,000","6,168,500,000","5,108,900,000","6,197,300,000","5,868,600,000","5,590,100,000","5,030,100,000","5,027,700,000","5,206,000,000","4,861,300,000","4,469,800,000","4,389,500,000","3,354,900,000","2,986,300,000","3,399,300,000","2,796,200,000","3,299,700,000","2,818,300,000","2,450,500,000","2,463,100,000","2,650,807,000","2,094,397,000","1,984,948,000","2,061,137,000","2,118,176,000","1,994,247,000","1,833,938,000","1,665,077,000","1,724,228,000","1,420,974,000","1,356,471,000","1,419,561,000","1,515,529,000","1,269,090,000","1,155,466,000","1,131,580,000","1,300,884,000","1,191,973,000","1,122,233,000","1,135,028,000","1,194,841,000","927,553,000","894,709,000","864,501,000","939,918,000","888,486,000","890,023,000","874,556,000","999,768,000","949,237,000","949,097,000","999,851,000","1,070,976,000","862,538,000","779,892,000","752,403,000","807,445,000","606,908,000","629,231,000","478,150,000","531,098,000","386,085,000","364,757,000","374,946,000","436,257,000","327,165,000","322,183,000","323,616,000","372,940,000","267,816,000","276,328,000","271,146,000","306,305,000","235,863,000","239,761,000","236,593,000","286,513,000","277,497,000","266,336,000","278,999,000","321,061,000","288,182,000","312,001,000","317,926,000","348,682,000","307,898,000","315,384,000","309,861,000","166,444,000","114,573,000","98,458,000","112,595,000","127,779,000","88,322,000","70,451,000","98,723,000"
		CashCashEquivalentsAndShortTermInvestments,"575,800,000","593,700,000","535,900,000","494,000,000","456,600,000","574,300,000","440,000,000","413,500,000","720,700,000","451,900,000","402,200,000","411,200,000","389,500,000","480,900,000","327,000,000","292,800,000","292,800,000","268,000,000","277,900,000","250,300,000","223,100,000","258,500,000","228,400,000","213,700,000","240,400,000","216,583,000","193,499,000","191,034,000","198,491,000","250,413,000","162,568,000","150,708,000","140,148,000","152,726,000","119,704,000","121,851,000","133,470,000","152,159,000","125,730,000","115,499,000","101,846,000","184,454,000","85,671,000","95,615,000","100,951,000","251,897,000","71,717,000","54,994,000","59,720,000","69,263,000","56,611,000","44,324,000","46,019,000","45,893,000","63,563,000","67,650,000","74,648,000","78,580,000","48,172,000","37,513,000","43,253,000","50,612,000","34,060,000","23,879,000","30,503,000","28,658,000","26,029,000","21,339,000","27,941,000","30,143,000","21,628,000","24,462,000","22,984,000","63,105,000","13,601,000","13,175,000","13,485,000","13,654,000","9,333,000","7,964,000","11,893,000","10,446,000","10,871,000","10,075,000","12,904,000","18,843,000","17,467,000","13,167,000","15,771,000","23,308,000","21,593,000","38,664,000","39,987,000","16,941,000","15,214,000","11,684,000","13,474,000","30,660,000","15,917,000","12,875,000","7,207,000"
			CashAndCashEquivalents,"575,800,000","593,700,000","535,900,000","494,000,000","456,600,000","574,300,000","440,000,000","413,500,000","720,700,000","451,900,000","402,200,000","411,200,000","389,500,000","480,900,000","327,000,000","292,800,000","292,800,000","268,000,000","277,900,000","250,300,000","223,100,000","258,500,000","228,400,000","213,700,000","240,400,000","216,583,000","193,499,000","191,034,000","198,491,000","250,413,000","162,568,000","150,708,000","140,148,000","152,726,000","119,704,000","121,851,000","133,470,000","152,159,000","125,730,000","115,499,000","101,846,000","184,454,000","85,671,000","95,615,000","100,951,000","251,897,000","71,717,000","54,994,000","59,720,000","69,263,000","56,611,000","44,324,000","46,019,000","45,893,000","63,563,000","67,650,000","74,648,000","78,580,000","48,172,000","37,513,000","43,253,000","50,612,000","34,060,000","23,879,000","30,503,000","28,658,000","26,029,000","21,339,000","27,941,000","30,143,000","21,628,000","24,462,000","22,984,000","63,105,000","13,601,000","13,175,000","13,485,000","13,654,000","9,333,000","7,964,000","11,893,000","10,446,000","10,871,000","10,075,000","12,904,000","18,843,000","17,467,000","13,167,000","15,771,000","23,308,000","21,593,000","38,664,000","39,987,000","16,941,000","15,214,000","11,684,000","13,474,000","30,660,000","15,917,000","12,875,000","7,207,000"
		Receivables,"5,022,900,000","5,293,300,000","6,237,200,000","4,420,000,000","4,404,200,000","5,362,300,000","5,283,700,000","4,272,900,000","5,049,600,000","5,038,800,000","4,810,100,000","4,288,600,000","4,265,400,000","4,403,400,000","4,219,100,000","3,826,500,000","3,733,300,000","2,829,200,000","2,463,300,000","2,883,100,000","2,322,000,000","2,798,100,000","2,346,200,000","2,037,900,000","1,981,600,000","2,124,192,000","1,670,984,000","1,555,670,000","1,610,113,000","1,639,724,000","1,595,443,000","1,468,794,000","1,312,591,000","1,332,033,000","1,158,955,000","1,105,181,000","1,155,827,000","1,242,890,000","1,011,808,000","912,609,000","906,438,000","1,005,087,000","963,586,000","887,844,000","901,252,000","797,860,000","717,718,000","701,558,000","678,898,000","743,977,000","650,855,000","676,929,000","664,117,000","808,440,000","773,545,000","730,292,000","817,942,000","887,560,000","702,626,000","641,680,000","609,817,000","660,200,000","492,079,000","540,809,000","390,587,000","430,318,000","299,309,000","282,994,000","289,261,000","343,219,000","249,273,000","241,919,000","256,208,000","265,141,000","194,025,000","197,252,000","204,894,000","239,367,000","184,391,000","183,760,000","180,548,000","235,990,000","207,796,000","198,722,000","215,115,000","256,118,000","234,496,000","257,414,000","258,776,000","296,657,000","225,457,000","222,062,000","232,293,000","137,392,000","92,249,000","80,248,000","92,649,000","89,960,000","64,688,000","56,293,000","90,288,000"
			AccountsReceivable,"1,894,500,000","2,004,100,000","1,739,900,000","1,584,100,000","1,477,400,000","1,636,100,000","1,439,900,000","1,367,100,000","1,724,700,000","2,034,300,000","1,769,300,000","1,725,900,000","1,607,000,000","1,854,000,000","1,610,000,000","1,508,000,000","1,475,500,000","2,118,100,000","1,779,100,000","1,718,200,000","1,723,800,000","1,870,600,000","1,702,000,000","1,489,500,000","1,422,400,000","1,591,674,000","1,407,440,000","1,305,467,000","1,229,545,000","1,375,035,000","1,216,322,000","1,195,172,000","1,129,020,000","1,237,514,000","980,955,000","911,425,000","913,615,000","996,681,000","858,594,000","819,946,000","807,650,000","907,772,000","739,469,000","749,395,000","698,292,000","721,486,000","638,111,000","621,523,000","595,767,000","669,993,000","572,981,000","592,782,000","587,359,000","718,804,000","685,639,000","665,137,000","749,300,000","834,865,000","656,193,000","581,272,000","565,654,000","630,121,000","460,862,000","516,669,000","370,435,000","415,087,000","283,763,000","269,024,000","276,255,000","328,876,000","233,332,000","230,538,000","240,570,000","253,126,000","182,764,000","188,293,000","194,755,000","227,579,000","174,241,000","169,572,000","167,867,000","222,590,000","195,959,000","185,751,000","205,268,000","244,201,000","225,540,000","236,548,000","235,090,000","270,593,000","206,079,000","189,622,000","204,760,000","116,965,000","69,616,000","72,516,000","76,427,000","81,648,000","61,165,000","52,796,000","87,283,000"
				GrossAccountsReceivable,"1,965,700,000","2,071,700,000","1,813,500,000","1,656,400,000","1,547,600,000","1,702,600,000","1,521,200,000","1,446,100,000","1,793,700,000","2,102,400,000","1,837,600,000","1,794,600,000","1,662,400,000","1,906,000,000","1,667,600,000","1,568,000,000","1,530,900,000","2,169,400,000","1,830,900,000","1,765,200,000","1,767,500,000","1,907,700,000","1,742,900,000","1,522,100,000","1,450,300,000","1,614,860,000","1,434,685,000","1,330,362,000","1,252,274,000","1,392,896,000","1,240,753,000","1,219,417,000","1,153,251,000","1,256,297,000","1,004,675,000","935,801,000","933,771,000","1,016,207,000","883,117,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"181,827,000","177,721,000","176,127,000","228,895,000","203,893,000","194,915,000","217,027,000","253,462,000","235,468,000","248,325,000",,"280,464,000","217,645,000","202,586,000","215,017,000","120,943,000",,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-71,200,000","-67,600,000","-73,600,000","-72,300,000","-70,200,000","-66,500,000","-81,300,000","-79,000,000","-69,000,000","-68,100,000","-68,300,000","-68,700,000","-55,400,000","-52,000,000","-57,600,000","-60,000,000","-55,400,000","-51,300,000","-51,800,000","-47,000,000","-43,700,000","-37,100,000","-40,900,000","-32,600,000","-27,900,000","-23,186,000","-27,245,000","-24,895,000","-22,729,000","-17,861,000","-24,431,000","-24,245,000","-24,231,000","-18,783,000","-23,720,000","-24,376,000","-20,156,000","-19,526,000","-24,523,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,586,000","-8,149,000","-8,260,000","-6,305,000","-7,934,000","-9,164,000","-11,759,000","-9,261,000","-9,928,000","-11,777,000",,"-9,871,000","-11,566,000","-12,964,000","-10,257,000","-3,978,000",,,,,,,
			LoansReceivable,,,,,,,,"819,200,000","1,026,800,000","527,100,000","825,200,000","403,100,000","501,300,000","331,200,000","617,700,000","456,900,000","419,600,000","317,500,000","337,800,000","798,500,000","250,800,000","600,800,000","326,400,000","245,900,000","292,500,000","265,211,000","41,274,000","32,200,000","178,954,000","83,312,000","185,797,000","100,922,000","7,702,000","0","60,099,000","98,213,000","137,445,000","144,257,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NotesReceivable,"396,400,000","389,300,000","374,500,000","381,800,000","399,900,000","469,900,000","443,100,000","430,500,000","444,000,000","472,800,000","398,400,000","375,000,000","365,300,000","363,000,000","297,600,000","296,100,000","339,900,000","393,600,000","346,400,000","366,400,000","347,400,000","326,700,000","317,800,000","302,500,000","266,700,000","267,307,000","222,270,000","218,003,000","201,614,000","181,377,000","193,324,000","172,700,000","175,869,000","94,519,000","117,901,000","95,543,000","104,767,000","101,952,000","99,074,000","92,663,000","98,788,000","97,315,000","104,667,000","113,019,000","89,703,000","76,374,000","79,607,000","80,035,000","83,131,000","73,984,000","77,874,000","84,147,000","76,758,000","89,636,000","87,906,000","65,155,000","68,642,000","52,695,000","46,433,000","60,408,000","44,163,000","30,079,000","31,217,000","24,140,000","20,152,000","15,231,000","3,039,000","4,708,000","4,568,000","2,911,000","2,315,000","2,814,000","4,275,000","3,698,000","2,733,000","2,724,000","3,608,000","4,165,000","3,014,000","3,808,000","3,748,000","3,847,000","3,213,000","2,557,000","3,222,000","4,286,000","3,466,000","3,591,000","4,616,000","4,519,000","5,008,000","15,417,000","18,169,000","17,042,000","16,144,000",,"10,285,000",,,,
