name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
	NetIncome,"1,216,116,000","518,621,000","525,254,000","110,428,000","61,813,000","-168,911,000","-105,649,000","-84,609,000","-31,167,000","-77,240,000","-63,771,000","-48,314,000","-33,928,000","-28,670,000","-26,393,000","-33,456,000"
		NetIncomeIncludingNoncontrollingInterests,"1,216,116,000","518,621,000","525,254,000","110,428,000","61,813,000","-168,911,000","-105,649,000","-84,609,000","-31,167,000","-77,240,000","-63,771,000","-48,314,000","-33,928,000","-28,670,000","-26,393,000","-33,456,000"
			NetIncomeContinuousOperations,"1,216,116,000","518,621,000","525,254,000","110,428,000","61,813,000","-168,911,000","-105,649,000","-84,609,000","-31,167,000","-77,240,000","-63,771,000","-48,314,000","-33,928,000","-28,670,000","-26,393,000","-33,456,000"
DilutedNIAvailtoComStockholders,"1,216,116,000","518,621,000","525,254,000","110,428,000","61,813,000","-168,911,000","-105,649,000","-84,609,000","-31,167,000","-77,240,000","-63,771,000","-48,314,000","-33,928,000","-28,670,000","-26,298,000","-33,456,000"
BasicEPS,,"3.93","4.01","0.85","0.48","-1.32","-0.83","-0.67","-0.27","-0.71","-0.69","-0.442","-0.31","-0.296",,"-0.345"
DilutedEPS,,"3.85","3.92","0.82","0.46","-1.32","-0.83","-0.67","-0.27","-0.71","-0.71","-0.442","-0.31","-0.296",,"-0.345"
BasicAverageShares,,"132,079,391","130,965,484","130,665,831","130,121,943","127,742,614","127,295,719","125,810,907","114,980,652","108,387,913","91,871,498","109,397,196","109,397,196","96,912,507",,"96,912,507"
DilutedAverageShares,,"134,535,766","133,879,500","133,854,419","133,789,977","127,742,614","127,295,719","125,810,907","114,980,652","108,387,913","91,901,590","109,397,196","109,397,196","96,912,507",,"96,912,507"
TotalOperatingIncomeAsReported,"1,593,212,000","1,013,828,000","571,752,000","-53,385,000","61,017,000","-158,633,000","-108,404,000","-87,615,000","-29,051,000","-71,910,000","-63,759,000","-47,680,000","-35,769,000","-30,770,000","-26,796,000","-34,346,000"
TotalExpenses,"723,189,000","216,110,000","238,004,000","156,098,000","112,969,000","159,238,000","108,705,000","87,803,000","95,320,000","72,397,000","64,130,000","47,917,000","35,855,000","30,787,000","26,802,000","34,460,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,216,116,000","518,621,000","525,254,000","110,428,000","61,813,000","-168,911,000","-105,649,000","-84,609,000","-31,167,000","-77,240,000","-63,771,000","-48,314,000","-33,928,000","-28,670,000","-26,393,000","-33,456,000"
NormalizedIncome,"1,184,230,859.841","575,644,400","550,293,311.732","-53,149,245.048","61,813,000","-168,911,000","-105,649,000","-84,609,000","-31,167,000","-77,240,000","-63,771,000","-48,314,000","-33,928,000","-28,670,000","-26,393,000","-33,456,000"
InterestIncome,"663,000","388,000","167,000","11,000","97,000","164,000","288,000","412,000","825,000","1,755,000","1,947,000","2,012,000","2,307,000","2,245,000","621,000","712,000"
NetInterestIncome,"663,000","388,000","167,000","11,000","97,000","164,000","288,000","412,000","825,000","1,755,000","1,947,000","2,012,000","2,307,000","2,245,000","621,000","712,000"
EBIT,"1,593,212,000","1,013,828,000","571,752,000","-53,385,000","61,017,000","-158,633,000","-108,404,000","-87,615,000","-29,051,000","-71,910,000","-63,759,000","-47,680,000","-35,769,000","-30,770,000","-26,796,000","-34,346,000"
EBITDA,"1,599,173,000"
ReconciledCostOfRevenue,"156,014,000","90,149,000","56,877,000","7,836,000","1,144,000",,,,,,,,,,,
ReconciledDepreciation,"5,961,000","1,552,000","1,521,000","1,486,000","1,402,000","1,402,000","1,339,000","1,430,000","1,367,000","1,306,000","1,164,000","1,208,000","1,133,000","1,012,000","898,000","742,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,216,116,000","518,621,000","525,254,000","110,428,000","61,813,000","-168,911,000","-105,649,000","-84,609,000","-31,167,000","-77,240,000","-63,771,000","-48,314,000","-33,928,000","-28,670,000","-26,393,000","-33,456,000"
TotalUnusualItemsExcludingGoodwill,"43,010,000","-95,039,000","-26,023,000","164,072,000",,,,,,,,,,,,
TotalUnusualItems,"43,010,000","-95,039,000","-26,023,000","164,072,000",,,,,,,,,,,,
NormalizedEBITDA,"1,556,163,000","1,110,419,000","599,296,000","-215,971,000","62,419,000","-157,231,000","-107,065,000","-86,185,000","-27,684,000","-70,604,000","-62,595,000","-46,472,000","-34,636,000","-29,758,000","-25,898,000","-33,604,000"
TaxRateForCalcs,"0.259","0.4","0.038","0.003","0.001","0.27","0","0.27","0.27","0.27","0.27","0","0.27","0","0.27","0"
TaxEffectOfUnusualItems,"11,124,859.841","-38,015,600","-983,688.268","494,754.952","0","0","0","0","0","0","0","0","0","0","0","0"
