name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007
		PrepaidAssets,,,,,,,,,,,,,,,"28,726,000","30,548,000","29,494,000","32,805,000","22,741,000","23,022,000","25,845,000","27,553,000","47,606,000","57,813,000","46,019,000","39,071,000","32,074,000","32,203,000","32,463,000","29,280,000","20,848,000","17,275,000","14,507,000","9,116,000","6,342,000","5,946,000","1,190,000","1,411,000",,,,,,"523,000",,,,,"602,229","571,584",,,,,,"148,806",,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"206,190,000","138,336,000",,"166,587,000",,,"38,991,000","22,548,000","27,726,833","18,647,316","22,592,792","8,913,048",,"14,223","37,443","134,385","879,496","1,277,636","1,870,280","1,474,220",
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,038,195","894,523",,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,038,195","894,523",,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,553,000","11,378,000","5,711,000","5,782,000",,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,877","83,161","19,472","50,290","66,608",,"126,338","21,577",
	TotalNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"618,152,000","503,110,000","569,074,000","292,009,000","469,637,000",,"3,011,178,000","51,673,000","25,556,777","37,140,359","27,709,003","5,731,335","259,441,888","259,359,476","259,235,103","259,132,312","258,824,016","258,346,625","258,346,625","258,346,625","117,322"
		NetPPE,,,,,,,,,,,,,,,"863,000","946,000","1,089,000","1,226,000","1,412,000","1,621,000","1,630,000","1,915,000","2,205,000","2,514,000","2,678,000","2,694,000","2,798,000","2,899,000","2,728,000","2,908,000","2,893,000","2,266,000","1,645,000","1,427,000","1,398,000","1,430,000","1,077,000","783,000",,,,,,"26,000",,,,,,,,,,,,,,,
			GrossPPE,,,,,,,,,,,,,,,"6,970,000","6,870,000","6,837,000","6,776,000","6,754,000","6,737,000","6,481,000","6,481,000","6,469,000","6,460,000","6,289,000","5,997,000","5,725,000","5,492,000","4,988,000","4,849,000","4,519,000","3,588,000","2,710,000","2,285,000","2,073,000","1,937,000","1,442,000","1,034,000",,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,"-6,107,000","-5,924,000","-5,748,000","-5,550,000","-5,342,000","-5,116,000","-4,851,000","-4,566,000","-4,264,000","-3,946,000","-3,611,000","-3,303,000","-2,927,000","-2,593,000","-2,260,000","-1,941,000","-1,626,000","-1,322,000","-1,065,000","-858,000","-675,000","-507,000","-365,000","-251,000",,,,,,,,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"3,089,963,000","2,191,578,000","2,213,312,000","2,020,106,000","2,091,761,000","1,596,153,000","1,257,503,000","1,279,195,000","1,505,163,000","1,909,444,000","1,651,556,000","1,800,826,000","2,014,370,000","1,993,440,000","1,664,024,000","1,450,261,000","1,301,023,000","1,086,717,000","930,613,000","898,025,000","747,580,000","693,815,000","455,629,000","427,813,000","446,170,000","493,688,000","447,345,000","437,576,000","410,229,000","452,006,000","498,466,000","500,490,000","476,796,000","514,935,000","17,303,000","3,052,000",,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"3,089,963,000","2,191,578,000","2,213,312,000","2,020,106,000","2,091,761,000","1,596,153,000","1,257,503,000","1,279,195,000","1,505,163,000","1,909,444,000","1,651,556,000","1,800,826,000","2,014,370,000","1,993,440,000","1,664,024,000","1,450,261,000","1,301,023,000","1,086,717,000","930,613,000","898,025,000","747,580,000","693,815,000","455,629,000","427,813,000","446,170,000","493,688,000","447,345,000","437,576,000","410,229,000","452,006,000","498,466,000","500,490,000","476,796,000","514,935,000","17,303,000","3,052,000",,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"6,970,718,000","7,161,703,000","6,664,744,000","7,840,046,000","11,473,390,000","14,650,922,000","16,574,321,000","17,673,289,000","17,733,059,000","31,406,328,000","28,318,558,000","30,186,079,000","25,077,710,000","25,552,604,000","25,945,445,000","19,326,779,000","21,089,800,000","21,253,232,000","20,202,094,000","16,430,710,000","17,321,697,000","13,131,857,000","14,287,625,000","13,659,610,000","9,587,454,000","7,828,320,000","11,436,195,000","12,810,658,000","16,355,845,000","16,341,758,000","14,694,032,000","14,113,673,000","13,637,368,000","13,256,907,000","13,672,858,000","15,893,487,000","16,334,915,000","15,004,654,000","0","0","0","0","0","5,523,219,000","2,882,992,000","0","0","0","0","0",,"259,064,422",,,,,,,
			LongTermEquityInvestment,,,,,,,,,,,,,,,"6,529,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"496,788,000","361,073,000","340,715,000","251,856,000","245,314,000",,"106,153,000","38,109,000","21,076,630","32,632,941","3,468,485","363,666",,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,919,000","81,039,000","50,738,000","32,587,000","59,428,000",,"21,459,000","12,304,000","4,250,987","3,756,737","23,339,552","4,877,463",,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"402,473",,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"402,473",,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"229,160","750,681","498,493","490,206","414,537","295,054",,,,,,,
		OtherNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74,445,000","60,998,000","177,621,000","7,566,000","164,895,000",,"574,000","1,260,000",,,,,"259,027,351",,,,,,,,
TotalLiabilitiesNetMinorityInterest,"9,644,504,000","9,370,352,000","8,749,660,000","10,018,057,000","13,271,199,000","16,426,995,000","17,567,978,000","18,646,386,000","19,298,515,000","30,951,156,000","27,144,647,000","29,471,462,000","23,726,326,000","25,877,990,000","26,854,097,000","18,795,743,000","20,609,480,000","21,217,889,000","23,672,393,000","19,996,924,000","20,668,283,000","16,710,945,000","18,321,655,000","17,322,370,000","13,313,914,000","10,999,211,000","14,012,575,000","14,476,152,000","17,616,560,000","17,016,267,000","15,036,726,000","13,756,164,000","13,506,794,000","13,318,867,000","13,381,113,000","15,806,628,000","14,937,812,000","13,363,367,000","14,473,219,000","10,798,045,000","9,258,809,000","6,830,298,000","7,511,678,000","5,110,356,000","2,977,136,000","1,414,984,000","970,872,058","899,418,056","473,260,692","416,644,642","79,006,299","78,678,184","77,913,335","77,933,239","77,863,667","77,641,148","78,301,610","78,200,833","110,000"
	CurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,473,219,000","10,798,045,000","9,258,809,000","6,830,298,000","7,511,678,000",,"2,971,684,000","1,412,762,000","955,604,667","877,782,347","452,206,884","210,648,383","1,173,743","870,351","142,814","193,555","216,472","137,170","797,632","696,855","110,000"
		PayablesAndAccruedExpenses,"270,440,000","287,421,000","190,089,000","197,935,000","216,560,000","222,984,000","178,772,000","513,071,000","280,272,000","537,198,000","481,923,000","529,241,000","2,431,713,000","425,766,000","785,242,000","230,471,000","243,108,000","213,885,000","239,362,000","217,897,000","180,092,000","253,770,000","215,005,000","361,839,000","220,587,000","182,155,000","227,419,000","305,318,000","329,673,000","274,435,000","306,102,000","278,094,000","340,369,000","359,907,000","469,700,000","484,294,000","1,050,595,000","609,563,000","306,570,000","276,985,000","517,578,000","121,070,000","160,304,000","244,262,000","355,653,000","242,959,000","12,611,430","11,504,173","6,583,939","3,598,144","1,173,743","870,351","142,814","193,555","149,970","137,170","135,713","78,207","15,000"
			Payables,"270,440,000","287,421,000","190,089,000","197,935,000","216,560,000","222,984,000","178,772,000","513,071,000","280,272,000","537,198,000","481,923,000","529,241,000","2,431,713,000","425,766,000","770,263,000","206,472,000","221,415,000","189,148,000","210,970,000","187,636,000","159,545,000","224,826,000","187,942,000","332,574,000","190,615,000","145,103,000","192,996,000","274,594,000","300,111,000","244,616,000","277,900,000","252,977,000","315,010,000","339,882,000","452,370,000","472,251,000","1,041,110,000","596,268,000","276,415,000","254,276,000","498,769,000","105,702,000","147,115,000","239,341,000","354,348,000","242,174,000","10,189,223","8,621,650","4,824,492","3,484,356",,,,"193,555",,,,,
				AccountsPayable,"9,991,000","18,382,000","10,523,000","17,956,000","11,906,000","21,666,000","12,304,000","36,710,000","79,543,000","149,626,000","122,793,000","145,850,000","109,313,000","160,005,000","117,008,000","84,296,000","85,405,000","87,698,000","62,732,000","55,678,000","40,986,000","29,505,000","29,807,000","25,267,000","19,129,000","18,723,000","18,992,000","18,984,000","18,419,000","23,772,000","14,924,000","16,521,000","16,069,000","20,277,000","15,782,000","17,510,000","19,348,000","19,060,000",,,,,,"2,870,000","338,148,000",,,,,,,,,"193,555",,,,,
				TotalTaxPayable,,,,,,,,,,,,,,,"4,000",,,,"142,000","51,000","30,000","0",,,"0","70,000","160,000","39,000","33,000","1,375,000","327,000","292,000","7,841,000","757,000","2,356,000","1,320,000",,"0","0","266,000","0","3,898,000",,"6,000",,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,"4,000",,,,"142,000","51,000","30,000","0",,,"0","70,000","160,000","39,000","33,000","1,375,000","327,000","292,000","7,841,000","757,000","2,356,000","1,320,000",,"0","0","266,000","0","3,898,000",,"6,000",,,,,,,,,,,,,,,
				DividendsPayable,"72,558,000","72,412,000","67,311,000","60,507,000","60,384,000","65,480,000","57,268,000","57,269,000","0","128,125,000","128,109,000","128,110,000","147,179,000","135,551,000","96,259,000","96,219,000","96,201,000","12,552,000","102,799,000","95,049,000","87,228,000","83,437,000","79,956,000","79,953,000","79,939,000","92,016,000","95,459,000","95,557,000","95,307,000","95,263,000","95,205,000","95,189,000","95,172,000","0","102,022,000","113,378,000","485,791,000","164,347,000","106,325,000","87,061,000","85,683,000","56,239,000","56,235,000","36,911,000","16,200,000","10,450,000","10,189,223","8,621,650","4,824,492","3,484,356",,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"170,090,000","166,949,000","413,086,000","45,565,000","90,880,000",,,"231,724,000",,,,,,,,,,,,,
				OtherPayable,,,,"119,472,000","144,270,000","135,838,000","109,200,000","419,092,000","200,729,000","259,447,000","231,021,000","255,281,000","2,175,221,000","130,210,000","556,992,000","25,957,000","39,809,000","88,898,000","45,297,000","36,858,000","31,301,000","111,884,000","78,179,000","227,354,000","91,547,000","34,294,000","78,385,000","160,014,000","186,352,000","124,206,000","167,444,000","140,975,000","195,928,000","318,848,000","332,210,000","340,043,000","535,971,000","412,861,000",,,,,,"199,554,000",,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,,,,,,,,,,,,,,"14,979,000","23,999,000","21,693,000","24,737,000","28,392,000","30,261,000","20,547,000","28,944,000","27,063,000","29,265,000","29,972,000","37,052,000","34,423,000","30,724,000","29,562,000","29,819,000","28,202,000","25,117,000","25,359,000","20,025,000","17,330,000","12,043,000","9,485,000","13,295,000","30,155,000","22,709,000","18,809,000","15,368,000","13,189,000","4,921,000","1,305,000","785,000","2,422,207","2,882,523","1,759,447","113,788",,,,,"149,970","137,170","135,713","78,207","15,000"
				InterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,147,000","11,545,000","9,314,000","6,456,000","5,442,000",,"1,305,000","785,000","639,888","460,302","383,142","113,788",,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"570,761,000","420,761,000","420,761,000","533,519,000","443,458,000","283,830,000","274,830,000","267,181,000","252,143,000","300,000,000","300,000,000","0","375,294,000","310,000,000","310,000,000","170,000,000","20,000,000","20,000,000","40,000,000","40,000,000","15,000,000","70,000,000","30,000,000",,,,,,,,,,,,,,,,,"10,438,441,000",,,,,,,,,,"207,050,239",,,,,,,,,"95,000"
			CurrentDebt,"570,761,000","420,761,000","420,761,000","533,519,000","443,458,000","283,830,000","274,830,000","267,181,000","252,143,000","300,000,000","300,000,000","0","375,294,000","310,000,000","310,000,000","170,000,000","20,000,000","20,000,000","40,000,000","40,000,000","15,000,000","70,000,000","30,000,000",,,,,,,,,,,,,,,,,"10,438,441,000",,,,,,,,,,"207,050,239",,,,,,,,,"95,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,000"
				LineOfCredit,"570,761,000","420,761,000","420,761,000","533,519,000","443,458,000","283,830,000","274,830,000","267,181,000","252,143,000","300,000,000","300,000,000","0","375,294,000","310,000,000","310,000,000","170,000,000","20,000,000","20,000,000","40,000,000","40,000,000","15,000,000","70,000,000","30,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,438,441,000",,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,166,649,000","10,521,060,000","8,741,231,000","6,709,228,000","7,351,374,000",,"2,616,031,000","1,169,803,000","942,993,237","866,278,174","445,622,945",,,,,,"66,502",,"661,919","618,648",
	TotalNonCurrentLiabilitiesNetMinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,"5,452,000","2,222,000","15,267,391","21,635,709","21,053,808","205,996,259","77,832,556","77,807,833","77,770,521","77,739,684","77,647,195","77,503,978","77,503,978","77,503,978",
		LongTermDebtAndCapitalLeaseObligation,"678,477,000","821,603,000","820,749,000","819,925,000","819,228,000","681,792,000","681,171,000","680,563,000","730,010,000","889,456,000","728,870,000","728,392,000","1,149,123,000","1,148,880,000","1,148,579,000","1,148,292,000","1,148,078,000","1,497,851,000","5,066,718,000","6,401,353,000","6,796,015,000","7,037,196,000","7,375,906,000","7,111,861,000","6,809,627,000","5,785,110,000","5,700,769,000","4,714,735,000","4,025,571,000","3,709,663,000","2,438,506,000","2,061,921,000","1,123,429,000","639,731,000","649,082,000","363,012,000","397,229,000",,,,,,,,,,,,,"204,842,271",,,,,,,,,
			LongTermDebt,"678,477,000","821,603,000","820,749,000","819,925,000","819,228,000","681,792,000","681,171,000","680,563,000","730,010,000","889,456,000","728,870,000","728,392,000","1,149,123,000","1,148,880,000","1,148,579,000","1,148,292,000","1,148,078,000","1,497,851,000","5,066,718,000","6,401,353,000","6,796,015,000","7,037,196,000","7,375,906,000","7,111,861,000","6,809,627,000","5,785,110,000","5,700,769,000","4,714,735,000","4,025,571,000","3,709,663,000","2,438,506,000","2,061,921,000","1,123,429,000","639,731,000","649,082,000","363,012,000","397,229,000",,,,,,,,,,,,,"204,842,271",,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,679,000","39,414,000","31,200,000","8,508,000",,,,,,,,,,,"0","0","0","123,646",,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,679,000","39,414,000","31,200,000","8,508,000",,,,,,,,,,,"0","0","0","123,646",,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,997,000",,,,,"1,030,342",,,,,,,,,
		DerivativeProductLiabilities,"127,529,000","53,658,000","82,895,000","14,208,000","16,162,000","11,058,000","3,551,000","1,298,000","176,156,000","6,740,000","17,201,000","255,000","231,000","820,590,000","797,504,000","39,429,000","46,074,000","31,903,000","11,312,000","2,580,000","20,363,000","12,501,000","39,918,000","160,724,000","77,038,000","7,285,000","81,473,000","22,475,000","155,149,000","90,233,000","4,221,000","17,097,000","8,395,000","22,081,000","73,827,000","46,028,000","45,423,000","129,294,000",,,,,,"38,892,000",,,"15,267,391","21,635,709","16,715,948",,,,,,,,,,
		RestrictedCommonStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"77,807,833","77,770,521",,,,,,
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,455,000",,,,"4,337,860",,,,,,,,,,
TotalEquityGrossMinorityInterest,"2,629,304,000","2,743,953,000","2,734,888,000","2,484,055,000","2,720,716,000","3,088,926,000","3,019,672,000","2,835,936,000","2,904,133,000","4,970,466,000","5,019,580,000","4,868,774,000","4,774,224,000","4,254,489,000","4,675,982,000","3,480,245,000","3,467,685,000","3,571,424,000","4,131,381,000","3,784,109,000","3,602,561,000","3,401,111,000","3,478,241,000","3,418,068,000","3,370,691,000","3,576,561,000","3,772,738,000","3,971,569,000","4,061,495,000","4,068,042,000","4,118,099,000","4,058,505,000","3,919,004,000","3,854,995,000","3,773,053,000","3,834,123,000","4,065,079,000","3,450,577,000","3,391,476,000","2,182,657,000","2,072,173,000","1,270,086,000","1,307,131,000","897,581,000","685,568,000","382,448,000","241,353,097","227,353,003","125,756,110","121,720,767","181,746,200","182,689,850","183,950,886","184,161,891","184,191,273","183,785,859","183,390,590","182,103,064","23,988"
	StockholdersEquity,"2,629,304,000","2,743,953,000","2,734,888,000","2,484,055,000","2,720,716,000","3,088,926,000","3,019,672,000","2,835,936,000","2,904,133,000","4,970,466,000","5,019,580,000","4,868,774,000","4,774,224,000","4,254,489,000","4,675,982,000","3,480,245,000","3,467,685,000","3,571,424,000","3,941,564,000","3,588,421,000","3,602,561,000","3,401,111,000","3,478,241,000","3,418,068,000","3,370,691,000","3,576,561,000","3,772,738,000","3,971,569,000","4,061,495,000","4,068,042,000","4,118,099,000","4,058,505,000","3,919,004,000","3,854,995,000","3,773,053,000","3,834,123,000","4,065,079,000","3,450,577,000","3,391,476,000","2,182,657,000","2,072,173,000","1,270,086,000","1,307,131,000","897,581,000","685,568,000","382,448,000","241,353,097","227,353,003","125,756,110","121,720,767","181,746,200","182,689,850","183,950,886","184,161,891","184,191,273","183,785,859","183,390,590","182,103,064","23,988"
		CapitalStock,"705,991,000","705,989,000","705,689,000","705,287,000","705,287,000","980,238,000","980,238,000","980,238,000","980,236,000","980,230,000","980,230,000","980,230,000","980,229,000","979,982,000","980,031,000","704,305,000","704,304,000","704,282,000","420,456,000","142,362,000","142,361,000","3,477,000","3,476,000","3,476,000","3,476,000","3,539,000","3,662,000","3,675,000","3,666,000","3,664,000","3,661,000","3,661,000","3,660,000","3,649,000","3,644,000","3,657,000","3,621,000","2,988,000","2,954,000","2,196,000","2,142,000","1,406,000","1,406,000","923,000","693,000","405,000","260,676","260,676","133,792","1,340","2,504","2,494","2,494","2,494","2,494","2,494","2,494","2,494","719"
			PreferredStock,"702,550,000","702,550,000","702,550,000","702,550,000","702,550,000","977,501,000","977,501,000","977,501,000","977,501,000","977,501,000","977,501,000","977,501,000","977,501,000","977,501,000","977,550,000","702,550,000","702,550,000","702,537,000","416,966,000","138,872,000","138,872,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0",,"0","0","0",,,,,,
			CommonStock,"3,441,000","3,439,000","3,139,000","2,737,000","2,737,000","2,737,000","2,737,000","2,737,000","2,735,000","2,729,000","2,729,000","2,729,000","2,728,000","2,481,000","2,481,000","1,755,000","1,754,000","1,745,000","3,490,000","3,490,000","3,489,000","3,477,000","3,476,000","3,476,000","3,476,000","3,539,000","3,662,000","3,675,000","3,666,000","3,664,000","3,661,000","3,661,000","3,660,000","3,649,000","3,644,000","3,657,000","3,621,000","2,988,000","2,954,000","2,196,000","2,142,000","1,406,000","1,406,000","923,000","693,000","405,000","260,676","260,676","133,792","1,340","2,504","2,494","2,494","2,494","2,494","2,494","2,494","2,494","719"
