name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
OperatingCashFlow,"112,430,000","7,591,000","13,647,000","18,467,000","72,725,000","49,955,000","38,943,000","44,785,000","6,892,000","18,894,000","44,740,000","50,037,000","53,139,000","24,924,000","42,372,000","50,504,000","41,327,000","-24,448,000","76,853,000","21,057,000","30,187,000","63,257,000","33,961,000","30,754,000","17,322,000","33,805,000","53,196,000","2,587,000","21,522,000","-3,955,000","16,435,000","49,347,000","430,000","66,761,000","39,544,000","46,903,000","18,379,000","595,000","68,087,000","44,613,000","38,387,000","54,003,000","98,557,000","66,109,000","51,679,000","36,013,000","87,475,000","50,030,000","51,307,000","65,779,000","53,700,000","19,734,000","24,627,000","42,726,000","36,922,000","35,775,000","64,029,000","56,420,000","43,673,000","26,735,000","54,145,000","8,774,000","7,785,000","30,217,000","19,379,000","37,392,000","30,063,000","12,763,000","11,875,000","24,916,000","25,511,000","20,362,000","-6,846,000","14,028,000","-5,988,000","6,993,000","2,882,000","6,369,000","16,382,000","11,057,000","15,137,000","6,650,000","13,090,000","317,000","9,684,000","9,246,000","2,383,000","-8,804,000","416,000","7,199,000","400,000","11,100,000","6,900,000","6,100,000","-2,400,000","1,100,000","6,700,000","-7,300,000","100,000","-8,100,000","1,100,000","3,700,000","6,700,000","-12,600,000","-3,100,000","-7,900,000","-1,600,000","-300,000","6,600,000","4,900,000","5,600,000","-1,200,000","10,600,000","-2,200,000"
	CashFlowFromContinuingOperatingActivities,"112,430,000","7,591,000","13,647,000","18,467,000","72,725,000","49,955,000","38,943,000","44,785,000","6,892,000","18,894,000","44,740,000","50,037,000","53,139,000","24,924,000","42,372,000","50,504,000","41,327,000","-24,448,000","76,853,000","21,057,000","30,187,000","63,257,000","33,961,000","30,754,000","17,322,000","33,805,000","53,196,000","2,587,000","21,522,000","-3,955,000","16,435,000","49,347,000","430,000","66,761,000","39,544,000","46,903,000","18,379,000","595,000","68,087,000","44,613,000","38,387,000","54,003,000","98,557,000","66,109,000","51,679,000","36,013,000","87,475,000","50,030,000","51,307,000","65,779,000","53,700,000","19,734,000","24,627,000","42,726,000","36,922,000","35,775,000","64,029,000","56,420,000","43,673,000","26,735,000","54,145,000","8,774,000","7,785,000","30,217,000","19,379,000","37,392,000","30,063,000","12,763,000","11,875,000","24,916,000","25,511,000","20,362,000","-6,846,000","14,028,000","-5,988,000","6,993,000","2,882,000","6,369,000","16,382,000","11,057,000","15,137,000","6,650,000","13,090,000","317,000","9,684,000","9,246,000","2,383,000","-8,804,000","416,000","7,199,000","400,000","11,100,000","6,900,000","6,100,000","-2,400,000","1,100,000","6,700,000","-7,300,000","100,000","-8,100,000","1,100,000","3,700,000","6,700,000","-12,600,000","-3,100,000","-7,900,000","-1,600,000","-300,000","6,600,000","4,900,000","5,600,000","-1,200,000","10,600,000","-2,200,000"
		NetIncomeFromContinuingOperations,"-90,982,000","896,000","-58,423,000","-1,010,000","-32,445,000","13,580,000","21,506,000","-25,058,000","-62,487,000","9,162,000","14,270,000","18,177,000","20,117,000","-149,000","25,129,000","19,787,000","3,773,000","-145,270,000","2,374,000","26,854,000","15,007,000","16,014,000","12,669,000","-8,902,000","20,502,000","10,784,000","9,779,000","13,325,000","-13,466,000","5,365,000","-48,829,000","7,553,000","19,844,000","-118,000","-153,524,000","-6,758,000","12,196,000","3,496,000","16,464,000","35,897,000","32,291,000","25,572,000",,,,"27,120,000","21,975,000","29,108,000","26,900,000","26,787,000","5,153,000","-2,962,000","15,289,000","-19,729,000","4,306,000","7,675,000","13,125,000","2,953,000","4,002,000","-3,446,000","-23,880,000","7,180,000","7,271,000","9,215,000","10,204,000","7,069,000","16,929,000","6,002,000","9,313,000","817,000","-7,007,000","1,670,000","818,000","-738,000","-1,639,000","5,028,000","4,173,000","2,916,000","-640,000","5,968,000","6,325,000","-2,970,000","4,910,000","3,870,000","3,130,000","1,540,000","2,558,000","1,040,000","876,000","785,000","-64,600,000","-5,900,000","-1,600,000","-200,000","700,000","-6,000,000","-1,100,000","200,000","3,300,000","1,600,000","-600,000","-3,300,000","-2,300,000","-4,600,000","2,400,000","3,000,000","2,700,000","2,500,000","2,600,000","2,300,000","2,800,000","2,300,000","1,700,000","1,200,000"
		OperatingGainsLosses,"75,118,000","2,221,000","36,015,000","2,171,000","34,711,000","1,392,000","2,522,000","380,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","9,960,000",,"-196,000","346,000","86,000","2,425,000","-1,069,000","37,934,000","-1,989,000","2,036,000","-1,643,000","-3,128,000","3,563,000","1,491,000","7,936,000","7,191,000","1,059,000","7,122,000","832,000","1,729,000","420,000","1,641,000","361,000","1,057,000","1,162,000","1,622,000","-8,000","2,865,000","8,089,000","5,032,000","74,000","64,000","-23,000","304,000","-653,000","-248,000","-316,000","53,300,000","4,900,000","100,000","200,000","0",,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfBusiness,"65,118,000","2,221,000","36,015,000","2,171,000","24,711,000","1,392,000","2,522,000","380,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"79,180,000","16,837,000","19,901,000","21,333,000","21,109,000","21,810,000","24,984,000","24,076,000","24,199,000","24,031,000","14,862,000","32,989,000","33,212,000","33,337,000","30,069,000","30,449,000","30,907,000","31,072,000","17,215,000","16,532,000","15,090,000","14,378,000","16,755,000","16,082,000","18,807,000","16,674,000","17,479,000","19,754,000","19,421,000","19,339,000","23,230,000","24,627,000","25,014,000","25,592,000","25,096,000","24,718,000","24,274,000","24,757,000","27,615,000","27,585,000","27,044,000","27,227,000","32,547,000","32,620,000","32,768,000","31,531,000","34,021,000","32,113,000","31,794,000","33,277,000","41,925,000","39,405,000","38,171,000","36,236,000","40,378,000","37,944,000","49,175,000","46,176,000","42,603,000","47,394,000","37,751,000","12,218,000","12,728,000","12,586,000","11,736,000","13,710,000","13,488,000","13,943,000","15,482,000","13,690,000","20,526,000","11,261,000","4,390,000","4,440,000","4,950,000","4,816,000","5,153,000","4,121,000","2,684,000","2,617,000","2,454,000","2,429,000","2,639,000","2,271,000","2,451,000","2,539,000","2,730,000","3,147,000","3,073,000","4,060,000","4,600,000","4,600,000","4,600,000","4,700,000","4,700,000","5,900,000","4,600,000","4,700,000","3,900,000","4,800,000","4,300,000","3,800,000","3,000,000","2,800,000","2,500,000","2,200,000","2,300,000","2,000,000","1,900,000","1,800,000","1,800,000","1,600,000","1,600,000","1,600,000"
			DepreciationAndAmortization,"79,180,000","16,837,000","19,901,000","21,333,000","21,109,000","21,810,000","24,984,000","24,076,000","24,199,000","24,031,000","14,862,000","32,989,000","33,212,000","33,337,000","30,069,000","30,449,000","30,907,000","31,072,000","17,215,000","16,532,000","15,090,000","14,378,000","16,755,000","16,082,000","18,807,000","16,674,000","17,479,000","19,754,000","19,421,000","19,339,000","23,230,000","24,627,000","25,014,000","25,592,000","25,096,000","24,718,000","24,274,000","24,757,000","27,615,000","27,585,000","27,044,000","27,227,000","32,547,000","32,620,000","32,768,000","31,531,000","34,021,000","32,113,000","31,794,000","33,277,000","41,925,000","39,405,000","38,171,000","36,236,000","40,378,000","37,944,000","49,175,000","46,176,000","42,603,000","47,394,000","37,751,000","12,218,000","12,728,000","12,586,000","11,736,000","13,710,000","13,488,000","13,943,000","15,482,000","13,690,000","20,526,000","11,261,000","4,390,000","4,440,000","4,950,000","4,816,000","5,153,000","4,121,000","2,684,000","2,617,000","2,454,000","2,429,000","2,639,000","2,271,000","2,451,000","2,539,000","2,730,000","3,147,000","3,073,000","4,060,000","4,600,000","4,600,000","4,600,000","4,700,000","4,700,000","5,900,000","4,600,000","4,700,000","3,900,000","4,800,000","4,300,000","3,800,000","3,000,000","2,800,000","2,500,000","2,200,000","2,300,000","2,000,000","1,900,000","1,800,000","1,800,000","1,600,000","1,600,000","1,600,000"
				Depreciation,,,,,,,,"24,076,000","24,199,000","24,031,000",,"4,366,000","4,571,000","4,910,000","30,069,000","30,449,000","30,907,000","31,072,000","17,215,000","16,532,000","15,090,000","14,378,000","16,755,000","16,082,000","18,807,000","16,674,000","17,479,000","19,754,000","19,421,000","19,339,000","23,230,000","24,627,000","25,014,000","25,592,000","25,096,000","24,718,000","24,274,000","24,757,000",,,,,,,,,,,,,,,,,,,"45,148,000","44,318,000","41,111,000","38,173,000","35,696,000","11,460,000","11,968,000","11,975,000","11,353,000","10,938,000","12,787,000","12,661,000","13,144,000","12,980,000","19,859,000",,,,,,,,,,,"2,356,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,"16,837,000",,,,,,,,,"28,709,000","28,623,000","28,641,000","28,427,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,027,000","1,858,000","1,492,000","9,221,000","2,055,000","758,000","760,000","611,000","383,000","2,772,000","701,000","1,282,000","2,338,000","710,000","667,000",,,,,,,,,,,"73,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,"16,837,000",,,,,,,,,"28,709,000","28,623,000","28,641,000","28,427,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,027,000","1,858,000","1,492,000","9,221,000","2,055,000","758,000","760,000","611,000","383,000","2,772,000","701,000","1,282,000","2,338,000","710,000","667,000",,,,,,,,,,,"73,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
