name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
MarketCap,"386,670,404","347,991,995","443,076,722","462,240,063","347,274,070","345,160,300","253,757,709","299,677,402","246,616,001","148,149,700","239,308,249","303,513,668","270,200,826","348,634,376","352,621,593","533,052,345","577,428,043","564,064,896","525,487,415","529,976,531","320,582,767","343,530,332","351,878,129","351,696,186","328,771,344","439,846,431","342,350,667","324,475,430","457,918,347","604,846,623","490,599,069","278,256,570","192,645,232","150,742,489","122,408,661","94,241,487","92,635,501","89,160,076","81,619,741","67,881,905","55,058,604","48,573,878","43,718,640","53,728,295","114,036,886","135,758,466","140,753,801","108,589,813","96,617,124","85,569,125","59,742,291","69,624,305","77,490,501","27,536,396","28,098,364","40,461,644","47,064,759","72,796,486","94,256,722","94,677,511","159,899,797","154,416,868","159,607,866","170,948,424","213,510,522","204,351,674","195,429,327","169,148,416","187,785,945","253,088,140","305,511,160","283,236,261","248,853,625","264,638,804","278,943,729","266,930,313","248,029,318","244,361,461","272,603,372","251,557,827","302,554,333","206,743,426","224,381,368","131,784,738","173,619,607","190,071,011","149,912,512","129,873,044","119,314,000","236,798,643","259,065,593","227,408,000","234,864,000","221,816,000","266,516,250","169,589,875","290,647,500","292,667,500","203,740,000","240,462,000","218,606,250","188,568,750","191,906,250","256,987,500","226,950,000","216,937,500","160,200,000","196,084,800","173,550,000","216,937,500"
EnterpriseValue,"469,869,404","413,830,995","505,916,722","550,309,063","471,321,070","448,339,300","406,704,709","584,643,402","583,820,001","453,314,700","569,284,249","599,597,668","549,960,826","563,202,376","569,245,593","679,417,345","752,960,043","762,508,896","738,557,415","722,171,531","520,124,767","551,794,332","571,322,129","549,499,186","516,918,344","690,790,431","564,775,667","464,335,430","612,054,347","785,849,623","696,574,069","492,902,570","408,499,232","379,876,489","314,236,661","275,240,487","266,619,501","265,519,076","257,978,741","260,334,905","273,730,604","293,152,878","280,113,640","290,123,295","335,624,886","367,209,466","361,346,801","344,924,813","316,403,124","278,266,125","267,378,291","258,691,305","244,154,501","165,843,396","188,922,364","193,943,644","172,865,759","146,281,486","183,130,722","201,949,511","278,691,797","258,189,868","262,994,866","192,365,424","234,927,522","236,216,674","224,663,327","198,382,416","234,659,945","251,648,140","308,467,160","298,317,261","254,264,625","263,744,804","288,937,729","268,393,313","246,466,318","269,068,461","316,861,372","273,425,827","355,288,333","255,510,426","273,148,368","209,085,738","259,124,607","268,584,011","292,532,512","265,179,044","254,620,000","378,436,643","402,734,593","315,677,000","307,777,000","295,664,000","349,864,968","236,286,875","369,576,500","385,325,500","283,507,902","318,906,000","303,376,250","278,463,750","271,574,707","343,925,500","305,350,000","253,937,500","225,400,000","259,984,800","237,450,000","268,337,500"
PeRatio,"5.847","6.295","9.439","13.23",,,,,"160.333","19.267","10.098","7.866","6.396","8.252","4.683","7.812","9.656","9.877","43.53","51.75","25.861","20.435","14.652","12.234","9.267","10.517","7.742","8.358","13.922","28.835","54.22","36.126","33.026","28.857","35.696","40.796","19.5","14.732","13.488",,,,,,"64.583","44.048","42.087",,,,,,,,,,,,,,,,"40.714","39.387","49.194","38.421",,,,"128.251","90.522","20.553","18.989","21.952","22.904","21.774","21.185","22.355","30.095",,,,,"17.091","17.786","16.616","11.198","7.761","6.667","11.339","11.74","10.619","11.614","11.566","14.118","9.435","17.021","20.179","14.869","20.455","20.216","18.344","21.455","27.899","29.31","23.214","17.391","21.287","18.841","23.551"
ForwardPeRatio,"5.79","5.666","6.775","7.278","8.993","10.04","8.006","12.063",,"10.204","12.92","9.158","6.906","8.11",,"11.325","16","16.129","20.243","26.455","22.321","19.802","16.129","12.887","14.164","11.834","9.234","7.987","10.684","14.265","17.212","12.469","13.004","14.641","7.758","8.977","5.977","6.523","12.255","8.058","9.515","9.251","11.261","6.382","9.843","11.038","14.663",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.376","0.35","0.462","0.517","0.417","0.426","0.308","0.368","0.301","0.181","0.257","0.32","0.292","0.396","0.433","0.712","0.806","0.777","0.761","0.782","0.476","0.512","0.513","0.506","0.464","0.612","0.468","0.423","0.565","0.716","0.596","0.415","0.285","0.222","0.18","0.137","0.136","0.133","0.121","0.104","0.084","0.072","0.067","0.082","0.173","0.207","0.216","0.166","0.152","0.141","0.101","0.115","0.117","0.038","0.036","0.051","0.062","0.1","0.132","0.134","0.229","0.226","0.237","0.255","0.319","0.311","0.322","0.279","0.317","0.431","0.512","0.484","0.432","0.457","0.48","0.465","0.44","0.437","0.488","0.448","0.551","0.375","0.408","0.239","0.32","0.358","0.289","0.264","0.227","0.475","0.552","0.525","0.572","0.569","0.697","0.45","0.796","0.929","0.684","0.884","0.841","0.768","0.812","1.152","1.166","1.197","0.963","1.178","1.043","1.303"
PbRatio,"1.077","0.995","1.343","1.474","1.171","1.188","0.806","0.976","0.751","0.423","0.687","0.863","0.78","1.019","1.081","1.7","1.915","1.852","2.155","2.235","1.362","1.453","1.566","1.6","1.588","2.176","1.764","1.655","2.533","3.575","4.786","2.7","1.968","1.502","1.275","1.011","1","0.947","0.862","0.761","0.622","0.541","0.498","0.612","1.136","1.375","1.398","1.087","1.008","0.921","0.631","0.718","0.702","0.243","0.236","0.255","0.291","0.443","0.547","0.539","0.857","0.818","0.841","0.906","1.131","1.081","1.052","0.911","1.018","1.332","1.561","1.403","1.273","1.372","1.452","1.429","1.373","1.385","1.553","1.458","1.872","1.277","1.386","0.778","1.033","1.133","0.914","0.8","0.735","1.427","1.581","1.444","1.558","1.532","1.883","1.248","2.228","2.977","2.131","2.632","2.509","2.256","2.348","3.234","3.1","3.416","2.279","2.896","2.564","3.307"
EnterprisesValueRevenueRatio,"0.421","1.419","1.719","2.004","1.839","2.03","1.806","2.773","3.046","2.123","2.442","2.69","2.508","2.57","2.091","2.792","3.835","4.393","3.633","4.043","3.165","3.476","2.992","3.34","3.254","4.418","2.714","2.676","3.488","4.7","3.369","2.776","2.352","2.36","1.78","1.611","1.546","1.612","1.453","1.546","1.598","1.867","1.73","1.797","1.942","2.348","2.204","2.093","1.872","1.831","1.695","1.69","1.695","1.24","1.105","0.912","0.828","0.805","0.949","1.149","1.571","1.552","1.412","1.089","1.387","1.559","1.259","1.168","1.496","1.825","1.879","1.963","1.697","1.916","1.899","1.832","1.689","1.952","2.16","1.936","2.462","1.932","2.009","1.514","1.829","2.045","2.019","1.872","1.827","2.992","2.843","2.628","2.719","3.024","3.296","2.472","4.152","4.827","3.153","4.235","4.33","4.449","4.233","5.457","5.121","5.13","4.499","5.52","5.324","6.988"
EnterprisesValueEBITDARatio,"3.084","9.389","14.049","15.004","13.248","16.27","9.763","27.301","-66.692","24.962","24.78","31.736","18.694","22.281","13.617","19.02","23.326","30.453","22.533","27.499","23.051","29.08","17.983","22.564","20.621","27.74","12.997","15.276","17.702","30.302","18.099","27.526","18.341","27.595","14.564","15.476","15.817","23.32","14.418","15.449","11.623","19.623","18.788","86.372","16.942","24.992","17.668","15.276","13.195","18.403","20.087","94.585","23.4","27.859","32.394","16.878","14.732","-1.347","-253.644","-1.76","-2.729","-3.509","8.998","-1.574","-2.024","-3.253","9.891","-1.726","-2.234","-2.617","54.098","-3.175","-2.617","-2.668","5.439","-2.801","-3.439","-2.987","6.505","-3.441","-6.619","-3.188","-3.254","-2.459","-2.973","-3.273","-3.374","-3.18","-3.128","-4.852","-2.962","-28.542","-37.718","-37.06","-4.581","249.248","-2,053.203","-183.314","-5.178","48.4","42.153","49.824","-8.216","38.682","36.512","24.417","17.748","21.847","22.401","27.952"
