name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
			LongTermDebt,,,,,,,,,"1,098,000","1,770,000"
			LongTermCapitalLeaseObligation,"9,347,000","9,960,000","877,000","914,000","951,000","938,000","689,000","679,000","297,000","393,000"
		NonCurrentDeferredLiabilities,"5,160,000","6,532,000","7,745,000","8,791,000","10,171,000","12,150,000","11,600,000","12,760,000","13,940,000","15,100,000"
			NonCurrentDeferredRevenue,"5,160,000","6,532,000","7,745,000","8,791,000","10,171,000","12,150,000","11,600,000","12,760,000","13,940,000","15,100,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,"0","0","0","0","134,720,000"
		OtherNonCurrentLiabilities,,,,,,,,,"45,000","45,000"
TotalEquityGrossMinorityInterest,"375,708,000","381,430,000","394,877,000","264,480,000","286,116,000","306,223,000","320,164,000","330,296,000","66,002,000","-65,357,000"
	StockholdersEquity,"375,708,000","381,430,000","394,877,000","264,480,000","286,116,000","306,223,000","320,164,000","330,296,000","66,002,000","-65,357,000"
		CapitalStock,"5,000","5,000","5,000","4,000","4,000","4,000","4,000","4,000","2,000","0"
			PreferredStock,"0","0","0","0","0","0","0",,,
			CommonStock,"5,000","5,000","5,000","4,000","4,000","4,000","4,000","4,000","2,000","0"
		AdditionalPaidInCapital,"596,513,000","566,161,000","540,884,000","381,213,000","376,499,000","372,764,000","370,425,000","369,118,000","94,270,000","-43,172,000"
		RetainedEarnings,"-218,784,000","-184,549,000","-146,011,000","-116,737,000","-90,384,000","-66,540,000","-50,265,000","-38,826,000","-28,270,000","-22,185,000"
		GainsLossesNotAffectingRetainedEarnings,"-2,026,000","-187,000","-1,000","0","-3,000","-5,000",,,,
TotalCapitalization,"375,708,000","381,430,000","394,877,000","264,480,000","286,116,000","306,223,000","320,164,000","330,296,000","67,100,000","-63,587,000"
CommonStockEquity,"375,708,000","381,430,000","394,877,000","264,480,000","286,116,000","306,223,000","320,164,000","330,296,000","66,002,000","-65,357,000"
CapitalLeaseObligations,"11,891,000","11,729,000","877,000","914,000","951,000","938,000","689,000","679,000","297,000","393,000"
NetTangibleAssets,"375,708,000","381,430,000","394,877,000","264,480,000","286,116,000","306,223,000","320,164,000","330,296,000","66,002,000","-65,357,000"
WorkingCapital,"373,880,000","381,483,000","399,540,000","270,971,000","294,436,000","317,091,000","330,617,000","342,197,000","78,916,000","85,440,000"
InvestedCapital,"375,708,000","381,430,000","394,877,000","264,480,000","286,116,000","306,223,000","320,164,000","330,296,000","69,880,000","-60,813,000"
TangibleBookValue,"375,708,000","381,430,000","394,877,000","264,480,000","286,116,000","306,223,000","320,164,000","330,296,000","66,002,000","-65,357,000"
TotalDebt,"11,891,000","11,729,000","877,000","914,000","951,000","938,000","689,000","679,000","4,175,000","4,937,000"
ShareIssued,"49,281,000","47,754,000","46,897,000","37,665,000","37,600,288","37,569,000","37,527,000","37,527,000","30,950,798","30,950,798"
OrdinarySharesNumber,"49,281,000","47,754,000","46,897,000","37,665,000","37,600,288","37,569,000","37,527,000","37,527,000","30,950,798","30,950,798"
