name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
MarketCap,"3,766,861,440","5,263,887,496","9,383,772,369","8,491,717,917","9,618,651,042","7,030,335,800","6,385,599,506","5,688,090,730","4,453,262,719","2,840,761,248","761,070,000","703,800,000","699,660,000","691,380,000","676,200,000","672,750,000"
EnterpriseValue,"6,490,461,440","7,839,187,496","10,826,272,369","9,971,217,917","11,130,951,042","8,690,535,800","8,375,399,506","7,805,590,730","6,635,062,719","6,084,561,248","760,875,472","703,574,825","699,027,302","690,544,456","675,215,077","670,938,847"
PeRatio,"1,000","42.424","27.68","53.284","75.393",,,,,"173","91.917","88.291","113.2","167","315.325","437.416"
PsRatio,"0.725","1.009","1.784","1.708","2.002","1.405","1.499","1.687","1.887",,,,,,,
PbRatio,"2.591","3.713","11.943","11.418","13.2","10.52","17.179","16.21","13.417","4.188","1.399","1.297","1.296","1.286","1.262","1.26"
EnterprisesValueRevenueRatio,"1.284","6.779","7.675","8.114","8.832","7.912","6.414","6.717","6.597","6.781","0.649",,,,,
EnterprisesValueEBITDARatio,"13.12","60.816","93.653","60.176","131.727","73.649","48.553","91.508","55.017","-44.838","-126.607","-827.176","-1,611.728","-1,538.002","-1,021.813","-2,658.163"
