Date,Open,High,Low,Close,Adj Close,Volume
2020-09-25,35.000000,40.970001,31.500000,37.509998,37.509998,3174900
2020-09-28,35.049999,38.000000,35.049999,36.189999,36.189999,744900
2020-09-29,36.189999,38.455002,33.500000,38.000000,38.000000,377100
2020-09-30,38.047001,42.931999,34.904999,35.500000,35.500000,488800
2020-10-01,36.430000,37.250000,32.000000,34.490002,34.490002,1703400
2020-10-02,32.750000,34.029999,32.000000,33.000000,33.000000,298800
2020-10-05,33.099998,34.261002,32.000000,32.950001,32.950001,301300
2020-10-06,32.939999,34.000000,31.850000,33.189999,33.189999,135200
2020-10-07,33.000000,35.820000,32.509998,34.799999,34.799999,213200
2020-10-08,34.549999,35.645000,34.000000,34.860001,34.860001,125500
2020-10-09,34.630001,35.919998,34.022999,34.509998,34.509998,89100
2020-10-12,35.169998,35.990002,34.209999,34.810001,34.810001,118500
2020-10-13,36.029999,37.573002,35.005001,35.889999,35.889999,360600
2020-10-14,35.820000,36.849998,35.009998,36.389999,36.389999,249000
2020-10-15,35.790001,36.994999,35.509998,35.880001,35.880001,168600
2020-10-16,35.650002,36.945000,35.500000,35.990002,35.990002,77600
2020-10-19,35.919998,39.040001,35.660000,37.459999,37.459999,211300
2020-10-20,36.849998,37.880001,34.320000,35.299999,35.299999,239200
2020-10-21,35.349998,36.450001,34.439999,35.660000,35.660000,38100
2020-10-22,35.799999,37.430000,34.049999,35.119999,35.119999,98600
2020-10-23,35.360001,36.060001,33.935001,34.910000,34.910000,81300
2020-10-26,34.770000,35.939999,34.105000,34.740002,34.740002,152300
2020-10-27,35.040001,37.080002,33.793999,35.340000,35.340000,127200
2020-10-28,34.450001,35.740002,33.903000,35.240002,35.240002,118900
2020-10-29,34.790001,35.744999,34.000000,35.040001,35.040001,111200
2020-10-30,35.490002,36.000000,34.320000,35.049999,35.049999,95600
2020-11-02,35.000000,35.805000,34.680000,35.000000,35.000000,144500
2020-11-03,35.000000,36.200001,34.615002,36.040001,36.040001,118500
2020-11-04,36.480000,37.400002,35.375000,37.070000,37.070000,236600
2020-11-05,37.480000,38.080002,35.990002,36.509998,36.509998,229600
2020-11-06,36.709999,37.250000,36.150002,37.000000,37.000000,116900
2020-11-09,37.500000,37.500000,36.264999,36.500000,36.500000,103800
2020-11-10,36.560001,36.560001,35.340000,35.599998,35.599998,117100
2020-11-11,35.500000,35.680000,33.009998,34.299999,34.299999,224200
2020-11-12,34.750000,35.165001,33.639999,33.970001,33.970001,22000
2020-11-13,34.279999,35.000000,32.099998,32.099998,32.099998,270600
2020-11-16,32.259998,33.860001,31.049999,32.240002,32.240002,148200
2020-11-17,32.240002,33.380001,31.660000,32.000000,32.000000,177900
2020-11-18,32.000000,33.025002,31.690001,32.200001,32.200001,58400
2020-11-19,32.680000,33.490002,31.760000,31.860001,31.860001,60300
2020-11-20,31.930000,33.174999,31.930000,32.500000,32.500000,90100
2020-11-23,32.500000,32.799999,31.160000,32.189999,32.189999,120800
2020-11-24,32.099998,36.490002,31.905001,34.980000,34.980000,185200
2020-11-25,34.619999,35.639999,33.439999,34.480000,34.480000,133800
2020-11-27,34.430000,35.419998,34.000000,35.209999,35.209999,44500
2020-11-30,35.840000,35.860001,34.279999,35.240002,35.240002,421200
2020-12-01,35.779999,37.334999,35.400002,36.849998,36.849998,211200
2020-12-02,36.860001,38.759998,36.279999,36.860001,36.860001,291700
2020-12-03,37.029999,41.750000,37.029999,41.169998,41.169998,83100
2020-12-04,41.610001,47.730000,41.020000,47.320000,47.320000,59400
2020-12-07,48.480000,53.924999,45.759998,46.889999,46.889999,149900
2020-12-08,47.080002,48.509998,45.360001,45.880001,45.880001,125800
2020-12-09,45.570000,47.230000,43.860001,44.240002,44.240002,91900
2020-12-10,43.930000,47.110001,43.897999,44.810001,44.810001,88900
2020-12-11,44.770000,50.990002,44.770000,47.669998,47.669998,335300
2020-12-14,48.000000,50.334999,44.619999,45.230000,45.230000,137200
2020-12-15,45.669998,47.174999,43.980000,44.599998,44.599998,117500
2020-12-16,44.439999,46.680000,42.930000,44.840000,44.840000,161200
2020-12-17,45.139999,46.950001,43.230000,44.680000,44.680000,331400
2020-12-18,44.919998,46.520000,44.029999,44.730000,44.730000,2323400
2020-12-21,43.540001,45.665001,41.230000,45.209999,45.209999,226300
2020-12-22,45.220001,53.685001,45.009998,53.459999,53.459999,235200
2020-12-23,52.919998,60.500000,52.490002,59.689999,59.689999,225600
2020-12-24,57.599998,60.750000,54.000000,55.590000,55.590000,86600
2020-12-28,56.669998,56.669998,50.230000,52.139999,52.139999,140500
2020-12-29,51.630001,54.939999,51.474998,53.270000,53.270000,206200
2020-12-30,53.200001,57.610001,53.200001,56.430000,56.430000,88500
2020-12-31,56.060001,62.410000,55.486000,61.509998,61.509998,136000
2021-01-04,61.509998,63.220001,48.799999,49.250000,49.250000,189600
2021-01-05,49.980000,51.930000,45.049999,46.299999,46.299999,417300
2021-01-06,46.840000,47.845001,45.375000,46.400002,46.400002,77800
2021-01-07,46.340000,50.000000,46.040001,49.500000,49.500000,63300
2021-01-08,49.529999,50.180000,45.509998,47.360001,47.360001,126900
2021-01-11,46.860001,48.169998,45.759998,47.080002,47.080002,43300
2021-01-12,47.110001,48.459999,44.630001,46.000000,46.000000,58400
2021-01-13,45.900002,47.299999,45.709999,46.709999,46.709999,79400
2021-01-14,47.005001,48.520000,43.740002,44.320000,44.320000,90000
2021-01-15,43.919998,44.699001,41.189999,44.270000,44.270000,61400
2021-01-19,44.250000,46.820000,42.715000,46.580002,46.580002,70400
2021-01-20,46.459999,47.285000,44.509998,45.439999,45.439999,35000
2021-01-21,45.419998,45.439999,42.930000,43.939999,43.939999,45700
2021-01-22,43.349998,45.520000,42.869999,44.459999,44.459999,119400
2021-01-25,44.230000,45.153000,41.660000,42.330002,42.330002,56300
2021-01-26,42.375999,43.270000,41.215000,41.290001,41.290001,63000
2021-01-27,39.910000,41.598000,37.130001,37.669998,37.669998,88000
2021-01-28,37.689999,38.571999,34.810001,34.990002,34.990002,145500
2021-01-29,35.000000,36.400002,33.450001,34.139999,34.139999,122900
2021-02-01,34.570000,37.070000,34.169998,35.720001,35.720001,87900
2021-02-02,35.849998,36.369999,34.060001,34.500000,34.500000,349300
2021-02-03,34.029999,35.009998,33.230000,33.590000,33.590000,111000
2021-02-04,34.540001,38.110001,33.625000,37.169998,37.169998,85300
2021-02-05,37.590000,38.570000,36.799999,37.900002,37.900002,48600
2021-02-08,37.869999,39.500000,37.564999,39.000000,39.000000,56000
2021-02-09,38.549999,39.389999,36.810001,37.840000,37.840000,50900
2021-02-10,37.669998,39.310001,34.730000,38.740002,38.740002,133000
2021-02-11,38.450001,41.330002,38.450001,40.090000,40.090000,93100
2021-02-12,40.090000,42.505001,39.157001,42.000000,42.000000,100700
2021-02-16,41.820000,41.820000,37.750000,37.980000,37.980000,67700
2021-02-17,37.470001,39.369999,35.994999,36.310001,36.310001,84000
2021-02-18,36.209999,42.130001,35.750000,40.650002,40.650002,124000
2021-02-19,40.560001,42.830002,40.070000,41.980000,41.980000,61300
2021-02-22,41.160000,43.255001,40.020000,40.939999,40.939999,118600
2021-02-23,40.029999,40.029999,36.259998,36.770000,36.770000,75800
2021-02-24,36.910000,39.419998,36.910000,39.200001,39.200001,56500
2021-02-25,39.150002,39.500000,34.830002,36.189999,36.189999,74900
2021-02-26,36.779999,39.299999,36.480000,37.630001,37.630001,62200
2021-03-01,38.110001,38.875000,33.950001,34.950001,34.950001,145700
2021-03-02,35.020000,36.090000,33.500000,35.000000,35.000000,101400
2021-03-03,35.040001,36.230000,34.092999,35.180000,35.180000,51300
2021-03-04,35.160000,35.480000,32.080002,35.240002,35.240002,103900
2021-03-05,35.650002,35.650002,33.009998,35.099998,35.099998,160600
2021-03-08,35.250000,35.853001,33.970001,34.770000,34.770000,105900
2021-03-09,34.930000,35.900002,34.660000,35.009998,35.009998,88900
2021-03-10,35.650002,36.570000,35.310001,35.810001,35.810001,52500
2021-03-11,36.709999,40.209999,35.880001,40.200001,40.200001,49000
2021-03-12,40.200001,40.930000,38.610001,40.619999,40.619999,67400
2021-03-15,40.459999,40.750000,38.860001,40.240002,40.240002,78100
2021-03-16,40.299999,41.423000,39.220001,39.959999,39.959999,111900
2021-03-17,39.480000,41.900002,37.830002,39.950001,39.950001,212200
2021-03-18,39.230000,41.150002,38.770000,40.290001,40.290001,111700
2021-03-19,40.090000,43.580002,38.125000,43.099998,43.099998,888200
2021-03-22,43.630001,43.630001,39.500000,42.439999,42.439999,176900
2021-03-23,41.650002,41.650002,39.805000,40.250000,40.250000,165500
2021-03-24,39.000000,39.900002,31.820000,33.009998,33.009998,1180600
2021-03-25,33.130001,35.049999,31.900000,33.070000,33.070000,548100
2021-03-26,33.310001,34.450001,32.830002,33.549999,33.549999,223200
2021-03-29,33.619999,34.169998,30.340000,30.660000,30.660000,164400
2021-03-30,29.950001,31.719999,29.445000,31.020000,31.020000,200300
2021-03-31,30.809999,33.580002,30.410000,32.889999,32.889999,246700
2021-04-01,32.709999,33.470001,32.419998,32.939999,32.939999,144500
2021-04-05,33.430000,34.439999,32.780998,34.110001,34.110001,233400
2021-04-06,33.650002,35.154999,33.110001,34.599998,34.599998,595700
2021-04-07,34.500000,34.500000,33.259998,33.700001,33.700001,330900
2021-04-08,33.630001,34.599998,32.470001,34.060001,34.060001,167300
2021-04-09,34.400002,35.360001,33.240002,33.299999,33.299999,190300
2021-04-12,33.110001,33.110001,30.760000,31.080000,31.080000,105300
2021-04-13,31.150000,33.400002,30.990000,32.720001,32.720001,134800
2021-04-14,32.889999,33.750000,32.220001,33.009998,33.009998,166800
2021-04-15,33.250000,34.240002,32.070000,32.669998,32.669998,80300
2021-04-16,32.290001,32.990002,32.080002,32.369999,32.369999,74300
2021-04-19,32.830002,33.000000,30.900000,31.139999,31.139999,71900
2021-04-20,30.870001,31.780001,30.730000,31.260000,31.260000,60400
2021-04-21,31.400000,34.169998,30.867001,33.480000,33.480000,177100
2021-04-22,33.470001,35.049999,32.680000,34.570000,34.570000,117500
2021-04-23,34.880001,35.340000,34.000000,34.349998,34.349998,134200
2021-04-26,34.900002,35.290001,34.040001,34.980000,34.980000,164300
2021-04-27,34.000000,35.070000,33.025002,33.779999,33.779999,169200
2021-04-28,33.450001,35.169998,33.450001,33.950001,33.950001,235700
2021-04-29,34.349998,34.689999,33.080002,34.090000,34.090000,165900
2021-04-30,33.770000,34.900002,33.259998,33.730000,33.730000,173600
2021-05-03,33.750000,34.560001,33.389999,33.889999,33.889999,146600
2021-05-04,33.000000,35.130001,32.220001,34.029999,34.029999,116500
2021-05-05,34.119999,35.900002,33.410000,34.320000,34.320000,176500
2021-05-06,34.270000,35.730000,33.610001,35.119999,35.119999,132000
2021-05-07,35.470001,35.639999,34.299999,35.000000,35.000000,112400
2021-05-10,34.830002,35.840000,34.009998,34.830002,34.830002,149200
2021-05-11,33.919998,33.919998,27.910000,28.010000,28.010000,523400
2021-05-12,28.020000,28.750000,26.379999,28.330000,28.330000,414500
2021-05-13,28.440001,29.910000,28.127001,29.030001,29.030001,292000
2021-05-14,29.430000,32.189999,29.430000,32.090000,32.090000,232500
2021-05-17,32.279999,32.990002,31.216999,32.709999,32.709999,372800
2021-05-18,32.939999,33.110001,32.105000,33.000000,33.000000,292500
2021-05-19,31.605000,33.990002,31.605000,33.570000,33.570000,316600
2021-05-20,33.650002,35.869999,33.220001,35.669998,35.669998,337100
2021-05-21,35.900002,36.330002,35.090000,35.799999,35.799999,250400
2021-05-24,35.860001,36.369999,35.180000,36.009998,36.009998,182700
2021-05-25,35.959999,36.480000,34.654999,35.279999,35.279999,186300
2021-05-26,35.220001,35.924999,34.189999,35.380001,35.380001,196900
2021-05-27,35.590000,35.660000,34.740002,35.000000,35.000000,244100
2021-05-28,35.180000,36.930000,34.279999,34.400002,34.400002,249100
2021-06-01,34.669998,34.669998,30.790001,31.480000,31.480000,236400
2021-06-02,31.590000,32.680000,30.120001,32.290001,32.290001,110200
2021-06-03,31.580000,33.700001,31.400000,33.610001,33.610001,160800
2021-06-04,33.750000,34.103001,32.849998,33.410000,33.410000,202700
2021-06-07,33.650002,34.389999,32.639999,33.459999,33.459999,346300
2021-06-08,33.439999,34.384998,32.720001,33.189999,33.189999,253400
2021-06-09,33.389999,34.220001,32.939999,33.000000,33.000000,235300
2021-06-10,33.250000,33.830002,32.299999,32.730000,32.730000,177400
2021-06-11,33.009998,34.490002,32.360001,34.400002,34.400002,208200
2021-06-14,34.500000,34.865002,33.080002,34.119999,34.119999,313400
2021-06-15,34.520000,34.790001,33.400002,34.470001,34.470001,269600
2021-06-16,34.509998,34.820000,33.480000,34.279999,34.279999,465900
2021-06-17,34.340000,34.930000,33.680000,34.880001,34.880001,439000
2021-06-18,35.000000,35.000000,32.950001,34.080002,34.080002,844700
2021-06-21,34.040001,34.139999,32.305000,32.650002,32.650002,477700
2021-06-22,32.279999,32.470001,30.610001,31.030001,31.030001,424500
2021-06-23,31.160000,31.790001,30.020000,31.230000,31.230000,294100
2021-06-24,31.639999,32.834999,31.040001,32.169998,32.169998,287300
2021-06-25,32.099998,34.240002,30.629999,33.680000,33.680000,1924400
2021-06-28,33.860001,35.590000,33.480000,34.660000,34.660000,476800
2021-06-29,34.849998,35.230000,32.570000,34.000000,34.000000,359000
2021-06-30,33.700001,34.660000,32.840000,34.160000,34.160000,504500
2021-07-01,34.389999,34.599998,32.919998,33.580002,33.580002,384000
2021-07-02,33.650002,33.840000,32.000000,33.009998,33.009998,257200
2021-07-06,33.090000,33.250000,31.600000,32.820000,32.820000,293900
2021-07-07,32.750000,32.990002,31.250000,32.349998,32.349998,356000
2021-07-08,31.760000,33.990002,31.450001,32.130001,32.130001,352400
2021-07-09,32.209999,33.110001,31.940001,32.750000,32.750000,109000
2021-07-12,32.590000,35.250000,31.850000,34.900002,34.900002,146200
2021-07-13,34.750000,35.029999,33.150002,33.759998,33.759998,247400
2021-07-14,33.650002,33.650002,30.440001,31.450001,31.450001,503300
2021-07-15,31.150000,32.480000,30.740000,32.430000,32.430000,459400
2021-07-16,32.500000,33.740002,32.000000,33.630001,33.630001,372500
2021-07-19,33.189999,34.680000,33.189999,34.619999,34.619999,528800
2021-07-20,34.540001,35.650002,34.330002,35.470001,35.470001,366100
2021-07-21,35.529999,36.125000,35.029999,35.520000,35.520000,437800
2021-07-22,35.529999,35.970001,33.930000,34.160000,34.160000,384700
2021-07-23,34.270000,36.349998,33.910000,36.299999,36.299999,119200
2021-07-26,36.380001,36.421001,34.299999,34.880001,34.880001,327000
2021-07-27,34.799999,36.020000,32.950001,34.230000,34.230000,474100
2021-07-28,34.349998,36.090000,33.650002,35.660000,35.660000,384400
2021-07-29,36.029999,36.029999,34.480000,34.849998,34.849998,435600
