name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017
MarketCap,"1,704,037,484","1,915,265,283","1,322,465,889","1,196,333,295","884,234,043","879,552,269","1,091,289,762","874,260,278","787,724,560","543,380,265","1,079,143,077","996,917,788","1,346,611,506","1,567,282,244","1,244,628,070","1,427,438,490","1,455,724,259","1,492,498,004","1,344,174,042","1,259,694,171","915,509,595"
EnterpriseValue,"1,648,325,484","1,902,783,283","1,443,282,889","1,365,334,295","1,098,162,043","1,077,516,269","1,282,444,762","1,057,093,278","965,972,560","710,185,265","1,222,300,077","1,242,028,788","1,512,897,506","1,813,195,244","1,564,563,070","1,822,967,490","1,584,739,259","1,785,440,004","1,097,068,042","1,091,564,171","890,426,595"
PeRatio,"5.338","12.666",,,,,"57.622","11.163","3.717","1.812","1.688","1.543","2.186","2.308","3.044","2.939","2.779","3.249",,,
ForwardPeRatio,"3.509","4.151","6.181","11.087","86.957","11.82","13.369","10.549","96.154","4.318","9.268","5.708","4.093","5.468","4.606","6.775","3.464","6.169","7.542","8.569","3.282"
PsRatio,"1.389","1.802","1.543","1.431","1.144","1.12","1.409","0.992","0.708","0.431","0.77","0.723","1.028","1.167","1.016","1.105","1.091","1.265",,,
PbRatio,"1.673","2.196","1.798","1.714","1.263","1.213","1.436","1.128","1.003","0.71","1.447","1.399","1.645","2.2","3.403","4.531","2.488","3.614","1.466","1.58","1.371"
EnterprisesValueRevenueRatio,"1.347","5.025","3.473","6.743","4.828","5.041","6.042","5.871","5.901","3.132","5.965","4.32","3.805","4.793","4.342","6.67","4.913","4.233","4.575","3.499","2.45"
EnterprisesValueEBITDARatio,"3.018","8.92","6.745","16.73","29.425","24.56","397.904","78.664","57.413","11.64","25.599","14.508","7.914","10.713","8.565","20.531","12.966","8.43","13.015","10.282","4.868"
