name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021
MarketCap,"1,906,157,314","3,088,709,164","2,911,235,801","2,912,187,787","3,043,367,937"
EnterpriseValue,"2,170,685,314","3,349,971,164","3,189,144,801","3,207,681,787","3,678,808,937"
PeRatio,"35.6","183.545","83.317","83.361","87.124"
ForwardPeRatio,"11.862","19.608","20.492","22.173",
PsRatio,"2.383","4.016","5.923","5.926","6.194"
PbRatio,"1.663","2.728","2.613","2.648","3.911"
EnterprisesValueRevenueRatio,"2.819","17.642","15.005","16.632","21.043"
EnterprisesValueEBITDARatio,"9.591","65.516","51.729","53.259","69.127"
