name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012
OperatingCashFlow,"-248,579,000","-97,404,000","-68,840,000","-51,190,000","-31,145,000","-100,157,000","-64,366,000","26,659,000","-74,810,000","-81,554,000","-10,206,000","-15,502,000","-30,522,000","-42,409,000","-15,143,000","3,377,000","3,000","-15,878,000","21,288,000","-15,769,000","13,320,000","-28,902,000","-13,319,000","-24,075,000","-24,585,000","-41,587,000","-30,332,000","-27,761,000","-29,819,000","-36,425,000","-7,993,000","-17,036,000","-18,807,000","-13,438,000","-14,463,142","-5,176,570","-19,435,007","-7,847,405","-11,037,049","-6,195,761","-14,116,697","-16,578,284"
	CashFlowFromContinuingOperatingActivities,"-248,579,000","-97,404,000","-68,840,000","-51,190,000","-31,145,000","-100,157,000","-64,366,000","26,659,000","-74,810,000","-81,554,000","-10,206,000","-15,502,000","-30,522,000","-42,409,000","-15,143,000","3,377,000","3,000","-15,878,000","21,288,000","-15,769,000","13,320,000","-28,902,000","-13,319,000","-24,075,000","-24,585,000","-41,587,000","-30,332,000","-27,761,000","-29,819,000","-36,425,000","-7,993,000","-17,036,000","-18,807,000","-13,438,000","-14,463,142","-5,176,570","-19,435,007","-7,847,405","-11,037,049","-6,195,761","-14,116,697","-16,578,284"
		NetIncomeFromContinuingOperations,"-521,985,000","-126,726,000","-143,265,000","-133,624,000","-118,370,000","-128,642,000","-74,354,000","-69,692,000","-181,427,000","-112,687,000","-77,677,000","-59,997,000","-41,789,000","-72,113,000","-48,330,000","-50,969,000","-9,519,000","-19,263,000","1,270,000","-33,738,000","-17,475,000","-29,057,000","-26,796,000","-35,167,000","-38,914,000","-41,233,000","-50,948,000","-43,223,000","-38,361,000","-37,915,000","-27,269,000","-27,282,000","-25,104,000","-14,098,000","-17,885,963","-4,416,499","-14,586,578","-14,684,535","-6,272,044","-7,297,125","-6,068,072","-6,597,861"
		OperatingGainsLosses,"24,914,000","2,214,000","14,111,000","17,297,000","-8,708,000","24,691,000","-29,060,000","-26,282,000","-10,297,000","8,675,000","-13,706,000","93,000","-753,000","865,000","915,000","-208,000","536,000","-1,300,000","-98,000","-2,054,000","878,000","820,000","-290,000","435,000","1,057,000","-47,000","-25,000","-80,000","-113,000","41,000","52,000","40,000","-17,000","55,000","-40,665","167,579","19,471","-53,929","35,624","-5,507","-1,765,216","-47,556"
			NetForeignCurrencyExchangeGainLoss,"24,835,000","2,135,000","14,111,000","17,297,000","-8,708,000","24,691,000","-29,903,000","-23,829,000","-11,923,000","8,675,000","-11,824,000","143,000","-803,000","865,000","918,000","-213,000","536,000","-1,300,000","-95,000","-2,012,000","828,000","820,000","-199,000","438,000",,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,"-2,400,000",,,,,,,,"0",,,"-91,000","-3,000","94,000","-47,000","12,000","-80,000","-113,000","41,000","52,000","40,000","-17,000","55,000","-40,665","37,616","19,471","-53,929","35,624","-5,507","-1,765,216","-47,556"
			EarningsLossesFromEquityInvestments,,,,,,,,"-2,452,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"76,861,000","26,314,000","18,811,000","16,750,000","14,986,000","13,587,000","12,402,000","11,813,000","51,422,000","9,235,000","9,277,000","8,143,000","7,701,000","7,059,000","6,771,000","7,073,000","6,221,000","6,022,000","5,939,000","10,295,000","836,000","612,000","813,000","813,000","815,000","849,000","797,000","760,000","685,000","634,000","542,000","543,000","562,000","588,000","585,555","588,556","597,449","624,845","655,469","667,419","681,634","699,629"
			DepreciationAndAmortization,"76,861,000","26,314,000","18,811,000","16,750,000","14,986,000","13,587,000","12,402,000","11,813,000","51,422,000","9,235,000","9,277,000","8,143,000","7,701,000","7,059,000","6,771,000","7,073,000","6,221,000","6,022,000","5,939,000","10,295,000","836,000","612,000","813,000","813,000","815,000","849,000","797,000","760,000","685,000","634,000","542,000","543,000","562,000","588,000","585,555","588,556","597,449","624,845","655,469","667,419","681,634","699,629"
				Depreciation,,,,"16,750,000","14,986,000","13,587,000","12,402,000","11,813,000","51,422,000","9,235,000","9,277,000","8,143,000","7,701,000","7,059,000","6,771,000","7,073,000","6,221,000","6,022,000","5,939,000","10,295,000","836,000","612,000","813,000","813,000","815,000","849,000","797,000","760,000","685,000","634,000","542,000","543,000","562,000","588,000","585,555","588,556","597,449","624,845","655,469","667,419","681,634","699,629"
		DeferredTax,,,,,,,,,,,,,,,,,,,"199,000","0",,,"23,000","22,000",,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,,,,,,,,,,,,,,,,,,,"199,000","0",,,"23,000","22,000",,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,"4,827,000","887,000","1,247,000","1,408,000","1,285,000","1,359,000","968,000","76,000","-302,000","-333,000","-548,000","-467,000","-650,000","-257,000","-79,000","-124,000","-134,000","-96,000","42,000","128,000","157,000","208,000","275,000","470,000","509,000","631,000","1,161,000","404,000","429,000","486,000","382,000","315,000","496,000","414,000",,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,"21,160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"36,074,000","9,068,000","18,466,000","3,350,000","5,190,000","-14,320,000","-32,929,000","-1,382,000","-3,624,000","4,373,000","335,000","-2,400,000",,,,,,,,,,,,,,,,,,,"52,000",,"-17,000","55,000","-40,665","37,616",,,,"-5,507",,
		StockBasedCompensation,"104,395,000","26,589,000","26,236,000","25,871,000","25,699,000","25,707,000","21,416,000","16,779,000","16,910,000","15,220,000","11,466,000","10,484,000","10,921,000","9,263,000","8,479,000","8,942,000","8,083,000","7,748,000","6,477,000","7,168,000","7,885,000","9,029,000","8,399,000","8,959,000","8,736,000","8,915,000","7,849,000","8,054,000","8,328,000","9,748,000","6,705,000","4,622,000","4,278,000","3,705,000","3,285,001","2,639,697","1,881,828","620,662","472,670","520,400","589,625","705,697"
