name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991
		DeferredTax,"6,344,000","2,119,000","-688,000","2,300,000","2,613,000","3,799,000","-7,707,000","-4,585,000","-7,183,000","-8,710,000","2,072,000","-4,416,000","6,026,000","5,579,000","-6,619,000","8,087,000","1,672,000","5,383,000","518,000","12,316,000","-2,770,000","7,075,000","1,612,000","-1,187,000","4,527,000","27,413,000","-3,971,000","-2,780,000","2,653,000","4,836,000","-3,465,000","-5,306,000","-1,915,000","785,000","113,000","1,688,000","-2,638,000","-103,000","-1,217,000","5,544,000","832,000","-22,000","3,520,000","10,234,000","2,534,000","1,410,000","550,000","-98,000","-409,000","1,052,000","1,376,000","279,000","6,105,000","-15,129,000","3,052,000","-1,498,000","4,119,000","-2,456,000","-2,507,000","2,122,000","100,000","859,000","-991,000","849,000","-802,000","920,000","-1,168,000","1,305,323","381,451","3,010,166","1,551,060","8,671,968","-4,708,967","124,922","-584,955","-1,345,761","9,064,269","-822,281","-1,118,898","-7,900,336","457,703","-695,690","430,042","1,500,778","46,716","-58,500","174,603","-1,058,344","-268,656","500,000","-100,000","1,500,000",,,"-300,000","-600,000","300,000","400,000","-200,000","300,000","-300,000","0","-200,000","-1,000,000","-200,000","100,000","-400,000",,,,,,,,"-500,000",,,,,,"700,000"
			DeferredIncomeTax,"6,344,000","2,119,000","-688,000","2,300,000","2,613,000","3,799,000","-7,707,000","-4,585,000","-7,183,000","-8,710,000","2,072,000","-4,416,000","6,026,000","5,579,000","-6,619,000","8,087,000","1,672,000","5,383,000","518,000","12,316,000","-2,770,000","7,075,000","1,612,000","-1,187,000","4,527,000","27,413,000","-3,971,000","-2,780,000","2,653,000","4,836,000","-3,465,000","-5,306,000","-1,915,000","785,000","113,000","1,688,000","-2,638,000","-103,000","-1,217,000","5,544,000","832,000","-22,000","3,520,000","10,234,000","2,534,000","1,410,000","550,000","-98,000","-409,000","1,052,000","1,376,000","279,000","6,105,000","-15,129,000","3,052,000","-1,498,000","4,119,000","-2,456,000","-2,507,000","2,122,000","100,000","859,000","-991,000","849,000","-802,000","920,000","-1,168,000","1,305,323","381,451","3,010,166","1,551,060","8,671,968","-4,708,967","124,922","-584,955","-1,345,761","9,064,269","-822,281","-1,118,898","-7,900,336","457,703","-695,690","430,042","1,500,778","46,716","-58,500","174,603","-1,058,344","-268,656","500,000","-100,000","1,500,000",,,"-300,000","-600,000","300,000","400,000","-200,000","300,000","-300,000","0","-200,000","-1,000,000","-200,000","100,000","-400,000",,,,,,,,"-500,000",,,,,,"700,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"397,000",,,,,,,,"329,000","326,000","325,000","323,000","323,000","-2,017,000","910,000","2,091,000","311,000","323,000","268,000","266,000","257,000","231,000","255,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,"0","0","0","0","0","0","0","53,264,000",,,,,"17,144,000","-35,000","-14,000","-24,000","205,000","-40,000","98,000","59,000","82,000","247,000","534,000","-19,000","2,507,000","157,000","-19,000","244,000","83,000","96,000","21,000","312,000","186,000","88,000","19,000",,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"120,000","32,000","-7,000","17,000","78,000","2,823,000","53,000","117,000","118,000","118,000","475,000","3,499,000","-203,000","-10,311,000",,,"-14,000",,,,,,,,,,,,,,"83,000",,,,,,,,"9,000",,,,,,"-75,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"9,254,000","3,128,000","2,028,000","1,789,000","2,309,000","3,740,000","2,281,000","3,796,000","4,372,000","2,322,000","1,584,000","2,694,000","2,277,000","3,479,000","1,910,000","7,366,000","6,048,000","4,863,000","7,380,000","4,875,000","4,915,000","5,308,000","5,707,000","4,250,000","3,892,000","4,199,000","4,509,000","3,150,000","3,219,000","3,664,000","3,890,000","2,875,000","2,672,000","3,543,000","3,506,000","2,627,000","2,513,000","2,496,000","2,266,000","1,881,000","1,933,000","1,642,000","1,326,000","1,323,000","1,314,000","981,000","791,000","863,000","812,000","705,000","971,000","1,122,000","898,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,"0","0","0","0","0","-338,000","-1,274,000","-5,894,000","-879,000","-1,619,000","-61,000","-10,299,000","-1,024,000","-3,147,000","-2,798,000","-2,216,000","-210,000","-188,000","-540,000","-1,641,000","-656,000","-525,000","-148,000","-546,000","-64,000","-264,000","-382,000","-804,000","-175,000","251,000","-71,000",,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"35,786,000","8,623,000","8,675,000","8,946,000","9,542,000","9,165,000","9,665,000","8,939,000","10,249,000","13,213,000","13,902,000","13,539,000","13,430,000","13,307,000","5,854,000","5,724,000","5,652,000","5,559,000","5,406,000","5,353,000","5,260,000","5,198,000","5,122,000","5,390,000","4,887,000","4,837,000","2,376,000","449,000","401,000","396,000","397,000","394,000","394,000","385,000","374,000","430,000","369,000",,,,,"32,000","36,000",,,,"73,000","188,000",,,"24,000","143,000","177,000","-1,386,000","1,960,000","10,613,000","1,126,000","440,000","2,127,000","1,140,000","1,306,000","1,713,000","1,618,000","15,721,000","1,442,000","894,000","994,000",,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,,"100,000","100,000",,,,,,,,,"200,000","0","100,000","-200,000",,"-200,000",,,,"-100,000",,,,,,,,
		ChangeInWorkingCapital,"-59,957,000","-129,601,000","97,339,000","25,188,000","-52,883,000","-15,203,000","59,490,000","31,439,000","-3,429,000","25,793,000","139,311,000","-108,674,000","-147,481,000","-122,058,000","92,832,000","-146,159,000","-70,541,000","-43,375,000","-21,614,000","50,458,000","-35,065,000","36,364,000","-137,356,000","93,657,000","-41,940,000","4,905,000","-90,396,000","-38,344,000","-4,304,000","34,390,000","-32,004,000","-47,924,000","3,841,000","63,377,000","-62,563,000","-27,562,000","-30,298,000","39,516,000","802,000","-36,792,000","-22,985,000","33,455,000","-11,603,000","-45,611,000","-13,758,000","15,461,000","-3,492,000","-15,978,000","-22,121,000","19,625,000","4,266,000","6,898,000","-6,764,000","54,002,000","-27,271,000","-10,178,000","-3,110,000","34,354,000","-11,923,000","-1,749,000","-10,278,000","29,530,000","-9,890,000","14,445,000","9,107,000","24,322,000","-25,356,000","-4,608,010","-12,227,526","28,983,478","-21,573,942","-17,296,056","7,064,276","44,993,916","-1,703,192","-5,370,395","-24,687,615","12,026,684","-18,122,009","-21,267,037","2,054,743","16,276,939","4,003,781","-586,732","20,347,733","21,072,423","-9,893,926","8,750,411","-19,045,632","7,500,000","-18,100,000","-11,600,000","-10,500,000","400,000","1,700,000","5,700,000","-1,100,000","-5,200,000","-4,700,000","-1,300,000","-5,200,000","-2,300,000","-400,000","-1,100,000","500,000","-200,000","2,400,000","300,000","-900,000","500,000","-200,000","200,000","-200,000","900,000","300,000","2,600,000","-1,600,000","8,100,000","900,000","800,000","-2,600,000"
			ChangeInReceivables,"13,232,000","-110,680,000","154,564,000","22,826,000","-53,478,000","12,383,000","85,861,000","9,735,000","-15,790,000","-67,897,000","188,403,000","-105,043,000","-154,716,000","-160,328,000","121,517,000","-142,782,000","-106,628,000","-52,685,000","1,924,000","26,220,000","-75,800,000","106,641,000","-117,902,000","38,619,000","-96,423,000","76,415,000","-86,839,000","-72,842,000","-36,155,000","75,785,000","-48,253,000","-66,092,000","-26,589,000","119,975,000","-69,599,000","-34,478,000","-41,516,000","79,296,000","-12,015,000","-23,791,000","-14,472,000","37,238,000","3,351,000","-38,070,000","-7,958,000","19,225,000","113,000","-16,390,000","2,340,000","4,538,000","18,199,000","-6,652,000","-467,000","73,788,000","-11,366,000","-28,668,000","-4,761,000","46,591,000","-11,787,000","-13,138,000","-20,845,000","35,429,000","-5,612,000","1,975,000","-2,950,000","38,265,000","-21,299,000","-26,121,327","-24,564,823","52,378,143","-23,913,993","-18,130,177","-7,533,103","60,173,377","-6,124,274","-14,780,715","-19,768,574","14,852,074","-18,220,215","-19,153,988","-378,004","32,174,273","12,198,045","8,170,152","10,349,037","42,526,615","838,945","-11,807,627","-40,065,609","8,400,000","-9,300,000","-24,300,000","-21,500,000","7,800,000","-900,000","-3,200,000","-10,900,000","1,600,000","-3,600,000","-5,800,000","-2,200,000","-2,600,000","-2,700,000","-1,800,000","500,000","500,000","3,800,000","-1,200,000","-1,300,000","2,700,000","-1,600,000","100,000","900,000","1,600,000","300,000","2,500,000","-1,600,000","8,000,000","-1,700,000","2,900,000","-4,000,000"
				ChangesInAccountReceivables,"-127,526,000","-99,085,000","63,849,000","-30,638,000","-61,652,000","-12,246,000","80,765,000","-41,225,000","-27,161,000","-54,134,000","101,777,000","-126,087,000","-95,189,000","-76,297,000","182,957,000","-164,872,000","-40,283,000","-8,552,000","21,868,000","-21,012,000","-31,164,000","21,512,000","-2,404,000","32,396,000","-37,464,000","43,294,000","-35,497,000","-49,046,000","1,647,000","28,971,000","-22,016,000","-35,355,000","-1,678,000","72,481,000","-52,397,000","-17,260,000","-6,643,000","39,543,000","-12,015,000","-20,155,000","-18,523,000","37,304,000","-2,047,000","-36,255,000","-6,653,000","23,689,000","-2,446,000","-21,064,000","1,614,000","11,516,000","13,327,000","-12,118,000","1,099,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,,,,,,,,,,,,"1,583,000","1,616,000","-16,994,000","698,000","-3,698,000","-2,309,000","-10,533,000","-7,730,000","10,107,000","-5,680,000","-4,024,000","-13,635,000","-2,800,000","-1,806,000","102,000","-9,296,000","903,000","-2,193,000","1,760,000","-1,608,000","399,000","-48,000","-4,454,000","-8,740,000","1,407,000","1,028,000",,,"6,024,000",,,,"-1,653,000",,,"-3,522,000","547,000",,,"-4,872,000","3,707,000","3,116,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-40,004,000","11,203,000","-46,247,000","-6,426,000","1,466,000","-3,435,000","-33,975,000","6,508,000","-6,638,000","91,490,000","-45,436,000","-15,777,000","2,760,000","17,211,000","-32,982,000","26,356,000","29,933,000","20,623,000","-32,257,000","13,643,000","25,440,000","-19,652,000","-19,832,000","27,137,000","41,513,000","-31,593,000","-6,015,000","19,884,000","30,826,000","-21,035,000","7,783,000","2,166,000","23,720,000","-28,242,000","8,105,000","5,009,000","3,634,000","-21,129,000","-1,223,000","1,671,000","13,080,000","-16,895,000","3,927,000","11,386,000","11,810,000","-13,911,000","-2,441,000","-345,000","13,985,000","-16,716,000","1,519,000","9,570,000","-9,667,000","-32,707,000","2,609,000","2,685,000","2,611,000","-4,704,000","1,560,000","3,128,000","-3,153,000","-3,730,000","1,520,000","-1,011,000","2,501,000","-5,290,000","179,000","9,630,247","1,359,304","-10,451,489","2,298,938","6,825,876","1,999,069","-4,040,237","3,624,168","-2,971,269","2,894,851","-4,199,696","399,826","654,700","1,623,143","-6,783,350","-4,009,051","1,387,454","-2,219,360","-6,744,929","-7,139,277","9,164,023","9,925,569","-3,400,000","5,200,000","1,700,000","3,000,000","-1,000,000","2,300,000","-1,400,000","3,000,000","-1,600,000","-2,500,000","-200,000","-800,000","3,500,000","1,300,000","200,000",,,"-1,800,000","800,000","200,000","-1,300,000","1,200,000","-700,000",,"-500,000","-1,300,000","-500,000","2,600,000","-1,000,000","100,000","-1,500,000","600,000"
				ChangeInPayable,"9,008,000","21,612,000","-18,120,000","4,478,000","1,038,000","7,699,000","-24,984,000","4,184,000","-15,772,000","80,319,000","-15,951,000","-7,835,000","3,345,000","18,300,000","-15,603,000","11,391,000","11,107,000","13,169,000","-5,339,000","2,333,000","13,338,000","-15,777,000","1,083,000","8,305,000","22,126,000","-23,174,000","7,875,000","8,338,000","10,710,000","-13,085,000","1,151,000","1,262,000","10,080,000","-16,457,000","871,000","409,000","325,000","-15,776,000","3,879,000","1,075,000","2,702,000","-4,362,000","3,563,000","3,724,000","6,732,000","-6,223,000","-1,653,000","-345,000","4,201,000","-6,932,000","1,519,000","2,470,000","1,676,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"1,916,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"1,916,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
