name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008
OperatingIncome,"151,328,000","39,194,000","42,529,000","36,867,000","32,738,000","33,894,000","24,955,000","28,696,000","34,635,000","39,336,000","43,121,000","42,367,000","38,271,000","38,866,000","41,412,000","36,388,000","35,781,000","35,097,000","43,832,000","36,160,000","28,108,000","28,503,000","26,845,000","23,740,000","19,811,000","19,011,000","13,803,000","4,165,000","16,094,000","13,326,000","11,640,000","12,622,000","13,195,000","11,220,000","10,407,000","5,170,000","7,314,000","5,804,000","2,219,000","4,351,000","2,689,000","5,459,000","3,917,000","4,129,000","4,415,000","4,844,000","3,866,000","2,028,000","1,774,000","2,580,000","1,672,000","2,194,000","2,045,000","2,173,000","2,669,000"
NetNonOperatingInterestIncomeExpense,"-118,782,000","-29,926,000","-29,213,000","-29,891,000","-29,752,000","-29,289,000","-28,678,000","-31,436,000","-26,882,000","-25,392,000","-27,343,000","-25,588,000","-25,544,000","-23,326,000","-21,977,000","-19,713,000","-19,265,000","-20,494,000","-23,944,000","-22,417,000","-21,679,000","-21,900,000","-21,225,000","-19,780,000","-17,541,000","-17,238,000","-16,594,000","-14,444,000","-14,065,000","-5,440,000","-6,404,000","-6,549,000","-6,434,000","-6,515,000","-6,787,000","-7,297,000","-5,672,000","-5,442,000","-4,937,000","-4,369,000","-4,573,000","-4,886,000","-4,229,000","-4,037,000","-4,507,000","-4,634,000","-2,613,000","-1,753,000","-2,328,000","-2,049,000","-2,038,000","-2,227,000","-2,179,000","-2,094,000","-2,873,000"
	InterestIncomeNonOperating,"3,707,000","910,000","926,000","934,000","937,000","997,000","960,000","1,056,000","1,048,000","1,025,000","1,010,000","1,002,000","1,008,000","1,024,000","1,225,000","418,000","66,000","9,000","7,000","44,000","16,000","30,000","44,000","130,000","73,000","13,000","6,000","17,000","48,000","53,000","9,000","1,000","11,000","9,000","10,000","22,000","90,000","150,000","157,000","142,000","2,000","5,000","6,000","36,000","23,000","8,000","22,000","31,000","3,000","3,000","8,000","4,000","2,000","3,000","8,000"
	InterestExpenseNonOperating,"111,053,000","27,446,000","27,184,000","28,152,000","28,271,000","27,869,000","27,356,000","27,724,000","26,686,000","25,172,000","26,517,000","25,202,000","25,109,000","22,759,000","21,764,000","18,697,000","17,896,000","18,845,000","21,477,000","21,276,000","21,695,000","21,930,000","21,269,000","19,910,000","17,614,000","17,251,000","16,600,000","14,461,000","14,113,000","5,493,000","6,413,000","6,550,000","6,445,000","6,524,000","6,797,000","7,319,000","5,762,000","5,592,000","5,094,000","4,511,000","4,575,000","4,891,000","4,235,000","4,073,000","4,530,000","4,642,000","2,635,000","1,784,000","2,331,000","2,052,000","2,046,000","2,231,000","2,181,000","2,097,000","2,881,000"
	TotalOtherFinanceCost,"11,436,000","3,390,000","2,955,000","2,673,000","2,418,000","2,417,000","2,282,000","4,768,000","1,244,000","1,245,000","1,836,000","1,388,000","1,443,000","1,591,000","1,438,000","1,434,000","1,435,000","1,658,000","2,474,000","1,185,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-22,560,000","-16,883,000","3,437,000","-13,158,000","4,044,000","6,806,000","555,000","1,378,000","-742,000","5,000","1,185,000","46,176,000","96,000","-52,435,000","-178,000","3,595,000","3,175,000","37,960,000","29,056,000","767,000","525,000","17,550,000","22,910,000","1,257,000","1,765,000","4,203,000","46,000","8,451,000","-38,112,000","16,688,000","-4,351,000","5,380,000","-12,000","-106,000","-314,000","-470,000","-518,000","-45,000","-253,000","-256,000","-345,000","-105,000","-1,006,000","-895,000","-118,000","-117,000","-2,131,000","-248,000","-2,293,000","207,000","194,000","130,000","63,000","-72,000","-836,000"
	GainOnSaleOfSecurity,"12,446,000","1,650,000","4,951,000","827,000","5,018,000","5,775,000","-128,000","513,000","-2,267,000","-581,000","0","47,100,000","-85,000",,"0","3,735,000","2,856,000","37,674,000","28,720,000","-37,000","-51,000","16,872,000","22,068,000","879,000","1,779,000","4,227,000","0","8,371,000","-591,000","22,691,000","0","5,538,000",,,,,,,,,,,,,,,,,,,,"104,000",,,
	EarningsFromEquityInterest,"1,490,000","303,000","151,000","566,000","470,000","635,000","667,000","-105,000","410,000","-236,000","-402,000","-260,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-38,691,000","-20,759,000","-1,557,000","-15,311,000","-1,064,000","0","0","-181,000","-157,000","-102,000","-208,000","-331,000","0","-52,329,000","-252,000","-165,000","1,928,000","-118,000","0","-598,000","0","16,866,000","0","-315,000","-61,000","0","106,000","83,000","-37,481,000","-6,044,000","-4,322,000","-214,000","0","-105,000","-454,000","-483,000","-509,000","0","-345,000","-256,000","-345,000","-105,000","-1,006,000","-895,000","-118,000","0","-1,784,000","-248,000","-2,293,000","207,000","194,000","26,000","63,000","-72,000","-836,000"
		RestructuringAndMergernAcquisition,"9,167,000","256,000","1,547,000","6,300,000","1,064,000","0","0","181,000","157,000","102,000","208,000","331,000","0","128,000","252,000","165,000",,"118,000","0","598,000","0",,"0","315,000","61,000","0","-106,000","-83,000","37,481,000","6,044,000","4,322,000","214,000","0","105,000","454,000","483,000","509,000","0","236,000","455,000",,,,,,,"1,584,000",,,,,,,,
		ImpairmentOfCapitalAssets,"23,265,000","20,503,000","0","2,762,000",,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,"0","0","0","52,201,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"10,000","6,249,000","-626,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-199,000",,,,,,,"200,000","248,000",,,,"-26,000",,,
		GainOnSaleOfPPE,,,,,,,,"0",,,"0","47,100,000","0","0","0","3,735,000","1,928,000","37,674,000","28,708,000","0","0","16,866,000","21,874,000",,"2,163,000","6,352,000","0","8,371,000","-591,000","22,691,000","0","5,538,000",,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"2,195,000","1,923,000","-108,000","760,000","-380,000","396,000","16,000","1,151,000","1,272,000","924,000","1,795,000","-333,000","181,000","-106,000","74,000","25,000","319,000","404,000","336,000","1,402,000","576,000","678,000","842,000","693,000","47,000","-24,000","-60,000","-3,000","-40,000","41,000","-29,000","56,000","-12,000","-1,000","140,000","13,000","-9,000","-45,000","-17,000",,,,,,,,,,,,,,,,
PretaxIncome,"9,986,000","-7,615,000","16,753,000","-6,182,000","7,030,000","11,411,000","-3,168,000","-1,362,000","7,011,000","13,949,000","16,963,000","62,955,000","12,823,000","-36,895,000","19,257,000","20,270,000","19,691,000","52,563,000","48,944,000","14,510,000","6,954,000","24,153,000","28,530,000","5,217,000","4,035,000","5,976,000","-2,745,000","-1,828,000","-36,083,000","24,574,000","885,000","11,453,000","6,749,000","4,599,000","3,306,000","-2,597,000","1,124,000","317,000","-2,971,000","-274,000",,,,,,,"-531,000","27,000",,,,"97,000",,,
NetIncomeCommonStockholders,"-18,711,000","-19,793,000","8,062,000","-9,295,000","2,315,000","4,982,000","-8,476,000","-5,436,000","3,691,000","10,777,000","12,957,000","58,755,000","9,786,000","-39,392,000","15,944,000","17,367,000","16,202,000","48,577,000","32,455,000","11,064,000","3,553,000","20,515,000","22,279,000","1,847,000","839,000","2,253,000","-6,450,000","-3,905,000","-25,243,000","19,211,000","-2,290,000","7,620,000","3,365,000","1,260,000","-83,000","-5,694,000","-6,184,000","-2,872,000","-5,940,000","-3,395,000","-5,217,000","-2,638,000","-3,151,000","-2,672,000","-2,101,000","-2,510,000","-1,184,000","-172,000","-2,563,000","738,000","-172,000","95,000","-68,000","97,000","-1,040,000"
	NetIncome,"-9,422,000","-14,056,000","10,756,000","-8,866,000","2,744,000","5,413,000","-7,603,000","-5,174,000","3,854,000","10,959,000","13,664,000","59,182,000","9,987,000","-38,931,000","16,205,000","17,638,000","16,465,000","49,063,000","32,867,000","11,478,000","3,980,000","21,116,000","26,106,000","2,692,000","1,639,000","4,031,000","-1,930,000","-3,101,000","-37,976,000","23,072,000","891,000","11,156,000","6,750,000","4,576,000","3,191,000","-2,634,000","-3,137,000","307,000","-2,950,000","-274,000","-2,229,000","-2,638,000","-3,151,000","-2,672,000","-2,101,000","-2,510,000","-1,184,000","-172,000","-2,563,000","738,000","-172,000","95,000","-68,000","97,000","-1,040,000"
		NetIncomeIncludingNoncontrollingInterests,"9,986,000","-7,615,000","16,753,000","-6,182,000","7,030,000","11,411,000","-3,168,000","-1,362,000","7,011,000","13,949,000","16,963,000","62,955,000","12,823,000","-36,895,000","19,257,000","20,270,000","19,691,000","52,563,000","48,944,000","14,510,000","6,954,000","24,153,000","28,530,000","5,217,000","4,035,000","5,976,000","-2,745,000","-1,828,000","-36,083,000","24,574,000","885,000","11,415,000","6,689,000","4,533,000","3,269,000","-2,752,000","-3,428,000","317,000","-2,971,000","-274,000","-2,229,000","468,000","-1,318,000","-803,000","-210,000","93,000","-531,000","27,000","-2,847,000","738,000","-172,000","97,000","-71,000","97,000","-1,040,000"
			NetIncomeContinuousOperations,"9,986,000","-7,615,000","16,753,000","-6,182,000","7,030,000","11,411,000","-3,168,000","-1,362,000","7,011,000","13,949,000","16,963,000","62,955,000","12,823,000","-36,895,000","19,257,000","20,270,000","19,691,000","52,563,000","48,944,000","14,510,000","6,954,000","24,153,000","28,530,000","5,217,000","4,035,000","5,976,000","-2,745,000","-1,828,000","-36,083,000","24,574,000","885,000","11,453,000","6,749,000","4,599,000","3,306,000","-2,597,000","1,124,000","317,000","-2,971,000","-274,000","-2,229,000","468,000","-1,318,000","-803,000","-210,000","93,000","-531,000","27,000","-2,847,000","738,000","-172,000","97,000","-71,000","97,000","-1,040,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-38,000","-60,000","-66,000","-37,000","-155,000","-4,552,000",,,,,,,,,,,,,,,,,,
		MinorityInterests,"-19,408,000","-6,441,000","-5,997,000","-2,684,000","-4,286,000","-5,998,000","-4,435,000","-3,812,000","-3,157,000","-2,990,000","-3,299,000","-3,773,000","-2,836,000","-2,036,000","-3,052,000","-2,632,000","-3,226,000","-3,500,000","-16,077,000","-3,032,000","-2,974,000","-3,037,000","-2,424,000","-2,525,000","-2,396,000","-1,945,000","815,000","-1,273,000","-1,893,000","-1,502,000","6,000","-259,000","61,000","43,000","-78,000","118,000","291,000","-10,000","21,000","0","0","-3,106,000","-1,833,000","-1,869,000","-1,891,000","-2,603,000","-653,000","-199,000","284,000",,,"-2,000","3,000",,
	PreferredStockDividends,"8,183,000","5,443,000","2,434,000","153,000","153,000","153,000","153,000","153,000","153,000","153,000","153,000","153,000","153,000","153,000","153,000","153,000","153,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","2,520,000","3,195,000","3,195,000","3,195,000","3,195,000","3,195,000","3,195,000","3,200,000","3,200,000","3,231,000","3,231,000","3,231,000","3,231,000","3,231,000","3,231,000",,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,"1,106,000","294,000","260,000","276,000","276,000","278,000","720,000","109,000","10,000","29,000","554,000","274,000","48,000","308,000","108,000","118,000","110,000","327,000","253,000","255,000","268,000","442,000","3,668,000","686,000","641,000","1,619,000","2,000,000","-2,391,000","-15,928,000","666,000","-14,000","341,000","190,000","116,000","74,000","-171,000","-184,000","-52,000","-9,934,000","3,121,000","-243,000",,,,,,"506,000",,,,,,,,
AverageDilutionEarnings,,,,"0","18,000",,"-92,000","0","39,000","108,000","106,000","460,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-18,711,000","-19,793,000","8,062,000","-9,295,000","2,333,000","4,982,000","-8,568,000","-5,436,000","3,730,000","10,885,000","13,063,000","59,215,000","9,786,000","-39,392,000","15,944,000","17,367,000","16,202,000","48,577,000","32,455,000","11,064,000","3,553,000","20,515,000","22,279,000","1,847,000","839,000","2,253,000","-6,450,000","-3,905,000","-25,243,000","19,211,000","-2,290,000","7,620,000","3,365,000","1,260,000","-83,000","-5,694,000","-6,184,000","-2,872,000","-5,940,000","-3,395,000","-5,217,000","-2,638,000","-3,151,000","-2,672,000","-2,101,000","-2,510,000","-1,184,000","-172,000","-2,563,000","738,000","-172,000","95,000","-68,000","97,000","-1,040,000"
BasicEPS,,"-0.13",,"-0.06","0.02","0.03",,"-0.04","0.02","0.07",,"0.38","0.06","-0.26",,"0.11","0.1","0.31",,"0.07","0.02","0.14",,"0.02","0.01","0.03",,"-0.04","-0.28","0.25",,"0.11","0.05","0.02",,"-0.1","-0.11","-0.06",,"-0.07","-0.13","-0.08",,"-0.08","-0.07","-0.11",,"-0.01","-0.115","0.036",,"0.005","-0.003","0.005",
DilutedEPS,,"-0.13",,"-0.06","0.02","0.03",,"-0.04","0.02","0.07",,"0.38","0.06","-0.26",,"0.11","0.1","0.31",,"0.07","0.02","0.14",,"0.02","0.01","0.03",,"-0.04","-0.28","0.25",,"0.11","0.05","0.02",,"-0.1","-0.11","-0.06",,"-0.07","-0.13","-0.08",,"-0.08","-0.07","-0.11",,"-0.01","-0.115","0.036",,"0.005","-0.003","0.005",
BasicAverageShares,,"149,187,994",,"152,320,252","151,169,612","150,823,605",,"153,196,007","153,306,976","154,432,602",,"154,414,452","154,384,586","154,396,159",,"155,649,110","155,636,636","155,626,055",,"155,302,800","155,290,559","147,950,594",,"115,083,622","95,145,496","89,190,803",,"88,984,236","88,894,258","76,783,351",,"66,506,179","66,485,639","63,625,751",,"56,144,099","56,075,747","52,184,280",,"46,668,862","39,772,030","33,320,450",,"33,146,334","29,161,139","21,949,118",,"21,946,508","22,211,799","20,297,096",,"20,297,096","20,297,096","20,297,096",
DilutedAverageShares,,"149,187,994",,"152,320,252","152,683,463","151,141,079",,"153,196,007","155,621,513","158,109,912",,"156,498,919","154,687,261","154,396,159",,"156,669,247","156,590,227","156,714,822",,"156,093,736","156,095,603","149,950,346",,"116,262,622","95,995,496","89,597,803",,"88,984,236","88,894,258","77,330,351",,"66,506,179","66,485,639","63,625,751",,"56,144,099","56,075,747","52,184,280",,"46,668,862","39,772,030","33,320,450",,"33,146,334","29,161,139","21,949,118",,"21,946,508","22,211,799","20,297,096",,"20,297,096","20,297,096","20,297,096",
TotalOperatingIncomeAsReported,,,,,,,,,,,,,,,"41,412,000","36,388,000","35,781,000","35,097,000","43,832,000","36,160,000","28,108,000","28,503,000","26,845,000","23,740,000","19,811,000","19,011,000","13,803,000","4,165,000","16,094,000","13,326,000","11,640,000","12,622,000","13,195,000","11,220,000","10,407,000","5,170,000","7,314,000","5,804,000","2,219,000",,,,,,,,,,,,,,,,
TotalExpenses,"776,901,000","205,319,000","197,953,000","190,765,000","182,864,000","179,225,000","178,888,000","167,589,000","163,975,000","166,891,000","172,798,000","165,851,000","158,385,000","158,523,000","157,021,000","144,310,000","139,388,000","139,021,000","145,501,000","153,861,000","152,392,000","139,782,000","140,353,000","140,843,000","134,510,000","134,526,000","140,848,000","147,391,000","135,725,000","49,498,000","55,895,000","55,533,000","48,934,000","44,376,000","47,010,000","48,178,000","40,076,000","43,576,000","43,025,000","37,715,000","37,926,000","32,772,000","33,144,000","32,788,000","28,992,000","29,960,000","17,224,000","15,477,000","9,313,000","7,562,000","7,804,000","9,362,000","8,783,000","7,719,000","8,222,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-9,422,000","-14,056,000","10,756,000","-8,866,000","2,744,000","5,413,000","-7,603,000","-5,174,000","3,854,000","10,959,000","13,664,000","59,182,000","9,987,000","-38,931,000","16,205,000","17,638,000","16,465,000","49,063,000","32,867,000","11,478,000","3,980,000","21,116,000","26,106,000","2,692,000","1,639,000","4,031,000","-1,930,000","-3,101,000","-37,976,000","23,072,000","891,000","11,156,000","6,750,000","4,576,000","3,191,000","-2,634,000","-3,137,000","307,000","-2,950,000","-274,000","-2,229,000","-2,638,000","-3,151,000","-2,672,000","-2,101,000","-2,510,000","-1,184,000","-172,000","-2,563,000","738,000","-172,000","95,000","-68,000","97,000","-1,040,000"
NormalizedIncome,"6,325,000","5,053,000","8,278,380","5,618,000","-142,420","1,197,250","-7,475,000","-5,506,000","5,623,520","11,457,590","13,815,840","25,040,630","10,049,050","13,398,000","16,388,960","15,031,900","14,380,120","21,647,120","15,635,000","11,859,000","4,010,600","10,992,800","12,865,200","2,353,600","608,200","1,494,800","-2,036,000","-11,555,000","96,000","13,083,800","3,700,300","7,733,400","6,810,000","4,710,250","3,523,100","-1,996,000","1,745,850","307,000","-2,605,000","-18,000","-2,004,750","-2,569,750","-2,497,100","-2,090,250","-2,024,300","-2,510,000","201,150","-10,800","-1,072,550","603,450","-298,100","10,500","-108,950","143,800","-496,600"
InterestIncome,"3,707,000","910,000","926,000","934,000","937,000","997,000","960,000","1,056,000","1,048,000","1,025,000","1,010,000","1,002,000","1,008,000","1,024,000","1,225,000","418,000","66,000","9,000","7,000","44,000","16,000","30,000","44,000","130,000","73,000","13,000","6,000","17,000","48,000","53,000","9,000","1,000","11,000","9,000","10,000","22,000","90,000","150,000","157,000","142,000","2,000","5,000","6,000","36,000","23,000","8,000","22,000","31,000","3,000","3,000","8,000","4,000","2,000","3,000","8,000"
InterestExpense,"111,053,000","27,446,000","27,184,000","28,152,000","28,271,000","27,869,000","27,356,000","27,724,000","26,686,000","25,172,000","26,517,000","25,202,000","25,109,000","22,759,000","21,764,000","18,697,000","17,896,000","18,845,000","21,477,000","21,276,000","21,695,000","21,930,000","21,269,000","19,910,000","17,614,000","17,251,000","16,600,000","14,461,000","14,113,000","5,493,000","6,413,000","6,550,000","6,445,000","6,524,000","6,797,000","7,319,000","5,762,000","5,592,000","5,094,000","4,511,000","4,575,000","4,891,000","4,235,000","4,073,000","4,530,000","4,642,000","2,635,000","1,784,000","2,331,000","2,052,000","2,046,000","2,231,000","2,181,000","2,097,000","2,881,000"
NetInterestIncome,"-118,782,000","-29,926,000","-29,213,000","-29,891,000","-29,752,000","-29,289,000","-28,678,000","-31,436,000","-26,882,000","-25,392,000","-27,343,000","-25,588,000","-25,544,000","-23,326,000","-21,977,000","-19,713,000","-19,265,000","-20,494,000","-23,944,000","-22,417,000","-21,679,000","-21,900,000","-21,225,000","-19,780,000","-17,541,000","-17,238,000","-16,594,000","-14,444,000","-14,065,000","-5,440,000","-6,404,000","-6,549,000","-6,434,000","-6,515,000","-6,787,000","-7,297,000","-5,672,000","-5,442,000","-4,937,000","-4,369,000","-4,573,000","-4,886,000","-4,229,000","-4,037,000","-4,507,000","-4,634,000","-2,613,000","-1,753,000","-2,328,000","-2,049,000","-2,038,000","-2,227,000","-2,179,000","-2,094,000","-2,873,000"
EBIT,"121,039,000","19,831,000","43,937,000","21,970,000","35,301,000","39,280,000","24,188,000","26,362,000","33,697,000","39,121,000","43,480,000","88,157,000","37,932,000","-14,136,000","41,021,000","38,967,000","37,587,000","71,408,000","70,421,000","35,786,000","28,649,000","46,083,000","49,799,000","25,127,000","21,649,000","23,227,000","13,855,000","12,633,000","-21,970,000","30,067,000","7,298,000","18,003,000","13,194,000","11,123,000","10,103,000","4,722,000","6,886,000","5,909,000","2,123,000","4,237,000","2,689,000","5,459,000","3,917,000","4,129,000","4,415,000","4,844,000","6,163,000","1,811,000","1,774,000","2,580,000","1,672,000","2,328,000","2,045,000","2,173,000","2,669,000"
EBITDA,"474,085,000"
