name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010
TotalRevenue,"1,676,240,000","532,395,000","470,224,000","379,250,000","294,371,000","250,230,000","188,065,000","173,547,000","110,588,000","204,992,000","218,122,000","193,569,000","216,643,000","208,947,000","215,287,000","279,746,000","351,046,000","259,696,000","240,337,000","205,818,000","187,001,000","189,006,000","184,314,000","159,734,000","146,773,000","106,557,000","123,275,000","150,340,000","182,331,000","150,694,000","237,290,000","200,241,000","183,044,000","173,310,000","153,416,000","170,840,000","177,296,000","163,705,000","152,408,000","144,700,000","140,624,000","150,348,000","138,963,000","132,460,000","131,727,000","107,111,000","84,943,000","60,135,000"
	OperatingRevenue,"1,676,240,000","532,395,000","470,224,000","379,250,000","294,371,000","250,230,000","188,065,000","173,547,000","110,588,000","204,992,000","218,122,000","193,569,000","216,643,000","208,947,000","215,287,000","279,746,000","351,046,000","259,696,000","240,337,000","205,818,000","187,001,000","189,006,000","184,314,000","159,734,000","146,773,000","106,557,000","123,275,000","150,340,000","182,331,000","150,694,000","237,290,000","200,241,000","183,044,000","173,310,000","153,416,000","170,840,000","177,296,000","163,705,000","152,408,000","144,700,000","140,624,000","150,348,000","138,963,000","132,460,000","131,727,000","107,111,000","84,943,000","60,135,000"
CostOfRevenue,"746,008,000","226,233,000","199,583,000","180,271,000","139,921,000","121,084,000","127,306,000","119,401,000","111,035,000","173,053,000","140,993,000","124,713,000","131,442,000","127,220,000","131,717,000","145,789,000","226,790,000","140,673,000","129,772,000","118,923,000","111,495,000","111,057,000","112,260,000","107,254,000","106,574,000","101,986,000","138,290,000","147,837,000","170,411,000","147,838,000","178,495,000","103,557,000","88,509,000","85,203,000","72,921,000","88,665,000","98,977,000","99,172,000","274,441,000","29,210,000","23,702,000","25,641,000","24,920,000","20,182,000","19,103,000","15,868,000","12,984,000","9,261,000"
GrossProfit,"930,232,000","306,162,000","270,641,000","198,979,000","154,450,000","129,146,000","60,759,000","54,146,000","-447,000","31,939,000","77,129,000","68,856,000","85,201,000","81,727,000","83,570,000","133,957,000","124,256,000","119,023,000","110,565,000","86,895,000","75,506,000","77,949,000","72,054,000","52,480,000","40,199,000","4,571,000","-15,015,000","2,503,000","11,920,000","2,856,000","58,795,000","96,684,000","94,535,000","88,107,000","80,495,000","82,175,000","78,319,000","64,533,000","-122,033,000","115,490,000","116,922,000","124,707,000","114,043,000","112,278,000","112,624,000","91,243,000","71,959,000","50,874,000"
OperatingExpense,"126,313,000","37,706,000","27,192,000","28,466,000","32,949,000","26,343,000","28,986,000","25,736,000","22,957,000","27,212,000","24,507,000","15,440,000","16,967,000","27,330,000","27,447,000","29,547,000","29,489,000","25,831,000","24,732,000","26,443,000","23,445,000","26,623,000","26,594,000","26,988,000","21,362,000","20,295,000","23,101,000","23,512,000","23,801,000","22,434,000","22,268,000","27,520,000","29,974,000","28,069,000","25,483,000","24,755,000","20,905,000","20,028,000","-159,872,000","78,461,000","75,399,000","69,318,000","74,380,000","57,675,000","54,116,000","41,875,000","45,386,000","31,495,000"
	SellingGeneralAndAdministration,"71,672,000","21,944,000","13,619,000","15,008,000","21,101,000","13,073,000","15,840,000","11,473,000","10,659,000","12,562,000","13,302,000","8,852,000","11,056,000","21,519,000","21,182,000","23,397,000","26,834,000","24,725,000","23,707,000","25,000,000","22,008,000","25,597,000","25,698,000","26,105,000","20,502,000","19,451,000","22,449,000","22,913,000","23,208,000","21,855,000","21,760,000","27,078,000","29,552,000","27,654,000","25,162,000","24,405,000","20,495,000","19,634,000","15,944,000","14,221,000","14,702,000","17,795,000","12,990,000","18,464,000","10,677,000","9,397,000","8,338,000","7,771,000"
		GeneralAndAdministrativeExpense,"71,672,000","21,944,000","13,619,000","15,008,000","21,101,000","13,073,000","15,840,000","11,473,000","10,659,000","12,562,000","13,302,000","8,852,000","11,056,000","21,519,000","21,182,000","23,397,000","26,834,000","24,725,000","23,707,000","25,000,000","22,008,000","25,597,000","25,698,000","26,105,000","20,502,000","19,451,000","22,449,000","22,913,000","23,208,000","21,855,000","21,760,000","27,078,000","29,552,000","27,654,000","25,162,000","24,405,000","20,495,000","19,634,000","15,944,000","14,221,000",,"17,795,000",,"18,464,000",,"9,397,000",,
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,877,000",,,,,"2,767,000",,"2,247,000",,"4,211,000",,"319,000",,
			OtherGandA,"71,672,000","21,944,000","13,619,000","15,008,000","21,101,000","13,073,000","15,840,000","11,473,000","10,659,000","12,562,000","13,302,000","8,852,000","11,056,000","21,519,000","21,182,000","23,397,000","26,834,000","24,725,000","23,707,000","25,000,000","22,008,000","25,597,000","25,698,000","26,105,000","20,502,000","19,451,000","22,449,000","22,913,000","23,208,000","21,855,000","21,760,000","27,078,000","29,552,000","27,654,000","25,162,000","24,405,000","20,495,000","19,634,000","23,546,000","11,454,000",,"15,548,000",,"14,253,000",,"9,078,000",,
		SellingAndMarketingExpense,,,,,,,,,,,,"5,583,000","4,891,000","4,759,000","5,134,000","5,036,000","1,534,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63,925,000","60,697,000","51,523,000","61,390,000","39,059,000","43,439,000","32,478,000","37,048,000","23,724,000"
	OtherTaxes,"40,712,000",,,,,,,,,"9,244,000","11,080,000","11,085,000","11,328,000","7,219,000","11,225,000","14,015,000","12,405,000","11,812,000","10,991,000","9,558,000","8,472,000","8,781,000","7,103,000","7,066,000","7,982,000","6,435,000","6,411,000","7,895,000","9,500,000","9,086,000","12,152,000","12,550,000","13,160,000","12,450,000","9,506,000","11,723,000","9,722,000","11,445,000",,,,,,,,,,
	OtherOperatingExpenses,"54,641,000","15,762,000","13,573,000","13,458,000","11,848,000","13,270,000","13,146,000","14,263,000","12,298,000","14,650,000","11,205,000","6,588,000","5,911,000","5,811,000","6,265,000","6,150,000","2,655,000","1,106,000","1,025,000","1,443,000","1,437,000","1,026,000","896,000","883,000","860,000","844,000","652,000","599,000","593,000","579,000","508,000","442,000","422,000","415,000","321,000","350,000","410,000","394,000","329,000","315,000",,,,"152,000",,,,
OperatingIncome,"803,919,000","268,456,000","243,449,000","170,513,000","121,501,000","102,803,000","31,773,000","28,410,000","-23,404,000","4,727,000","52,622,000","53,416,000","68,234,000","54,397,000","56,123,000","104,410,000","94,767,000","93,192,000","85,833,000","60,452,000","52,061,000","51,326,000","45,460,000","25,492,000","18,837,000","-15,724,000","-38,116,000","-21,009,000","-11,881,000","-19,578,000","36,527,000","69,164,000","64,561,000","60,038,000","55,012,000","57,420,000","57,414,000","44,505,000","37,839,000","37,029,000","41,523,000","55,389,000","39,663,000","54,603,000","58,508,000","49,368,000","26,573,000","19,379,000"
NetNonOperatingInterestIncomeExpense,"-119,916,000","-32,477,000","-31,163,000","-30,406,000","-25,870,000","-25,946,000","-26,139,000","-26,828,000","-27,072,000","-24,970,000","-15,044,000","-15,191,000","-15,765,000","-15,547,000","-15,117,000","-14,845,000","-13,981,000","-13,065,000","-19,509,000","-23,364,000","-23,124,000","-22,575,000","-22,972,000","-23,044,000","-23,501,000","-23,606,000","-23,449,000","-23,256,000","-23,797,000","-32,291,000","-30,997,000","-30,516,000","-30,463,000","-28,903,000","-24,029,000","-24,870,000","-25,931,000","-25,334,000","-24,776,000","-24,410,000","-21,659,000","-14,668,000","-15,493,000","-12,779,000","-11,714,000","-10,480,000","-6,588,000","-5,913,000"
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,"443,000","453,000","278,000","333,000","49,000","145,000","32,000","33,000","11,000","99,000","38,000","92,000","173,000","123,000","-16,000","33,000","194,000","83,000","77,000","59,000","12,000","15,000","15,000","13,000","15,000","16,000","25,000","31,000","22,000","36,000","25,000","28,000"
	InterestExpenseNonOperating,"115,465,000","32,477,000","26,712,000","30,406,000","25,870,000","25,946,000","22,431,000","26,828,000","27,072,000","24,970,000","11,933,000","15,191,000","15,765,000","15,547,000","11,462,000","14,845,000","14,424,000","13,518,000","15,819,000","23,697,000","23,173,000","22,720,000","19,082,000","23,077,000","23,512,000","23,705,000","19,244,000","23,348,000","23,970,000","32,414,000","30,059,000","29,361,000","29,463,000","27,857,000","24,156,000","22,295,000","24,623,000","24,045,000","19,851,000","24,423,000","21,674,000","14,684,000","15,518,000","12,810,000","11,736,000","10,516,000","6,613,000","5,941,000"
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"922,000","1,188,000","1,194,000","1,129,000","-50,000","2,634,000","1,320,000","1,304,000",,,,,,,,,,
OtherIncomeExpense,"-546,807,000","-323,637,000","7,042,000","-598,000","-229,614,000","-153,058,000","-168,358,000","-241,412,000","-502,152,000","257,755,000","-281,075,000","-305,321,000","122,664,000","-48,437,000","111,429,000","-33,128,000","-47,334,000","6,393,000","344,037,000","-26,061,000","32,173,000","39,525,000","-40,909,000","7,037,000","-66,768,000","-141,041,000","-903,082,000","-762,260,000","-583,202,000","55,040,000","324,523,000","90,537,000","-63,371,000","-31,241,000","80,648,000","-10,685,000","23,858,000","-16,924,000","3,687,000","-24,157,000","28,535,000","271,000","-21,809,000","49,264,000","17,418,000","-31,621,000","-17,877,000","4,557,000"
	GainOnSaleOfSecurity,"-623,626,000","-325,816,000","15,372,000","-96,240,000","-216,942,000","-154,365,000","-81,935,000","-45,250,000","-90,537,000","297,836,000","-57,562,000","96,684,000","88,394,000","-48,365,000","112,195,000","-32,245,000","-45,976,000","9,010,000","-37,777,000","-27,441,000","28,897,000","36,671,000","-43,642,000","6,850,000","-68,518,000","17,885,000","72,455,000","142,580,000","-63,899,000","63,155,000","329,367,000","92,790,000","-63,125,000","-31,112,000","82,610,000","-9,838,000","23,966,000","-16,860,000","3,730,000","-24,156,000",,,,"52,213,000",,,,
	EarningsFromEquityInterest,"0",,,,,,,,,,,,,,"0","0","0","0","406,481,000","2,371,000","2,471,000","3,068,000","3,144,000","265,000","3,696,000","2,298,000","2,214,000","2,104,000","2,914,000","-433,000","-106,000","-61,000","-41,000","16,000","94,000","48,000","-49,000","-64,000",,,,,,,,,,
	SpecialIncomeCharges,"72,950,000","-260,000","-8,903,000","95,201,000","-13,088,000","-72,000","-87,401,000","-196,695,000","-411,599,000","-40,172,000","-223,867,000","-402,561,000","31,424,000","-939,000","-1,207,000","-616,000","-1,358,000","-2,617,000","-24,667,000","-991,000","805,000","-214,000","-411,000","-78,000","-1,946,000","-161,224,000","-977,751,000","-906,944,000","-522,217,000","-7,682,000","-4,738,000","-2,192,000","-205,000","-145,000","-2,056,000","-895,000","-59,000",,"-43,000","-1,000","28,535,000","271,000","-21,809,000","-2,949,000","17,418,000","-31,621,000","-17,877,000","4,557,000"
		RestructuringAndMergernAcquisition,,,"0","0","11,541,000",,"0","0","4,200,000",,"0","5,965,000","10,406,000",,,,,,,,,,"0",,"0","0","0","0","0","6,042,000",,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,"0","0","1,613,000","0","109,804,000","196,088,000","406,448,000","26,250,000","222,999,000","397,890,000",,,,,,,"0","0","0","0","0",,"963,000","161,064,000","977,561,000","906,850,000","489,599,000","878,000","3,904,000",,,,,,,,"0","0","0","0","0","0","37,000","206,000","0","0"
		WriteOff,,,,,,,"0","0","1,103,000",,,,,,,,,,"0","0","0",,"0",,"842,000",,,"0","0","0","0","0","0","124,000","0","1,502,000",,,"0","0","0","0","0","2,949,000","0","3,246,000",,"0"
		OtherSpecialCharges,,,,,,,"-22,309,000",,"1,103,000","13,320,000","935,000",,"-42,500,000",,,,,,"23,761,000",,,,"0",,"842,000",,"0",,"31,537,000",,"0",,,"124,000","0","1,502,000",,,,"1,000","-28,535,000","-271,000","21,809,000",,"-17,455,000","28,169,000","17,877,000","-4,557,000"
		GainOnSaleOfPPE,"84,363,000","-260,000","-8,903,000","95,201,000","66,000","-72,000","94,000","-607,000","152,000","-602,000","67,000","1,294,000","-670,000","-939,000","-1,207,000","-616,000","-1,358,000","-2,617,000","-906,000","-991,000","805,000","-214,000","-411,000","-78,000","-141,000","-160,000","-190,000","-94,000","-1,081,000","-762,000","-834,000","-2,192,000","-205,000","-21,000","-2,056,000","607,000","-59,000",,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"3,869,000","2,439,000","573,000","441,000","416,000","1,379,000","978,000","533,000","-16,000","91,000","354,000","556,000","2,846,000","867,000","441,000","-267,000","-915,000","-2,164,000","-628,000","-658,000","854,000","-69,000","-379,000","-45,000","-972,000","-61,000","-152,000",,,,"-850,000",,,,,,,,,,,,,,,,,
PretaxIncome,"137,196,000","-87,658,000","219,328,000","139,509,000","-133,983,000","-76,201,000","-162,724,000","-239,830,000","-552,628,000","237,512,000","-243,497,000","-267,096,000","175,133,000","-9,587,000","152,435,000","56,437,000","33,452,000","86,520,000","410,361,000","11,027,000","61,110,000","68,276,000","-18,421,000","9,485,000","-71,432,000","-180,371,000","-964,647,000","-806,525,000","-618,880,000","3,171,000","330,053,000","129,185,000","-29,273,000","-106,000","111,631,000","21,865,000","55,341,000","2,247,000","16,750,000","-11,538,000","48,399,000","40,992,000","2,361,000","91,088,000","64,212,000","7,267,000","2,108,000","18,023,000"
TaxProvision,"3,530,000","-877,000","3,052,000","2,677,000","-1,322,000","-762,000","3,208,000","-2,398,000","-7,173,000","2,417,000","-1,776,000","-2,467,000","1,751,000","-96,000","2,862,000","1,387,000",,"0","1,800,000","0","0","0","0",,"0","0","0","41,258,000","-221,846,000","3,643,000","128,775,000","45,778,000","-10,374,000","107,000","43,302,000","10,048,000","20,047,000","1,110,000","4,922,000","-4,154,000","17,424,000","14,757,000","795,000","32,842,000","23,140,000","2,597,000","-32,982,000","1,390,000"
NetIncomeCommonStockholders,"133,666,000","-86,781,000","216,276,000","136,832,000","-132,661,000","-75,439,000","-165,932,000","-237,432,000","-545,455,000","235,095,000","-241,721,000","-264,629,000","173,382,000","-9,491,000","149,573,000","55,050,000","33,452,000","86,520,000","408,561,000","11,027,000","61,110,000","68,276,000","-18,421,000","9,485,000","-71,432,000","-180,371,000","-964,647,000","-847,783,000","-397,034,000","-472,000","201,278,000","83,407,000","-18,899,000","-213,000","68,236,000","12,543,000","35,812,000","1,409,000","11,828,000","-7,384,000","30,975,000","26,235,000","1,566,000","58,246,000","41,072,000","4,670,000","35,090,000","16,633,000"
	NetIncome,"133,666,000","-86,781,000","216,276,000","136,832,000","-132,661,000","-75,439,000","-165,932,000","-237,432,000","-545,455,000","235,095,000","-241,721,000","-264,629,000","173,382,000","-9,491,000","149,573,000","55,050,000","33,452,000","86,520,000","408,561,000","11,027,000","61,110,000","68,276,000","-18,421,000","9,485,000","-71,432,000","-180,371,000","-964,647,000","-847,783,000","-397,034,000","-472,000","201,278,000","83,407,000","-18,899,000","-213,000","68,236,000","12,543,000","35,812,000","1,409,000","11,828,000","-7,384,000","30,975,000","26,235,000","1,566,000","58,246,000","41,072,000","4,670,000","35,090,000","16,633,000"
		NetIncomeIncludingNoncontrollingInterests,"133,666,000","-86,781,000","216,276,000","136,832,000","-132,661,000","-75,439,000","-165,932,000","-237,432,000","-545,455,000","235,095,000","-241,721,000","-264,629,000","173,382,000","-9,491,000","149,573,000","55,050,000","33,452,000","86,520,000","408,561,000","11,027,000","61,110,000","68,276,000","-18,421,000","9,485,000","-71,432,000","-180,371,000","-964,647,000","-847,783,000","-397,034,000","-472,000","201,278,000","83,407,000","-18,899,000","-213,000","68,236,000","12,543,000","35,812,000","1,409,000","11,828,000","-7,384,000","30,975,000","26,235,000","1,566,000","58,246,000","41,072,000","4,670,000","35,090,000","16,633,000"
			NetIncomeContinuousOperations,"133,666,000","-86,781,000","216,276,000","136,832,000","-132,661,000","-75,439,000","-165,932,000","-237,432,000","-545,455,000","235,095,000","-241,721,000","-264,629,000","173,382,000","-9,491,000","149,573,000","55,050,000","33,452,000","86,520,000","408,561,000","11,027,000","61,110,000","68,276,000","-18,421,000","9,485,000","-71,432,000","-180,371,000","-964,647,000","-847,783,000","-397,034,000","-472,000","201,278,000","83,407,000","-18,899,000","-213,000","68,329,000","11,817,000","35,294,000","1,137,000","11,828,000","-7,384,000","30,975,000","26,235,000","1,566,000","58,246,000","41,072,000","4,670,000","35,090,000","16,633,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-93,000","726,000","518,000","272,000",,,,,,,,,,
