name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990
		StockBasedCompensation,"74,719,000","19,055,000","18,138,000","18,517,000","19,009,000","18,022,000","15,909,000","15,974,000","15,907,000","18,047,000","17,264,000","17,491,000","17,085,000","17,591,000","15,936,000","15,929,000","15,016,000","19,700,000","13,900,000","13,785,000","13,705,000","15,348,000","11,751,000","11,665,000","11,489,000","13,204,000","9,826,000","9,671,000","9,645,000","10,829,000","8,379,000","7,768,000","7,793,000","7,152,000","7,711,000","6,493,000","6,468,000","7,111,000","6,329,000","5,193,000","5,510,000","5,486,000","4,791,000","4,769,000","4,711,000","3,954,000","4,121,000","4,351,000","4,262,000","4,065,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-291,256,000","-29,181,000","-32,802,000","-17,956,000","-211,317,000","-528,189,000","-28,695,000","-20,356,000","-37,110,000","-26,924,000","-29,735,000","-23,931,000","-21,795,000","-22,320,000","-22,924,000","-14,617,000","-19,841,000","-18,765,000","-21,968,000","-19,465,000","-12,410,000","-25,349,000","-21,825,000","-27,125,000","-15,714,000","-17,298,000","-23,727,000","-14,372,000","-14,477,000","-26,562,000","-16,411,000","-13,312,000","-19,129,000","-20,793,000","-15,636,000","-17,971,000","-19,953,000","-17,085,000","-16,200,000","-11,070,000","-29,535,000","-18,279,000",,,,"129,987,000",,,,,,,,,,,,"5,610,000",,,,,"-181,791,000","47,291,000",,,"16,201,000","-33,118,000","35,018,000","5,293,000","81,185,000","-66,329,000","10,584,000","17,759,000","-16,899,000","15,367,000","7,386,000","-12,664,000",,"-6,579,000","16,808,000","-2,841,000",,,"-4,340,000","-322,000",,,,"345,000",,,"-13,000,000","14,000,000","-12,100,000","8,100,000","-8,500,000","12,400,000","-19,400,000","20,700,000","-1,400,000","6,600,000","-13,100,000","1,800,000","8,000,000","300,000","12,400,000","-5,100,000","13,700,000","-3,700,000","800,000","-7,300,000","3,300,000","100,000","-2,700,000","-11,800,000","12,100,000","3,400,000",,,,,"200,000",,,"100,000","0","200,000"
		ChangeInWorkingCapital,"-28,443,000","159,670,000","-37,419,000","70,998,000","-221,692,000","241,489,000","-286,699,000","399,789,000","585,637,000","242,085,000","27,522,000","117,617,000","-124,538,000","38,192,000","38,660,000","57,748,000","-68,448,000","22,016,000","-26,407,000","94,774,000","-254,211,000","171,684,000","-87,731,000","53,406,000","44,320,000","148,553,000","-53,360,000","7,538,000","-33,501,000","-6,313,000","65,744,000","25,161,000","17,808,000","-26,797,000","78,681,000","-12,166,000","-17,648,000","-10,029,000","87,567,000","-20,515,000","77,337,000","-76,374,000","-32,086,000","31,692,000","-21,569,000","-22,290,000","-14,123,000","54,546,000","-50,904,000","-2,773,000","-118,846,000","79,021,000","33,343,000","19,087,000","-33,911,000","111,148,000","-16,943,000","4,127,000","-60,582,000","88,422,000","-15,604,000","-13,687,000","-167,183,000","85,640,000","-93,608,000","38,944,000","8,836,000","84,687,000","-23,691,000","24,966,000","-46,026,000","60,322,000","13,609,000","-12,813,000","22,842,000","-18,927,000","31,325,000","2,950,000","12,887,000","33,445,000","17,229,000","-43,580,000","-34,292,000","11,602,000","41,871,000","-25,533,000","-15,744,000","-17,569,000","10,158,000","-27,229,000","-34,200,000","27,400,000","1,500,000","-16,900,000","-5,300,000","-20,500,000","17,300,000","-28,200,000","-12,400,000","6,100,000","3,800,000","-14,700,000","-4,700,000","-1,100,000","8,900,000","-9,000,000","-13,500,000","-1,600,000","16,200,000","-7,100,000","-12,100,000","7,300,000","12,400,000","-15,900,000","7,300,000","5,900,000","10,100,000","-15,100,000","-9,100,000","13,800,000","11,100,000","-15,000,000","-27,500,000","20,600,000","-4,600,000","-8,100,000","-21,500,000","14,700,000"
			ChangeInReceivables,"-80,797,000","-15,073,000","20,206,000","6,824,000","-92,754,000","56,851,000","-191,336,000","-85,859,000","61,531,000","69,763,000","-4,724,000","63,997,000","290,000","-101,619,000","31,890,000","-10,074,000","8,471,000","-72,526,000","-34,809,000","9,149,000","6,303,000","-5,362,000","-81,045,000","38,893,000","34,233,000","-79,962,000","15,063,000","34,136,000","1,959,000","-96,972,000","-7,515,000","-36,328,000","33,768,000","-95,633,000","49,553,000","-17,037,000","-365,000","-81,859,000","15,753,000","-22,884,000","82,733,000","-146,670,000","-31,138,000","-26,039,000","26,258,000","-103,919,000","29,477,000","9,772,000","29,976,000","-46,499,000","-6,327,000","9,049,000","52,812,000","-27,417,000","11,222,000","73,409,000","-19,292,000","-63,587,000","5,819,000","18,932,000","21,016,000","-57,307,000","-8,420,000","-38,514,000","1,456,000","-48,074,000","21,291,000","38,043,000","19,602,000","-65,960,000","13,513,000","-3,742,000","32,322,000","-71,645,000","-18,140,000","-11,852,000","40,224,000","-20,762,000","-3,570,000","-8,235,000","16,944,000","-40,126,000","-13,129,000","4,010,000","26,420,000","-15,917,000","-9,158,000","-12,475,000","3,313,000","-11,071,000","-22,300,000","14,400,000","-9,900,000","-20,200,000","8,800,000","-12,200,000","6,700,000","-23,400,000","-13,300,000","2,900,000","5,600,000","-9,600,000","-9,400,000","1,800,000","9,700,000","-2,200,000","-20,000,000","-100,000","20,700,000","-5,700,000","-7,400,000","2,300,000","6,600,000","-5,900,000","-2,900,000","11,500,000","10,900,000","-6,600,000","-4,000,000","16,200,000","10,600,000","-15,200,000","-6,600,000","8,400,000","1,400,000","-10,900,000","-5,300,000","3,900,000"
				ChangesInAccountReceivables,"-80,797,000","-15,073,000","20,206,000","6,824,000","-92,754,000","56,851,000","-191,336,000","-85,859,000","61,531,000","69,763,000","-4,724,000","63,997,000","290,000","-101,619,000","31,890,000","-10,074,000","8,471,000","-72,526,000","-34,809,000","9,149,000","6,303,000","-5,362,000","-81,045,000","38,893,000","34,233,000","-79,962,000","15,063,000","34,136,000","1,959,000","-96,972,000","-7,515,000","-36,328,000","33,768,000","-95,633,000","49,553,000","-17,037,000","-365,000","-81,859,000","15,753,000","-22,884,000","82,733,000","-146,670,000","-31,138,000","-26,039,000","26,258,000","-103,919,000","29,477,000","9,772,000","29,976,000","-46,499,000","-22,149,000","16,355,000","49,286,000","-44,894,000","31,915,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"187,430,000","41,865,000","46,749,000","41,796,000","57,020,000","45,600,000","46,150,000","24,220,000","33,678,000","45,147,000","32,598,000","20,516,000","31,056,000","21,711,000","24,807,000","17,124,000","29,538,000","16,916,000","28,233,000","15,953,000","43,230,000","15,884,000","25,052,000","15,963,000","30,085,000","23,304,000","14,784,000","26,427,000","25,126,000","23,865,000","-600,000","26,027,000","5,884,000","32,365,000","-13,988,000","18,361,000","-43,850,000","34,459,000","-15,841,000","20,539,000","20,253,000","37,861,000","-21,451,000","86,687,000","-5,022,000","105,613,000","-10,272,000","36,362,000","-62,508,000","64,697,000","6,744,000","31,494,000","-37,204,000","58,567,000","3,808,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,100,000","800,000",,"5,200,000"
				ChangeInPayable,,,,,"-80,538,000","53,769,000","11,688,000","-118,802,000","71,507,000","45,200,000","28,520,000","-36,868,000","-69,137,000","52,291,000","-887,000","-10,625,000","-104,214,000","61,674,000","13,772,000","-14,648,000","-107,798,000","102,269,000","9,881,000","-5,810,000","-73,134,000","91,131,000","-21,826,000","-23,438,000","-68,180,000","79,050,000","52,312,000","-8,957,000","-74,756,000","65,321,000","13,943,000","2,553,000","-50,525,000","68,890,000","10,634,000","-4,215,000","-71,516,000","75,471,000",,,,,"2,788,000","-6,602,000","-33,434,000","37,380,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,"-80,538,000","53,769,000","11,688,000","-118,802,000","71,507,000","45,200,000","28,520,000","-36,868,000","-69,137,000","52,291,000","-887,000","-10,625,000","-104,214,000","61,674,000","13,772,000","-14,648,000","-107,798,000","102,269,000","9,881,000","-5,810,000","-73,134,000","91,131,000","-21,826,000","-23,438,000","-68,180,000","79,050,000","52,312,000","-8,957,000","-74,756,000","65,321,000","13,943,000","2,553,000","-50,525,000","68,890,000","10,634,000","-4,215,000","-71,516,000","75,471,000",,,,,"2,788,000","-6,602,000","-33,434,000","37,380,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,"-80,538,000","53,769,000","11,688,000","-118,802,000","71,507,000","45,200,000","28,520,000","-36,868,000","-69,137,000","52,291,000","-887,000","-10,625,000","-104,214,000","61,674,000","13,772,000","-14,648,000","-107,798,000","102,269,000","9,881,000","-5,810,000","-73,134,000","91,131,000","-21,826,000","-23,438,000","-68,180,000","79,050,000","52,312,000","-8,957,000","-74,756,000","65,321,000","13,943,000","2,553,000","-50,525,000","68,890,000","10,634,000","-4,215,000","-71,516,000","75,471,000",,,,,"2,788,000","-6,602,000","-33,434,000","37,380,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"187,430,000","41,865,000","46,749,000","41,796,000","57,020,000","45,600,000","46,150,000","24,220,000","33,678,000","45,147,000","32,598,000","20,516,000","31,056,000","21,711,000","24,807,000","17,124,000","29,538,000","16,916,000","28,233,000","15,953,000","43,230,000","15,884,000","25,052,000","15,963,000","30,085,000","23,304,000","14,784,000","26,427,000","25,126,000","23,865,000","-600,000","26,027,000","5,884,000","32,365,000","-13,988,000","18,361,000","-43,850,000","34,459,000","-15,841,000","20,539,000","20,253,000","37,861,000","-107,243,000","142,107,000","-60,442,000","105,613,000","-13,060,000","42,964,000","-29,074,000","27,317,000","6,744,000","31,494,000","-37,204,000","58,567,000","3,808,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInInterestPayable,"-5,003,000","180,000","1,236,000","5,173,000","-11,592,000","10,133,000","498,000","-8,335,000","2,221,000","-4,412,000","3,171,000","-3,910,000","3,635,000","-2,687,000","1,330,000","-6,007,000","6,408,000","-6,209,000","6,452,000","-5,958,000","6,334,000","-6,123,000","6,463,000","-5,855,000","8,470,000","688,000","-396,000","1,223,000","-2,637,000","1,117,000","-2,147,000","6,818,000","-11,334,000","11,063,000","-11,573,000","-2,823,000","1,702,000","11,497,000","-11,749,000","-3,972,000","2,593,000","13,280,000","-16,720,000","15,452,000","-15,184,000","12,875,000","-29,000","10,194,000","-10,114,000","8,357,000","-10,355,000","10,606,000","-10,385,000","10,491,000","-11,413,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-13,278,000","26,042,000","-5,299,000","-5,275,000","-28,746,000","-17,000","-5,826,000","-3,824,000","-5,989,000","11,084,000","-42,442,000","16,570,000","2,438,000","-3,771,000","5,704,000","-22,989,000","-8,706,000","-5,438,000","-6,809,000","-1,871,000","-12,172,000","-7,755,000","-14,220,000","-3,302,000","-2,346,000","-5,803,000","2,000","2,555,000","4,308,000","-234,000","-2,201,000","5,453,000","433,000","9,982,000","-4,441,000","4,356,000","2,407,000","6,662,000","5,017,000","12,093,000","6,746,000","7,120,000",,,,,,,,,,"-128,000","5,746,000","-1,902,000",,,,,,,,,,,,,"-7,785,000",,,,"10,533,000",,,,,"5,378,000","2,433,000","9,783,000","-5,607,000","5,268,000","1,741,000","-6,515,000","13,493,000",,,"-1,542,000","1,892,000","-5,094,000","-6,002,000","-3,311,000","-4,700,000","13,000,000","15,400,000","-700,000","-5,700,000","-6,300,000","8,900,000","-3,100,000","800,000","-6,200,000","7,600,000","-1,900,000","1,800,000","100,000","-3,700,000","-3,400,000","3,400,000","-3,400,000","-4,500,000","500,000","400,000","-2,600,000","-700,000","-200,000","-3,900,000","1,400,000","-1,200,000","-2,100,000","-6,400,000","-700,000","6,000,000","-1,000,000","-800,000","-200,000","100,000","200,000",,
