name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004
		PrepaidAssets,"388,400,000","367,200,000","345,900,000","354,800,000","312,200,000","330,000,000","378,300,000","301,964,000","305,367,000","311,112,000","315,643,000","361,831,000","332,100,000","375,598,000","244,360,000","337,589,000","240,315,000","218,718,000","209,138,000","221,477,000","217,389,000","209,651,000","163,103,000","205,073,000","164,625,000","150,384,000",,"99,505,000","73,490,000","76,975,000",,"72,048,000","105,401,000","96,730,000","62,422,000","82,166,000","72,799,000","94,605,000",,"58,332,000","81,993,000","57,083,000","37,573,000","51,711,000","52,248,000","49,152,000","43,115,000","45,865,000","55,835,000","50,623,000","52,714,000","39,582,000","38,195,000","46,812,000","45,799,000","38,121,000","26,545,000","38,543,000","22,791,000","40,452,000","32,034,000","41,161,000","38,133,000","39,034,000","35,346,000","35,367,000","20,106,000","18,257,000","16,499,000","22,140,000","14,974,000","13,139,000"
		RestrictedCash,,,,,,,,,,,,,,"0",,,,"1,300,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"31,938,000","2,309,000","0","14,789,000","14,629,000","14,610,000","14,376,000","14,226,000","14,380,000","14,591,000","14,424,000","15,576,000","15,793,000","16,087,000","14,258,000","14,586,000","14,881,000","15,469,000","15,418,000","15,200,000","16,680,000","17,178,000","18,021,000","16,342,000","16,671,000",,"20,860,000","22,664,000","22,824,000","18,126,000","17,601,000","19,276,000","15,394,000","13,196,000","13,578,000","12,046,000","11,238,000","10,704,000","11,324,000","10,983,000","10,686,000","4,339,000","3,226,000","3,227,000","3,228,000","3,223,000","2,318,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"31,938,000","2,309,000","0","14,789,000","14,629,000","14,610,000","14,376,000","14,226,000","14,380,000","14,591,000","14,424,000","15,576,000","15,793,000","16,087,000","14,258,000","14,586,000","14,881,000","15,469,000","15,418,000","15,200,000",,"17,178,000","18,021,000","16,342,000","16,671,000",,"20,860,000","22,664,000","22,824,000","18,126,000","17,601,000","19,276,000","15,394,000","13,196,000","13,578,000","12,046,000","11,238,000","10,704,000","11,324,000","10,983,000","10,686,000","4,339,000","3,226,000","3,227,000","3,228,000","3,223,000","2,318,000"
		AssetsHeldForSaleCurrent,,"0","0","0","0","997,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,"345,900,000",,,,"378,300,000",,,,"315,643,000",,,,"244,360,000",,,,"209,138,000",,,,"163,103,000",,,,"97,928,000",,,,"66,828,000",,,,"60,047,000",,,,"47,973,000",,,,,,,,,,,,"19,323,000",,,,,,,,"11,718,000",,,,,,,,,,,,,
	TotalNonCurrentAssets,"2,937,500,000","2,939,400,000","2,885,800,000","2,919,800,000","2,910,300,000","2,845,900,000","3,980,700,000","4,014,217,000","4,078,006,000","4,284,754,000","3,878,565,000","3,938,918,000","3,992,540,000","4,046,957,000","4,107,795,000","3,982,404,000","4,087,655,000","1,826,237,000","1,845,718,000","1,857,438,000","1,825,457,000","1,790,611,000","1,811,669,000","1,832,275,000","1,782,781,000","1,796,465,000","679,283,000","681,929,000","669,799,000","687,973,000","635,558,000","634,190,000","625,744,000","628,822,000","633,613,000","633,262,000","636,189,000","640,742,000","586,207,000","554,538,000","511,121,000","509,685,000","478,099,000","481,281,000","456,727,000","459,323,000","464,645,000","457,481,000","459,428,000","457,601,000","463,617,000","471,108,000","471,262,000","476,742,000","484,946,000","491,397,000","501,997,000","510,686,000","519,075,000","526,101,000","417,914,000","420,873,000","414,245,000","386,719,000","372,605,000","273,401,000","154,224,000","152,436,000","146,755,000","144,938,000","120,904,000","120,813,000"
		NetPPE,"701,600,000","670,200,000","635,800,000","619,600,000","587,400,000","581,300,000","687,000,000","679,215,000","699,378,000","716,100,000","260,376,000","269,041,000","271,022,000","273,742,000","280,407,000","288,708,000","294,222,000","154,687,000","156,129,000","156,951,000","156,380,000","147,340,000","148,569,000","153,389,000","147,994,000","145,607,000","90,405,000","88,868,000","85,054,000","88,303,000","88,565,000","81,433,000","70,759,000","68,321,000","67,659,000","64,022,000","61,576,000","58,246,000","57,376,000","52,526,000","51,207,000","48,537,000","47,427,000","47,326,000","44,097,000","44,746,000","47,751,000","46,793,000","48,329,000","49,425,000","52,965,000","53,883,000","51,850,000","53,681,000","56,712,000","58,119,000","61,384,000","65,706,000","69,753,000","74,010,000","68,211,000","66,530,000","59,291,000","57,950,000","52,862,000","48,826,000","31,767,000","30,924,000","29,392,000","27,367,000","25,101,000","25,402,000"
			GrossPPE,"701,600,000","670,200,000","990,300,000","619,600,000","587,400,000","581,300,000","1,037,800,000","679,215,000","699,378,000","716,100,000","571,431,000","269,041,000","271,022,000","273,742,000","537,277,000","288,708,000","294,222,000","154,687,000","358,420,000","156,951,000","156,380,000","147,340,000","322,781,000","153,389,000","147,994,000","145,607,000","237,459,000","88,868,000","85,054,000","88,303,000","225,177,000","81,433,000","70,759,000","68,321,000","193,891,000","64,022,000","61,576,000","58,246,000","172,468,000",,,,"153,132,000",,,,"141,527,000",,,,"133,124,000",,,"121,645,000","124,676,000","112,243,000","115,508,000","119,830,000","123,877,000","113,476,000","107,677,000","105,996,000","98,757,000","85,705,000","80,617,000","76,581,000","59,522,000","52,064,000","50,532,000","48,507,000","46,241,000","45,248,000"
				Properties,,,"85,900,000",,,,"87,300,000",,,,"83,373,000",,,,"82,991,000",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0"
				LandAndImprovements,,,,,,,,,,,,,,,,,,,"2,796,000",,,,"2,925,000",,,,"3,201,000",,,,"3,300,000",,,,"3,308,000",,,,"3,317,000",,,,"3,051,000",,,,"3,056,000",,,,"3,190,000",,,,"2,159,000",,,,"2,198,000",,,,"2,124,000",,,,"1,752,000",,,,"1,712,000","1,680,000"
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,"38,995,000",,,,"35,754,000",,,,"28,757,000",,,,"28,148,000",,,,"27,067,000",,,,"24,066,000",,,,"20,948,000",,,,"19,987,000",,,,"18,725,000",,,,"16,651,000",,,,"16,325,000",,,,"13,175,000",,,,"10,653,000",,,,"9,571,000","9,173,000"
				MachineryFurnitureEquipment,,,"476,200,000",,,,"495,600,000",,,,"488,058,000",,,,"454,286,000",,,,"316,629,000",,,,"284,102,000",,,,"205,501,000",,,,"193,729,000",,,,"163,516,000",,,,"145,085,000",,,,"129,133,000",,,,"118,484,000",,,,"111,209,000",,,,"105,866,000",,,,"105,354,000",,,,"83,458,000",,,,"47,117,000",,,,"34,958,000","34,395,000"
				OtherProperties,"701,600,000","670,200,000","428,200,000","619,600,000","587,400,000","581,300,000","454,900,000","679,215,000","699,378,000","716,100,000","260,376,000","269,041,000","271,022,000","273,742,000","280,407,000","288,708,000","294,222,000","154,687,000","156,129,000","156,951,000","156,380,000","147,340,000","148,569,000","153,389,000","147,994,000","145,607,000",,"88,868,000","85,054,000","88,303,000",,"81,433,000","70,759,000","68,321,000","67,659,000","64,022,000","61,576,000","58,246,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,"-354,500,000",,,,"-350,800,000",,,,"-311,055,000",,,,"-256,870,000",,,,"-202,291,000",,,,"-174,212,000",,,,"-147,054,000",,,,"-136,612,000",,,,"-126,232,000",,,,"-115,092,000",,,,"-105,705,000",,,,"-93,776,000",,,,"-80,159,000",,,"-67,964,000","-67,964,000","-54,124,000","-54,124,000","-54,124,000","-54,124,000","-39,466,000","-39,466,000","-39,466,000","-39,466,000","-27,755,000","-27,755,000","-27,755,000","-27,755,000","-21,140,000","-21,140,000","-21,140,000","-21,140,000","-19,846,000"
		GoodwillAndOtherIntangibleAssets,"2,176,300,000","2,198,400,000","2,175,700,000","2,201,500,000","2,226,300,000","2,250,100,000","3,291,600,000","3,334,977,000","3,378,618,000","3,568,644,000","3,616,130,000","3,668,634,000","3,720,275,000","3,771,972,000","3,826,145,000","3,692,185,000","3,791,922,000","1,662,682,000","1,681,055,000","1,698,976,000","1,667,566,000","1,641,760,000","1,661,589,000","1,677,456,000","1,633,357,000","1,649,588,000","583,470,000","589,918,000","579,974,000","489,325,000","542,756,000","467,916,000","466,658,000","468,032,000","561,609,000","468,388,000","469,587,000","468,757,000","524,934,000","425,190,000","401,079,000","400,140,000","380,916,000","380,788,000","366,117,000","365,650,000","365,061,000","360,094,000","358,749,000","354,426,000","354,193,000","353,209,000","352,319,000","352,693,000","423,734,000","354,813,000","354,727,000","355,176,000","441,110,000","353,781,000","288,816,000","288,667,000","352,954,000","270,034,000","258,445,000","182,333,000","122,457,000","107,631,000","104,375,000","104,375,000","94,162,000","93,705,000"
			Goodwill,"1,776,700,000","1,777,400,000","1,760,900,000","1,761,700,000","1,761,300,000","1,757,500,000","2,490,400,000","2,489,760,000","2,488,635,000","2,491,166,000","2,490,590,000","2,490,940,000","2,490,326,000","2,489,730,000","2,491,779,000","2,321,180,000","2,381,620,000","1,251,825,000","1,251,986,000","1,256,014,000","1,228,059,000","1,197,550,000","1,197,565,000","1,200,206,000","1,160,775,000","1,162,111,000","496,415,000","498,499,000","488,324,000","489,325,000","466,206,000","467,916,000","466,658,000","468,032,000","469,203,000","468,388,000","469,587,000","468,757,000","443,161,000","425,190,000","401,079,000","400,140,000","380,916,000","380,788,000","366,117,000","365,650,000","365,061,000","360,094,000","358,749,000","354,426,000","354,193,000","353,209,000","352,319,000",,"354,269,000","354,813,000","354,727,000","355,176,000","355,155,000","353,781,000",,"288,667,000","289,282,000","270,034,000","258,445,000",,,,,,,
			OtherIntangibleAssets,"399,600,000","421,000,000","414,800,000","439,800,000","465,000,000","492,600,000","801,200,000","845,217,000","889,983,000","1,077,478,000","1,125,540,000","1,177,694,000","1,229,949,000","1,282,242,000","1,334,366,000","1,371,005,000","1,410,302,000","410,857,000","429,069,000","442,962,000","439,507,000","444,210,000","464,024,000","477,250,000","472,582,000","487,477,000","87,055,000","91,419,000","91,650,000",,"76,550,000",,,,"92,406,000",,,,"81,773,000",,,,,,,,,,,,,,,"352,693,000","69,465,000",,,,"85,955,000",,"288,816,000",,"63,672,000",,,"182,333,000","122,457,000","107,631,000","104,375,000","104,375,000","94,162,000","93,705,000"
		NonCurrentDeferredAssets,"58,500,000","61,900,000","64,500,000","89,200,000","90,200,000","12,400,000",,,,,,,,,,,,,,,,,,,,,"4,175,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"58,500,000","61,900,000","64,500,000","89,200,000","90,200,000","12,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"1,100,000","8,900,000","9,800,000","9,500,000","6,400,000","2,100,000","2,100,000","25,000","10,000","10,000","2,059,000","1,243,000","1,243,000","1,243,000","1,243,000","1,511,000","1,511,000","8,868,000","8,534,000","1,511,000","1,511,000","1,511,000","1,511,000","1,430,000","1,430,000","1,270,000","1,233,000","3,143,000","4,771,000","110,345,000","4,237,000","84,841,000","88,327,000","92,469,000","4,345,000","100,852,000","105,026,000","113,739,000","3,897,000","76,822,000","58,835,000","61,008,000","49,756,000","53,167,000","46,513,000","48,927,000","51,833,000","50,594,000","52,350,000","53,750,000","56,459,000","64,016,000","67,093,000","70,368,000","4,500,000","78,465,000","85,886,000","89,804,000","8,212,000","98,310,000","60,887,000","65,676,000","2,000,000","58,735,000","61,298,000","42,242,000",,"13,881,000","12,988,000","13,196,000","1,641,000","1,706,000"
TotalLiabilitiesNetMinorityInterest,"3,703,900,000","3,337,700,000","3,412,500,000","3,561,700,000","3,735,900,000","4,389,600,000","4,797,400,000","5,193,925,000","5,016,586,000","4,298,644,000","4,131,264,000","4,294,056,000","4,019,891,000","4,074,666,000","4,225,162,000","4,353,375,000","3,999,654,000","2,712,934,000","1,667,751,000","2,023,484,000","1,790,965,000","1,742,296,000","1,790,032,000","2,065,243,000","1,746,862,000","1,755,079,000","662,796,000","722,885,000","572,024,000","557,173,000","616,795,000","705,580,000","668,191,000","576,074,000","584,340,000","683,514,000","601,928,000","602,830,000","565,020,000","613,616,000","671,731,000","586,778,000","618,537,000","711,926,000","607,294,000","556,304,000","573,345,000","610,700,000","569,261,000","529,719,000","617,213,000","656,816,000","625,140,000","573,547,000","701,115,000","699,951,000","609,977,000","606,063,000","682,810,000","729,135,000","538,836,000","548,291,000","548,721,000","534,299,000","502,471,000","388,008,000","205,692,000","235,724,000","208,386,000","199,957,000","263,253,000","259,125,000"
	CurrentLiabilities,"1,572,200,000","1,371,700,000","1,463,100,000","1,620,900,000","1,360,700,000","1,450,900,000","1,631,200,000","1,451,325,000","1,117,792,000","1,118,653,000","1,440,775,000","1,253,533,000","984,311,000","947,927,000","1,512,072,000","1,260,352,000","961,206,000","595,730,000","779,135,000","681,656,000","631,606,000","517,926,000","536,839,000","781,349,000","582,845,000","513,039,000","397,245,000","453,996,000","303,819,000","276,083,000","336,235,000","433,966,000","396,000,000","302,321,000","313,736,000","412,278,000","329,929,000","323,671,000","295,949,000","354,470,000","401,607,000","238,001,000","268,034,000","349,695,000","246,191,000","194,055,000","209,930,000","243,163,000","199,401,000","157,168,000","242,311,000","270,577,000","236,608,000","182,797,000","308,110,000","296,479,000","201,476,000","196,507,000","272,050,000","284,142,000","161,299,000","168,494,000","220,254,000","261,124,000","213,883,000","188,377,000","109,209,000","204,604,000","177,537,000","168,418,000","184,340,000","158,801,000"
		PayablesAndAccruedExpenses,"1,463,000,000","1,266,300,000","1,359,600,000","1,522,700,000","1,264,800,000","1,180,500,000","1,518,400,000","1,339,302,000","1,005,903,000","1,005,782,000","1,422,086,000","1,234,167,000","964,323,000","927,612,000","1,492,411,000","1,240,638,000","941,609,000","581,491,000","764,994,000","667,894,000","617,592,000","503,316,000","522,028,000","768,744,000","570,686,000","498,752,000","337,849,000","363,412,000","283,259,000","236,105,000","276,656,000","330,169,000","380,654,000","286,881,000","224,487,000","351,687,000","253,758,000","260,841,000","203,639,000","294,315,000","314,893,000","222,800,000","185,147,000","340,772,000","237,143,000","177,997,000","194,196,000","234,522,000","190,762,000","141,985,000","227,219,000","262,417,000","221,542,000","167,769,000","288,184,000","279,805,000","188,648,000","162,395,000","237,277,000","277,488,000","154,845,000","161,930,000","213,597,000","232,853,000","184,256,000","163,554,000","99,304,000","131,351,000","103,517,000","110,082,000","95,567,000","93,103,000"
			Payables,"1,052,200,000","794,200,000","812,900,000","877,700,000","689,000,000","738,300,000","954,600,000","780,179,000","643,086,000","594,613,000","822,931,000","643,411,000","510,434,000","551,940,000","880,872,000","719,686,000","593,559,000","315,442,000","503,697,000","387,579,000","486,328,000","336,837,000","360,915,000","563,332,000","417,994,000","347,205,000","244,891,000","257,656,000","202,713,000","163,367,000","220,834,000","227,630,000","308,209,000","213,557,000","182,914,000","253,262,000","185,134,000","176,322,000","167,390,000","214,865,000","239,080,000","149,699,000","185,147,000","240,012,000","171,343,000","128,121,000","144,064,000","168,227,000","130,012,000","86,404,000","151,683,000","180,085,000","158,166,000","100,084,000","198,429,000","191,975,000","128,386,000","106,667,000","183,257,000","198,115,000","106,925,000","98,024,000","154,878,000","154,177,000","135,789,000","109,541,000","70,158,000","92,147,000","74,197,000","73,723,000","74,043,000","67,649,000"
				AccountsPayable,"1,052,200,000","794,200,000","812,900,000","877,700,000","689,000,000","738,300,000","954,600,000","780,179,000","643,086,000","594,613,000","822,931,000","643,411,000","510,434,000","551,940,000","880,872,000","719,686,000","593,559,000","315,442,000","503,697,000","387,579,000","486,328,000","336,837,000","360,915,000","563,332,000","417,994,000","347,205,000","244,891,000","257,656,000","202,713,000","163,367,000","220,834,000","227,630,000","308,209,000","213,557,000","182,914,000","253,262,000","185,134,000","176,322,000","167,390,000","214,865,000","239,080,000","149,699,000","182,523,000","240,012,000","171,343,000","128,121,000","144,064,000","168,227,000","130,012,000","86,404,000","151,683,000","180,085,000","158,166,000","100,084,000","198,429,000","191,975,000","128,386,000","106,667,000","183,257,000","198,115,000","106,925,000","98,024,000","154,878,000","154,177,000","135,789,000","109,541,000","70,158,000","92,147,000","74,197,000","73,723,000","74,043,000","67,649,000"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"2,624,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"2,624,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
