name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002
MarketCap,"75,277,192,462","85,304,716,063","81,926,235,766","69,341,646,944","76,204,974,788","73,163,996,071","65,194,489,855","59,902,524,317","58,145,456,629","61,846,472,659","71,751,799,912","75,543,512,163","69,486,537,341","58,893,138,338","67,126,321,199","57,975,216,013","55,816,851,289","55,057,773,654","49,700,011,138","46,119,281,459","42,415,799,522","40,214,885,593","39,144,051,450","35,325,788,542","32,867,740,840","32,389,898,203","30,526,867,101","31,229,187,656","31,285,761,180","31,816,038,078","29,738,097,982","26,783,976,572","23,715,331,089","24,723,430,413","26,194,274,125","24,634,631,274","25,358,909,117","20,503,650,938","16,814,086,440","19,049,750,833","17,819,412,783","19,229,606,580","16,176,907,138","16,291,876,239","19,439,613,530","20,162,425,351","21,508,224,178","17,396,400,307","18,465,633,449","20,737,330,498","22,345,246,408","20,464,009,418","20,649,229,658","16,346,280,104","13,939,630,263","24,925,720,430","20,890,752,420","25,562,197,200","36,550,766,000","31,272,209,092","18,655,363,110","18,575,217,458","17,757,440,983","16,634,992,227","17,032,538,788","15,487,538,240","12,695,991,968","11,612,708,427","10,142,317,366","6,637,497,762","7,799,072,740","5,475,464,475","4,895,993,823","3,185,791,858","2,382,467,399","2,257,924,459","2,281,831,709","1,566,546,286","1,420,276,041"
EnterpriseValue,"76,558,992,462","85,799,916,063","83,801,435,766","71,594,346,944","78,606,974,788","74,873,696,071","67,212,189,855","61,849,924,317","60,756,056,629","63,955,072,659","74,334,899,912","78,596,912,163","72,698,737,341","61,846,738,338","69,056,821,199","60,214,416,013","57,175,351,289","55,297,173,654","50,213,511,138","46,904,781,459","43,272,499,522","40,494,185,593","39,870,951,450","36,315,088,542","33,872,340,840","32,866,198,203","31,261,367,101","32,242,887,656","32,364,061,180","32,483,138,078","30,685,097,982","27,781,276,572","24,696,831,089","25,042,430,413","26,920,974,125","25,462,931,274","26,311,809,117","21,698,850,938","18,009,286,440","19,821,550,833","11,081,712,783","10,912,606,580","9,729,807,138","9,844,776,239","16,555,013,530","18,224,525,351","19,089,624,178","16,312,400,307","17,122,633,449","18,860,430,498","24,356,546,408","15,880,409,418","23,083,729,658","18,856,680,104","17,004,420,263","27,132,497,430","19,849,562,420","24,505,420,200","35,666,581,000","33,304,557,092","18,222,863,110","15,224,839,458","14,672,900,983","15,596,610,227","15,994,156,788","11,448,855,240","11,885,340,968","10,802,057,427","9,331,666,366","5,826,846,762","6,988,421,740","4,664,813,475","4,085,342,823","2,375,140,858","1,571,816,399","-1,330,434,541","-1,136,648,291","-603,100,714","-1,730,146,959"
PeRatio,"27.414","32.628","33.696","36.146","39.902","34.792","30.342","25.235","24.405","29.257","35.276","41.358","36.35","28.823","14.198","13.133","13.093","13.546","33.118","27.69","27.108","26.225","26.888","26.394","25.632","26.03","24.225","26.272","26.288","28.272","29.452","27.956","23.65","25.349","27.53","26.386","29.1","22.744","18.767","12.112","11.006","10.657","12.92","13.065","16.4","17.231","22.484","18.049","20.387","24.26","27.072","31.162","32.578","24.938","17.157","24.187","23.112","28.448","45.948","44.733","42.142","45.902","46.938","47.211","48.485","47.708","44.437","40.786","38.031","27.444","35.846","28.752","30.015","23.144","20.1","18.013","19.182","14.459","13.949"
ForwardPeRatio,"26.596","31.949","31.646","26.882","31.447","31.546","27.322","23.095","21.552","22.624","26.882","28.329","28.409","22.936",,"23.81","24.155","25.381","27.322","25.51","25.84","24.57","24.213","21.978","22.573","19.96","21.097","21.186","21.186","21.186","23.202","21.692","18.149","18.349","21.277","19.881","20.576","16.863","14.144","14.749","13.405","15.175","12.626","12.658","14.948","15.504","18.692",,,,"21.505",,"20.284",,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"5.803","5.762","5.062","4.293","4.456","6.098","5.291","2.337","2.18","2.285","2.723","2.869","2.88","2.328",,,,,"3.648","3.402","4.872","3.144","3.099","2.808","2.957","2.613","1.864","1.869","1.685","1.688","2.013","1.884","1.62","1.517","1.805","1.686","1.744",,,,,"1.379","0.92","0.873","1.031","1.27","1.54",,,,"2.027",,"1.913",,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"15.721","18.205","17.664","15.042","16.527","14.993","13.254","11.712","11.178","12.725","14.417","16.213","15.425","13.128","16.139","14.644","14.591","15.098","13.573","12.771","11.836","11.201","11.174","10.092","9.636","9.756","9.118","9.569","9.854","10.226","10.06","9.213","7.935","8.43","8.998","8.551","8.839","7.002","5.777","5.984","5.538","5.888","4.931","4.986","6.165","6.397","7.123","5.947","6.614","7.911","8.557","7.786","7.582","5.921","4.792","8.618","9.01","11.175","17.23","16.987","16.055","17.159","15.979","15.084","15.491","15.314","13.857","12.719","11.788","8.312","10.454","8.096","7.905","5.697","4.581","4.278","4.263","3.031","2.798"
PbRatio,"2.714","3.113","3.003","2.591","2.873","2.78","2.416","2.235","2.189","2.367","2.679","2.856","2.65","2.267","2.881","2.502","2.444","2.45","2.375","2.215","2.064","1.977","1.835","1.676","1.577","1.576","1.428","1.469","1.483","1.521","1.381","1.248","1.113","1.169","1.192","1.128","1.172","0.952","0.785","0.879","0.824","0.889","0.772","0.781","0.93","0.97","1.072","0.874","0.953","1.081","1.158","1.07","1.088","0.87","0.746","1.31","1.567","1.94","2.97","17.965","11.475","12.228","12.496","12.681","12.984","12.851","12.219","11.176","10.56","7.561","9.598","7.304","7.069","5.283","4.232","4.204","4.518","3.345","3.183"
EnterprisesValueRevenueRatio,"16.006","63.716","73.042","64.505","66.661","59.741","61.185","57.231","51.388","42.018","65.298","61.534","57.122","52.43","55.844","66.594","53.959","49.862","55.793","52.655","46.801","43.575","43.675","43.145","37.37","35.181","38.414","37.919","39.468","38.547","36.482","36.439","33.757","32.213","39.186","35.632","32.241","30.196","27.25","29.013","13.923","14.088","13.211","11.261","19.748","21.915","25.013","22.242","21.038","27.208","36.489","24.416","35.634","29.14","24.581","39.845","35.245","39.202","67.354","58.923","55.387","45.812","52.158","56.776","50.284","45.553","47.246","43.27","37.003","26.024","35.651","23.715","21.442","14.009","12.486","-9.693","-7.877","-4.69","-14.149"
EnterprisesValueEBITDARatio,"18.743","81.66","89.56","58.023","90.949","83.939","96.403","88.839","74.41","55.963","95.033","88.59","83.6","77.125","85.056","91.137","67.985","63.516","76.615","68.265","60.176","51.245","58.325","57.18","51.991","49.334","56.459","53.56","60.494","53.068","54.903","53.861","48.435","46.426","66.39","51.534","43.433","44.731","39.382","40.726","18.332","20.582","20.924","15.375","27.468","30.078","36.244","31.546","29.365","38.233","53.755","35.219","49.282","41.562","34.494","56.064","50.026","54.291","92.161","83.604","82.849","66.912","82.305","88.554","70.382","73.199","73.304","66.834","56.16","40.618","59.688","39.418","35.601","25.425","27.803","-19.433","-15.238","-10.128","-27.604"
