name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
OperatingCashFlow,"878,000,000","792,000,000","574,000,000","958,000,000","-1,446,000,000","72,000,000","192,000,000","446,000,000","310,000,000","315,000,000","510,000,000","-1,415,000,000","388,000,000","210,000,000","919,000,000","946,000,000","453,000,000","859,000,000","897,000,000","1,257,000,000","554,000,000","879,000,000","756,000,000","1,071,000,000","576,000,000","853,000,000","1,676,000,000","1,065,000,000","804,000,000","964,000,000","1,221,000,000","1,424,000,000","105,000,000","498,000,000","950,000,000","992,000,000","755,000,000","506,000,000","1,176,000,000","998,000,000","483,000,000","677,000,000","1,082,000,000","1,602,000,000","504,000,000","718,000,000","727,000,000","1,788,000,000","363,000,000","599,000,000","933,000,000","1,229,000,000","197,000,000","686,000,000","613,000,000","889,000,000","135,000,000","573,000,000","596,000,000","1,363,000,000","526,000,000","708,000,000","623,000,000","1,912,000,000","450,000,000","608,000,000","478,000,000","896,000,000","519,000,000","320,000,000","649,000,000","702,000,000","-542,000,000","319,000,000","466,000,000","1,508,000,000","653,000,000","680,000,000","1,010,000,000","1,665,000,000","623,000,000","-971,000,000","714,000,000","1,323,000,000","43,000,000","894,000,000","-39,663,000","305,055,000","535,825,000","607,783,000","258,800,000","910,700,000","473,100,000","470,400,000","268,600,000","441,100,000","259,100,000","493,200,000","582,200,000","538,500,000","410,000,000","603,300,000","322,300,000","682,900,000","421,900,000","769,900,000","382,100,000","760,400,000","363,800,000","624,700,000","326,900,000","790,900,000","384,600,000","547,600,000"
	CashFlowFromContinuingOperatingActivities,"878,000,000","792,000,000","574,000,000","958,000,000","-1,446,000,000","72,000,000","192,000,000","446,000,000","310,000,000","315,000,000","510,000,000","-1,415,000,000","388,000,000","210,000,000","919,000,000","946,000,000","453,000,000","859,000,000","897,000,000","1,257,000,000","554,000,000","879,000,000","756,000,000","1,071,000,000","576,000,000","853,000,000","1,676,000,000","1,065,000,000","804,000,000","964,000,000","1,221,000,000","1,424,000,000","105,000,000","498,000,000","950,000,000","992,000,000","755,000,000","506,000,000","1,808,000,000","1,002,000,000","483,000,000","678,000,000","1,082,000,000","1,602,000,000","505,000,000","720,000,000","727,000,000","1,792,000,000","361,000,000","593,000,000","935,000,000","1,230,000,000","201,000,000","686,000,000","613,000,000","889,000,000","135,000,000","573,000,000","596,000,000","1,363,000,000","526,000,000","708,000,000","633,000,000","1,987,000,000","364,000,000","612,000,000","508,000,000","871,000,000","494,000,000","318,000,000","1,247,000,000","622,000,000","-542,000,000","320,000,000","466,000,000","1,491,000,000","653,000,000","697,000,000","1,065,000,000","1,643,000,000","582,000,000","-963,000,000","714,000,000","1,323,000,000","43,000,000","894,000,000","-39,663,000","305,055,000","535,825,000","607,783,000","258,800,000","910,700,000","473,100,000","470,400,000","268,600,000","441,100,000","259,100,000","493,200,000","582,200,000","538,500,000","410,000,000","603,300,000","322,300,000","682,900,000","421,900,000","769,900,000","382,100,000","760,400,000","363,800,000","624,700,000","326,900,000","790,900,000","384,600,000","547,600,000"
		NetIncomeFromContinuingOperations,"781,000,000","136,000,000","581,000,000","-297,000,000","361,000,000","290,000,000","552,000,000","-242,000,000","348,000,000","213,000,000","173,000,000","502,000,000","422,000,000","308,000,000","-1,560,000,000","567,000,000","401,000,000","242,000,000","-534,000,000","501,000,000","309,000,000","392,000,000","364,000,000","449,000,000","305,000,000","295,000,000","-47,000,000","405,000,000","406,000,000","318,000,000","406,000,000","524,000,000","382,000,000","224,000,000","289,000,000","487,000,000","-83,000,000","286,000,000","1,159,000,000","219,000,000","101,000,000","115,000,000","-824,000,000","440,000,000","192,000,000","216,000,000","178,000,000","527,000,000","355,000,000","243,000,000","228,000,000","445,000,000","10,000,000","269,000,000","216,000,000","440,000,000","260,000,000","299,000,000","211,000,000","461,000,000","93,000,000","333,000,000","288,000,000","535,000,000","100,000,000","258,000,000","298,000,000","434,000,000","181,000,000","194,000,000","268,000,000","234,000,000","-373,000,000","97,000,000","194,000,000","494,000,000","25,000,000","57,000,000","38,000,000","351,000,000","662,000,000","84,000,000","3,534,000,000","-413,000,000","-102,000,000","-617,000,000","-2,549,860,000","360,151,000","137,168,000","109,541,000","96,100,000","255,300,000","128,400,000","143,200,000","162,600,000","216,300,000","145,300,000","144,000,000","139,400,000","276,800,000","139,000,000","144,800,000","117,400,000","276,800,000","155,700,000","167,100,000","138,000,000","287,600,000","159,900,000","153,500,000","133,900,000","272,900,000","141,800,000","132,400,000"
		OperatingGainsLosses,,,,,,,,,"-76,000,000","14,000,000","8,000,000","-42,000,000","1,000,000","-73,000,000","-23,000,000","-13,000,000","-49,000,000","-24,000,000","-80,000,000","-44,000,000","-74,000,000","1,000,000","-20,000,000","-15,000,000","-38,000,000","-106,000,000",,,,,,"22,000,000","49,000,000","29,000,000","49,000,000","102,000,000","136,000,000","25,000,000","244,000,000","-76,000,000","-12,000,000","1,000,000","12,000,000","-19,000,000","-7,000,000","10,000,000","12,000,000",,,"6,000,000","-502,000,000","-977,000,000","1,475,000,000","-7,000,000",,"23,000,000","-41,000,000","-11,000,000","8,000,000","-32,000,000","-16,000,000","-55,000,000","579,000,000","-208,000,000","111,000,000","-46,000,000","-272,000,000","176,000,000","-14,000,000","46,000,000","126,000,000","221,000,000","6,000,000","-10,000,000","321,000,000","3,000,000","163,000,000","-136,000,000","980,000,000","718,000,000","-253,000,000","433,000,000","-4,784,000,000","1,525,000,000","-104,000,000","-300,000,000","3,853,885,000","-1,790,125,000","-579,248,000","-256,512,000","-607,500,000","-974,100,000","-71,300,000","-84,100,000","-129,800,000","-165,500,000","-829,000,000","-111,700,000","-86,000,000","-60,400,000","-46,500,000","-25,100,000","-34,600,000","-16,600,000","-68,400,000","26,600,000","55,600,000","-23,300,000","0","1,700,000","12,200,000","-76,400,000","-11,100,000","16,300,000"
			GainLossOnInvestmentSecurities,,,,,,,,,"-76,000,000","14,000,000","8,000,000","-42,000,000","1,000,000","-73,000,000","-23,000,000","-13,000,000","-49,000,000","-24,000,000","-80,000,000","-44,000,000","-74,000,000","1,000,000","-20,000,000","-15,000,000","-38,000,000","-106,000,000",,,,,,"22,000,000","49,000,000","29,000,000","47,000,000","104,000,000","136,000,000","25,000,000",,,,,,,,"5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,000,000","-16,000,000","-12,000,000","1,000,000","-70,000,000","-19,000,000","-2,000,000","5,000,000","-81,000,000","-25,000,000","-4,000,000","4,000,000","23,000,000","-41,000,000","-1,000,000","8,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"2,362,000,000","624,000,000","571,000,000","619,000,000","548,000,000","542,000,000","517,000,000","507,000,000","504,000,000","501,000,000","487,000,000","479,000,000","339,000,000","498,000,000","308,000,000","563,000,000","590,000,000","479,000,000","524,000,000","543,000,000","528,000,000","520,000,000","523,000,000","550,000,000","526,000,000","499,000,000","490,000,000","528,000,000","502,000,000","485,000,000","567,000,000","424,000,000","414,000,000","410,000,000","344,000,000","413,000,000","434,000,000","431,000,000","172,000,000","489,000,000","491,000,000","482,000,000","489,000,000","473,000,000","473,000,000","454,000,000","513,000,000","378,000,000","380,000,000","369,000,000","390,000,000","460,000,000","346,000,000","342,000,000","446,000,000","291,000,000","357,000,000","325,000,000","344,000,000","340,000,000","347,000,000","344,000,000","285,000,000","321,000,000","361,000,000","313,000,000","291,000,000","303,000,000","293,000,000","281,000,000","290,000,000","183,000,000","329,000,000","318,000,000","385,000,000","312,000,000","279,000,000","316,000,000","294,000,000","288,000,000","290,000,000","271,000,000","204,000,000","294,000,000","287,000,000","280,000,000","453,054,000","577,284,000","533,359,000","537,303,000",,,,,,,,,,,,,,,,,,,,,,,,
			DepreciationAndAmortization,"2,362,000,000","624,000,000","571,000,000","619,000,000","548,000,000","542,000,000","517,000,000","507,000,000","504,000,000","501,000,000","487,000,000","479,000,000","339,000,000","498,000,000","308,000,000","563,000,000","590,000,000","479,000,000","524,000,000","543,000,000","528,000,000","520,000,000","523,000,000","550,000,000","526,000,000","499,000,000","490,000,000","528,000,000","502,000,000","485,000,000","567,000,000","424,000,000","414,000,000","410,000,000","344,000,000","413,000,000","434,000,000","431,000,000","172,000,000","489,000,000","491,000,000","482,000,000","489,000,000","473,000,000","473,000,000","454,000,000",,,,,"390,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Depreciation,,,,,,,,,,,,,,,,,,,,"543,000,000",,,,,,,,,,,,,,,"398,000,000","392,000,000","418,000,000","414,000,000","173,000,000","465,000,000","468,000,000","456,000,000","449,000,000","436,000,000","435,000,000","417,000,000",,,,,"365,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,000,000","16,000,000","17,000,000","-1,000,000","24,000,000","23,000,000","26,000,000","40,000,000","37,000,000","38,000,000","37,000,000",,,,,"25,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
