name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006
TotalRevenue,"3,998,460,000","1,023,368,000","1,023,273,000","965,891,000","985,928,000","879,211,000","828,122,000","805,931,000","620,360,000","816,356,000","888,373,000","846,519,000","908,647,000","1,007,668,000","985,226,000","875,373,000","925,288,000","880,925,000","874,083,000","844,509,000","965,832,000","844,926,000","933,751,000","879,204,000","957,249,000","876,843,000","1,061,464,000","969,144,000","1,025,375,000","911,070,000","1,206,356,000","1,164,453,000","1,199,336,000","1,054,331,000","1,171,378,000","1,014,570,000","1,074,118,000","947,143,000","1,027,397,000","954,440,000","1,045,653,000","886,366,000","177,791,000","170,294,000","186,749,000","158,558,000","166,651,000","132,397,000","122,968,000","119,971,000","130,971,000","128,545,000","129,185,000","136,323,000","159,311,000","153,461,000","161,431,000","130,651,000","126,576,000","126,576,000","126,576,000","126,576,000","98,401,000","98,401,000","98,401,000","98,401,000"
	OperatingRevenue,"3,998,460,000","1,023,368,000","1,023,273,000","965,891,000","985,928,000","879,211,000","828,122,000","805,931,000","620,360,000","816,356,000","888,373,000","846,519,000","908,647,000","1,007,668,000","985,226,000","875,373,000","925,288,000","880,925,000","874,083,000","844,509,000","965,832,000","844,926,000","933,751,000","879,204,000","957,249,000","876,843,000","1,061,464,000","969,144,000","1,025,375,000","911,070,000","1,206,356,000","1,164,453,000","1,199,336,000","1,054,331,000","1,171,378,000","1,014,570,000","1,074,118,000","947,143,000","1,027,397,000","954,440,000","1,045,653,000","886,366,000","177,791,000","170,294,000","186,749,000","158,558,000","166,651,000","132,397,000","122,968,000","119,971,000","130,971,000","128,545,000","129,185,000","136,323,000","159,311,000","153,461,000","161,431,000","130,651,000","126,576,000","126,576,000","126,576,000","126,576,000","98,401,000","98,401,000","98,401,000","98,401,000"
CostOfRevenue,"2,325,648,000","593,137,000","604,547,000","561,020,000","566,944,000","508,134,000","473,437,000","461,811,000","379,274,000","468,142,000","492,530,000","478,377,000","532,589,000","649,378,000","681,370,000","604,444,000","637,854,000","610,305,000","606,400,000","580,610,000","665,134,000","565,559,000","645,133,000","603,797,000","656,144,000","596,322,000","728,039,000","673,270,000","697,338,000","616,632,000","814,509,000","791,258,000","811,165,000","728,699,000","813,997,000","694,276,000","736,296,000","656,418,000","719,827,000","666,453,000","717,760,000","630,970,000","116,247,000","109,667,000","122,075,000","105,304,000","107,077,000","85,300,000","79,987,000","78,215,000","83,960,000","82,339,000","84,630,000","88,308,000","101,557,000","98,983,000","104,654,000","82,473,000",,,,,,,,
GrossProfit,"1,672,812,000","430,231,000","418,726,000","404,871,000","418,984,000","371,077,000","354,685,000","344,120,000","241,086,000","348,214,000","395,843,000","368,142,000","376,058,000","358,290,000","303,856,000","270,929,000","287,434,000","270,620,000","267,683,000","263,899,000","300,698,000","279,367,000","288,618,000","275,407,000","301,105,000","280,521,000","333,425,000","295,874,000","328,037,000","294,438,000","391,847,000","373,195,000","388,171,000","325,632,000","357,381,000","320,294,000","337,822,000","290,725,000","307,570,000","287,987,000","327,893,000","255,396,000","61,544,000","60,627,000","64,674,000","53,254,000","59,574,000","47,097,000","42,981,000","41,756,000","47,011,000","46,206,000","44,555,000","48,015,000","57,754,000","54,478,000","56,777,000","48,178,000",,,,,,,,
OperatingExpense,"1,393,042,000","369,390,000","351,665,000","334,424,000","337,563,000","305,724,000","281,417,000","278,060,000","235,727,000","291,297,000","285,861,000","290,500,000","307,939,000","318,144,000","218,074,000","194,833,000","204,784,000","200,519,000","198,790,000","181,835,000","208,224,000","206,046,000","197,798,000","199,502,000","213,553,000","214,387,000","232,843,000","237,248,000","222,629,000","213,232,000","255,119,000","245,441,000","279,029,000","231,582,000","219,159,000","208,132,000","221,225,000","212,478,000","234,261,000","217,143,000","245,023,000","225,746,000","29,064,000","42,411,000","42,503,000","36,546,000","33,071,000","31,510,000","30,027,000","31,508,000","28,746,000","29,659,000","31,748,000","31,594,000","-33,381,000","33,547,000","97,619,000","33,305,000",,,,,,,,
	SellingGeneralAndAdministration,"1,393,042,000","369,390,000","351,665,000","334,424,000","337,563,000","305,724,000","281,417,000","278,060,000","235,727,000","291,297,000","285,861,000","290,500,000","307,939,000","318,144,000","218,074,000","194,833,000","204,784,000","200,519,000","198,790,000","181,835,000","208,224,000","206,046,000","197,798,000","199,502,000","213,553,000","214,387,000","232,843,000","237,248,000","222,629,000","213,232,000","255,119,000","245,441,000","279,029,000","231,582,000","219,159,000","208,132,000","221,225,000","212,478,000","234,261,000","217,143,000","245,023,000","225,746,000","27,897,000","40,972,000","41,010,000","34,938,000","31,597,000","29,927,000","28,507,000","29,880,000","27,426,000","28,136,000","28,586,000","30,187,000","27,718,000","33,233,000","92,793,000","28,507,000",,,,,,,,
	ResearchAndDevelopment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,167,000","1,439,000","1,493,000","1,608,000","1,474,000","1,583,000","1,520,000","1,628,000","1,320,000","1,523,000","1,680,000","1,407,000","1,426,000","1,478,000","1,571,000","1,381,000",,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,482,000",,,"-1,164,000","3,255,000","3,417,000",,,,,,,,
OperatingIncome,"279,770,000","60,841,000","67,061,000","70,447,000","81,421,000","65,353,000","73,268,000","66,060,000","5,359,000","56,917,000","109,982,000","77,642,000","68,119,000","40,146,000","85,782,000","76,096,000","82,650,000","70,101,000","68,893,000","82,064,000","92,474,000","73,321,000","90,820,000","75,905,000","87,552,000","66,134,000","100,582,000","58,626,000","105,408,000","81,206,000","136,728,000","127,754,000","109,142,000","94,050,000","138,222,000","112,162,000","116,597,000","78,247,000","73,309,000","70,844,000","82,870,000","29,650,000","32,480,000","18,216,000","22,171,000","16,708,000","26,503,000","15,587,000","12,954,000","10,248,000","18,265,000","16,547,000","12,807,000","16,421,000","91,135,000","20,931,000","-40,842,000","14,873,000","-256,454,000","126,576,000","126,576,000","126,576,000","-275,660,000","98,401,000","98,401,000","98,401,000"
NetNonOperatingInterestIncomeExpense,"-62,032,000","-15,099,000","-15,588,000","-13,540,000","-17,805,000","-25,660,000","-25,615,000","-25,567,000","-28,284,000","-24,796,000","-32,683,000","-31,828,000","-33,171,000","-29,121,000","-14,899,000","-9,885,000","-9,680,000","-9,588,000","-12,031,000","-11,328,000","-8,418,000","-9,095,000","-5,393,000","-6,792,000","-8,711,000","-9,120,000","-10,593,000","-10,857,000","-14,249,000","-12,044,000","-10,424,000","-14,935,000","-13,624,000","-12,322,000","-44,718,000","-17,536,000","-18,054,000","-23,289,000","-23,290,000","-23,557,000","-25,741,000","-18,982,000","-1,412,000","-1,218,000","-1,462,000","-1,827,000","-1,609,000","-1,544,000","-1,718,000","-1,813,000","-1,746,000","-1,834,000","-1,786,000","-1,846,000",,,,,,,,,,,,
