name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
TotalRevenue,"528,809,000","143,576,000","135,649,000","128,534,000","121,050,000","104,906,000","92,004,000","89,151,000","79,345,000","77,025,000"
	OperatingRevenue,"507,428,000","137,905,000","129,013,000","123,398,000","117,112,000","100,583,000","88,111,000","84,376,000","75,095,000","71,680,000"
CostOfRevenue,"177,301,000","50,745,000","42,742,000","42,958,000","40,856,000","35,674,000","28,648,000","29,480,000","29,080,000","27,812,000"
GrossProfit,"351,508,000","92,831,000","92,907,000","85,576,000","80,194,000","69,232,000","63,356,000","59,671,000","50,265,000","49,213,000"
OperatingExpense,"385,695,000","106,399,000","98,658,000","89,642,000","90,996,000","75,805,000","74,269,000","55,933,000","54,781,000","59,561,000"
	SellingGeneralAndAdministration,"223,746,000","61,371,000","56,715,000","50,935,000","54,725,000","41,783,000","44,621,000","29,159,000","29,263,000","34,271,000"
		GeneralAndAdministrativeExpense,"119,501,000","31,226,000","30,573,000","25,779,000","31,923,000","22,094,000","30,680,000","17,087,000","18,634,000","20,667,000"
			OtherGandA,"119,501,000","31,226,000","30,573,000","25,779,000","31,923,000","22,094,000","30,680,000","17,087,000","18,634,000","20,667,000"
		SellingAndMarketingExpense,"104,245,000","30,145,000","26,142,000","25,156,000","22,802,000","19,689,000","13,941,000","12,072,000","10,629,000","13,604,000"
	ResearchAndDevelopment,"56,818,000","17,637,000","14,423,000","12,711,000","12,047,000","10,325,000","8,104,000","7,622,000","6,208,000","8,452,000"
	DepreciationAmortizationDepletionIncomeStatement,"105,131,000","27,391,000","27,520,000","25,996,000","24,224,000","23,697,000","21,544,000","19,152,000","19,310,000","16,838,000"
		DepreciationAndAmortizationInIncomeStatement,"105,131,000","27,391,000","27,520,000","25,996,000","24,224,000","23,697,000","21,544,000","19,152,000","19,310,000","16,838,000"
OperatingIncome,"-34,187,000","-13,568,000","-5,751,000","-4,066,000","-10,802,000","-6,573,000","-10,913,000","3,738,000","-4,516,000","-10,348,000"
NetNonOperatingInterestIncomeExpense,"-28,640,000","-5,478,000","-4,849,000","-5,148,000","-13,165,000","-12,949,000","-10,892,000","-9,756,000","-10,146,000","-10,751,000"
	InterestExpenseNonOperating,"28,640,000","5,478,000","4,849,000","5,148,000","13,165,000","12,949,000","10,892,000","9,756,000","10,146,000","10,751,000"
OtherIncomeExpense,,,"0","-28,714,000",,,,,,
	SpecialIncomeCharges,,,"0","-28,714,000",,,"0","0",,
		OtherSpecialCharges,,,"0","28,714,000",,,,,,
PretaxIncome,"-91,541,000","-19,046,000","-10,600,000","-37,928,000","-23,967,000","-19,522,000","-21,805,000","-6,018,000","-14,662,000","-21,099,000"
TaxProvision,"-12,261,000","-5,737,000","-5,869,000","-1,022,000","367,000","-3,527,000","-882,000","-574,000","-977,000","-1,197,000"
NetIncomeCommonStockholders,"-79,280,000","-13,309,000","-4,731,000","-36,906,000","-24,334,000","-24,384,000","-56,165,000","-19,130,000","-26,790,000","-19,902,000"
	NetIncome,"-79,280,000","-13,309,000","-4,731,000","-36,906,000","-24,334,000","-15,995,000","-20,923,000","-5,444,000","-13,685,000","-19,902,000"
		NetIncomeIncludingNoncontrollingInterests,"-79,280,000","-13,309,000","-4,731,000","-36,906,000","-24,334,000","-15,995,000","-20,923,000","-5,444,000","-13,685,000","-19,902,000"
			NetIncomeContinuousOperations,"-79,280,000","-13,309,000","-4,731,000","-36,906,000","-24,334,000","-15,995,000","-20,923,000","-5,444,000","-13,685,000","-19,902,000"
	OtherunderPreferredStockDividend,"0","0","0","0","0","8,389,000","35,242,000","13,686,000","13,105,000",
DilutedNIAvailtoComStockholders,"-79,280,000","-13,309,000","-4,731,000","-36,906,000","-24,334,000","-24,384,000","-56,165,000","-19,130,000","-26,790,000","-19,902,000"
BasicEPS,,"-0.07","-0.02","-0.2","-0.556","-0.13",,"-0.437","-0.613","-0.103"
DilutedEPS,,"-0.07","-0.02","-0.2","-0.556","-0.13",,"-0.437","-0.613","-0.103"
BasicAverageShares,,"195,432,404","195,362,351","187,994,437","43,732,225","192,372,862",,"43,732,225","43,732,225","192,372,862"
DilutedAverageShares,,"195,432,404","195,362,351","187,994,437","43,732,225","192,372,862",,"43,732,225","43,732,225","192,372,862"
TotalOperatingIncomeAsReported,"-34,187,000","-13,568,000","-5,751,000","-4,066,000","-10,802,000","-6,573,000","-10,913,000","3,738,000","-4,516,000","-10,348,000"
TotalExpenses,"562,996,000","157,144,000","141,400,000","132,600,000","131,852,000","111,479,000","102,917,000","85,413,000","83,861,000","87,373,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-79,280,000","-13,309,000","-4,731,000","-36,906,000","-24,334,000","-15,995,000","-20,923,000","-5,444,000","-13,685,000","-19,902,000"
NormalizedIncome,"-54,411,952.677","-13,309,000","-4,731,000","-8,967,278","-24,334,000","-15,995,000","-20,923,000","-5,444,000","-13,685,000","-19,902,000"
InterestExpense,"28,640,000","5,478,000","4,849,000","5,148,000","13,165,000","12,949,000","10,892,000","9,756,000","10,146,000","10,751,000"
NetInterestIncome,"-28,640,000","-5,478,000","-4,849,000","-5,148,000","-13,165,000","-12,949,000","-10,892,000","-9,756,000","-10,146,000","-10,751,000"
EBIT,"-62,901,000","-13,568,000","-5,751,000","-32,780,000","-10,802,000","-6,573,000","-10,913,000","3,738,000","-4,516,000","-10,348,000"
EBITDA,"42,230,000"
ReconciledCostOfRevenue,"177,301,000","50,745,000","42,742,000","42,958,000","40,856,000","35,674,000","28,648,000","29,480,000","29,080,000","27,812,000"
ReconciledDepreciation,"105,131,000","27,391,000","27,520,000","25,996,000","24,224,000","23,697,000","21,544,000","19,152,000","19,310,000","16,838,000"
