name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"1,470,088,156","1,539,160,204","1,087,855,743","1,650,099,546"
EnterpriseValue,"1,239,653,156","1,288,940,204","821,715,743","1,545,413,546"
PsRatio,"35.365","16.727","39.455","61.024"
PbRatio,"5.816","5.774","3.856",
EnterprisesValueRevenueRatio,"29.887","90.79","81.053","178.29"
EnterprisesValueEBITDARatio,"-22.424","-85.895","-50.896","-130.547"
