name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,10/31/2010,07/31/2010
TotalRevenue,"3,769,329,000","1,135,470,000","942,275,000","828,826,000","862,758,000","621,345,000","496,319,000","550,992,000","512,627,000","592,565,000","36,486,000","8,195,000","85,722,000","32,884,000","6,776,000","7,163,000","110,670,000","48,244,000","7,771,000","8,188,000","111,179,000","48,423,000","7,234,000","7,149,000","104,414,000","53,621,000","7,871,000","7,523,000","98,919,000","47,680,000","7,734,000","7,839,000","103,574,000","40,740,000","7,317,000","8,065,000","103,000,000","30,538,000","7,289,000","6,786,000","50,628,000","44,008,000","6,207,000","2,847,000","5,773,000","2,565,000"
	OperatingRevenue,"3,769,329,000","1,135,470,000","942,275,000","828,826,000","862,758,000","621,345,000","482,547,000","550,992,000","512,627,000","592,565,000","36,486,000","7,668,000","82,922,000","32,752,000","5,980,000","6,928,000","109,733,000","44,150,000","6,412,000","7,346,000","107,574,000","46,475,000","6,546,000","6,916,000","103,822,000","52,242,000","6,558,000","6,894,000","98,771,000","46,551,000","6,547,000","7,389,000","102,513,000","39,558,000","6,557,000","7,360,000","101,930,000","28,992,000","6,373,000","6,595,000","49,882,000","42,653,000","5,219,000","2,536,000","4,933,000","2,099,000"
CostOfRevenue,"2,206,084,000","628,109,000","554,181,000","497,349,000","526,445,000","342,824,000","278,326,000","303,475,000","283,791,000","294,516,000","13,844,000","10,361,000","23,252,000","21,092,000","10,835,000","12,758,000","31,256,000","22,087,000","12,811,000","12,739,000","32,496,000","22,622,000","10,971,000","12,060,000","33,740,000","29,950,000","11,329,000","11,968,000","34,460,000","27,818,000","13,568,000","12,038,000","35,746,000","24,087,000","11,408,000","9,601,000","41,675,000","17,972,000","10,154,000","9,226,000","3,081,000","24,504,000","0","0","0","0"
GrossProfit,"1,563,245,000","507,361,000","388,094,000","331,477,000","336,313,000","278,521,000","217,993,000","247,517,000","228,836,000","298,049,000","22,642,000","-2,166,000","62,470,000","11,792,000","-4,059,000","-5,595,000","79,414,000","26,157,000","-5,040,000","-4,551,000","78,683,000","25,801,000","-3,737,000","-4,911,000","70,674,000","23,671,000","-3,458,000","-4,445,000","64,459,000","19,862,000","-5,834,000","-4,199,000","67,828,000","16,653,000","-4,091,000","-1,536,000","61,325,000","12,566,000","-2,865,000","-2,440,000","47,547,000","19,504,000","6,207,000","2,847,000","5,773,000","2,565,000"
OperatingExpense,"1,259,504,000","376,995,000","327,638,000","276,714,000","278,157,000","225,545,000","218,604,000","228,194,000","217,264,000","252,212,000","46,969,000","21,141,000","18,123,000","10,285,000","13,217,000","14,498,000","33,782,000","26,361,000","11,888,000","11,398,000","30,506,000","20,696,000","11,022,000","10,291,000","19,230,000","14,703,000","10,590,000","9,429,000","12,730,000","15,568,000","12,382,000","9,824,000","15,312,000","11,388,000","9,489,000","7,844,000","12,960,000","9,585,000","7,698,000","7,507,000","10,637,000","10,431,000","15,298,000","12,906,000","13,186,000","11,805,000"
	SellingGeneralAndAdministration,"1,259,504,000","376,995,000","327,638,000","276,714,000","278,157,000","225,545,000","218,604,000","228,194,000","217,264,000","252,212,000","46,969,000","17,155,000","14,389,000","6,294,000","10,052,000","11,304,000","27,892,000","22,366,000","9,554,000","9,202,000","22,480,000","18,193,000","9,207,000","8,279,000","14,830,000","12,585,000","8,752,000","7,759,000","9,685,000","13,041,000","10,353,000","7,525,000","11,625,000","9,121,000","7,744,000","6,266,000","11,779,000","7,857,000","5,960,000","5,616,000","7,596,000","9,055,000","13,602,000","11,284,000","11,671,000","10,348,000"
		GeneralAndAdministrativeExpense,,,,,,,,,,,,"17,155,000","14,389,000","6,294,000","10,052,000","11,304,000","27,892,000","22,366,000","9,554,000","9,202,000","22,480,000","18,193,000","9,207,000","8,279,000","14,830,000","12,585,000","8,752,000","7,759,000","9,685,000","13,041,000","10,353,000","7,525,000","11,625,000","9,121,000","7,744,000","6,266,000","11,779,000","7,857,000","5,960,000","5,616,000","7,596,000","9,055,000","11,773,000","9,494,000","9,400,000","8,574,000"
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,559,000","5,650,000","5,552,000","5,261,000"
			OtherGandA,,,,,,,,,,,,"17,155,000","14,389,000","6,294,000","10,052,000","11,304,000","27,892,000","22,366,000","9,554,000","9,202,000","22,480,000","18,193,000","9,207,000","8,279,000","14,830,000","12,585,000","8,752,000","7,759,000","9,685,000","13,041,000","10,353,000","7,525,000","11,625,000","9,121,000","7,744,000","6,266,000","11,779,000","7,857,000","5,960,000","5,616,000","7,596,000","9,055,000","5,214,000","3,844,000","3,848,000","3,313,000"
		SellingAndMarketingExpense,,,,,,,,,,,,"1,349,000","2,705,000","6,913,000","1,229,000","1,685,000","2,624,000","5,623,000","1,702,000","2,376,000","2,235,000","5,424,000","1,496,000","1,918,000","2,348,000","8,972,000","2,490,000","2,609,000","4,286,000","8,161,000","2,979,000","2,882,000","4,073,000","5,860,000","2,507,000","2,684,000","2,507,000","7,687,000","2,539,000","2,560,000","2,957,000","8,770,000","1,829,000","1,790,000","2,271,000","1,774,000"
