name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,"125,000",,,,,
		StockBasedCompensation,,,,,,,,,,,,,,,,,"479,000",,,,"178,000","676,000"
		OtherNonCashItems,"8,823,000","13,258,000","-13,545,000","14,742,000","-37,405,000","13,221,000","16,380,000","12,417,000","-19,836,000","4,176,000","13,930,000","1,956,000","-19,231,000","6,243,000","4,808,000","8,497,000","-229,000","1,781,000","1,974,000","2,552,000","-661,000","-820,000"
		ChangeInWorkingCapital,"-31,056,000","-16,926,000","1,126,000","-17,522,000","2,266,000","-18,027,000","-5,775,000","176,000","-11,982,000","-9,713,000","17,121,000","-3,185,000","-245,000","-493,000","-3,190,000","-7,588,000","7,054,000","2,074,000","1,544,000","-3,833,000","5,910,000","-10,918,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,,"-52,000",,,,"2,749,000","-10,347,000"
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,,,,,,,"7,106,000",,,,"3,161,000","-571,000"
				ChangeInPayable,,,,,,,,,,,,,,,,,"7,106,000",,,,"3,161,000","-571,000"
		TaxesRefundPaid,"-11,519,000","-3,486,000","-3,468,000","-2,233,000","-2,332,000","-140,000","-800,000","152,000","-1,430,000","-911,000","-2,703,000","-832,000","-2,263,000","-730,000","-1,419,000","-1,492,000","-1,920,000","-1,414,000","-963,000","-1,311,000","-1,650,000","-3,821,000"
InvestingCashFlow,"-60,372,000","-12,206,000","-3,766,000","-4,052,000","-40,348,000","-14,034,000","-2,976,000","-49,736,000","-1,738,000","-1,625,000","-25,146,000","-1,239,000","-2,075,000","-4,163,000","-1,993,000","-1,820,000","-2,721,000","-8,935,000","-18,510,000","-1,626,000","-3,866,000","-15,633,000"
	CashFlowFromContinuingInvestingActivities,"-60,372,000","-12,206,000","-3,766,000","-4,052,000","-40,348,000","-14,034,000","-2,976,000","-49,736,000","-1,738,000","-1,625,000","-25,146,000","-1,239,000","-2,075,000","-4,163,000","-1,993,000","-1,820,000","-2,721,000","-8,935,000","-18,510,000","-1,626,000","-3,866,000","-15,633,000"
		CapitalExpenditureReported,,,,,,,"-1,703,000","-641,000","-1,805,000","-2,245,000","-3,324,000","-2,506,000","-2,230,000","-1,189,000","-2,070,000","-1,894,000","-1,805,000","-919,000","-1,137,000","-1,630,000","-2,954,000","-3,418,000"
		NetPPEPurchaseAndSale,"-12,556,000","-2,797,000","-3,836,000","-3,562,000","-2,361,000","-1,408,000","-1,703,000","-641,000","-1,805,000","-2,245,000","-3,324,000","-2,506,000","-2,230,000","-1,189,000","-2,070,000","-1,894,000","-1,805,000","-919,000","-1,137,000","-1,630,000","-2,954,000","-3,418,000"
			PurchaseOfPPE,"-12,556,000","-2,797,000","-3,836,000","-3,562,000","-2,361,000","-1,408,000","-1,703,000","-641,000","-1,805,000","-2,245,000","-3,324,000","-2,506,000","-2,230,000","-1,189,000","-2,070,000","-1,894,000","-1,805,000","-919,000","-1,137,000","-1,630,000","-2,954,000","-3,418,000"
		NetBusinessPurchaseAndSale,"-54,760,000","-10,100,000","0","-611,000","-44,049,000","-13,810,000","-1,342,000","-50,790,000","0","466,000","-25,372,000","1,055,000","-59,000","-3,142,000","0",,"-3,342,000","-8,031,000","-17,392,000",,"-1,578,000","-12,229,000"
			PurchaseOfBusiness,"-54,760,000","-10,100,000","0","-611,000","-44,049,000","-13,810,000","-1,342,000","-50,790,000","0",,"-25,538,000","-1,523,000","-59,000","-3,142,000","0",,"-3,342,000","-8,031,000","-17,392,000",,"-1,578,000","-12,229,000"
			SaleOfBusiness,,,,,"0","0","0","0","0","466,000","166,000","2,578,000",,,,,,,,,,
		InterestReceivedCFI,"73,000","45,000","11,000","9,000","8,000","23,000","26,000","27,000","22,000","124,000","154,000","199,000","190,000","160,000","52,000","74,000","5,000","7,000","19,000","4,000","4,000","14,000"
		NetOtherInvestingChanges,"6,871,000","646,000","59,000","112,000","6,054,000","1,161,000","43,000","1,668,000","45,000","30,000","3,396,000","13,000","24,000","8,000","25,000",,"166,000","8,000",,,,
FinancingCashFlow,"-6,793,000","-310,000","935,000","-3,914,000","-3,504,000","-2,744,000","-2,981,000","-2,691,000","13,668,000","-3,606,000","12,420,000","-1,604,000","-24,000","15,000","1,594,000","24,770,000","-5,351,000","-14,514,000","18,224,000","-9,091,000","2,561,000","12,277,000"
	CashFlowFromContinuingFinancingActivities,"-6,793,000","-310,000","935,000","-3,914,000","-3,504,000","-2,744,000","-2,981,000","-2,691,000","13,668,000","-3,606,000","12,420,000","-1,604,000","-24,000","15,000","1,594,000","24,770,000","-5,351,000","-14,514,000","18,224,000","-9,091,000","2,561,000","12,277,000"
		NetIssuancePaymentsOfDebt,"-13,295,000","-3,204,000","-3,180,000","-3,666,000","-3,245,000","-2,561,000","-2,660,000","-2,797,000","-2,485,000","-3,430,000","-2,265,000","-2,011,000","-9,000","-12,000","-11,000","-20,015,000","-5,191,000","-14,451,000","18,351,000","-9,015,000","-94,000","13,639,000"
			NetLongTermDebtIssuance,"-13,295,000","-3,204,000","-3,180,000","-3,666,000","-3,245,000","-2,561,000","-2,660,000","-2,797,000","-2,485,000","-3,430,000","-2,265,000","-2,011,000","-9,000","-12,000","-11,000","-20,015,000","-5,191,000","-14,451,000","18,351,000","-9,015,000","-94,000","13,639,000"
				LongTermDebtIssuance,"559,000","141,000","142,000","135,000","141,000","135,000","132,000","157,000","262,000","104,000","148,000","154,000","0","0","3,500,000","0","3,483,000","0","22,971,000","8,000","10,000","16,997,000"
				LongTermDebtPayments,"-13,854,000","-3,345,000","-3,322,000","-3,801,000","-3,386,000","-2,696,000","-2,792,000","-2,954,000","-2,747,000","-3,534,000","-2,413,000","-2,165,000","-9,000","-12,000","-3,511,000","-20,015,000","-8,674,000","-14,451,000","-4,620,000","-9,023,000","-104,000","-3,358,000"
			NetShortTermDebtIssuance,,,,,,,,,,"-946,000","0","-9,000","-9,000","-12,000","-3,511,000","-20,015,000","-8,674,000","-14,451,000","-4,620,000","-9,023,000","-104,000","-3,358,000"
				ShortTermDebtPayments,,,,,,,,,,"-946,000","0","-9,000","-9,000","-12,000","-3,511,000","-20,015,000","-8,674,000","-14,451,000","-4,620,000","-9,023,000","-104,000","-3,358,000"
		NetCommonStockIssuance,"7,357,000","3,067,000","4,299,000","0","-9,000","0","1,000","8,000","16,059,000","52,000","14,797,000","9,000","-85,000","85,000","0","44,828,000","0","0","0","0","-176,000","-1,064,000"
			CommonStockIssuance,"7,357,000","3,067,000","4,299,000","0","-9,000","0","1,000","8,000","16,059,000","52,000","14,797,000","9,000","-85,000","85,000","0","44,828,000",,"0","0","0",,
			CommonStockPayments,,,,,,,,,,,,,,,,,"0",,,,"-176,000","-1,064,000"
		CashDividendsPaid,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
			CommonStockDividendPaid,,,,,,,,,,,,,,,,,"0",,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,"-14,704,000","0","14,797,000",,,,,,,,,,,
		InterestPaidCFF,"-932,000","-220,000","-226,000","-249,000","-237,000","-230,000","-233,000","-211,000","-226,000","-228,000","-209,000","-166,000","-63,000","-58,000","-74,000","-148,000","-160,000","-210,000","-127,000","-76,000","-93,000","-298,000"
		NetOtherFinancingCharges,"51,000","47,000","42,000","1,000","-39,000","47,000","-89,000","309,000","227,000",,"97,000","564,000","0",,"1,679,000","105,000","0","147,000",,,,
EndCashPosition,"120,196,000","120,407,000","114,176,000","82,034,000","69,884,000","78,836,000","84,221,000","70,039,000","101,327,000","87,159,000","78,975,000","83,628,000","70,172,000","59,339,000","51,044,000","41,765,000","15,048,000","9,462,000","25,066,000","16,634,000","23,571,000","14,023,000"
	ChangesInCash,"41,360,000","6,220,000","32,131,000","11,943,000","-8,934,000","-5,227,000","14,456,000","-30,957,000","13,827,000","6,615,000","-1,635,000","12,566,000","8,960,000","8,476,000","9,215,000","25,001,000","5,538,000","-15,503,000","8,292,000","-6,867,000","9,647,000","432,000"
	EffectOfExchangeRateChanges,"211,000","11,000","11,000","207,000","-18,000","-158,000","-274,000","-331,000","341,000","1,569,000","-3,018,000","890,000","1,873,000","-181,000","64,000","1,716,000","48,000","-101,000","140,000","-70,000","-99,000","644,000"
	BeginningCashPosition,"78,836,000","114,176,000","82,034,000","69,884,000","78,836,000","84,221,000","70,039,000","101,327,000","87,159,000","78,975,000","83,628,000","70,172,000","59,339,000","51,044,000","41,765,000","15,048,000","9,462,000","25,066,000","16,634,000","23,571,000","14,023,000","12,947,000"
CapitalExpenditure,"-12,556,000","-2,797,000","-3,836,000","-3,562,000","-2,361,000","-1,408,000","-1,703,000","-641,000","-1,805,000","-2,245,000","-3,324,000","-2,506,000","-2,230,000","-1,189,000","-2,070,000","-1,894,000","-1,805,000","-919,000","-1,137,000","-1,630,000","-2,954,000","-3,418,000"
IssuanceOfCapitalStock,"7,357,000","3,067,000","4,299,000","0","-9,000","0","1,000","8,000","16,059,000","52,000","14,797,000","9,000","-85,000","85,000","0","44,828,000",,"0","0","0",,
IssuanceOfDebt,"559,000","141,000","142,000","135,000","141,000","135,000","132,000","157,000","262,000","104,000","148,000","154,000","0","0","3,500,000","0","3,483,000","0","22,971,000","8,000","10,000","16,997,000"
RepaymentOfDebt,"-13,854,000","-3,345,000","-3,322,000","-3,801,000","-3,386,000","-2,696,000","-2,792,000","-2,954,000","-2,747,000","-3,534,000","-2,413,000","-2,165,000","-9,000","-12,000","-3,511,000","-20,015,000","-8,674,000","-14,451,000","-4,620,000","-9,023,000","-104,000","-3,358,000"
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,,,"0",,,,"-176,000","-1,064,000"
FreeCashFlow,"95,969,000","15,939,000","31,126,000","16,347,000","32,557,000","10,143,000","18,710,000","20,829,000","92,000","9,601,000","7,767,000","12,903,000","8,829,000","11,435,000","7,544,000","157,000","11,805,000","7,027,000","7,441,000","2,220,000","7,998,000","370,000"
