name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999
TotalRevenue,"3,480,363,000","781,284,000","1,062,093,000","890,586,000","746,400,000","787,361,000","989,897,000","865,080,000","514,885,000","654,473,000","1,100,522,000","943,322,000","734,384,000","741,057,000","1,086,379,000","923,907,000","696,197,000","755,786,000","1,027,306,000","948,232,000","692,117,000","732,755,000","934,203,000","901,425,000","639,471,000","724,085,000","866,544,000","849,806,000","612,765,000","684,764,000","869,223,000","798,936,000","574,065,000","651,643,000","769,655,000","760,173,000","517,874,000","591,009,000","689,253,000","668,657,000","472,162,000","551,662,000","606,629,000","639,617,000","394,488,000","469,000,000","495,270,000","517,928,000","327,009,000","409,049,000","424,680,000","481,506,000","317,909,000","356,787,000","421,950,000","436,419,000","301,675,000","329,972,000","393,394,000","410,949,000","287,775,000","320,128,000","377,466,000","391,977,000","277,577,000","296,447,000","350,493,000","372,158,000","192,500,000","206,207,000","232,737,000","251,357,000","156,307,000","182,720,000","185,690,000","212,135,000","172,712,000","172,712,000","109,368,000","111,657,000","130,724,000","145,457,000","97,070,000","98,123,000","112,165,000","124,678,000"
	OperatingRevenue,"3,480,363,000","781,284,000","1,062,093,000","890,586,000","746,400,000","787,361,000","989,897,000","865,080,000","514,885,000","654,473,000","1,100,522,000","943,322,000","734,384,000","741,057,000","1,086,379,000","923,907,000","696,197,000","755,786,000","1,027,306,000","948,232,000","692,117,000","732,755,000","934,203,000","901,425,000","639,471,000","724,085,000","866,544,000","849,806,000","612,765,000","684,764,000","869,223,000","798,936,000","574,065,000","651,643,000","769,655,000","760,173,000","517,874,000","591,009,000","689,253,000","668,657,000","472,162,000","551,662,000","606,629,000","639,617,000","394,488,000","469,000,000","495,270,000","517,928,000","327,009,000","409,049,000","424,680,000","481,506,000","317,909,000","356,787,000","421,950,000","436,419,000","301,675,000","329,972,000","393,394,000","410,949,000","287,775,000","320,128,000","377,466,000","391,977,000","277,577,000","296,447,000","350,493,000","372,158,000","192,500,000","206,207,000","232,737,000","251,357,000","156,307,000","182,720,000","185,690,000","212,135,000","172,712,000","172,712,000","109,368,000","111,657,000","130,724,000","145,457,000","97,070,000","98,123,000","112,165,000","124,678,000"
CostOfRevenue,"1,855,007,000","426,242,000","569,267,000","481,805,000","377,693,000","395,401,000","523,948,000","481,365,000","279,370,000","426,210,000","633,046,000","541,111,000","411,388,000","425,190,000","618,781,000","536,457,000","386,239,000","423,309,000","567,099,000","544,384,000","388,660,000","416,953,000","523,711,000","525,879,000","357,289,000","413,156,000","503,006,000","502,267,000","349,870,000","400,712,000","513,191,000","477,730,000","328,588,000","389,918,000","447,232,000","450,524,000","297,629,000","347,947,000","399,364,000","398,580,000","288,919,000","356,923,000","399,894,000","447,744,000","259,750,000","311,194,000","348,838,000","325,125,000","196,758,000","242,239,000","258,322,000","295,942,000","201,619,000","229,440,000","267,096,000","281,752,000","202,094,000","225,057,000","257,798,000","265,093,000","192,357,000","213,748,000","241,588,000","244,757,000","180,342,000","188,304,000","224,712,000","243,497,000","126,435,000","130,442,000","148,426,000","163,490,000","96,716,000","116,450,000","116,547,000","136,451,000",,,"69,498,000","71,498,000","81,881,000","89,085,000","60,820,000","61,554,000","74,139,000","80,536,000"
GrossProfit,"1,625,356,000","355,042,000","492,826,000","408,781,000","368,707,000","391,960,000","465,949,000","383,715,000","235,515,000","228,263,000","467,476,000","402,211,000","322,996,000","315,867,000","467,598,000","387,450,000","309,958,000","332,477,000","460,207,000","403,848,000","303,457,000","315,802,000","410,492,000","375,546,000","282,182,000","310,929,000","363,538,000","347,539,000","262,895,000","284,052,000","356,032,000","321,206,000","245,477,000","261,725,000","322,423,000","309,649,000","220,245,000","243,062,000","289,889,000","270,077,000","183,243,000","194,739,000","206,735,000","191,873,000","134,738,000","157,806,000","146,432,000","192,803,000","130,251,000","166,810,000","166,358,000","185,564,000","116,290,000","127,347,000","154,854,000","154,667,000","99,581,000","104,915,000","135,596,000","145,856,000","95,418,000","106,380,000","135,878,000","147,220,000","97,235,000","108,143,000","125,781,000","128,661,000","66,065,000","75,765,000","84,311,000","87,867,000","59,591,000","66,270,000","69,143,000","75,684,000",,,"39,870,000","40,159,000","48,843,000","56,372,000","36,250,000","36,569,000","38,026,000","44,142,000"
OperatingExpense,"1,153,150,000","252,419,000","354,856,000","284,750,000","261,125,000","264,464,000","332,083,000","270,188,000","214,561,000","262,499,000","304,709,000","287,541,000","258,520,000","255,108,000","297,002,000","283,893,000","252,988,000","272,168,000","314,444,000","273,130,000","238,936,000","237,236,000","271,079,000","244,652,000","218,939,000","217,921,000","247,359,000","217,318,000","200,943,000","199,547,000","242,022,000","210,749,000","198,130,000","200,194,000","249,029,000","218,573,000","187,507,000","176,119,000","211,522,000","174,685,000","148,816,000","140,939,000","151,690,000","135,108,000","111,533,000","104,172,000","162,798,000","112,925,000","104,468,000","105,295,000","120,193,000","115,225,000","99,843,000","107,550,000","108,872,000","44,829,000","90,329,000","84,362,000","84,860,000","85,592,000","232,821,000","80,701,000","85,961,000","85,714,000","75,812,000","75,787,000","89,950,000","83,604,000","52,999,000","48,473,000","54,008,000","52,740,000","45,526,000","44,740,000","50,020,000","48,319,000",,,"35,944,000","34,741,000","36,189,000","38,515,000","31,958,000","30,851,000","38,250,000","33,945,000"
	SellingGeneralAndAdministration,"1,181,842,000","259,893,000","360,987,000","293,192,000","267,770,000","271,927,000","338,370,000","279,251,000","218,149,000","269,837,000","311,975,000","296,733,000","268,155,000","263,652,000","307,359,000","294,117,000","263,343,000","280,162,000","325,507,000","283,480,000","250,146,000","247,794,000","282,624,000","255,322,000","228,464,000","228,996,000","258,737,000","230,017,000","209,296,000","211,183,000","251,902,000","221,939,000","206,315,000","210,095,000","258,841,000","229,264,000","195,014,000","185,361,000","222,049,000","185,167,000","156,290,000","149,705,000","160,872,000","145,602,000","119,802,000","113,501,000","135,108,000","123,321,000","104,468,000","105,295,000","120,193,000","115,225,000","99,843,000","107,550,000","120,580,000","104,536,000","92,207,000","92,276,000","92,704,000","94,241,000","84,635,000","88,246,000","93,515,000","93,496,000","82,466,000","82,966,000","102,910,000","89,303,000","55,812,000","51,996,000","57,082,000","56,280,000","48,024,000","47,370,000","49,368,000","51,896,000",,,"35,410,000","33,417,000","36,189,000","38,515,000","31,958,000","30,851,000","31,126,000","33,945,000"
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120,193,000","115,225,000","99,843,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120,193,000","115,225,000","99,843,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"-28,692,000","-7,474,000","-6,131,000","-8,442,000","-6,645,000","-7,463,000","-6,287,000","-9,063,000","-3,588,000","-7,338,000","-7,266,000","-9,192,000","-9,635,000","-8,544,000","-10,357,000","-10,224,000","-10,355,000","-7,994,000","-11,063,000","-10,350,000","-11,210,000","-10,558,000","-11,545,000","-10,670,000","-9,525,000","-11,075,000","-11,378,000","-12,699,000","-8,353,000","-11,636,000","-9,880,000","-11,190,000","-8,185,000","-9,901,000","-9,812,000","-10,691,000","-7,507,000","-9,242,000","-10,527,000","-10,482,000","-7,474,000","-8,766,000","-9,182,000","-10,494,000","-8,269,000","-9,329,000",,"-10,396,000","-7,640,000",,,,"2,980,000",,"-11,708,000","-59,707,000","-1,878,000","-7,914,000","-7,844,000","-8,649,000","148,186,000","-7,545,000","-7,554,000","-7,782,000","-6,654,000","-7,179,000","-12,960,000","-5,699,000","-2,813,000","-3,523,000","-3,074,000","-3,540,000","-2,498,000","-2,630,000","652,000","-3,577,000",,,"534,000","1,324,000",,,,,,
