name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,04/30/1998,09/30/1997,06/30/1997,03/31/1997,12/31/1996
			DeferredIncomeTax,"42,250,000","118,235,000","65,817,000","-56,603,000","-85,199,000","77,842,000","27,420,000","-36,199,000","-32,592,000","26,459,000","67,547,000","-43,979,000","-103,384,000","93,524,000","64,102,000","-31,823,000","-82,328,000","73,286,000","4,872,000","-41,600,000","-115,496,000","100,635,000","84,807,000","-33,509,000","-124,115,000","95,804,000","72,511,000","-36,574,000","-101,827,000","90,474,000","62,098,000","-37,777,000","-54,734,000","69,680,000","35,340,000","-44,067,000","-67,454,000","59,814,000","37,098,000","-37,583,000","-36,865,000","52,752,000","29,742,000","-36,386,000","-21,946,000","48,045,000","34,209,000","-28,114,000","-42,824,000","39,238,000","24,713,000","-25,554,000","-22,782,000","37,345,000","35,392,000","-19,188,000","-51,955,000","42,375,000","31,214,000","-18,654,000",,,,,,,,,,,,,,,,,,,,,"-29,739,000","28,120,000","13,019,000","-14,115,000","-19,956,000","29,399,000","11,373,000","-15,026,000","-17,626,000","34,215,000","8,300,000","-17,000,000","-14,097,000","24,700,000","11,900,000","-14,500,000","29,500,000","-10,800,000","-8,600,000","28,900,000","-2,100,000"
		AssetImpairmentCharge,"28,372,000",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"24,811,000","6,029,000","6,479,000","6,425,000","5,878,000","6,184,000","6,579,000","5,754,000","4,894,000","5,338,000","5,538,000","5,251,000","5,070,000","4,886,000","5,147,000","4,753,000","4,984,000","4,644,000","4,891,000","4,521,000","4,727,000","4,437,000","4,574,000","4,577,000","4,360,000","4,275,000","4,300,000","4,090,000","4,035,000","3,492,000","4,025,000","4,201,000","3,685,000","3,485,000","3,562,000","3,492,000","2,805,000","2,913,000","3,159,000","3,472,000","2,650,000","2,529,000","2,788,000","4,032,000","3,155,000","2,901,000","3,147,000","3,290,000","2,864,000","2,611,000","2,904,000","3,464,000","2,947,000","2,552,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"24,176,000","-5,966,000","21,003,000","-2,825,000","11,964,000","476,000","3,341,000","-3,237,000","6,615,000","-15,819,000","-180,000","-797,000","262,000","-2,673,000","-1,625,000","1,280,000","65,000","-2,791,000","-8,373,000","4,885,000","645,000","22,851,000","2,404,000","-5,879,000","9,863,000","351,000","2,232,000","5,078,000","3,071,000","10,006,000","4,642,000","-25,549,000","7,031,000","11,609,000","3,501,000","5,102,000","383,000","8,745,000","9,311,000","6,529,000","8,062,000","7,299,000","5,626,000","7,884,000","5,859,000","8,565,000","14,132,000","131,140,000","-1,826,000","-2,698,000","-924,000","-2,085,000","-5,204,000","2,465,000","-3,321,000","760,000","137,709,000","40,328,000","38,399,000","798,000",,,,,,,,,,,,,"-2,000",,,,,,,,,,"21,845,000","3,785,000",,,,,,,"-6,000,000","-100,000",,,"4,200,000","4,500,000","-1,700,000","-48,300,000","5,700,000","1,600,000","41,100,000"
		ChangeInWorkingCapital,"70,373,000","-408,881,000","-126,991,000","483,056,000","123,189,000","-333,795,000","97,943,000","240,068,000","49,002,000","-347,812,000","-25,385,000","300,848,000","105,318,000","-305,292,000","-11,752,000","262,554,000","80,598,000","-248,613,000","-25,809,000","164,250,000","116,637,000","-218,628,000","-24,509,000","109,817,000","111,031,000","-153,480,000","-1,558,000","122,947,000","25,676,000","-155,325,000","25,865,000","111,959,000","13,638,000","-106,652,000","7,521,000","104,047,000","28,062,000","-82,722,000","-6,815,000","91,083,000","-984,000","-78,718,000","-18,573,000","89,609,000","13,020,000","-128,824,000","-10,789,000","27,185,000","-5,005,000","-103,251,000","-40,462,000","1,638,000","-48,246,000","-96,935,000","-59,406,000","40,997,000","-18,840,000","-140,998,000","-44,256,000","6,503,000","-313,691,000","10,030,000","141,622,000","38,054,000","-77,544,000","8,955,000","80,497,000","11,247,000","-63,862,000","9,169,000","81,481,000","28,454,000","-98,608,000","3,751,000","95,494,000","50,988,000","-141,061,000","24,225,000","113,403,000","20,707,000","13,202,000","-24,669,000","16,731,000","19,076,000","-1,061,000","-19,331,000","23,517,000","14,784,000","-10,439,000","-31,899,000","17,700,000","25,900,000","5,140,000","-23,700,000","-7,400,000","31,700,000","-40,400,000","6,100,000","-5,900,000","-12,200,000","1,400,000"
			ChangeInReceivables,"-60,235,000","-101,026,000","-58,496,000","236,748,000","-137,461,000","-90,713,000","93,373,000","-102,387,000","-5,388,000","5,318,000","-17,404,000","184,821,000","1,740,000","-182,451,000","-12,454,000","157,759,000","-11,165,000","-136,787,000","2,049,000","101,642,000","-9,916,000","-94,929,000","-21,877,000","90,431,000","-5,018,000","-55,669,000","-34,478,000","62,174,000","-7,589,000","-36,503,000","-32,274,000","61,016,000","-16,185,000","-23,218,000","-21,422,000","43,818,000","-4,361,000","-20,031,000","-22,546,000","35,223,000","-687,000","-11,809,000","-20,072,000","29,991,000","-11,866,000","8,003,000","-20,093,000","22,318,000","-17,343,000","10,333,000","-12,545,000","25,242,000","-10,832,000","2,641,000","-6,258,000","6,616,000","-10,951,000","5,602,000","-21,994,000","15,170,000",,,,,,,,,,,,,,,,,,,,,"2,638,000","7,174,000","-20,839,000","6,349,000","1,358,000","16,053,000","-3,867,000","131,000","1,606,000","-428,000","-16,300,000","3,300,000","18,935,000","9,800,000","-32,200,000","2,000,000","1,000,000","300,000","13,600,000","-7,800,000","-8,500,000"
				ChangesInAccountReceivables,"-60,235,000","-101,026,000","-58,496,000","236,748,000","-137,461,000","-90,713,000","93,373,000","-102,387,000","-5,388,000","5,318,000","-17,404,000","184,821,000","1,740,000","-182,451,000","-12,454,000","157,759,000","-11,165,000","-136,787,000","2,049,000","101,642,000","-9,916,000","-94,929,000","-21,877,000","90,431,000","-5,018,000","-55,669,000","-34,478,000","62,174,000","-7,589,000","-36,503,000","-32,274,000","61,016,000","-16,185,000","-23,218,000","-21,422,000","43,818,000","-4,361,000","-20,031,000","-22,546,000","35,223,000","-687,000","-11,809,000","-20,072,000","29,991,000","-11,866,000","8,003,000","-20,093,000","22,318,000","-17,343,000","10,333,000","-12,545,000","25,242,000","-10,832,000","2,641,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-19,782,000","11,744,000","-522,000","-23,105,000","-7,899,000","14,529,000","15,406,000","745,000","1,236,000","11,077,000","13,730,000","-27,967,000","-12,444,000","19,568,000","11,613,000","-26,011,000","-6,572,000","17,150,000","11,667,000","-23,208,000","-5,562,000","15,387,000","20,751,000","-22,490,000","-5,700,000","10,120,000","16,349,000","-21,612,000","-6,684,000","10,738,000","15,375,000","-20,733,000","-6,757,000","12,093,000","17,028,000","-21,032,000","-6,049,000","9,766,000","15,057,000","-18,879,000","-9,359,000","7,128,000","13,160,000","-21,782,000","-7,634,000","9,349,000","9,644,000","-14,117,000","-5,626,000","8,972,000","11,138,000","-13,832,000","-3,280,000","6,522,000","15,529,000","-18,010,000","-4,623,000","6,429,000","12,188,000","-15,637,000",,,,,,,,,,,,,,,,,,,,,"-3,620,000","3,212,000","6,424,000","-8,727,000","-2,133,000","2,822,000","3,325,000","-6,813,000","-2,427,000","4,640,000","2,700,000","-6,200,000","-454,000","-9,200,000","17,900,000","-14,800,000","2,700,000","-2,000,000","300,000","2,500,000","-1,600,000"
			ChangeInPayablesAndAccruedExpense,"71,252,000","-43,698,000","58,187,000","6,716,000","50,047,000","-26,767,000","65,549,000","42,000,000","11,182,000","-157,171,000","88,853,000","-38,445,000","75,417,000","-100,652,000","100,974,000","-26,602,000","73,347,000","-111,536,000","72,394,000","-64,950,000","127,026,000","-147,694,000","-25,709,000","50,276,000","103,561,000","-116,419,000","27,973,000","83,805,000","46,484,000","-129,858,000","48,499,000","81,156,000","32,596,000","-100,398,000","5,672,000","95,052,000","29,260,000","-70,969,000","-2,427,000","85,627,000","3,776,000","-81,821,000","-12,228,000","87,453,000","27,778,000","-133,480,000","19,205,000","50,779,000","50,010,000","-97,170,000","8,829,000","52,409,000","-4,150,000","-79,440,000","-3,338,000","40,063,000","32,449,000","-102,340,000","26,097,000","49,740,000",,,,,,,,,,,,,,,,,,,,,"-22,815,000","-46,967,000","33,765,000","24,388,000","9,469,000","-44,963,000","28,496,000","23,953,000","-11,465,000","-34,478,000","30,400,000","31,600,000","-9,564,000","-24,200,000","10,000,000","43,900,000","-44,100,000","11,400,000","-25,600,000","-4,800,000","8,300,000"
				ChangeInPayable,"71,252,000","-43,698,000","58,187,000","6,716,000","50,047,000","-26,767,000","65,549,000","42,000,000","11,182,000","-157,171,000","88,853,000","-38,445,000","75,417,000","-100,652,000","100,974,000","-26,602,000","73,347,000","-111,536,000","72,394,000","-64,950,000","127,026,000","-147,694,000","-25,709,000","50,276,000","103,561,000","-116,419,000","27,973,000","83,805,000","46,484,000","-129,858,000","48,499,000","81,156,000","32,596,000","-100,398,000","5,672,000","95,052,000","29,260,000","-70,969,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,"-7,495,000","-242,000","-19,151,000","-5,448,000","17,346,000","-1,564,000","-2,294,000","-1,638,000","8,230,000","-952,000","-8,525,000","-11,940,000","53,134,000","-4,582,000","-10,708,000","-12,003,000","35,949,000","-2,869,000","-8,297,000","-57,407,000","74,204,000","-5,425,000","-26,298,000","-24,405,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,"-7,495,000","-242,000","-19,151,000","-5,448,000","17,346,000","-1,564,000","-2,294,000","-1,638,000","8,230,000","-952,000","-8,525,000","-11,940,000","53,134,000","-4,582,000","-10,708,000","-12,003,000","35,949,000","-2,869,000","-8,297,000","-57,407,000","74,204,000","-5,425,000","-26,298,000","-24,405,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"78,747,000","-43,456,000","77,338,000","12,164,000","32,701,000","-25,203,000","67,843,000","43,638,000","2,952,000","-156,219,000","97,378,000","-26,505,000","22,283,000","-96,070,000","111,682,000","-14,599,000","37,398,000","-108,667,000","80,691,000","-7,543,000","52,822,000","-142,269,000","589,000","74,681,000","47,008,000","-116,419,000","27,973,000","83,805,000","4,701,000","-129,858,000","48,499,000","81,156,000","20,398,000","-100,398,000","5,672,000","95,052,000","7,543,000","-70,969,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-898,000","-8,000","3,706,000","-2,096,000","-2,371,000","-936,000","4,474,000","-2,150,000","45,984,000","2,125,000","-4,276,000","-13,411,000","11,874,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,100,000","5,800,000","-2,100,000","3,200,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-628,000","-2,000",,,"-1,629,000",,,"-18,816,000",,,,"139,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,545,000",,,,,"6,757,000","-5,725,000","-1,199,000","2,772,000","267,000","2,100,000","-4,000,000",,"-100,000","-3,100,000","600,000",,,,,
			ChangeInOtherWorkingCapital,"79,138,000","-275,901,000","-126,160,000","262,697,000","218,502,000","-230,844,000","-76,385,000","299,710,000","41,972,000","-207,036,000","-110,564,000","182,439,000","40,605,000","-41,757,000","-111,885,000","157,408,000","24,988,000","-17,440,000","-111,919,000","150,766,000","5,089,000","8,608,000","2,326,000","-8,400,000","18,188,000","8,488,000","-11,402,000","-1,420,000","-6,535,000","298,000","-5,735,000","-9,480,000","3,984,000","4,871,000","6,243,000","-13,791,000","9,212,000","-1,488,000","3,101,000","-10,888,000","5,914,000","7,786,000","694,000","-6,053,000","6,371,000","17,814,000","-39,259,000","-12,081,000","-32,038,000","-29,092,000","-45,649,000","-59,949,000","-29,048,000","-67,249,000","-27,072,000","-33,656,000","-37,840,000","-46,413,000","-47,136,000","-54,644,000","-320,212,000","10,030,000","141,622,000","38,054,000","-106,847,000","8,955,000","80,497,000","11,247,000","-135,111,000","9,169,000","81,481,000","28,454,000","-148,059,000","8,067,000","91,178,000","50,988,000",,"24,225,000","113,403,000","20,707,000",,,"-2,619,000","-2,934,000",,,,"-1,288,000",,,,"1,200,000",,,,,,,,,
InvestingCashFlow,"-283,878,000","-30,033,000","-185,675,000","-39,857,000","-28,313,000","-9,286,000","-36,456,000","-29,274,000","-26,261,000","-20,732,000","-68,992,000","-376,754,000","-43,380,000","-148,330,000","-63,661,000","-340,663,000","-33,997,000","-18,817,000","-48,113,000","-33,652,000","-72,887,000","-18,128,000","-41,660,000","-550,161,000","-16,344,000","-14,151,000","-71,467,000","-22,054,000","-162,259,000","-8,993,000","-46,189,000","-209,627,000","-10,726,000","-13,558,000","-46,971,000","-46,651,000","-23,680,000","-10,926,000","-37,980,000","-35,652,000","-23,532,000","-38,674,000","-42,609,000","-51,139,000","-23,726,000","-11,791,000","-25,316,000","-97,355,000","-35,756,000","-20,237,000","-15,509,000","-12,050,000","-19,011,000","-9,467,000","-70,181,000","-45,966,000","-38,476,000","-21,511,000","-36,381,000","-51,767,000","75,370,000","-57,245,000","-66,803,000","-83,468,000","-65,965,000","-32,433,000","-18,810,000","-74,513,000","42,612,000","-25,375,000","-23,928,000","-38,190,000","-26,881,000","-10,008,000","-25,408,000","-21,068,000","-24,247,000","-10,208,000","-56,708,000","-39,560,000","-133,045,000","-22,596,000","-114,657,000","-34,595,000","-36,607,000","-25,579,000","-23,174,000","-22,068,000","-40,839,000","-20,564,000","-20,100,000","-34,500,000","-83,524,000","-17,900,000","-23,200,000","-79,800,000","-16,700,000","-37,900,000","-23,900,000","-161,500,000","-28,500,000"
	CashFlowFromContinuingInvestingActivities,"-283,878,000","-30,033,000","-185,675,000","-39,857,000","-28,313,000","-9,286,000","-36,456,000","-29,274,000","-26,261,000","-20,732,000","-68,992,000","-376,754,000","-43,380,000","-148,330,000","-63,661,000","-340,663,000","-33,997,000","-18,817,000","-48,113,000","-33,652,000","-72,887,000","-18,128,000","-41,660,000","-550,161,000","-16,344,000","-14,151,000","-71,467,000","-22,054,000","-162,259,000","-8,993,000","-46,189,000","-209,627,000","-10,726,000","-13,558,000","-46,971,000","-46,651,000","-23,680,000","-10,926,000","-37,980,000","-35,652,000","-23,532,000","-38,674,000","-42,609,000","-51,139,000","-23,726,000","-11,791,000","-25,316,000","-97,355,000","-35,756,000","-20,237,000","-15,509,000","-12,050,000","-19,011,000","-9,467,000","-70,181,000","-45,966,000","-38,476,000","-21,511,000","-36,381,000","-51,767,000","75,370,000","-57,245,000","-66,803,000","-83,468,000","-65,965,000","-32,433,000","-18,810,000","-74,513,000","42,612,000","-25,375,000","-23,928,000","-38,190,000","-26,881,000","-10,008,000","-25,408,000","-21,068,000","-24,247,000","-10,208,000","-56,708,000","-39,560,000","-133,045,000","-22,596,000","-114,657,000","-34,595,000","-36,607,000","-25,579,000","-23,174,000","-22,068,000","-40,839,000","-20,564,000","-20,100,000","-34,500,000","-83,524,000","-17,900,000","-23,200,000","-79,800,000","-16,700,000","-37,900,000","-23,900,000","-161,500,000","-28,500,000"
