name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991
					AmortizationOfIntangibles,"84,040,000","26,817,000","28,213,000","18,937,000","2,518,000","2,518,000","2,519,000","2,518,000","2,968,000","2,967,000","3,359,000","2,534,000","2,481,000","1,993,000","2,128,000","2,110,000","2,205,000","2,022,000","2,638,000","2,673,000","2,858,000","2,968,000","2,608,000","3,439,000","1,661,000","1,588,000","1,554,000","1,348,000","1,730,000","2,525,000","529,000","764,000","1,729,000","1,759,000","1,941,000","1,649,000","2,534,000","2,586,000","2,577,000","2,442,000","3,204,000","2,964,000","2,889,000","2,483,000","1,949,000","1,544,000","1,523,000","1,522,000","1,669,000","1,675,000","3,694,000","3,959,000","3,728,000","2,993,000","2,952,000","952,000","1,048,000","1,547,000","1,390,000","1,081,000","1,460,000","1,983,000","2,385,000","2,200,000","2,388,000","2,702,000","2,701,000","2,701,000","3,478,000","3,919,000","3,909,000","3,907,000","3,780,000","3,672,000","3,647,000","3,649,000","1,998,000","192,000","192,000","192,000","236,000","148,000","270,000","157,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"9,502,000","12,756,000","1,521,000","-10,852,000","4,847,000","-2,745,000","-4,929,000","4,346,000","-6,372,000","-307,000","-860,000","2,991,000","-2,956,000","793,000","15,009,000","7,915,000","-15,157,000","3,304,000","-1,148,000","2,406,000","6,988,000","-12,118,000","7,402,000","3,328,000","-27,855,000","3,200,000","-16,977,000","-16,000","87,000","6,472,000","-356,000","-2,640,000","-16,730,000","-3,084,000","2,821,000","-1,122,000","-4,951,000","-4,777,000","-3,775,000","5,792,000","-5,003,000","-3,392,000","-11,021,000","9,256,000","7,746,000","18,167,000","-1,775,000","-172,000","-4,742,000","-3,918,000","-1,470,000","581,000","261,000","586,000","420,000","-923,000","9,990,000","-3,248,000","3,153,000","-6,785,000","7,326,000","-886,000","1,804,000","-3,652,000","3,550,000","-4,081,000","42,000","14,000","-8,459,000","6,871,000","-5,352,000","1,165,000","3,678,000","-3,000",,,"2,240,000","11,000","6,392,000","297,000","1,385,000","147,000","395,000","703,000","-5,187,000","869,000","0","-3,000","-3,225,000","166,000",,,,,"0","100,000",,,,,"1,600,000","100,000","100,000","200,000","-1,500,000","100,000","-3,000,000","3,900,000","2,300,000","1,100,000","1,200,000","900,000","-800,000","1,000,000","900,000","1,300,000","1,000,000","1,500,000","1,800,000","1,000,000","800,000",,,
			DeferredIncomeTax,"9,502,000","12,756,000","1,521,000","-10,852,000","4,847,000","-2,745,000","-4,929,000","4,346,000","-6,372,000","-307,000","-860,000","2,991,000","-2,956,000","793,000","15,009,000","7,915,000","-15,157,000","3,304,000","-1,148,000","2,406,000","6,988,000","-12,118,000","7,402,000","3,328,000","-27,855,000","3,200,000","-16,977,000","-16,000","87,000","6,472,000","-356,000","-2,640,000","-16,730,000","-3,084,000","2,821,000","-1,122,000","-4,951,000","-4,777,000","-3,775,000","5,792,000","-5,003,000","-3,392,000","-11,021,000","9,256,000","7,746,000","18,167,000","-1,775,000","-172,000","-4,742,000","-3,918,000","-1,470,000","581,000","261,000","586,000","420,000","-923,000","9,990,000","-3,248,000","3,153,000","-6,785,000","7,326,000","-886,000","1,804,000","-3,652,000","3,550,000","-4,081,000","42,000","14,000","-8,459,000","6,871,000","-5,352,000","1,165,000","3,678,000","-3,000",,,"2,240,000","11,000","6,392,000","297,000","1,385,000","147,000","395,000","703,000","-5,187,000","869,000","0","-3,000","-3,225,000","166,000",,,,,"0","100,000",,,,,"1,600,000","100,000","100,000","200,000","-1,500,000","100,000","-3,000,000","3,900,000","2,300,000","1,100,000","1,200,000","900,000","-800,000","1,000,000","900,000","1,300,000","1,000,000","1,500,000","1,800,000","1,000,000","800,000",,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,"0","0",,,"48,187,000","0",,,,,,,,,,,"56,992,000","0",,,"19,361,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"23,147,000","6,975,000","6,248,000","6,329,000","3,235,000","2,961,000","3,654,000","1,723,000","3,197,000","1,519,000","5,882,000","5,554,000","7,938,000","4,771,000","3,450,000","2,982,000","2,014,000","11,482,000","-995,000","21,300,000","20,306,000","22,497,000","22,232,000","22,481,000","20,306,000","21,109,000","20,007,000","20,594,000","21,407,000","22,852,000","25,052,000","20,575,000","29,583,000","21,649,000","19,455,000","17,819,000","18,125,000","21,338,000","20,563,000","20,531,000","17,870,000","24,463,000","27,298,000","21,297,000","17,208,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,"11,000","-7,000","-800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,"-790,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"22,050,000","4,673,000","4,025,000","9,906,000","2,628,000","3,595,000","3,648,000","4,004,000","3,256,000","2,781,000","3,324,000","5,223,000","2,848,000","3,009,000","3,223,000","4,137,000","2,982,000","2,737,000","3,795,000","4,985,000","3,308,000","3,959,000","3,583,000","5,750,000","8,379,000","3,777,000","3,974,000","6,238,000","4,005,000","3,905,000","4,008,000","5,522,000","4,013,000","3,812,000","4,044,000","5,816,000","3,403,000","3,720,000","2,654,000","5,716,000","5,639,000","4,037,000","3,955,000","4,899,000","3,059,000","2,873,000","3,069,000","5,250,000","2,247,000","2,184,000","2,095,000","3,622,000","1,037,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"60,591,000","12,493,000","-13,240,000","35,228,000","4,907,000","5,877,000","8,875,000","7,999,000","327,557,000","2,719,000","-4,509,000","3,548,000","2,657,000","-1,262,000","19,944,000","5,099,000","41,858,000","5,753,000",,,"0","0",,,,,,,"0",,,,"102,000","607,000","1,164,000","15,328,000","10,652,000","0",,,,,,,,"204,543,000","24,231,000","26,368,000","17,108,000","24,879,000","23,267,000","22,948,000","19,292,000","14,239,000","19,769,000","19,095,000","11,121,000","15,524,000","14,721,000","16,239,000","13,137,000","13,978,000","15,267,000","14,286,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","0","300,000",,,"100,000",,,"-200,000",,"0","5,600,000","-5,500,000","900,000","0","-1,200,000","-900,000","-1,900,000","200,000",,,"1,800,000",,,,,,,,"16,600,000","-100,000","-100,000","-100,000"
		ChangeInWorkingCapital,"-116,071,000","-18,388,000","-126,965,000","15,016,000","6,745,000","23,287,000","-57,153,000","19,643,000","-23,969,000","47,225,000","-115,182,000","-18,250,000","6,690,000","53,251,000","-118,168,000","11,782,000","-30,396,000","27,044,000","-32,519,000","17,778,000","-42,387,000","59,445,000","-139,835,000","19,727,000","-47,411,000","47,889,000","-124,626,000","55,402,000","-88,869,000","15,190,000","-144,080,000","75,904,000","-81,663,000","47,658,000","-128,492,000","91,530,000","-98,960,000","1,266,000","-87,017,000","76,970,000","-148,280,000","20,587,000","-91,082,000","73,939,000","-197,842,000","57,758,000","-52,674,000","75,919,000","-191,076,000","95,102,000","-22,126,000","79,201,000","-109,408,000","61,062,000","-36,113,000","34,015,000","-62,334,000","12,287,000","-11,809,000","30,499,000","-46,145,000","-16,703,000","-709,000","27,730,000","-40,762,000","-2,684,000","6,729,000","-14,497,000","-20,494,000","-30,922,000","17,931,000","-3,616,000","-48,700,000","16,112,000","-19,057,000","31,023,000","-84,316,000","20,302,000","-1,010,000","18,091,000","-27,001,000","-12,400,000","12,063,000","5,003,000","-346,000","-31,520,000","4,893,000","-3,100,000","-7,385,000","-16,873,000","-1,500,000","3,000,000","-25,900,000","13,900,000","-2,100,000","-3,900,000","-17,700,000","3,500,000","1,400,000","200,000","-5,000,000","-3,000,000","-4,300,000","500,000","-18,700,000","2,200,000","-9,700,000","13,400,000","-23,100,000","16,200,000","-6,500,000","4,000,000","-19,700,000","12,900,000","-2,000,000","-1,100,000","-16,100,000","4,300,000","5,100,000","-3,300,000","-12,500,000","4,700,000","-2,800,000","-2,100,000"
			ChangeInReceivables,"-29,065,000","-6,755,000","42,524,000","-76,289,000","7,945,000","12,012,000","6,658,000","-13,356,000","7,082,000","-5,143,000","23,427,000","-38,206,000","-6,868,000","-22,261,000","27,737,000","-26,314,000","-4,713,000","-31,431,000","26,745,000","-33,895,000","-30,963,000","-36,023,000","12,148,000","-45,280,000","-7,905,000","-65,526,000","58,254,000","-76,472,000","-10,540,000","-79,627,000","54,654,000","-61,021,000","-674,000","-64,418,000","43,395,000","-60,565,000","55,157,000","-76,019,000","30,419,000","-93,881,000","122,733,000","-132,978,000","-21,368,000","-58,627,000","92,867,000","-93,938,000","-15,621,000","-68,248,000","19,525,000","-45,691,000","-537,000","-75,885,000","59,678,000","-61,407,000","-1,078,000","-86,442,000","56,630,000","-58,819,000","-10,362,000","-47,401,000","40,381,000","-47,879,000","3,303,000","-43,544,000","35,679,000","-21,002,000","-14,196,000","-55,604,000","67,351,000","-54,838,000","-21,432,000","-45,348,000","49,035,000","-19,484,000","-32,699,000","-36,192,000","57,286,000","-42,313,000","-1,593,000","-37,013,000","71,030,000","-48,565,000","-6,217,000","-50,773,000","81,478,000","-37,199,000","-25,386,000","-48,612,000","61,909,000","-45,850,000","-18,000,000","-32,700,000","43,600,000","-30,800,000","-12,300,000","-22,900,000","40,600,000","-36,800,000","-3,700,000","-15,500,000","31,900,000","-23,200,000","-1,900,000","-26,100,000","25,300,000","-18,400,000","-18,800,000","-6,700,000","20,300,000","-13,500,000","-11,200,000","-7,300,000","18,900,000","-10,600,000","-11,400,000","-11,000,000","20,200,000","-12,500,000","-10,300,000","-7,900,000","19,000,000","-9,300,000","-11,600,000","-10,400,000"
				ChangesInAccountReceivables,"-29,065,000","-6,755,000","42,524,000","-76,289,000","7,945,000","12,012,000","6,658,000","-13,356,000","7,082,000","-5,143,000","23,427,000","-38,206,000","-6,868,000","-22,261,000","27,737,000","-26,314,000","-4,713,000","-31,431,000","26,745,000","-33,895,000","-30,963,000","-36,023,000","12,148,000","-45,280,000","-7,905,000","-65,526,000","58,254,000","-76,472,000","-10,540,000","-79,627,000","54,654,000","-61,021,000","-674,000","-64,418,000","43,395,000","-60,565,000","15,033,000","-76,019,000","30,419,000","-93,881,000","122,733,000","-132,978,000","-21,368,000","-58,627,000","92,867,000","-93,938,000","-15,621,000","-68,248,000","19,525,000","-45,691,000","-537,000","-75,885,000","59,678,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73,000","-27,000","37,000","-6,000","-5,000","5,000","4,000","-21,000","-21,000","10,000","77,000","-6,000","889,000","343,000","1,905,000","-1,303,000","263,000","831,000","1,243,000","-1,081,000","-212,000","325,000","1,560,000","-1,822,000","-901,000","1,409,000","1,306,000","-769,000","-756,000","1,298,000","1,719,000","-2,839,000","43,000","1,200,000","1,900,000","-2,700,000","-1,900,000","1,700,000","1,600,000","-2,500,000","-1,000,000","1,200,000","1,600,000","-2,800,000","-700,000","700,000","1,500,000","-1,900,000","-200,000","1,400,000","1,000,000","-1,900,000","-800,000","1,000,000","1,100,000",,"-400,000","1,000,000","1,300,000","-1,700,000","-200,000","1,000,000","800,000","-1,800,000","-300,000","1,100,000","800,000"
