name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009
OperatingCashFlow,"-1,987,009,000","-371,011,000","-315,658,000","-670,296,000","-630,044,000","-852,011,000","-637,617,000","-590,246,000","-1,275,679,000","-52,701,000","341,851,000","420,980,000","524,397,000","535,377,000","355,070,000","466,300,000","643,040,000","610,761,000","226,103,000","439,907,000","484,787,000","434,944,000","150,907,000","340,721,000","417,942,000","330,096,000","67,702,000","281,333,000","392,921,000","299,222,000","-65,123,000","181,616,000","290,974,000","228,134,000","76,938,000","145,563,000","170,685,000","82,095,000","22,071,000","120,735,000","97,354,000","158,434,000","33,444,000","89,336,000","97,949,000","136,261,000","-12,329,000","118,474,000","179,670,000","133,131,000","-34,182,000","58,597,000","22,228,000","4,083,000"
	CashFlowFromContinuingOperatingActivities,"-1,987,009,000","-371,011,000","-315,658,000","-670,296,000","-630,044,000","-852,011,000","-637,617,000","-590,246,000","-1,275,679,000","-52,701,000","341,851,000","420,980,000","524,397,000","535,377,000","355,070,000","466,300,000","643,040,000","610,761,000","226,103,000","439,907,000","484,787,000","434,944,000","150,907,000","340,721,000","417,942,000","330,096,000","67,702,000","281,333,000","392,921,000","299,222,000","-65,123,000","181,616,000","290,974,000","228,134,000","76,938,000","145,563,000","170,685,000","82,095,000","22,071,000","120,735,000","97,354,000","158,434,000","33,444,000","89,336,000","97,949,000","136,261,000","-12,329,000","118,474,000","179,670,000","133,131,000","-34,182,000","58,597,000","22,228,000","4,083,000"
		NetIncomeFromContinuingOperations,"-4,119,109,000","-982,714,000","-1,572,721,000","-845,885,000","-717,789,000","-1,370,192,000","-738,933,000","-677,366,000","-715,243,000","-1,880,972,000","121,297,000","450,584,000","240,190,000","118,157,000","154,634,000","470,378,000","226,676,000","103,155,000","98,797,000","400,692,000","198,473,000","61,910,000","72,232,000","342,378,000","145,246,000","73,229,000","38,312,000","251,787,000","158,494,000","-21,456,000","-25,648,000","203,278,000","113,279,000","51,692,000","36,407,000","172,894,000","-8,915,000","-97,500,000","1,053,000",,,,,,,"-10,625,000","-39,312,000","93,001,000","-14,940,000","-16,132,000","-39,000,000","85,625,000","15,419,000","5,189,000"
		OperatingGainsLosses,"916,571,000","164,528,000","779,368,000","-4,497,000","-22,828,000","598,066,000","-15,858,000","12,953,000","1,235,000","12,233,000","11,801,000","-3,610,000","2,261,000","1,011,000","-1,043,000","-614,000","2,476,000","-10,000","-32,000","-446,000","-31,000","406,000","-928,000","-1,859,000","14,814,000","-11,948,000","4,632,000","-5,582,000","-1,552,000","29,027,000","7,145,000","191,000","13,000","-75,000","-666,000","75,000","-382,000","112,000","4,012,000","-7,638,000","3,337,000","2,234,000","-765,000","2,457,000","-789,000","-3,241,000","15,000","-2,196,000","2,487,000","297,000","35,478,000","924,000","2,543,000","-16,268,000"
			NetForeignCurrencyExchangeGainLoss,"-8,850,000","-4,126,000","-2,627,000","-3,471,000","1,374,000","-5,141,000","4,838,000","3,586,000","1,546,000","-1,386,000","2,392,000","-3,610,000","1,180,000","-1,896,000","-1,043,000","-610,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-40,934,000","-19,779,000","-16,282,000","-1,026,000","-3,847,000","-18,687,000","-20,696,000","3,901,000","-5,325,000","13,619,000",,,,"4,000",,,"14,000","-10,000","-32,000","-446,000","-31,000","406,000","-928,000","-1,859,000","14,814,000","-11,948,000","4,632,000","-5,582,000","-1,552,000","29,027,000","7,145,000","191,000","13,000","-75,000","-666,000","75,000","-382,000","112,000","4,012,000",,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"770,260,000","195,464,000","197,632,000","188,527,000","188,637,000","183,808,000","174,411,000","185,833,000","184,180,000","195,195,000","164,605,000","156,026,000","156,757,000","169,714,000","146,818,000","145,312,000","140,296,000","134,546,000","135,527,000","137,339,000","127,025,000","121,593,000","118,269,000","115,098,000","107,582,000","104,686,000","122,474,000","113,144,000","110,184,000","104,533,000","91,571,000","72,078,000","71,520,000","69,708,000","64,968,000","64,197,000","60,466,000","55,480,000","55,356,000","55,039,000","53,272,000","52,470,000","51,522,000","55,719,000","52,055,000","51,753,000","52,999,000","52,676,000","43,656,000","42,582,000","43,443,000","43,142,000","45,132,000","37,984,000"
			DepreciationAndAmortization,"770,260,000","195,464,000","197,632,000","188,527,000","188,637,000","183,808,000","174,411,000","185,833,000","184,180,000","195,195,000","164,605,000","156,026,000","156,757,000","169,714,000","146,818,000","145,312,000","140,296,000","134,546,000","135,527,000","137,339,000","127,025,000","121,593,000","118,269,000","115,098,000","107,582,000","104,686,000","122,474,000","113,144,000","110,184,000","104,533,000","91,571,000","72,078,000","71,520,000","69,708,000","64,968,000","64,197,000","60,466,000","55,480,000","55,356,000","55,039,000","53,272,000","52,470,000","51,522,000","55,719,000","52,055,000","51,753,000","52,999,000","52,676,000","43,656,000","42,582,000","43,443,000","43,142,000","45,132,000","37,984,000"
		DeferredTax,,,"-1,000","67,000","6,000","6,000","30,617,000","-3,394,000","-8,338,000","-6,120,000","-403,000","4,062,000","2,301,000","-32,094,000","-2,490,000","1,818,000","1,371,000","809,000","-6,882,000","10,870,000","3,979,000","1,186,000","-3,155,000","319,000","230,000","158,000","411,000","434,000","364,000","60,000","9,425,000","-6,024,000","1,759,000","1,027,000","-8,182,000","8,058,000","925,000","2,043,000",,,,,,,,,,,,,,,,
			DeferredIncomeTax,,,"-1,000","67,000","6,000","6,000","30,617,000","-3,394,000","-8,338,000","-6,120,000","-403,000","4,062,000","2,301,000","-32,094,000","-2,490,000","1,818,000","1,371,000","809,000","-6,882,000","10,870,000","3,979,000","1,186,000","-3,155,000","319,000","230,000","158,000","411,000","434,000","364,000","60,000","9,425,000","-6,024,000","1,759,000","1,027,000","-8,182,000","8,058,000","925,000","2,043,000",,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,"0","0","0","0","0","0","0","1,607,797,000",,,,,,,,,"6,705,000","0",,,"7,393,000","110,000","11,427,000","0","3,875,000","0","0","195,000","15,628,000","0","0","0","0","0","22,315,000","14,042,000","0",,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"16,249,000","1,294,000","5,166,000","6,907,000","2,882,000","4,329,000","15,463,000","5,934,000","1,987,000","8,372,000","1,032,000","1,795,000","35,000","1,022,000","2,150,000","1,223,000","931,000","1,266,000","839,000","1,057,000","212,000","323,000","2,099,000","652,000","540,000","575,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"130,268,000","32,792,000","35,103,000","39,922,000","22,451,000","26,601,000","30,288,000","25,862,000","22,389,000","32,758,000","12,985,000","25,420,000","29,651,000","26,999,000","27,186,000","28,962,000","31,733,000","28,102,000","23,375,000","21,444,000","24,017,000","18,203,000","18,125,000","16,840,000","16,204,000","15,245,000","14,352,000","13,691,000","2,161,000","12,005,000","5,066,000","4,472,000","3,244,000","1,835,000","1,792,000","1,927,000","603,000","18,753,000","4,665,000","165,000","165,000","165,000","305,000","305,000","304,000","297,000","633,000","627,000","630,000","630,000","885,000","2,705,000","312,000","173,000"
		OtherNonCashItems,,,"-1,780,000","-5,889,000","-1,399,000","-418,000","19,193,000","63,000",,,"-1,352,000","10,000",,,,,,,,,,,,,,,"-1,647,000","0","-34,300,000","-9,100,000",,,,,,,,,"0","-35,673,000","38,389,000","3,284,000",,"110,198,000",,,,,,,,,,
		ChangeInWorkingCapital,"307,742,000","217,625,000","241,575,000","-49,448,000","-102,004,000","-294,211,000","-152,798,000","-140,131,000","-760,486,000","-21,964,000","31,886,000","-213,307,000","96,012,000","250,568,000","27,815,000","-180,779,000","239,557,000","342,893,000","-32,226,000","-131,049,000","131,112,000","231,323,000","-63,128,000","-132,817,000","121,899,000","148,151,000","-119,736,000","-92,141,000","157,570,000","183,958,000","-168,310,000","-92,379,000","101,159,000","103,947,000","-17,381,000","-101,588,000","95,673,000","89,165,000","-43,015,000","-61,019,000","2,191,000","100,281,000","-15,728,000","-79,343,000","17,203,000","98,077,000","-33,074,000","-25,634,000","147,837,000","105,754,000","-46,244,000","-73,799,000","-41,178,000","-22,995,000"
