name,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003
			OtherReceivables,,,,,,,,,"310,993,000","302,599,000","368,505,000","338,315,000","350,330,000","264,660,000",,,,,,,,,,,,,,,,,,,,,,,,,"60,709,000",,"1,346,000","1,570,000","151,429,000","127,575,000","122,039,000","145,547,000","137,489,000","128,818,000","121,347,000","107,226,000","104,754,000","102,382,000","95,734,000","109,022,000","101,312,000","123,055,000","133,984,000","117,257,000","105,825,000","105,399,000","8,564,000","94,090,000","96,935,000",,,"79,478,000","87,898,000","82,431,000","69,348,000","63,453,000","71,003,000","67,509,000","59,940,000","56,482,000","54,876,000","53,388,000","51,219,000"
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-60,709,000",,,,,,,"-5,094,000",,,,,,"-5,526,000",,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"8,433,997,000","7,883,265,000","6,642,915,000","2,866,212,000","2,684,681,000","2,556,716,000","2,684,530,000","2,832,607,000","3,033,320,000","2,710,251,000","2,547,224,000","2,787,159,000","2,608,453,000","2,430,392,000","2,518,319,000","2,040,103,000","2,129,779,000","2,323,259,000","2,162,626,000","2,242,083,000","2,112,590,000","1,853,901,000","1,741,734,000","1,568,697,000","1,378,055,000","1,273,467,000","1,328,967,000","1,326,751,000","1,246,498,000","1,306,039,000","1,398,463,000","1,445,256,000","1,424,227,000","1,225,487,000","1,095,107,000","1,012,055,000","946,737,000","916,196,000","923,340,000","900,954,000","875,237,000","952,993,000","975,047,000","955,722,000","940,753,000","963,818,000","912,237,000","794,052,000","791,897,000","770,979,000","713,813,000","695,957,000","651,475,000","653,277,000","696,008,000","738,015,000","745,709,000","625,069,000","642,524,000","593,220,000","569,993,000","524,300,000","594,642,000","548,943,000","502,652,000","524,705,000","494,617,000","404,601,000","373,623,000","381,592,000","408,346,000","356,883,000","368,674,000","385,529,000","360,686,000","353,229,000","280,520,000"
			RawMaterials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,797,000","6,134,000","12,810,000","56,049,000","54,161,000","59,364,000","57,410,000","64,835,000","74,396,000","61,902,000","72,779,000","76,719,000","53,477,000","39,712,000","37,069,000","38,547,000","55,424,000","66,775,000","71,286,000","53,780,000","59,102,000","47,114,000","34,683,000","48,437,000","50,427,000","41,309,000","37,010,000","33,830,000","54,273,000","29,772,000","16,166,000","12,452,000"
			FinishedGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,075,844,000",,,,,,,,,,,"959,021,000","906,103,000","781,242,000","735,848,000","716,818,000","654,449,000","638,547,000","586,640,000","578,881,000","634,106,000","665,236,000","668,990,000","571,592,000","602,812,000","556,151,000","531,446,000","468,876,000","527,867,000","477,657,000","448,872,000","465,603,000","447,503,000","369,918,000","325,186,000","331,165,000","367,037,000","319,873,000","334,844,000","331,256,000","330,914,000","337,063,000","268,068,000"
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,263,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,"565,000","580,000","477,000",,,,,,,"4,819,000",,"7,126,000","6,850,000","6,172,000","5,643,000","5,837,000","3,677,000","4,127,000","3,300,000","6,265,000","4,845,000","2,007,000","35,105,000","88,558,000","64,910,000","27,517,000","37,654,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,034,000","2,020,000","3,043,000","4,302,000","4,290,000","4,306,000","4,333,000","6,603,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,"49,116,000","42,814,000","38,358,000","38,272,000","40,510,000","33,470,000","33,563,000","33,637,000","34,310,000","19,767,000","19,384,000","18,478,000","22,031,000","22,577,000","23,396,000","23,400,000","23,390,000","28,390,000","28,417,000","28,579,000","28,241,000","31,328,000","31,172,000","31,138,000","33,063,000","37,234,000","41,134,000","52,299,000","41,617,000","39,515,000","39,785,000","37,745,000","26,089,000","18,083,000","18,127,000","18,132,000","18,612,000","18,729,000","16,183,000","16,897,000","17,994,000","15,434,000","15,448,000","15,400,000","15,445,000","17,320,000","17,254,000","18,299,000","17,645,000","14,904,000","16,665,000","15,259,000","15,902,000","14,573,000","13,571,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,"49,116,000","42,814,000","38,358,000","38,272,000","40,510,000","33,470,000","33,563,000","33,637,000","34,310,000","19,767,000","19,384,000","18,478,000","22,031,000","22,577,000","23,396,000","23,400,000","23,390,000","28,390,000","28,417,000","28,579,000","28,241,000","31,328,000","31,172,000","31,138,000","33,063,000","27,601,000","27,836,000","27,807,000","27,787,000","26,123,000","26,207,000","26,001,000","26,089,000","18,083,000","18,127,000","18,132,000","18,612,000","18,729,000","16,183,000","16,897,000","17,994,000","15,434,000","15,448,000","15,400,000","15,445,000","17,320,000","17,254,000","18,299,000","17,645,000","14,904,000","16,665,000","15,259,000","15,902,000","14,573,000","13,571,000"
		AssetsHeldForSaleCurrent,,,"0","0","0","0","1,421,065,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"695,502,000","720,383,000","668,261,000","194,493,000","167,243,000","160,624,000","362,809,000","375,274,000","296,382,000","344,195,000","385,025,000","361,759,000","322,913,000","317,500,000","261,537,000","199,892,000","220,573,000","197,278,000","168,704,000","97,940,000","110,502,000","99,472,000","105,572,000","117,952,000","109,583,000","103,586,000","90,523,000","95,782,000","88,150,000","151,731,000","188,102,000","150,599,000","113,175,000","160,541,000","54,502,000","65,714,000","66,439,000","59,585,000","52,727,000","58,087,000","49,647,000","56,512,000","57,168,000","51,050,000","72,623,000","71,840,000","40,030,000","62,478,000","66,760,000","50,067,000","100,707,000","36,245,000","34,042,000","11,975,000","23,088,000","30,606,000","31,182,000","25,335,000","31,337,000","26,455,000","30,870,000","25,468,000","23,877,000","22,782,000","23,181,000","18,349,000","10,908,000","12,968,000","11,331,000","9,105,000","7,599,000","6,780,000","9,725,000","10,938,000","16,783,000","17,761,000","21,330,000"
	TotalNonCurrentAssets,"9,522,388,000","9,773,797,000","9,932,236,000","903,560,000","920,141,000","921,422,000","4,699,463,000","4,698,957,000","4,670,539,000","4,779,597,000","4,244,970,000","4,223,839,000","4,260,842,000","4,332,182,000","4,380,681,000","1,853,105,000","1,888,457,000","1,932,017,000","1,958,748,000","1,285,427,000","1,203,413,000","1,210,772,000","1,178,154,000","1,206,214,000","805,682,000","795,335,000","794,366,000","800,291,000","805,905,000","810,869,000","813,053,000","869,521,000","889,883,000","803,884,000","394,156,000","388,492,000","384,962,000","370,541,000","382,801,000","382,681,000","380,281,000","401,185,000","394,880,000","377,616,000","370,377,000","366,893,000","290,668,000","252,706,000","274,886,000","279,889,000","259,729,000","313,952,000","313,822,000","295,696,000","307,751,000","347,109,000","353,575,000","305,309,000","298,876,000","305,789,000","321,440,000","262,551,000","244,697,000","241,751,000","239,200,000","158,664,000","89,677,000","86,120,000","84,403,000","88,508,000","86,703,000","48,976,000","49,619,000","45,382,000","47,520,000","45,369,000","52,660,000"
		NetPPE,"418,083,000","429,765,000","483,443,000","152,293,000","154,741,000","155,869,000","609,294,000","583,951,000","563,346,000","575,772,000","569,899,000","552,904,000","564,290,000","568,549,000","571,326,000","343,548,000","344,290,000","346,705,000","346,589,000","329,885,000","320,950,000","315,316,000","312,716,000","315,239,000","277,739,000","263,669,000","248,627,000","236,192,000","222,504,000","212,936,000","200,803,000","197,204,000","187,488,000","168,508,000","133,249,000","124,128,000","120,698,000","120,423,000","122,923,000","124,375,000","123,722,000","125,815,000","125,157,000","116,245,000","114,350,000","110,817,000","91,995,000","87,997,000","93,796,000","94,203,000","94,725,000","97,367,000","85,583,000","83,116,000","84,602,000","82,209,000","69,822,000","61,348,000","59,440,000","58,521,000","58,246,000","40,182,000","36,698,000","35,959,000","36,185,000","35,655,000","33,713,000","33,257,000","33,412,000","34,125,000","33,851,000","27,185,000","27,501,000","24,045,000","23,938,000","22,921,000","24,392,000"
			GrossPPE,,,"708,476,000","354,531,000","352,704,000","346,025,000","1,284,605,000","1,220,759,000","1,147,977,000","1,137,329,000","1,102,702,000","1,061,188,000","1,039,582,000","984,534,000","956,170,000","707,954,000","704,477,000","695,606,000","676,177,000","643,875,000","614,133,000","587,394,000","562,583,000","547,192,000","502,977,000","477,141,000","449,053,000","424,410,000","403,869,000","500,272,000","365,520,000","355,427,000","335,538,000","306,868,000","267,071,000","253,811,000","246,719,000","243,779,000","245,718,000","244,346,000","237,839,000","237,552,000","232,304,000","214,297,000","198,772,000","194,458,000","167,104,000","159,161,000","174,759,000","172,452,000","170,310,000","175,401,000","162,115,000","153,604,000","153,184,000","151,213,000","135,827,000","123,141,000","125,445,000","106,740,000","106,465,000","88,401,000","84,917,000","81,963,000","82,189,000","81,659,000","79,717,000","75,333,000","75,488,000","76,201,000","75,927,000","64,781,000","65,097,000","61,641,000","61,534,000","58,166,000","60,267,000"
				Properties,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,,,"0",,,,"0",,,,"0",,,,"0","0","0"
				LandAndImprovements,,,"28,409,000","18,545,000","18,768,000","18,498,000","47,400,000","47,702,000","47,246,000","47,439,000","47,494,000","40,732,000","40,737,000","31,234,000","31,102,000","25,712,000","25,814,000","25,946,000","25,922,000","23,953,000","23,613,000","23,671,000","23,629,000","23,333,000","21,712,000","21,537,000","21,581,000","21,671,000","21,990,000","21,935,000","38,882,000","22,717,000","22,736,000","22,406,000","22,665,000","19,229,000","19,320,000","18,467,000","18,699,000","18,757,000","18,476,000","18,730,000","18,566,000","17,246,000","16,852,000","16,459,000","14,246,000","13,154,000","15,660,000","21,374,000","21,152,000","14,050,000","11,285,000","10,428,000","11,118,000",,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,"218,284,000","148,701,000","149,342,000","148,509,000","483,613,000","462,716,000","446,363,000","435,920,000","428,180,000","413,013,000","405,893,000","371,674,000","368,107,000","276,578,000","279,391,000","275,251,000","270,649,000","243,772,000","237,991,000","224,234,000","219,780,000","216,544,000","198,874,000","184,469,000","167,893,000","162,394,000","148,805,000","180,162,000","147,607,000","133,711,000","131,742,000","122,327,000","113,777,000","107,421,000","103,154,000","101,912,000","101,848,000","100,455,000","98,782,000","99,246,000","97,261,000","92,296,000","93,261,000","91,196,000","81,119,000","78,230,000","81,646,000","75,464,000","75,433,000","79,025,000","70,530,000","68,076,000","69,554,000","62,083,000",,"58,156,000","53,874,000",,,,"34,300,000",,,,"31,960,000",,,,"30,296,000",,,,"22,379,000","21,465,000","21,799,000"
				MachineryFurnitureEquipment,,,"460,738,000","187,076,000","182,580,000","176,886,000","741,744,000","702,081,000","645,092,000","642,892,000","614,648,000","599,251,000","589,564,000","560,757,000","527,941,000","396,592,000","382,225,000","376,029,000","367,557,000","348,507,000","334,395,000","319,248,000","307,167,000","296,648,000","273,858,000","263,316,000","247,780,000","42,614,000","41,079,000","44,382,000","39,512,000","39,907,000","40,019,000","35,288,000","21,480,000","21,045,000","20,569,000","21,029,000","123,367,000","123,190,000","120,173,000","119,016,000","114,715,000","103,222,000","86,639,000","86,108,000","71,588,000","67,220,000","77,319,000","74,751,000","72,843,000","81,591,000","79,736,000","72,614,000","71,023,000","71,537,000",,"64,985,000","71,571,000",,,,"50,617,000",,,,"47,757,000",,,,"45,631,000",,,,"38,658,000","36,213,000","37,954,000"
				OtherProperties,,,,,"151,403,000","146,530,000","620,445,000","585,195,000","531,667,000","529,021,000","503,240,000","488,223,000","479,448,000","453,888,000","423,467,000","330,252,000","316,355,000","313,621,000","306,665,000","291,688,000","278,723,000","265,984,000","255,400,000","243,951,000","222,699,000","212,988,000","202,310,000","191,604,000","174,924,000","235,789,000","126,736,000","149,028,000","135,979,000","125,914,000","107,528,000","104,833,000","101,947,000","100,806,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"497,000","488,000","514,000"
				ConstructionInProgress,,,"1,045,000","209,000","2,014,000","2,132,000","11,847,000","8,259,000","9,276,000","11,080,000","12,379,000","8,191,000","3,388,000","20,869,000","29,021,000","9,072,000","17,047,000","18,380,000","12,049,000","27,643,000","18,134,000","20,241,000","12,007,000","10,667,000","8,533,000","7,819,000","11,799,000","6,127,000","17,071,000","18,004,000","12,783,000","10,064,000","5,062,000","933,000","1,621,000","1,283,000","1,729,000","1,565,000","1,804,000","1,944,000","408,000","560,000","1,762,000","1,533,000","2,020,000","695,000","151,000","557,000","134,000","863,000","882,000","735,000","564,000","2,486,000","1,489,000","17,593,000",,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,"-225,033,000","-202,238,000","-197,963,000","-190,156,000","-675,311,000","-636,808,000","-584,631,000","-561,557,000","-532,803,000","-508,284,000","-475,292,000","-415,985,000","-384,844,000","-364,406,000","-360,187,000","-348,901,000","-329,588,000","-313,990,000","-293,183,000","-272,078,000","-249,867,000","-231,953,000","-225,238,000","-213,472,000","-200,426,000","-188,218,000","-181,365,000","-287,336,000","-164,717,000","-158,223,000","-148,050,000","-138,360,000","-133,822,000","-129,683,000","-126,021,000","-123,356,000","-122,795,000","-119,971,000","-114,117,000","-111,737,000","-107,147,000","-98,052,000","-84,422,000","-83,641,000","-75,109,000","-71,164,000","-80,963,000","-78,249,000","-75,585,000","-78,034,000","-76,532,000","-70,488,000","-68,582,000","-69,004,000","-66,005,000","-61,793,000","-66,005,000","-48,219,000","-48,219,000","-48,219,000","-48,219,000","-46,004,000","-46,004,000","-46,004,000","-46,004,000","-42,076,000","-42,076,000","-42,076,000","-42,076,000","-37,596,000","-37,596,000","-37,596,000","-37,596,000","-35,245,000","-35,875,000"
		GoodwillAndOtherIntangibleAssets,"8,537,366,000","8,744,768,000","8,830,400,000","583,497,000","596,911,000","600,543,000","3,244,941,000","3,288,460,000","3,294,578,000","3,362,464,000","3,416,615,000","3,422,424,000","3,458,747,000","3,530,451,000","3,580,620,000","1,350,927,000","1,387,322,000","1,429,514,000","1,455,692,000","816,124,000","752,159,000","769,829,000","784,789,000","794,565,000","441,222,000","445,841,000","465,352,000","487,452,000","509,274,000","528,350,000","543,897,000","626,004,000","647,842,000","576,944,000","212,307,000","214,249,000","216,559,000","210,436,000","218,137,000","215,473,000","214,450,000","219,911,000","222,851,000","210,427,000","211,622,000","212,905,000","167,851,000","134,282,000","131,199,000","131,431,000","125,629,000","159,294,000","161,172,000","143,009,000","139,894,000","151,102,000","157,221,000","125,938,000","117,940,000","115,430,000","118,593,000","73,410,000","48,588,000","42,537,000","42,289,000","42,814,000","43,004,000","44,427,000","43,704,000","46,527,000","48,722,000","19,036,000","19,468,000","18,687,000","19,357,000","19,865,000","22,327,000"
			Goodwill,"3,856,807,000","3,911,973,000","3,917,276,000","425,100,000","428,429,000","423,989,000","2,259,935,000","2,257,292,000","2,234,068,000","2,249,323,000","2,254,402,000","2,214,115,000","2,192,076,000","2,201,650,000","2,203,316,000","853,914,000","861,455,000","871,106,000","872,641,000","536,306,000","485,627,000","488,941,000","486,239,000","519,704,000","298,854,000","294,766,000","298,785,000","306,843,000","312,878,000","315,817,000","314,213,000","373,914,000","376,460,000","376,402,000","188,535,000","188,140,000","189,044,000","184,531,000","189,088,000","184,015,000","181,255,000","184,543,000","185,312,000","176,467,000","176,354,000","167,210,000","139,580,000","116,508,000","112,073,000","110,697,000","107,563,000","135,984,000","135,943,000","116,085,000","113,438,000","126,239,000","129,755,000","104,434,000","96,350,000","88,710,000","88,846,000","56,373,000","30,144,000","26,493,000","25,256,000",,,,,,,,,,,,
