name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,810,000","5,325,000","6,133,000","4,050,000","7,272,000","8,681,000",,,"8,719,000","752,000","5,951,000","3,299,000","41,188,000","3,561,000","15,038,000","4,214,000","4,250,000","9,820,000","1,542,000","586,000",
		DeferredTax,"-2,584,000","415,000","-2,179,000","240,000","-1,060,000","293,000","222,000","406,946,000","80,456,000","74,860,000","157,352,000","19,326,000","-2,412,000","-76,000","-375,138,000","-3,748,000","-9,595,000","-110,173,000","-331,684,000","16,250,000","2,410,000","2,170,000","6,451,000","-99,000","-3,393,000","3,397,000","-5,535,000","-3,218,000","12,630,000","2,621,000","-7,624,000","-1,969,000","-76,000","1,583,000","-5,963,000","-8,105,000","272,000","-6,030,000","12,159,000","-8,405,000","-4,959,000","-2,450,000","-20,903,000","3,250,000","5,014,000","1,817,000","3,593,000","8,784,000","1,703,000","4,795,000","-22,947,000","-10,029,000","16,489,000","15,831,000","97,190,000","-15,881,000","-138,377,000","-5,754,000","22,427,000","9,084,000","13,072,000","23,569,000","137,007,000",,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-2,584,000","415,000","-2,179,000","240,000","-1,060,000","293,000","222,000","406,946,000","80,456,000","74,860,000","157,352,000","19,326,000","-2,412,000","-76,000","-375,138,000","-3,748,000","-9,595,000","-110,173,000","-331,684,000","16,250,000","2,410,000","2,170,000","6,451,000","-99,000","-3,393,000","3,397,000","-5,535,000","-3,218,000","12,630,000","2,621,000","-7,624,000","-1,969,000","-76,000","1,583,000","-5,963,000","-8,105,000","272,000","-6,030,000","12,159,000","-8,405,000","-4,959,000","-2,450,000","-20,903,000","3,250,000","5,014,000","1,817,000","3,593,000","8,784,000","1,703,000","4,795,000","-22,947,000","-10,029,000","16,489,000","15,831,000","97,190,000","-15,881,000","-138,377,000","-5,754,000","22,427,000","9,084,000","13,072,000","23,569,000","137,007,000",,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,124,000","5,823,000","6,887,000","4,667,000","5,515,000","6,156,000","3,345,000","5,046,000","7,305,000","6,282,000","5,709,000","5,486,000","5,469,000","7,052,000","8,153,000","6,529,000","4,648,000","5,292,000","5,482,000",,,,,,,,"3,832,000",,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"22,462,000","342,000","22,026,000","-347,000","441,000","7,367,000","3,827,000","11,588,000","28,347,000","20,613,000","8,859,000","4,036,000","3,581,000","5,422,000","3,941,000","3,285,000","-1,390,000","691,000","-2,118,000","1,656,000","-2,083,000","-4,166,000","7,387,000","-2,368,000","2,478,000","706,000","-2,151,000","2,885,000","4,302,000","6,079,000","4,649,000","4,695,000","-2,710,000","-2,728,000","4,773,000","11,325,000","-11,225,000","7,004,000","12,023,000","5,283,000","-17,279,000","18,064,000","15,509,000","4,324,000","3,784,000","10,161,000","13,575,000","859,000","6,852,000","7,018,000","728,000","5,150,000","3,935,000","3,894,000","393,000","36,296,000","1,194,000","11,522,000",,,,,,,,"2,929,000",,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-2,646,000","-2,284,000",,"-4,118,000","-3,135,000","-4,230,000","-4,749,000","352,000","1,675,000","3,602,000","1,270,000","5,344,000","-3,261,000","-1,095,000","36,604,000","3,588,000","-23,919,000","15,212,000",,,,,,,,"-6,345,000",,,,,,,,,,,,,
		StockBasedCompensation,"84,792,000","13,900,000","20,205,000","25,580,000","25,107,000","24,346,000","21,753,000","10,053,000","21,084,000","9,364,000","9,928,000","10,276,000","9,830,000","10,338,000","6,278,000","11,832,000","9,626,000","7,304,000","14,681,000","10,503,000","10,580,000","8,207,000","14,362,000","8,278,000","10,454,000","10,628,000","8,151,000","9,256,000","10,372,000","10,696,000","16,482,000","10,369,000","8,424,000","3,921,000","4,465,000","5,204,000","28,746,000","1,122,000","5,944,000","5,850,000","5,206,000","2,648,000","5,563,000","5,642,000","5,931,000","6,745,000","6,447,000","6,755,000","7,039,000","6,927,000","5,639,000","6,903,000","6,365,000","5,429,000","6,338,000","5,436,000","5,136,000","3,418,000",,,,,,,,"3,919,000",,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,"0","0","0","-631,000","-66,000","-35,000","-10,000","-243,000","-78,000","-136,000","-335,000","-2,814,000","-74,000","-4,027,000","-2,424,000","-1,686,000","-755,000","-8,659,000","-1,232,000","-3,615,000","-579,000","-570,000","-489,000","-721,000","-2,777,000","-6,563,000","-991,000","-4,847,000","-3,291,000","-1,377,000","-318,000","-6,293,000","0","0","-38,616,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"146,423,000","68,050,000","37,951,000","33,735,000","6,687,000","23,362,000","15,374,000","17,108,000","11,545,000","23,838,000","-9,333,000","24,040,000","2,642,000","16,727,000","38,186,000","12,527,000","17,204,000","95,305,000","-12,490,000","75,189,000","36,131,000","29,887,000","-54,406,000","31,165,000","11,313,000","13,881,000","-25,147,000","-11,405,000","5,245,000","8,715,000","12,989,000","10,270,000","7,455,000","16,401,000","10,994,000","7,576,000","2,156,000","7,677,000",,,,"9,506,000",,,"84,182,000","3,348,000","2,845,000","2,578,000","2,966,000","1,881,000","17,186,000","725,000","-5,938,000","16,485,000","1,396,000","1,623,000","5,298,000","24,267,000","15,912,000","15,140,000","16,909,000","12,833,000","37,513,000","15,036,000","16,753,000","4,949,000",,,,,,,,,,,,,
		ChangeInWorkingCapital,"-108,526,000","-122,638,000","7,048,000","20,078,000","-13,014,000","-155,129,000","-205,016,000","30,796,000","-21,229,000","-50,171,000","-199,760,000","-1,415,000","-53,862,000","-66,350,000","129,419,000","63,209,000","-252,047,000","-47,818,000","237,540,000","105,627,000","74,879,000","105,370,000","51,557,000","188,019,000","63,529,000","-98,817,000","48,657,000","-17,156,000","3,895,000","-232,359,000","-132,747,000","39,471,000","16,179,000","-188,008,000","-12,298,000","9,459,000","180,037,000","50,255,000","-111,506,000","30,227,000","40,418,000","10,905,000","6,112,000","10,840,000","155,331,000","-24,996,000","102,280,000","55,343,000","66,199,000","-51,148,000","24,461,000","125,702,000","-30,065,000","-7,010,000","-2,902,000","-2,621,000","9,498,000","-25,234,000","-60,369,000","49,643,000","-28,403,000","10,628,000","-93,768,000","191,686,000","-21,841,000","-5,978,000","-11,843,000","23,000","-16,908,000","24,954,000","3,361,000","10,185,000","-5,291,000","7,838,000","-6,066,000","14,638,000","1,632,000","-1,894,000","8,762,000"
			ChangeInReceivables,"5,374,000","11,868,000","288,000","24,070,000","-30,852,000","-22,947,000","-24,233,000","105,918,000","56,245,000","-56,284,000","-63,666,000","2,919,000","-37,053,000","11,088,000","-48,119,000","-5,398,000","-471,000","-5,169,000","2,027,000","-29,867,000","-8,374,000","37,043,000","-48,735,000","-7,648,000","18,414,000","-1,303,000","26,895,000","60,430,000","18,518,000","-58,832,000","-36,083,000","7,628,000","14,552,000","13,941,000","-30,453,000","-20,516,000","48,225,000","-12,131,000","-37,915,000","-2,870,000","21,807,000","-2,041,000","-63,405,000","-13,978,000","2,294,000","-9,564,000","-59,813,000","15,486,000","-6,698,000","-12,048,000","-31,376,000","-8,853,000","-508,000","-679,000","13,275,000","-21,286,000","1,227,000","11,405,000","-53,350,000","-19,060,000","-9,904,000","7,285,000","-48,041,000","-41,007,000","-2,885,000","19,006,000","-38,548,000","-1,954,000","-63,341,000","-575,000","-82,000","-137,000","36,000","34,000","129,000","-148,000","95,000","30,000","-13,000"
			ChangeInInventory,"-4,372,000","-4,284,000","16,878,000","-2,558,000","-14,408,000","-21,411,000","11,737,000","344,000","10,444,000","5,135,000","-20,527,000","25,638,000","-29,079,000","-13,939,000","-6,357,000","3,481,000","5,156,000","-7,492,000","15,215,000","-18,673,000","-1,596,000","682,000","459,000","-17,762,000","-5,530,000","-13,809,000","-24,803,000","-3,951,000","6,295,000","-1,154,000","-2,587,000","-1,499,000","-4,296,000","1,465,000","-6,133,000","-2,615,000","-1,097,000","-7,904,000","-1,572,000","2,216,000","4,370,000","-1,370,000","870,000","1,301,000","5,966,000","3,031,000","7,258,000","2,377,000","10,692,000","1,842,000","-11,536,000","2,976,000","7,942,000","3,883,000","-24,616,000","-14,467,000","-2,995,000","-7,339,000","-4,711,000","4,484,000","-5,237,000","-2,101,000","-4,578,000","-5,136,000","-3,196,000","-8,351,000","-9,360,000","-18,141,000","-25,632,000","-5,801,000","-771,000","-1,323,000","-133,000","52,000","339,000","-181,000","-156,000","-185,000","-994,000"
			ChangeInPayablesAndAccruedExpense,"-21,551,000","-118,787,000","18,801,000","33,118,000","45,317,000","20,565,000","45,783,000","-9,351,000","-128,149,000","-70,758,000","21,646,000","-92,237,000","34,782,000","-26,101,000","63,831,000","70,856,000","-59,137,000","-26,023,000","53,199,000","46,373,000","38,755,000","-67,373,000","29,560,000","105,022,000","59,220,000","-76,817,000","33,305,000","10,616,000","-23,426,000","-128,108,000","-6,228,000","11,760,000","-98,193,000","-10,166,000","24,288,000","32,590,000","132,909,000","70,290,000","-72,019,000","30,881,000","14,241,000","14,316,000","68,647,000","23,517,000","147,071,000","-18,463,000","154,835,000","37,480,000","62,205,000","-40,942,000","67,373,000","131,579,000","-37,499,000","-10,214,000","8,439,000","33,132,000","11,266,000","-29,300,000","-2,308,000","64,219,000","-13,262,000","5,444,000","-41,149,000","237,829,000","-15,760,000","-16,633,000","36,065,000","20,118,000","72,065,000","31,330,000","4,214,000","11,645,000","-5,194,000","7,752,000","-6,534,000","14,967,000","1,693,000","-1,739,000","6,723,000"
			ChangeInOtherWorkingCapital,"-87,977,000","-11,435,000","-28,919,000","-34,552,000","-13,071,000","-131,336,000","-238,303,000","-66,115,000","40,231,000","71,736,000","-137,213,000","62,265,000","-22,512,000","-37,398,000","120,064,000","-5,730,000","-197,595,000","-9,134,000","167,099,000","107,794,000","46,094,000","135,018,000","70,273,000","108,407,000","-8,575,000","-6,888,000","13,260,000","-84,251,000","2,508,000","-44,265,000","-87,849,000","21,582,000","104,116,000","-193,248,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-391,002,000","-97,215,000","-113,283,000","-106,856,000","-73,648,000","-48,636,000","-8,399,000","-69,411,000","-50,795,000","-137,154,000","-184,855,000","-247,182,000","-325,686,000","-310,875,000","-293,917,000","-180,475,000","-340,305,000","-408,113,000","-294,474,000","-265,873,000","-274,831,000","-122,455,000","-273,022,000","-409,457,000","-333,050,000","-272,721,000","-465,633,000","-461,426,000","-442,902,000","-521,597,000","-548,862,000","-311,302,000","-272,126,000","17,938,000","-187,002,000","-365,472,000","-139,935,000","14,829,000","6,276,000","-171,155,000","-167,948,000","-12,027,000","-94,842,000","-119,726,000","-207,794,000","-36,738,000","-55,761,000","-42,995,000","-107,910,000","-89,457,000","-118,123,000","-131,109,000","-114,084,000","-187,764,000","-355,220,000","-351,238,000","-338,660,000","-293,881,000","-772,018,000","-310,824,000","-146,745,000","-93,152,000","-97,727,000","810,641,000","-219,083,000","-92,022,000","-159,696,000","-27,573,000","93,265,000","-327,116,000","-833,309,000","-438,983,000","-249,652,000","-25,146,000","9,146,000","-54,814,000","6,164,000","7,002,000","-822,902,000"
	CashFlowFromContinuingInvestingActivities,"-391,002,000","-97,215,000","-113,283,000","-106,856,000","-73,648,000","-48,636,000","-8,399,000","-69,411,000","-50,795,000","-137,154,000","-184,855,000","-247,182,000","-325,686,000","-310,875,000","-293,917,000","-180,475,000","-340,305,000","-408,113,000","-294,474,000","-265,873,000","-274,831,000","-122,455,000","-273,022,000","-409,457,000","-333,050,000","-272,721,000","-465,633,000","-461,426,000","-442,902,000","-521,597,000","-548,862,000","-311,302,000","-272,126,000","17,938,000","-187,002,000","-365,472,000","-139,935,000","14,829,000","6,276,000","-171,155,000","-167,948,000","-12,027,000","-94,842,000","-119,726,000","-207,794,000","-36,738,000","-55,761,000","-42,995,000","-107,910,000","-89,457,000","-118,123,000","-131,109,000","-114,084,000","-187,764,000","-355,220,000","-351,238,000","-338,660,000","-293,881,000","-772,018,000","-310,824,000","-146,745,000","-93,152,000","-97,727,000","810,641,000","-219,083,000","-92,022,000","-159,696,000","-27,573,000","93,265,000","-327,116,000","-833,309,000","-438,983,000","-249,652,000","-25,146,000","9,146,000","-54,814,000","6,164,000","7,002,000","-822,902,000"
		CapitalExpenditureReported,"-346,730,000","-96,343,000","-77,569,000","-103,043,000","-69,775,000","-40,270,000","-29,022,000","-69,411,000","-52,366,000","-139,316,000","-184,958,000","-242,333,000","-325,723,000","-310,279,000","-321,717,000","-312,331,000","-327,388,000","-514,536,000","-285,192,000","-257,707,000","-246,943,000","-145,632,000","-271,234,000","-405,811,000","-275,736,000","-273,162,000","-589,564,000","-421,747,000","-414,186,000","-495,743,000","-419,932,000","-291,500,000","-237,533,000","-178,050,000","-181,958,000","-135,106,000","-130,925,000","-58,797,000","-72,670,000","-52,974,000","-79,848,000","-35,493,000","-98,342,000","-34,526,000","-18,931,000","-32,347,000","-54,251,000","-41,014,000","-99,304,000","-89,259,000","-109,747,000","-124,070,000","-123,397,000","-183,715,000","-389,775,000","-336,995,000","-323,022,000","-283,390,000",,,,,,,,"-115,413,000",,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"278,000","179,000","217,000","36,000","298,000","387,000","216,000","41,000","53,000","102,000","64,000","377,000","196,000",,,,"178,000",,,,"0","-287,709,000","-304,613,000","-251,041,000","-185,642,000","-184,128,000","-219,577,000","-299,111,000","0","-137,224,000","-179,570,000","-268,225,000","-291,946,000","-276,857,000","-256,868,000","-257,640,000","-183,360,000","-164,323,000","-118,665,000","-90,445,000","-41,550,000","-28,728,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-307,595,000","-304,676,000","-251,041,000","-187,274,000","-184,128,000","-219,577,000",,,"-137,224,000","-179,655,000","-268,226,000","-291,969,000","-276,257,000","-290,698,000","-257,678,000","-183,360,000","-164,323,000","-118,666,000","-90,445,000","-41,555,000","-28,726,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"278,000","179,000","217,000","36,000","298,000","387,000","216,000","41,000","53,000","102,000","64,000","377,000","196,000",,,,"178,000",,,,"0","19,886,000","63,000","0","1,632,000",,,,"0","0","85,000","1,000","23,000","-600,000","33,830,000",,,"0","1,000","0","5,000","-2,000"
		NetIntangiblesPurchaseAndSale,"-48,435,000","-901,000","-36,293,000","-4,000,000","-7,241,000","-8,500,000",,"0",,,"0","-5,000,000","0","-1,000,000","-24,026,000","-911,000","-12,179,000","-89,298,000","-163,000","-247,000",,,"-2,869,000","-4,023,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,227,000",,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-48,435,000","-901,000","-36,293,000","-4,000,000","-7,241,000","-8,500,000",,"0",,,"0","-5,000,000","0","-1,000,000","-24,026,000","-911,000","-12,179,000","-89,298,000","-163,000","-247,000",,,"-2,869,000","-4,023,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,227,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","727,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","727,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,"0","0","0","0","131,793,000","-2,058,000","195,628,000","-9,190,000","-8,008,000","-15,207,000","3,443,000","1,138,000","-1,020,000","-51,798,000","-241,000","-5,064,000","-3,377,000","4,624,000","-1,744,000","-733,000","-847,000","3,052,000","-1,640,000","387,000","-28,803,000","-88,522,000","40,194,000","395,664,000","-118,213,000","-86,133,000","24,733,000","28,400,000","-71,927,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,658,000","161,629,000",,,,,
			PurchaseOfInvestment,,,,,,,,,,,,"0","0","0","0","0","-2,058,000","-32,040,000","-38,181,000","-57,686,000","-55,947,000","-77,514,000","-70,115,000","-39,046,000","-82,598,000","-4,991,000","-70,684,000","-44,689,000","-48,013,000","-89,898,000","-75,500,000","-32,219,000","-45,904,000","-46,635,000","-32,379,000","-64,421,000","-103,175,000","-22,881,000",,"-176,373,000","-114,177,000","-7,231,000","-34,905,000","-109,639,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,"0","0","0","0","131,793,000","0","227,668,000","28,991,000","49,678,000","40,740,000","80,957,000","71,253,000","38,026,000","30,800,000","4,750,000","65,620,000","41,312,000","52,637,000","88,154,000","74,767,000","31,372,000","48,956,000","44,995,000","32,766,000","35,618,000","14,653,000","63,075,000","97,883,000","58,160,000","28,044,000","31,964,000","63,305,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,658,000","161,629,000",,,,,
