name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989
OperatingCashFlow,"115,993,000","40,908,000","-3,163,000","27,491,000","50,757,000","56,019,000","36,051,000","62,838,000","45,064,000","42,806,000","14,259,000","38,848,000","65,309,000","52,714,000","25,370,000","18,818,000","53,820,000","46,762,000","7,741,000","34,719,000","52,870,000","37,828,000","19,341,000","33,993,000","40,426,000","40,296,000","27,884,000","30,370,000","40,608,000","28,810,000","5,326,000","18,604,000","17,580,000","34,063,000","16,184,000","25,593,000","53,873,000","45,436,000","23,976,000","20,218,000","44,110,000","57,294,000","28,020,000","15,281,000","56,904,000","52,837,000","41,452,000","16,157,000","47,084,000","50,121,000","34,197,000","33,836,000","49,616,000","55,012,000","26,738,000","-4,721,000","73,439,000","64,267,000","53,958,000","33,890,000","56,361,000","42,598,000","24,697,000","12,362,000","51,566,000","42,532,000","12,742,000","8,056,000","36,220,000","37,315,000","26,820,000","18,748,000","37,289,000","25,384,000","12,007,000","10,091,000","14,778,000","19,818,000","6,334,000","14,319,000","13,161,000","15,069,000","8,297,000","17,724,000","19,848,000","19,377,000","2,809,000","11,194,000","44,079,000","-5,571,000","8,700,000","1,200,000","16,300,000","25,200,000","14,400,000","5,500,000","14,000,000","19,700,000","12,900,000","600,000","17,500,000","7,100,000","7,700,000","7,600,000","15,800,000","10,000,000","-700,000","9,500,000","-1,300,000","12,200,000","7,800,000","2,900,000","6,900,000","11,700,000","9,900,000","4,600,000","10,800,000","3,700,000","-300,000","7,400,000","8,100,000","7,500,000","1,000,000","1,800,000","3,500,000","4,900,000","8,800,000","100,000","1,800,000","7,600,000","8,200,000","2,200,000","-6,200,000"
	CashFlowFromContinuingOperatingActivities,"115,993,000","40,908,000","-3,163,000","27,491,000","50,757,000","56,019,000","36,051,000","62,838,000","45,064,000","42,806,000","14,259,000","38,848,000","65,309,000","52,714,000","25,370,000","18,818,000","53,820,000","46,762,000","7,741,000","34,719,000","52,870,000","37,828,000","19,341,000","33,993,000","40,426,000","40,296,000","27,884,000","30,370,000","40,608,000","28,810,000","5,326,000","18,604,000","17,580,000","34,063,000","16,184,000","25,593,000","53,873,000","45,436,000","23,976,000","20,218,000","44,110,000","57,294,000","28,020,000","15,281,000","56,904,000","52,837,000","41,452,000","16,157,000","47,084,000","50,121,000","34,197,000","33,836,000","49,616,000","55,012,000","26,738,000","-4,721,000","73,439,000","64,267,000","53,958,000","33,890,000","56,361,000","42,598,000","24,697,000","12,362,000","51,566,000","42,532,000","12,742,000","8,056,000","36,220,000","37,315,000","26,820,000","18,748,000","37,289,000","25,384,000","12,007,000","10,091,000","14,778,000","19,818,000","6,334,000","14,319,000","13,161,000","15,069,000","8,297,000","17,724,000","19,848,000","19,377,000","2,809,000","11,194,000","44,079,000","-5,571,000","8,700,000","1,200,000","16,300,000","25,200,000","14,400,000","5,500,000","14,000,000","19,700,000","12,900,000","600,000","17,500,000","7,100,000","7,700,000","7,600,000","15,800,000","10,000,000","-700,000","9,500,000","-1,300,000","12,200,000","7,800,000","2,900,000","6,900,000","11,700,000","9,900,000","4,600,000","10,800,000","3,700,000","-300,000","7,400,000","8,100,000","7,500,000","1,000,000","1,800,000","3,500,000","4,900,000","8,800,000","100,000","1,800,000","7,600,000","8,200,000","2,200,000","-6,200,000"
		NetIncomeFromContinuingOperations,"136,942,000","40,054,000","33,815,000","35,046,000","28,027,000","37,291,000","30,860,000","33,481,000","27,685,000","13,633,000","33,553,000","37,498,000","36,613,000","34,781,000","29,227,000","30,637,000","34,951,000","26,000,000","4,273,000","25,836,000","25,242,000","22,553,000","25,297,000","22,553,000","25,136,000","20,981,000","15,290,000","18,703,000","-39,394,000","17,213,000","11,584,000","13,584,000","-110,409,000","24,088,000","16,425,000","23,928,000","-177,271,000","4,232,000","-8,684,000","27,188,000","11,659,000","27,652,000","-89,954,000","32,732,000","29,583,000","28,589,000","24,199,000","26,281,000","21,592,000","23,695,000","15,001,000","21,668,000","19,202,000","17,960,000","-4,150,000","37,110,000","34,775,000","34,353,000","26,690,000","36,370,000","26,244,000","28,987,000","19,709,000","34,448,000","22,477,000","30,246,000","21,254,000","30,198,000","16,055,000","24,956,000","20,579,000","20,357,000","16,086,000","16,399,000","8,033,000","10,353,000","1,807,000","8,597,000","2,817,000","8,199,000","5,645,000","8,475,000","6,138,000","7,995,000","-2,654,000","10,159,000","8,622,000","11,419,000","13,273,000","11,728,000","9,800,000","12,400,000","10,000,000","12,900,000","8,000,000","8,700,000","2,600,000","10,000,000","7,200,000","8,200,000","8,900,000","9,400,000","6,900,000","6,500,000","7,900,000","7,900,000","5,900,000","6,300,000","7,300,000","9,600,000","6,100,000","4,900,000","4,900,000","5,600,000","3,800,000","4,200,000","5,900,000","4,200,000","3,500,000","3,300,000","-1,700,000","3,800,000","3,300,000","3,000,000","2,900,000","4,000,000","4,700,000","3,800,000","3,200,000","4,100,000","3,900,000","3,800,000","400,000"
		OperatingGainsLosses,,,,,"4,994,000","255,000","331,000","174,000",,,,,,,,,,,,,,,,,,,,,"0","0","0","426,000",,,,,"0","0","0","3,138,000",,,,,"0","0",,,,,,,,,,"-198,000","618,000","44,000","298,000","712,000","195,000","-487,000","101,000","204,000","-1,165,000","-3,722,000","2,172,000","1,323,000","3,496,000","2,551,000","3,012,000","3,864,000","2,070,000","1,586,000","537,000","2,073,000","7,600,000","192,000","190,000","522,000","4,304,000","350,000","780,000","438,000","9,988,000","-402,000","517,000","448,000","-3,805,000","561,000","400,000","900,000","300,000","400,000","300,000","200,000","6,000,000","100,000","300,000","500,000","100,000","300,000","300,000","100,000","0","100,000","200,000","-1,600,000","-600,000","-1,100,000","200,000","200,000","500,000","0","200,000","200,000","-1,500,000","0","200,000","100,000","4,500,000","0","100,000","100,000","100,000","200,000","300,000","100,000","200,000","200,000","200,000","100,000","3,700,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","426,000","1,238,000","0","0","0","0","0","0","3,138,000","204,000","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"4,994,000","0","0","0","4,994,000","255,000","331,000","174,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"33,691,000","8,452,000","8,487,000","8,509,000","8,243,000","5,819,000","5,786,000","5,635,000","5,706,000","6,059,000","6,038,000","5,634,000","5,963,000","5,927,000","5,949,000","5,960,000","6,395,000","6,207,000","6,276,000","6,564,000","6,514,000","6,687,000","6,868,000","7,234,000","7,536,000","7,394,000","8,613,000","8,889,000","10,947,000","8,445,000","9,943,000","10,123,000","10,816,000","11,440,000","11,464,000","10,878,000","12,688,000","13,991,000","11,371,000","10,675,000","11,066,000","10,745,000","10,935,000","11,241,000","11,305,000","12,020,000","12,908,000","12,594,000","12,746,000","12,910,000","13,549,000","13,817,000","14,179,000","13,479,000","13,481,000","13,712,000","14,905,000","16,013,000","15,501,000","14,168,000","13,453,000","14,307,000","13,169,000","12,927,000","11,171,000","9,419,000","7,194,000","7,360,000","6,831,000","6,738,000","6,478,000","6,775,000","5,536,000","4,492,000","5,379,000","4,783,000","4,763,000","5,072,000","3,868,000","4,357,000","4,311,000","4,256,000","3,966,000","4,097,000","5,943,000","5,374,000","6,777,000","4,552,000","4,825,000","4,308,000","4,400,000","4,300,000","3,400,000","4,100,000","3,700,000","4,000,000","3,500,000","3,200,000","3,200,000","3,400,000","3,700,000","3,300,000","3,700,000","3,500,000","3,600,000","2,700,000","2,100,000","2,200,000","2,000,000","2,100,000","2,600,000","2,400,000","2,300,000","2,200,000","2,500,000","2,400,000","2,800,000","2,500,000","2,400,000","2,500,000","2,800,000","1,900,000","1,900,000","2,100,000","2,000,000","1,900,000","1,800,000","1,800,000","1,200,000","1,700,000","1,900,000","1,700,000","1,800,000"
			DepreciationAndAmortization,"33,691,000","8,452,000","8,487,000","8,509,000","8,243,000","5,819,000","5,786,000","5,635,000","5,706,000","6,059,000","6,038,000","5,634,000","5,963,000","5,927,000","5,949,000","5,960,000","6,395,000","6,207,000","6,276,000","6,564,000","6,514,000","6,687,000","6,868,000","7,234,000","7,536,000","7,394,000","8,613,000","8,889,000","10,947,000","8,445,000","9,943,000","10,123,000","10,816,000","11,440,000","11,464,000","10,878,000","12,688,000","13,991,000","11,371,000","10,675,000","11,066,000","10,745,000","10,935,000","11,241,000","11,305,000","12,020,000","12,908,000","12,594,000","12,746,000","12,910,000","13,549,000","13,817,000","14,179,000","13,479,000","13,481,000","13,712,000","14,905,000","16,013,000","15,501,000","14,168,000","13,453,000","14,307,000","13,169,000","12,927,000","11,171,000","9,419,000","7,194,000","7,360,000","6,831,000","6,738,000","6,478,000","6,775,000","5,536,000","4,492,000","5,379,000","4,783,000","4,763,000","5,072,000","3,868,000","4,357,000","4,311,000","4,256,000","3,966,000","4,097,000","5,943,000","5,374,000","6,777,000","4,552,000","4,825,000","4,308,000","4,400,000","4,300,000","3,400,000","4,100,000","3,700,000","4,000,000","3,500,000","3,200,000","3,200,000","3,400,000","3,700,000","3,300,000","3,700,000","3,500,000","3,600,000","2,700,000","2,100,000","2,200,000","2,000,000","2,100,000","2,600,000","2,400,000","2,300,000","2,200,000","2,500,000","2,400,000","2,800,000","2,500,000","2,400,000","2,500,000","2,800,000","1,900,000","1,900,000","2,100,000","2,000,000","1,900,000","1,800,000","1,800,000","1,200,000","1,700,000","1,900,000","1,700,000","1,800,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,292,000","4,697,000","4,659,000","5,010,000","3,807,000","4,295,000",,"4,083,000","3,793,000","3,923,000","4,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87,000","86,000","104,000","62,000","61,000","62,000",,"173,000","173,000","174,000","1,043,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
