name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,12/31/2019
		OtherNonCurrentAssets,"12,567,000","10,948,000","2,081,000","1,844,000","1,658,000","7,076,000","1,047,000","1,084,000"
TotalLiabilitiesNetMinorityInterest,"229,903,000","293,035,000","218,008,000","181,697,000","149,384,000","195,819,000","131,984,000","175,125,000"
	CurrentLiabilities,"200,557,000","266,965,000","212,993,000","176,356,000","145,253,000","191,575,000","129,550,000","110,504,000"
		PayablesAndAccruedExpenses,"189,093,000","245,830,000","199,788,000","165,560,000","138,997,000","178,223,000","120,344,000","100,518,000"
			Payables,"186,012,000","244,321,000","195,332,000","162,576,000","136,003,000","176,731,000","118,532,000","99,384,000"
				AccountsPayable,"186,012,000","244,321,000","195,332,000","162,576,000","136,003,000","176,731,000","118,532,000","99,384,000"
				OtherPayable,,,,,,,"5,953,000","2,550,000"
			CurrentAccruedExpenses,"3,081,000","1,509,000","4,456,000","2,984,000","2,994,000","1,492,000","1,812,000","1,134,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"7,595,000","17,271,000","13,205,000","10,796,000","6,256,000","13,352,000","9,206,000","9,986,000"
		CurrentDebtAndCapitalLeaseObligation,"3,869,000","3,864,000",,,,,,
			CurrentCapitalLeaseObligation,"3,869,000","3,864,000",,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"29,346,000","26,070,000","5,015,000","5,341,000","4,131,000","4,244,000","2,434,000","64,621,000"
		LongTermDebtAndCapitalLeaseObligation,"21,293,000","17,842,000",,,,,,
			LongTermCapitalLeaseObligation,"21,293,000","17,842,000",,,,,,
		NonCurrentDeferredLiabilities,"6,067,000","6,067,000","2,698,000","2,552,000","1,577,000","1,561,000",,
			NonCurrentDeferredTaxesLiabilities,"6,067,000","6,067,000","2,698,000","2,552,000","1,577,000","1,561,000",,
		DerivativeProductLiabilities,,,,,,,"0","0"
		PreferredSecuritiesOutsideStockEquity,,,,,,"0","0","61,216,000"
		RestrictedCommonStock,,,,,,,"0","19,025,000"
		OtherNonCurrentLiabilities,"1,986,000","2,161,000","2,317,000","2,789,000","2,554,000","2,683,000","2,434,000","3,405,000"
TotalEquityGrossMinorityInterest,"267,706,000","257,180,000","220,837,000","202,081,000","184,086,000","175,427,000","108,140,000","32,320,000"
	StockholdersEquity,"267,706,000","257,180,000","220,837,000","202,081,000","184,086,000","175,427,000","108,140,000","32,320,000"
		CapitalStock,"6,000","6,000","6,000","6,000","6,000","6,000","5,000","19,026,000"
			PreferredStock,"0","0","0","0","0",,,
			CommonStock,"6,000","6,000","6,000","6,000","6,000","6,000","5,000","19,026,000"
		AdditionalPaidInCapital,"175,351,000","169,401,000","161,261,000","156,031,000","147,932,000","144,163,000","95,699,000","8,641,000"
		RetainedEarnings,"104,074,000","99,295,000","71,056,000","57,530,000","47,609,000","42,691,000","23,866,000","16,078,000"
		TreasuryStock,"11,486,000","11,486,000","11,486,000","11,486,000","11,461,000","11,434,000","11,432,000","11,431,000"
		GainsLossesNotAffectingRetainedEarnings,"-239,000","-36,000","0","0","0","1,000","2,000","6,000"
TotalCapitalization,"267,706,000","257,180,000","220,837,000","202,081,000","184,086,000","175,427,000","108,140,000","32,320,000"
CommonStockEquity,"267,706,000","257,180,000","220,837,000","202,081,000","184,086,000","175,427,000","108,140,000","32,320,000"
CapitalLeaseObligations,"25,162,000","21,706,000",,,,,,
NetTangibleAssets,"261,456,000","250,930,000","214,587,000","195,831,000","177,836,000","169,177,000","101,890,000","26,070,000"
WorkingCapital,"204,317,000","193,784,000","165,099,000","155,232,000","145,853,000","135,539,000","73,686,000","67,137,000"
InvestedCapital,"267,706,000","257,180,000","220,837,000","202,081,000","184,086,000","175,427,000","108,140,000","32,320,000"
TangibleBookValue,"261,456,000","250,930,000","214,587,000","195,831,000","177,836,000","169,177,000","101,890,000","26,070,000"
TotalDebt,"25,162,000","21,706,000",,,,,,
ShareIssued,"52,010,740","54,995,186","54,020,775","53,383,263","52,405,849","52,127,437","47,826,504","47,826,504"
OrdinarySharesNumber,"52,010,740","51,854,749","50,880,338","50,242,826","49,265,861","48,988,142","47,826,504","47,826,504"
TreasurySharesNumber,,"3,140,437","3,140,437","3,140,437","3,139,988","3,139,295",,
