name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017
MarketCap,"2,267,687,760","3,434,683,900","4,521,027,150","4,066,098,400","4,186,326,500","3,733,736,300","3,856,902,940","3,177,657,000","2,938,313,900","3,226,943,050","1,925,614,600","1,233,542,000","930,823,222","399,601,969","343,771,560","341,447,900","345,064,300","290,858,100","320,144,000","339,061,600","348,338,500"
EnterpriseValue,"5,156,179,760","6,108,172,900","6,510,989,150","5,935,772,400","5,891,877,500","5,367,246,300","5,267,012,940","4,546,864,000","4,228,792,900","4,583,013,050","2,609,523,600","1,711,392,000","1,364,420,222","927,148,969","695,898,560","612,918,900","569,065,300","429,718,100","456,213,000","458,888,600","348,338,500"
PeRatio,"25.075","41.074","63.394","61.997","69.495","59.936","63.035","63.367","64.596","71.045","47.412","35.882","37.75","34.078","138.309","137.721","139.485","85.22","129.038","136.663","140.402"
PsRatio,"9.948","16.064","24.237","22.79","25.686","22.865","24.265","21.516","19.803","20.993","12.623","9.031","10.765","7.991","14.797","14.734","14.89","12.551","14.724","15.594","16.021"
PbRatio,"1.129","2.042","2.714","2.87","2.979","2.707","3.092","2.57","2.39","2.956","2.282","2.084","2.618","1.125","0.932","0.931","0.956","0.817","0.894","0.946","2.261"
EnterprisesValueRevenueRatio,"25.292","101.191","125.18","125.542","133.261","123.365","131.976","119.654","113.212","114.105","88.201","76.71","69.33","42.491","46.979","52.638","49.168","36.75","67.587","73.352","82.859"
EnterprisesValueEBITDARatio,"28.467","114.8","139.311","134.178","159.468","144.561","151.021","135.014","132.931","128.885","101.007","105.896","91.701","49.823","55.725","69.666","71.473","44.132","100.954","104.34","140.289"
