name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"370,051,715","669,526,853","1,271,480,028","1,605,282,313"
EnterpriseValue,"239,899,715","498,437,853","1,068,345,028","1,552,452,313"
PeRatio,"2.524"
PsRatio,"5.096","6.53","40.698","112.454"
PbRatio,"2.923","4.642","7.534",
EnterprisesValueRevenueRatio,"4.58","90.757","45.288","82.604"
EnterprisesValueEBITDARatio,"-1.627","-16.649","-26.566","-33.604"
