name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,02/28/1989,11/30/1988,08/31/1988,05/31/1988,02/29/1988,11/30/1987,08/31/1987,05/31/1987,02/28/1987,11/30/1986,08/31/1986
MarketCap,"174,116,250,000","196,786,800,000","220,908,988,938","318,714,630,000","316,186,680,000","241,189,240,000","220,331,594,874","229,187,130,000","246,427,200,000","185,568,000,000","166,692,960,000","149,298,390,670","137,959,752,530","131,731,355,700","128,392,651,275","122,349,770,070","128,858,234,570","122,763,005,108","103,170,832,136","89,454,368,750","76,556,824,533","70,177,857,712","58,657,812,409","51,119,909,926","50,980,141,160","49,755,843,640","42,678,395,090","45,529,611,140","39,183,251,850","39,408,648,840","39,553,796,800","36,654,621,120","35,849,268,100","32,092,321,380","34,212,123,630","28,177,699,580","22,957,624,500","21,585,961,320","19,715,852,626","17,101,908,520","15,470,269,640","15,404,719,969","16,318,503,777","13,460,364,426","12,465,192,807","17,469,402,149","17,460,887,805","14,142,323,314","14,548,716,378","16,887,648,268","18,211,381,684","18,334,807,560","16,484,974,300","14,758,913,506","8,751,394,954","12,184,730,760","22,763,074,250","23,360,347,640","17,895,845,363","24,079,175,260","24,529,434,093","25,926,615,622","23,079,243,624","23,582,996,160","18,923,674,169","16,581,897,318","23,080,617,450","19,289,728,080","13,361,221,120","16,281,460,800","15,097,751,500","14,451,252,815","10,945,820,490","10,654,921,570","8,893,027,750","9,667,046,625","9,057,204,437","8,189,029,982","6,375,943,502","6,849,631,150","4,824,383,548","8,664,688,860","8,657,525,625","7,547,887,620","7,972,008,936","9,499,621,280","6,950,209,687","15,270,193,696","15,622,295,000","13,527,828,956","12,212,460,000","8,142,206,832","6,042,680,800","4,494,084,128","2,455,978,304","2,724,994,032","1,725,281,760","2,682,399,376","2,936,160,672","2,888,130,000","2,873,936,108","3,252,314,619","2,612,487,496","2,823,301,999","2,513,563,309","2,693,140,311","2,456,286,996","4,925,433,061","3,254,781,746","3,293,900,999","2,287,123,481","2,044,171,349","1,446,440,080","1,297,882,382","1,319,703,431","1,030,770,709","947,628,346","1,463,897,849","982,012,854","745,690,705","724,597,021","1,011,061,036","1,253,314,539","1,048,405,608","1,108,292,949","1,078,757,246","1,010,654,732","522,226,551","514,983,722","726,129,451","607,034,312","381,933,801","519,859,251","582,374,517","410,726,446","453,924,629","395,507,043","356,187,982","291,780,995","244,147,592","335,057,898","499,452,795","231,845,949","122,777,933","66,407,181"
EnterpriseValue,"173,475,250,000","196,750,800,000","219,783,988,938","317,235,630,000","315,111,680,000","240,933,240,000","219,047,594,874","228,649,130,000","246,773,200,000","186,108,000,000","166,654,251,000","149,784,618,670","138,614,379,530","132,634,685,700","129,288,489,275","119,279,954,070","124,398,227,570","118,489,829,108","99,232,479,136","85,975,100,750","73,513,709,533","67,414,314,712","55,798,580,409","48,590,102,926","48,580,122,160","47,574,786,640","40,597,542,090","43,766,972,140","37,674,379,850","38,133,446,840","37,328,620,800","34,642,680,120","34,025,350,100","30,469,957,380","32,552,344,630","26,533,593,580","20,617,559,500","19,456,681,320","17,685,654,626","15,071,710,520","13,733,880,640","13,916,696,969","15,064,596,777","12,062,980,426","11,262,301,807","16,362,313,149","16,344,505,805","13,196,769,314","13,494,892,378","15,736,577,268","17,306,908,684","17,430,334,560","14,278,513,300","12,725,219,506","7,082,192,954","10,533,826,760","21,248,338,250","22,095,103,640","16,630,601,363","22,085,321,260","22,573,720,093","23,602,790,622","20,796,843,624","21,302,117,160","16,937,222,169","14,755,811,318","20,976,012,450","17,588,894,080","11,468,436,120","14,590,894,800","13,630,648,500","13,138,031,815","9,806,048,490","9,373,702,570","7,796,494,750","8,814,316,625","8,274,582,437","7,536,372,982","5,723,286,502","6,213,400,150","4,124,471,548","7,964,776,860","8,036,735,625","6,966,274,620","7,396,120,936","8,911,451,280","6,329,990,687","14,590,340,696","14,994,072,000","12,982,357,956","11,570,753,000","7,643,490,832","5,561,713,800","4,167,540,128","2,183,431,304","2,452,447,032","1,282,015,760","2,304,201,376","2,433,204,672","2,200,971,000","2,226,475,108","2,684,251,619","2,044,424,496","2,333,807,999","1,990,245,309","2,169,822,311","1,916,454,996","4,409,393,061","2,780,495,746","2,850,536,999","1,863,965,481","1,854,071,349","1,430,640,080","1,282,082,382","1,303,903,431","1,014,970,709","931,828,346","1,448,097,849","966,212,854","729,890,705","708,797,021","998,361,036","1,240,614,539","1,035,705,608","1,091,092,949","1,061,557,246","997,754,732","502,926,551","502,683,722","705,229,451","592,234,312","369,333,801","511,059,251","572,474,517","376,426,446","419,624,629","378,107,043","338,787,982","274,380,995","226,747,592","322,157,898","486,552,795","218,945,949","122,777,933","66,407,181"
PeRatio,"36.594","41.358","46.675","55.451","57.563","43.953","42.444","60.261","67.73","58.576","57.52","55.077","53.179","50.26","50.481","51.837","60.717","66.475","61.873","57.066","54.063","54.145","51.009","52.454","57.802","63.357","68.669","93.327","109.125","129.656","149.245","156.766","130.727","124.115","122.554","64.523","40.487","30.218","23.681","20.849","19.917","20.032","21.083","16.618","13.868","18.618","20.414","18.912","31.124","47.881","47.466","48.055","25.136","18.662","10.503","15.338","28.553","32.637","24.926","34.826","37.832","46.379","43.611","48.386","38.619","29.515","36.368","27.403","24.471","32.155","32.161","33.275","26.982","32.577","33.864","43.947","44.632","43.073","33.537","38.351","27.534","49.452","48.507","38.53","33.779","34.886","25.162","56.085","54.852","50.934","49.756","37.33","34.004","42.118","25.972","28.872","18.663","17.938","17.77","15.2","15.998","19.988","16.349","40.46","33.96","36.151","27.935","53.671","72.034","93.525","113.653","338.732","22.38","22.881","24.055","18.404","19.417","32.566","22.937","17.475","14.849","18.709","24.033","21.147","23.243","23.072","24.736","13.543","14.018","19.975","16.962","11.874","17.305","20.5","17.844","21.114","21.868","27.178","22.359","24.931","39.786","98.684","46.776",,
ForwardPeRatio,"27.248","30.303","33.67","46.948","46.948","43.668","40.984","42.919","46.296","39.216","35.336","31.746","29.155","34.722","33.784","31.25","34.483","38.61","33.445","33.003","31.153","36.364","31.348","27.397","27.701","26.882","22.883","30.675","24.57","24.753","24.272","34.602","33.113","32.363","34.965","34.483","25.126","22.371","22.321","14.771","11.71","11.588","12.285","11.223","9.833","13.587","13.514","13.141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.816","1.8","1.821","2.427","2.481","2.589","2.278","2.284","2.409","2.014","1.806","1.673","1.33","1.595","1.269","1.564","1.344","1.506","1.338","1.217","1.528","1.661","1.203","1.349","1.109","1.053","0.912","1.459","0.846","1.333","1.198","1.163","1.091","1.119","1.215","5.493","4.352","4.351","5.29","1.642","2.341","1.115","1.141","0.997","0.85","1.102","1.096","1.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"10.935","12.359","14.251","21.35","22.279","17.84","17.325","18.719","20.805","16.247","15.186","14.344","13.939","14.082","14.472","14.613","16.228","16.214","14.353","13.176","11.935","11.6","10.194","9.363","9.765","9.942","9.005","10.171","9.174","9.445","9.699","9.131","8.964","8.19","8.69","6.962","5.459","4.959","4.488","3.951","3.557","3.583","3.893","3.277","3.148","4.396","4.524","3.847","4.126","5.653","6.241","6.319","5.402","4.359","2.559","3.638","6.962","7.655","5.846","7.99","8.821","9.951","9.286","9.547","7.92","7.049","9.633","8.426","7.262","9.244","8.98","9.005","7.117","7.667","6.947","7.996","7.744","7.119","5.543","6.372","4.335","7.785","7.691","6.479","6.428","7.457","5.664","12.8","13.969","12.91","12.301","8.74","6.575","5.33","3.058","3.4","2.145","3.355","3.64","3.539","3.497","4.055","3.317","3.784","3.354","3.57","3.28","6.587","5.009","5.09","3.627","3.492","4.186","3.951","4.158","3.346","3.233","5.486","3.761","2.865","2.787","4.103","5.399","4.856","5.431","5.391","5.693","3.219","3.48","5.3","4.561","3.296","4.769","5.594","4.333","5.335","5.61","6.383","6.261","5.709","10.373","23.744","10.459",,
PbRatio,"12.45","14.286","14.929","22.111","22.826","17.805","16.611","19.567","22.647","17.732","15.83","14.576","13.891","13.345","13.714","13.806","14.802","14.219","12.195","10.949","9.81","9.248","7.9","7.024","7.033","7.026","6.096","6.655","5.928","5.981","5.837","5.445","5.402","4.854","5.088","4.123","3.314","3.172","2.958","2.566","2.403","2.526","2.726","2.328","2.24","3.241","3.218","2.724","2.861","3.266","3.724","3.749","3.512","3.201","1.984","2.787","5.634","6.125","4.692","5.178","5.183","4.99","4.518","4.578","3.851","3.477","4.546","10.347","6.423","8.707","9.293","10.152","8.93","8.752","8.079","11.192","11.224","11.742","9.142","9.011","5.967","10.717","12.556","12.234","11.9","13.909","9.358","20.291","23.189","22.404","19.184","15.896","10.448","8.248","4.756","5.277","2.541","4.231","4.104","3.312","3.393","4.401","3.535","4.51","3.333","3.571","3.335","7.052","5.326","5.784","4.475","4.475","4.315","4.196","4.421","3.785","3.554","6.097","4.372","3.32","3.164","4.915","6.856","6.218","7.555","7.353","8.002","4.844","5.359","8.543","8.562","6.495","8.371","9.871","9.271","10.247","16.83","15.157","12.416","10.389","24.457","36.456","16.923",,
EnterprisesValueRevenueRatio,"10.747","44.859","51.568","77.186","80.079","62.825","56.094","66.778","76.519","59.497","53.916","50.063","48.909","48.331","49.708","48.397","54.297","53.973","47.732","42.846","39.93","38.04","33.181","30.21","33.184","34.013","29.348","33.502","30.937","32.813","33.654","32.276","33.842","28.524","32.548","25.471","20.719","19.254","17.548","13.067","12.71","12.376","14.413","10.47","11.115","15.992","15.904","13.093","13.627","16.687","20.155","23.017","20.471","18.058","9.006","11.509","23.948","24.913","18.677","24.237","26.505","31.657","32.024","31.227","28.126","23.221","32.001","34.463","23.547","29.415","28.825","30.589","24.29","22.858","18.419","24.581","25.929","23.54","19.277","21.087","14.478","25.097","29.999","26.334","25.319","25.898","19.242","41.077","45.593","43.262","40.997","27.127","21.319","16.949","9.623","9.94","5.751","10.137","12.301","9.69","9.679","11.759","9.028","11.238","11.001","10.619","9.897","16.386","17.749","16.968","11.056","5.49","16.184","14.182","16.038","11.72","11.825","18.192","14.105","10.324","11.251","14.344","19.818","16.492","19.075","18.591","18.969","9.436","11.745","19.978","15.92","9.797","17.035","20.373","14.762","16.586","15.004","18.021","19.323","18.435","30.392","50.683","31.731","23.166","13.552"
EnterprisesValueEBITDARatio,"25.773","113.597","123.197","186.499","192.376","149.834","132.036","161.704","192.942","153.049","146.188","116.177","135.291","147.872","145.624","143.054","153.7","150.459","124.208","115.657","114.417","113.76","99.717","87.38","106.164","110.263","103.572","109.468","111.897","134.506","145.006","170.57","217.48","141.047","204.58","142.392","107.281","102.792","99.879","39.044","38.733","35.833","42.189","37.318","33.404","47.76","44.247","34.83","34.934","55.186","71.371","70.63","59.794","55.55","24.512","28.29","74.992","67.192","48.056","62.384","66.916","88.263","96.808","83.911","93.828","66.551","94.17","84.406","56.948","73.941","73.415","80.022","63.207","59.865","44.123","68.898","79.595","72.797","61.873","68.594","47.786","73.351","96.89","88.727","69.362","67.32","48.825","106.885","129.55","122.525","116.576","76.45","62.603","51.095","32.664","30.615","27.103","45.238","59.422","26.804","32.995","39.182","26.208","28.275","46.22","40.887","38.372","63.827","52.551","47.511","31.31","23.061","42.962","42.313","46.735","29.505","40.165","55.271","41.647","24.493","51.737","36.704","53.475","43.701","47.03","44.048","44.742","20.782","29.226","51.104","33.086","21.984","35.004","42.722","14.762","-17.484","15.004","18.021","19.323","-20.803","30.392","50.683","31.731","-31.482","13.552"
