name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
TotalAssets,"6,545,110,000","6,491,280,000","5,901,575,000","5,764,731,000","5,985,566,000","5,812,369,000","5,711,394,000","5,408,046,000","5,395,020,000","4,892,943,000","4,566,198,000","4,421,236,000","4,127,413,000","3,228,255,000","3,004,475,000","3,005,665,000","2,935,984,000","2,735,082,000","2,693,260,000","2,609,290,000","2,405,711,000","2,393,670,000","2,227,310,000","2,291,432,000","2,068,410,000","2,047,408,000","1,940,654,000","1,912,525,000","1,713,583,000","1,674,918,000","1,609,337,000","1,551,335,000","1,398,824,000","1,408,570,000","1,357,823,000","1,321,890,000","1,262,052,000","1,340,220,000","1,316,141,000","1,340,666,000","1,312,512,000","1,281,888,000","1,248,305,000","1,348,463,000","1,332,065,000","1,304,794,000","1,230,276,000","1,135,842,000","1,061,121,000","995,552,000","927,834,000","901,201,000","812,079,000","876,316,000","914,250,000","911,404,000","859,028,000","827,977,000","769,968,000","796,117,000","709,244,000","737,052,000","686,399,000","672,596,000","588,621,000","581,957,000","554,635,000","596,638,000","525,988,000","518,653,000","516,700,000","522,668,000","464,602,000","466,533,000","453,140,000","530,089,000","488,696,000","483,156,000","465,244,000","507,657,000","422,631,000","407,486,000","426,286,000","430,699,000","341,523,000","303,400,000","259,288,000","253,730,000","186,109,000","177,900,000","161,200,000","160,200,000","120,400,000"
	CurrentAssets,"3,425,604,000","3,372,240,000","3,302,675,000","3,246,035,000","3,464,737,000","3,344,351,000","3,385,630,000","3,136,788,000","3,230,407,000","2,819,591,000","2,627,376,000","2,492,543,000","2,381,801,000","2,472,140,000","2,280,998,000","2,361,890,000","2,293,154,000","2,105,024,000","2,074,358,000","1,995,008,000","1,826,297,000","1,827,766,000","1,694,424,000","1,765,938,000","1,553,759,000","1,570,467,000","1,512,681,000","1,504,546,000","1,315,295,000","1,285,014,000","1,217,037,000","1,163,635,000","1,013,094,000","1,014,928,000","968,748,000","927,265,000","862,059,000","940,312,000","931,419,000","944,846,000","915,651,000","887,351,000","828,335,000","944,722,000","965,061,000","973,364,000","921,998,000","844,106,000","851,583,000","789,009,000","725,103,000","696,695,000","530,735,000","602,007,000","656,754,000","651,149,000","607,404,000","708,740,000","654,349,000","684,642,000","603,418,000","631,948,000","588,529,000","578,897,000","499,204,000","492,049,000","465,754,000","508,005,000","434,861,000","424,603,000","421,126,000","433,957,000","372,197,000","372,667,000","357,460,000","435,452,000","395,147,000","393,476,000","378,201,000","419,775,000","336,677,000","318,826,000","337,269,000","345,665,000","261,658,000","229,544,000","218,328,000","219,843,000","160,759,000","154,400,000","138,600,000","140,700,000","102,500,000"
		CashCashEquivalentsAndShortTermInvestments,"694,841,000","894,863,000","1,042,653,000","1,198,981,000","1,390,568,000","1,471,593,000","1,400,989,000","1,457,797,000","1,289,424,000","936,913,000","930,751,000","883,552,000","783,885,000","972,266,000","890,048,000","887,742,000","700,071,000","736,431,000","802,932,000","751,581,000","607,813,000","718,536,000","665,291,000","628,827,000","443,828,000","507,991,000","510,679,000","513,902,000","396,710,000","466,685,000","440,790,000","414,808,000","329,448,000","372,011,000","332,813,000","333,006,000","264,661,000","325,826,000","307,946,000","374,189,000","391,616,000","351,144,000","247,974,000","250,782,000","197,898,000","233,558,000","248,828,000","273,266,000","325,879,000","295,675,000","276,380,000","257,024,000","73,205,000","114,941,000","150,980,000","145,622,000","152,436,000","304,016,000","224,233,000","218,559,000","176,815,000","220,485,000","204,872,000","204,502,000","181,222,000","197,007,000","182,601,000","150,925,000","139,019,000","137,653,000","132,522,000","127,299,000","115,565,000","113,479,000","80,719,000","41,530,000","80,578,000","124,830,000","108,080,000","74,590,000","62,876,000","15,554,000","15,353,000","13,776,000","10,458,000","8,781,000","7,801,000","7,062,000","1,722,000","10,800,000","4,500,000","200,000","1,000,000"
			CashAndCashEquivalents,"589,908,000","796,283,000","952,076,000","1,091,355,000","1,284,540,000","1,370,826,000","1,294,222,000","1,352,120,000","1,158,766,000","824,876,000","824,004,000","779,281,000","687,498,000","872,237,000","802,771,000","844,847,000","700,071,000","736,431,000","802,932,000","751,581,000","607,813,000","718,536,000","665,291,000","628,827,000","443,828,000","507,991,000","510,679,000","513,902,000","396,710,000","466,685,000","440,790,000","414,808,000","329,448,000","372,011,000","332,813,000","333,006,000","264,661,000","325,826,000","307,946,000","374,189,000","391,616,000","351,144,000","247,974,000","250,782,000","197,898,000","233,558,000","248,828,000","273,266,000","325,879,000","265,675,000","246,380,000","257,024,000","73,205,000","114,941,000","150,980,000","145,622,000","152,436,000","199,516,000","121,158,000","116,309,000","115,315,000","160,485,000","156,798,000","204,502,000","181,222,000","197,007,000","182,601,000","150,925,000","139,019,000","137,653,000","132,522,000","127,299,000","115,565,000","113,479,000","80,719,000","41,530,000","80,578,000","124,830,000","108,080,000","74,590,000","62,876,000","15,554,000","15,353,000","13,776,000","10,458,000","8,781,000","7,801,000","7,062,000","1,722,000","10,800,000","4,500,000","200,000","1,000,000"
				CashFinancial,"570,833,000","664,220,000","756,573,000","830,799,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,"19,075,000","132,063,000","195,503,000","260,556,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,"104,933,000","98,580,000","90,577,000","107,626,000","106,028,000","100,767,000","106,767,000","105,677,000","130,658,000","112,037,000","106,747,000","104,271,000","96,387,000","100,029,000","87,277,000","42,895,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","30,000,000","30,000,000",,,,,,,"104,500,000","103,075,000","102,250,000","61,500,000","60,000,000","48,074,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"1,082,523,000","812,836,000","840,075,000","844,514,000","869,594,000","689,022,000","783,674,000","546,115,000","859,880,000","699,235,000","708,578,000","686,199,000","771,910,000","557,596,000","552,797,000","574,435,000","723,840,000","433,004,000","508,461,000","519,567,000","572,102,000","346,035,000","445,308,000","489,117,000","563,996,000","362,591,000","412,070,000","449,505,000","456,128,000","288,613,000","346,393,000","329,127,000","321,883,000","236,540,000","275,734,000","258,143,000","290,561,000","221,188,000","248,101,000","241,897,000","233,791,000","182,654,000","252,113,000","286,333,000","330,604,000","275,707,000","290,582,000","312,518,000","296,582,000","232,101,000","216,034,000","204,442,000","239,291,000","182,880,000","220,382,000","241,916,000","246,217,000","177,926,000","215,375,000","234,403,000","231,167,000","185,775,000","178,223,000","194,776,000","180,023,000","141,488,000","136,787,000","180,441,000","154,127,000","123,189,000","129,562,000","153,500,000","132,643,000","103,284,000","111,806,000","162,312,000","127,591,000","105,180,000","126,477,000","189,710,000","148,186,000","123,114,000","147,416,000","155,917,000","129,768,000","98,184,000","104,919,000","113,359,000","86,000,000","66,700,000","73,800,000","77,200,000","55,500,000"
			AccountsReceivable,"1,010,599,000","732,793,000","758,713,000","778,216,000","798,836,000","619,800,000","708,947,000","478,011,000","796,195,000","645,303,000","662,356,000","641,431,000","736,563,000","501,913,000","503,954,000","547,497,000","692,569,000","405,921,000","485,277,000","494,683,000","551,598,000","326,844,000","426,084,000","468,572,000","542,396,000","343,930,000","396,428,000","434,191,000","442,688,000","272,103,000","333,531,000","318,460,000","312,325,000","225,941,000","268,729,000","252,095,000","283,442,000","213,697,000","241,199,000","237,666,000","228,922,000","176,018,000","244,977,000","275,958,000","320,177,000","266,057,000","286,085,000","304,992,000","291,963,000","219,924,000","204,997,000","193,729,000","229,877,000","175,064,000","212,533,000","232,853,000","237,021,000","167,406,000","206,312,000","226,274,000","223,043,000","177,740,000","172,452,000","188,668,000","173,739,000","134,600,000","130,495,000","175,096,000","150,490,000","120,463,000","127,558,000","151,405,000","129,046,000","98,751,000","102,115,000","154,865,000","121,559,000","97,419,000","122,756,000","185,124,000","145,119,000","120,285,000","141,034,000","153,825,000","128,449,000","98,184,000",,,,,,,
				GrossAccountsReceivable,"1,064,467,000","795,477,000","823,280,000","829,128,000","846,304,000","668,362,000","750,697,000","515,721,000","823,985,000","669,409,000","688,093,000","666,684,000","761,769,000","527,529,000","529,563,000","571,587,000","712,454,000","457,101,000","533,726,000",,"603,055,000","368,491,000","460,901,000","495,174,000","571,777,000","368,190,000","419,596,000",,"466,451,000","293,110,000","356,668,000","339,572,000","332,838,000","241,867,000","286,412,000","268,986,000","301,442,000","230,619,000",,,,"196,441,000",,,,"285,754,000",,,,"234,285,000","219,954,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
