name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,12/31/2009,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993
TotalAssets,"13,513,800,000","13,199,400,000","9,011,600,000","8,990,900,000","9,053,500,000","9,344,700,000","9,223,700,000","8,749,500,000","8,222,400,000","7,999,400,000","7,703,100,000","7,921,900,000","7,679,500,000","7,167,700,000","7,375,400,000","7,330,100,000","7,027,900,000","6,956,600,000","7,101,800,000","7,041,600,000","6,774,700,000","6,948,400,000","6,772,800,000","6,887,900,000","6,717,900,000","6,755,300,000","6,741,500,000","6,251,200,000","6,088,600,000","6,099,900,000","6,107,400,000","6,045,300,000","5,912,500,000","5,924,600,000","6,038,800,000","6,020,500,000","5,822,700,000","5,720,000,000","5,949,600,000","5,965,000,000","6,021,900,000","5,924,600,000","5,943,800,000","5,974,900,000","5,976,000,000","2,227,787,000","2,077,212,000","1,951,427,000","1,800,902,000","1,655,711,000","1,728,994,000","1,649,056,000","1,671,544,000","1,563,380,000","1,587,979,000","1,520,935,000","1,519,332,000","1,431,056,000","1,424,589,000","1,311,632,000","1,292,946,000","1,164,021,000","1,124,597,000","1,095,664,000","1,063,129,000","1,037,737,000","1,032,412,000","937,029,000","911,138,000","817,672,000","795,396,000","748,437,000","748,439,000","699,421,000","601,296,000","505,915,000","480,800,000","430,500,000","391,800,000","341,821,000","318,600,000","297,900,000","283,700,000","269,641,000","252,300,000","224,700,000","215,000,000","198,830,000","185,900,000","161,300,000","139,600,000","133,900,000","138,900,000","89,000,000","79,900,000","78,000,000","74,300,000","64,600,000","46,000,000","34,300,000","32,500,000","30,200,000"
	CurrentAssets,"6,870,800,000","6,478,100,000","5,292,200,000","5,421,600,000","5,469,800,000","5,953,500,000","5,759,600,000","5,235,800,000","4,665,800,000","4,334,100,000","4,295,300,000","4,425,300,000","4,132,500,000","3,796,800,000","3,949,500,000","3,844,700,000","3,479,900,000","3,378,100,000","3,492,500,000","3,396,700,000","3,097,600,000","3,238,100,000","2,997,800,000","3,075,300,000","2,816,300,000","2,790,800,000","2,734,900,000","2,714,400,000","2,485,900,000","2,453,400,000","2,516,200,000","2,415,300,000","2,247,900,000","2,213,500,000","2,285,700,000","2,233,700,000","1,986,100,000","1,834,700,000","1,879,400,000","1,862,100,000","1,866,800,000","1,730,100,000","1,702,300,000","1,709,600,000","1,557,800,000","1,860,127,000","1,680,980,000","1,549,536,000","1,617,190,000","1,469,483,000","1,539,472,000","1,501,243,000","1,503,828,000","1,401,022,000","1,413,304,000","1,316,437,000","1,437,246,000","1,351,523,000","1,347,139,000","1,234,908,000","1,212,719,000","1,091,073,000","1,050,990,000","1,018,536,000","985,932,000","959,324,000","952,622,000","854,158,000","825,386,000","736,354,000","717,185,000","673,883,000","687,379,000","637,275,000","545,110,000","455,048,000","435,200,000","386,200,000","348,800,000","299,788,000","277,300,000","260,100,000","246,300,000","237,196,000","220,600,000","198,700,000","194,700,000","180,822,000","172,100,000","148,600,000","132,400,000","126,900,000","132,400,000","82,400,000","73,400,000","71,400,000","68,000,000","58,400,000","39,200,000","28,900,000","27,100,000","25,100,000"
		CashCashEquivalentsAndShortTermInvestments,"386,900,000","258,100,000","245,100,000","501,200,000","878,600,000","1,410,200,000","1,249,500,000","958,400,000","214,400,000","154,000,000","166,900,000","194,500,000","285,000,000","205,800,000","255,100,000","100,700,000","221,000,000","144,200,000","97,900,000","79,000,000","251,700,000","263,700,000","118,300,000","129,400,000","248,200,000","37,600,000","97,500,000","335,700,000","447,400,000","344,500,000","357,800,000","227,600,000","306,700,000","188,100,000","350,200,000","179,300,000","147,100,000","37,900,000","99,900,000","25,900,000","44,600,000","73,700,000","36,600,000","67,000,000","88,000,000","580,320,000","480,170,000","351,596,000","521,273,000","444,925,000","541,019,000","571,750,000","525,334,000","510,006,000","590,247,000","478,197,000","632,573,000","605,276,000","662,028,000","562,360,000","528,965,000","553,148,000","556,489,000","504,614,000","468,892,000","420,921,000","392,176,000","394,381,000","300,176,000","279,532,000","214,109,000","202,621,000","147,133,000","144,667,000","84,572,000","82,975,000","93,000,000","25,600,000","8,500,000","70,688,000","13,300,000","23,700,000","9,500,000","79,425,000","7,100,000","11,400,000","7,100,000","74,952,000","6,700,000","3,100,000","500,000","14,200,000","24,200,000","6,500,000","100,000","3,000,000","5,200,000","2,500,000","900,000","5,800,000","2,500,000","3,000,000"
			CashAndCashEquivalents,"386,900,000","258,100,000","245,100,000","501,200,000","878,600,000","1,410,200,000","1,249,500,000","958,400,000","214,400,000","154,000,000","166,900,000","194,500,000","285,000,000","205,800,000","255,100,000","100,700,000","221,000,000","144,200,000","97,900,000","79,000,000","251,700,000","263,700,000","118,300,000","129,400,000","248,200,000","37,600,000","97,500,000","335,700,000","447,400,000","344,500,000","357,800,000","227,600,000","306,700,000","188,100,000","350,200,000","179,300,000","147,100,000","37,900,000","99,900,000","25,900,000","44,600,000","73,700,000","36,600,000","67,000,000","88,000,000","196,192,000","185,371,000","148,081,000","303,178,000","119,533,000","174,380,000","201,250,000","231,958,000","115,902,000","173,040,000","148,804,000","226,200,000","215,418,000","306,405,000","222,425,000","228,147,000","223,371,000","184,256,000","157,140,000","185,273,000","134,824,000","114,365,000","145,977,000","35,745,000","44,257,000","121,120,000","43,664,000","20,557,000","40,988,000","13,877,000","19,747,000","16,300,000","25,600,000","8,500,000","4,230,000","13,300,000","23,700,000","9,500,000","18,233,000","7,100,000","11,400,000","7,100,000","16,462,000","6,700,000","3,100,000","500,000","14,200,000","24,200,000","6,500,000","100,000","3,000,000","5,200,000","2,500,000","900,000","5,800,000","2,500,000","3,000,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"384,128,000","294,799,000","203,515,000","218,095,000","325,392,000","366,639,000","370,500,000","293,376,000","394,104,000","417,207,000","329,393,000","406,373,000","389,858,000","355,623,000","339,935,000","300,818,000","329,777,000","372,233,000","347,474,000","283,619,000","286,097,000","277,811,000","248,404,000","264,431,000","235,275,000","92,989,000","158,957,000","126,576,000","103,679,000","70,695,000","63,228,000","76,700,000",,,"66,458,000",,,,"61,192,000",,,,"58,490,000",,,,,,,,,,,,,,
		Receivables,"5,063,300,000","4,934,900,000","3,955,300,000","3,801,400,000","3,630,700,000","3,592,100,000","3,671,800,000","3,382,900,000","3,591,900,000","3,397,300,000","3,331,700,000","3,373,300,000","3,078,500,000","2,987,600,000","3,020,900,000","2,986,000,000","2,584,200,000","2,657,000,000","2,692,100,000","2,673,100,000","2,225,200,000","2,403,500,000","2,289,200,000","2,342,800,000","1,992,900,000","2,215,800,000","2,090,600,000","1,901,200,000","1,623,000,000","1,716,700,000","1,648,600,000","1,685,700,000","1,499,500,000","1,597,300,000","1,507,700,000","1,555,600,000","1,416,000,000","1,433,500,000","1,398,500,000","1,443,100,000","1,366,000,000","1,252,600,000","1,284,300,000","1,265,300,000","1,134,500,000","955,999,000","881,500,000","905,883,000","778,741,000","740,777,000","713,464,000","665,093,000","700,344,000","657,735,000","598,266,000","604,399,000","573,069,000","542,334,000","497,340,000","472,517,000","476,577,000","374,012,000","349,297,000","347,168,000","378,697,000","370,316,000","387,562,000","328,165,000","356,027,000","10,709,000","11,371,000","350,866,000","365,414,000","314,554,000","294,502,000","237,779,000","249,100,000","221,300,000","193,900,000","158,204,000","142,200,000","124,400,000","103,700,000","91,484,000","88,100,000","67,900,000","66,900,000","61,327,000","58,000,000","53,000,000","47,800,000","40,900,000","39,700,000","33,500,000","29,200,000","24,900,000","24,500,000","20,800,000","18,400,000","13,400,000","14,600,000","12,200,000"
			AccountsReceivable,"4,613,500,000","4,499,400,000","3,561,000,000","3,370,500,000","3,234,100,000","3,212,600,000","3,267,700,000","3,029,000,000","3,149,400,000","3,002,200,000","2,899,500,000","2,967,300,000","2,725,100,000","2,671,200,000","2,650,500,000","2,612,200,000","2,274,000,000","2,320,500,000","2,311,300,000","2,335,300,000","1,985,800,000","2,168,600,000","2,019,800,000","2,082,500,000","1,780,200,000","2,017,400,000","1,860,000,000","1,712,500,000","1,448,900,000","1,561,100,000","1,473,200,000","1,526,100,000","1,335,000,000","1,451,000,000","1,310,600,000","1,390,500,000","1,264,500,000","1,285,000,000","1,254,900,000","1,257,000,000","1,178,300,000","1,078,700,000","1,091,500,000","1,119,800,000","1,006,700,000","909,162,000","835,302,000","850,002,000","738,600,000","689,824,000","659,914,000","637,245,000","668,660,000","628,906,000","571,052,000","580,035,000","545,459,000","514,410,000","472,000,000","444,000,000","455,569,000","355,150,000","334,985,000","333,084,000","362,113,000","356,209,000","345,741,000","318,405,000","344,119,000",,,"337,424,000","348,956,000","304,746,000","284,818,000","230,190,000",,,,"152,308,000",,,,"87,524,000",,,,"57,396,000",,,,,,,,,,,,,,
				GrossAccountsReceivable,"4,635,500,000","4,519,800,000","3,580,400,000","3,391,700,000","3,261,100,000","3,242,200,000","3,300,400,000","3,059,700,000","3,184,500,000","3,010,100,000","2,908,600,000","2,976,200,000","2,732,700,000","2,678,200,000",,"2,619,300,000","2,280,200,000","2,326,700,000","2,317,500,000","2,341,500,000","1,994,000,000","2,174,500,000","2,025,700,000","2,088,400,000","1,786,100,000","2,023,400,000","1,867,000,000","1,718,900,000","1,454,600,000","1,566,800,000","1,478,900,000","1,531,500,000","1,340,400,000","1,456,400,000","1,316,000,000","1,395,900,000","1,269,900,000","1,290,400,000","1,260,300,000","1,262,900,000","1,184,200,000","1,083,700,000","1,096,500,000","1,124,800,000","1,013,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-22,000,000","-20,400,000","-19,400,000","-21,200,000","-27,000,000","-29,600,000","-32,700,000","-30,700,000","-35,100,000","-7,900,000","-9,100,000","-8,900,000","-7,600,000","-7,000,000",,"-7,100,000","-6,200,000","-6,200,000","-6,200,000","-6,200,000","-8,200,000","-5,900,000","-5,900,000","-5,900,000","-5,900,000","-6,000,000","-7,000,000","-6,400,000","-5,700,000","-5,700,000","-5,700,000","-5,400,000","-5,400,000","-5,400,000","-5,400,000","-5,400,000","-5,400,000","-5,400,000","-5,400,000","-5,900,000","-5,900,000","-5,000,000","-5,000,000","-5,000,000","-6,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"449,800,000","435,500,000","394,300,000","430,900,000","396,600,000","379,500,000","404,100,000","353,900,000","442,500,000","395,100,000","432,200,000","406,000,000","353,400,000","316,400,000","370,400,000","373,800,000","310,200,000","336,500,000","380,800,000","337,800,000","239,400,000","234,900,000","269,400,000","260,300,000","212,700,000","198,400,000","230,600,000","188,700,000","174,100,000","155,600,000","175,400,000","159,600,000","164,500,000","146,300,000","197,100,000","165,100,000","151,500,000","148,500,000","143,600,000","186,100,000","187,700,000","173,900,000","192,800,000","145,500,000","127,800,000","46,837,000","46,198,000","55,881,000","40,141,000","50,953,000","53,550,000","27,848,000","31,684,000","28,829,000","27,214,000","24,364,000","27,610,000","27,924,000","25,340,000","28,517,000","21,008,000","18,862,000","14,312,000","14,084,000","16,584,000","14,107,000","41,821,000","9,760,000","11,908,000",,,"13,442,000","16,458,000","9,808,000","9,684,000","7,589,000",,,,"5,896,000",,,,"3,960,000",,,,"3,931,000",,,,,,,,,,,,,,
