name,ttm
CashFlowsfromusedinOperatingActivitiesDirect,"66,050,140"
	ClassesofCashReceiptsfromOperatingActivities,"175,127,181"
	ClassesofCashPayments,"-109,077,041"
		OtherCashPaymentsfromOperatingActivities,"-107,369,490"
OperatingCashFlow,"66,050,140"
FinancingCashFlow,"-60,859,854"
EndCashPosition,"5,998,034"
	ChangesInCash,"5,190,286"
	BeginningCashPosition,"807,748"
FreeCashFlow,"66,050,140"
