name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,12/31/1992,12/31/1991
TotalAssets,"1,269,301,000","1,182,685,000","1,144,259,000","1,127,438,000","1,071,448,000","1,031,884,000","1,016,347,000","1,031,294,000","1,060,254,000","1,114,307,000","1,189,602,000","1,269,528,000","1,325,256,000","1,251,256,000","1,274,080,000","1,310,370,000","1,353,055,000","1,290,112,000","1,329,910,000","1,311,951,000","1,326,233,000","1,262,951,000","1,308,056,000","1,308,472,000","1,307,965,000","1,275,191,000","1,336,752,000","1,420,414,000","1,442,475,000","1,495,724,000","1,672,952,000","1,762,510,000","1,858,498,000","1,821,231,000","1,947,761,000","1,944,547,000","2,054,349,000","1,693,107,000","1,158,130,000","1,093,999,000","1,099,199,000","1,010,286,000","1,011,214,000","1,071,692,000","824,970,000","787,470,000","727,694,000","731,201,000","765,228,000","736,463,000","588,594,000","611,974,000","644,373,000","654,782,000","645,473,000","660,130,000","616,065,000","590,495,000","630,662,000","633,797,000","623,134,000","585,126,000","566,731,000","504,053,000","503,267,000","440,756,000","336,924,000","354,020,000","369,002,000","354,166,000","384,683,000","420,262,000","547,772,000","523,084,000","516,532,000","531,409,000","549,764,000","531,999,000","549,740,000","561,396,000","566,101,000","568,954,000","551,923,000","553,586,000","610,276,000","591,641,000","602,042,000","609,100,000","677,090,000","637,200,000","666,600,000","679,000,000","703,200,000","678,300,000","667,600,000","655,700,000","638,700,000","585,100,000","582,300,000","591,900,000","584,500,000","558,600,000","571,200,000","533,500,000","536,700,000","512,100,000","534,900,000","468,300,000","467,900,000","400,500,000","343,800,000","270,600,000","270,200,000","261,300,000","94,300,000","89,400,000","69,300,000","67,000,000"
	CurrentAssets,"911,470,000","813,304,000","796,243,000","772,240,000","715,565,000","658,599,000","638,415,000","641,201,000","638,892,000","644,262,000","732,394,000","786,213,000","837,473,000","779,481,000","804,675,000","836,252,000","850,930,000","783,193,000","785,901,000","775,064,000","784,094,000","726,236,000","754,916,000","750,052,000","733,452,000","710,001,000","750,704,000","807,018,000","833,604,000","835,930,000","937,129,000","974,417,000","1,052,866,000","1,007,878,000","1,244,021,000","1,246,969,000","1,323,257,000","978,995,000","689,005,000","670,136,000","655,036,000","564,593,000","567,406,000","584,176,000","533,574,000","487,940,000","433,322,000","444,185,000","481,126,000","445,216,000","286,338,000","307,860,000","345,565,000","369,199,000","367,050,000","366,155,000","341,799,000","327,765,000","353,732,000","359,809,000","354,720,000","309,933,000","301,613,000","274,817,000","268,331,000","206,167,000","156,706,000","165,325,000","174,169,000","154,668,000","221,130,000","246,609,000","393,288,000","286,946,000","231,765,000","262,239,000","278,237,000","254,569,000","269,411,000","263,159,000","268,745,000","262,723,000","268,553,000","265,201,000","318,974,000","285,556,000","296,761,000","302,498,000","320,979,000","279,100,000","289,700,000","313,400,000","337,500,000","312,200,000","332,900,000","349,500,000","344,700,000","298,600,000","289,800,000","299,700,000","305,400,000","284,700,000","323,300,000","282,200,000","289,800,000","264,900,000","287,000,000","228,800,000","229,700,000","192,400,000","162,000,000","147,000,000","145,800,000","141,700,000","56,200,000","55,200,000","40,700,000","42,000,000"
		CashCashEquivalentsAndShortTermInvestments,"98,144,000","98,108,000","94,640,000","95,804,000","95,954,000","117,431,000","98,772,000","80,160,000","60,378,000","66,799,000","78,603,000","66,366,000","68,315,000","81,685,000","96,799,000","106,491,000","112,429,000","155,963,000","155,675,000","153,236,000","181,158,000","197,827,000","215,509,000","207,238,000","191,097,000","200,188,000","193,812,000","187,484,000","190,551,000","201,451,000","180,271,000","162,954,000","200,094,000","189,360,000","447,456,000","424,387,000","508,447,000","189,114,000","134,890,000","149,450,000","129,308,000","129,170,000","122,403,000","114,162,000","230,048,000","239,500,000","159,315,000","158,253,000","215,215,000","229,182,000","45,360,000","20,684,000","20,230,000","61,658,000","35,639,000","69,385,000","47,595,000","58,325,000","55,337,000","61,524,000","38,970,000","33,412,000","281,000","239,000","571,000","592,000","594,000","542,000","1,245,000","1,130,000","3,291,000","21,007,000","9,592,000","6,556,000","11,557,000","24,382,000","11,472,000","22,049,000","35,227,000","15,928,000","8,616,000","9,214,000","34,237,000","21,648,000","9,742,000","5,668,000","20,331,000","24,957,000","6,875,000","8,600,000","12,800,000","19,100,000","10,900,000","14,100,000","18,400,000","20,100,000","17,600,000","21,200,000","20,400,000","16,900,000","20,200,000","27,400,000","56,100,000","20,300,000","9,200,000","14,200,000","11,000,000","9,000,000","4,000,000","7,200,000","3,500,000","13,200,000","10,800,000","25,800,000","1,200,000","5,300,000","200,000","3,800,000"
			CashAndCashEquivalents,"98,144,000","98,108,000","94,640,000","95,804,000","95,954,000","117,431,000","98,772,000","80,160,000","60,378,000","66,799,000","78,603,000","66,366,000","68,315,000","81,685,000","96,799,000","106,491,000","112,429,000","143,570,000","155,675,000","143,236,000","131,158,000","147,827,000","215,509,000","207,238,000","191,097,000","200,188,000","193,812,000","187,484,000","190,551,000","201,451,000","180,271,000","162,954,000","200,094,000","189,360,000","447,456,000","424,387,000","508,447,000","189,114,000","134,890,000","149,450,000","129,308,000","129,170,000","94,274,000","114,162,000","230,048,000","239,500,000","159,315,000","158,253,000","215,215,000","229,182,000","45,360,000","20,684,000","20,230,000","61,658,000","35,639,000","69,385,000","47,595,000","58,325,000","55,337,000","61,524,000","38,970,000","33,412,000","281,000","239,000","571,000","592,000","594,000","542,000","1,245,000","1,130,000","3,291,000","21,007,000","9,592,000","6,556,000","11,557,000","24,382,000","11,472,000","22,049,000","35,227,000","15,928,000","8,616,000","9,214,000","34,237,000","21,648,000","9,742,000","5,668,000","20,331,000","24,957,000","6,875,000","8,600,000","12,800,000","19,100,000","10,900,000","14,100,000","18,400,000","20,100,000","17,600,000","21,200,000","20,400,000","16,900,000","20,200,000","27,400,000","56,100,000","20,300,000","9,200,000","14,200,000","11,000,000","9,000,000","4,000,000","7,200,000","3,500,000","13,200,000","10,800,000","25,800,000","1,200,000","5,300,000","200,000","3,800,000"
				CashFinancial,,,,,,,,,,,,,,,"96,799,000","106,491,000","112,429,000","143,570,000","155,675,000","143,236,000","131,158,000","147,827,000","215,509,000","207,238,000","191,097,000","200,188,000","193,812,000","187,484,000","190,551,000","201,451,000","180,271,000","162,954,000","200,094,000","189,360,000","447,456,000","424,387,000","508,447,000","189,114,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,"0",,,,"12,393,000","0","10,000,000","50,000,000","50,000,000",,,,"0",,,,"0",,,,,,,,,,,,,"28,129,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"309,411,000","279,652,000","261,447,000","265,729,000","249,904,000","204,666,000","192,764,000","192,410,000","211,982,000","200,925,000","221,228,000","272,006,000","295,333,000","252,983,000","259,354,000","282,400,000","294,505,000","235,903,000","236,216,000","219,924,000","232,244,000","186,541,000","184,352,000","196,718,000","216,423,000","185,654,000","183,755,000","224,689,000","239,468,000","209,389,000","248,331,000","302,504,000","328,027,000","277,591,000","290,247,000","335,854,000","329,368,000","301,912,000","228,375,000","237,418,000","245,948,000","189,527,000","213,884,000","243,478,000","139,025,000","89,004,000","114,140,000","117,899,000","102,302,000","67,513,000","80,205,000","104,723,000","125,802,000","126,531,000","148,474,000","139,438,000","133,820,000","98,394,000","117,459,000","117,595,000","121,313,000","73,882,000","97,426,000","98,231,000","96,326,000","47,112,000","56,553,000","69,976,000","73,244,000","52,781,000","68,417,000","66,529,000","66,693,000","83,975,000","83,579,000","97,499,000","110,016,000","82,588,000","77,343,000","90,554,000","97,894,000","78,144,000","76,249,000","76,982,000","103,205,000","83,689,000","94,336,000","104,548,000","130,533,000","97,500,000","104,100,000","120,100,000","137,800,000","108,200,000","117,300,000","131,300,000","149,400,000","112,800,000","107,700,000","120,400,000","120,800,000","95,600,000","94,000,000","109,200,000","127,800,000","107,100,000","130,600,000","104,600,000","108,900,000","70,200,000","60,800,000","55,100,000","52,400,000","40,800,000","22,100,000","22,000,000","16,200,000","13,900,000"
			AccountsReceivable,"309,411,000","256,407,000","261,447,000","265,729,000","249,904,000","193,542,000","192,764,000","192,410,000","211,982,000","187,992,000","221,228,000","272,006,000","295,333,000","241,832,000","259,354,000","282,400,000","294,505,000","226,703,000","236,216,000","219,924,000","232,244,000","179,384,000","184,352,000","196,718,000","216,423,000","177,389,000","183,755,000","224,689,000","239,468,000","199,378,000","248,331,000","302,504,000","328,027,000","263,053,000","290,247,000","335,854,000","329,368,000","297,798,000","228,375,000","237,418,000","245,948,000","189,527,000","213,884,000","243,478,000","139,025,000","89,004,000","114,140,000","117,899,000","102,302,000","67,513,000","80,205,000","104,723,000","125,802,000","126,531,000","148,474,000","139,438,000","133,820,000","98,394,000","117,459,000","117,595,000","121,313,000","73,882,000","97,426,000","98,231,000","96,326,000","47,112,000","56,553,000","69,976,000","73,244,000","52,781,000","68,417,000","66,529,000","66,693,000","83,975,000","83,579,000","97,499,000","110,016,000","82,588,000","77,343,000","90,554,000","97,894,000","78,144,000","76,249,000","76,982,000","103,205,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"316,354,000","260,957,000","265,015,000","269,623,000","253,798,000","197,324,000","196,707,000","195,786,000","215,633,000","191,706,000","224,451,000","275,508,000","299,185,000","245,236,000","263,370,000","285,712,000","297,106,000","229,677,000","239,095,000","223,005,000","235,123,000","182,728,000","188,369,000","201,014,000","221,334,000","181,916,000","188,093,000","228,672,000","243,467,000","205,084,000","254,622,000","308,608,000","334,073,000","268,340,000","299,063,000","343,599,000","335,514,000","302,928,000","233,035,000",,,,"218,250,000","247,943,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-6,943,000","-4,550,000","-3,568,000","-3,894,000","-3,894,000","-3,782,000","-3,943,000","-3,376,000","-3,651,000","-3,714,000","-3,223,000","-3,502,000","-3,852,000","-3,404,000","-4,016,000","-3,312,000","-2,601,000","-2,974,000","-2,879,000","-3,081,000","-2,879,000","-3,344,000","-4,017,000","-4,296,000","-4,911,000","-4,527,000","-4,338,000","-3,983,000","-3,999,000","-5,706,000","-6,291,000","-6,104,000","-6,046,000","-5,287,000","-8,816,000","-7,745,000","-6,146,000","-5,130,000","-4,660,000",,,,"-4,366,000","-4,465,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
