name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986
MarketCap,"4,163,803,299","4,670,879,059","6,525,823,608","5,652,766,854","4,910,075,773","4,005,010,486","4,091,895,003","3,370,525,215","2,728,980,963","2,858,973,078","3,378,442,830","3,177,103,478","3,165,474,246","2,749,357,388","2,192,455,469","2,833,121,668","2,677,268,899","2,650,147,466","2,593,569,080","2,365,846,068","2,165,141,371","2,132,341,131","2,231,727,800","2,217,779,124","1,994,535,818","1,884,815,256","1,710,098,264","1,829,798,837","1,802,719,503","1,920,026,525","2,222,389,160","2,050,044,907","2,167,782,039","2,062,926,326","2,184,881,448","1,989,210,377","1,602,809,035","1,696,490,362","1,515,927,093","1,313,392,115","1,224,230,930","1,496,413,594","1,242,588,071","992,229,095","1,317,075,197","1,419,866,277","1,355,892,102","1,255,960,400","1,053,981,673","1,142,382,109","1,134,776,460","1,109,535,031","788,710,901","715,925,887","912,505,053","997,655,577","912,710,794","1,026,612,708","1,129,239,292","1,189,918,921","1,449,503,531","1,469,690,798","1,584,091,260","1,039,656,041","1,095,765,310","1,186,394,196","985,911,936","938,578,319","1,089,028,757","1,057,737,960","1,044,350,320","868,676,143","870,480,714","754,584,790","711,828,459","486,143,799","486,639,016","422,935,116","425,746,632","438,923,564","530,001,689","446,070,021","397,675,995","347,475,390","449,567,595","442,270,425","367,148,997","264,271,520","333,060,061","326,375,205","575,460,441","505,481,032","364,235,303","446,460,102","483,360,721","566,895,621","811,204,292","766,388,896","750,312,070","648,309,568","628,737,046","644,839,604","531,874,852","525,669,462","589,922,923","689,095,058","737,176,236","742,444,803","651,546,076","625,289,530","715,132,500","685,456,500","692,310,000","727,848,000","644,996,000","557,669,750","609,823,750","704,283,125","731,374,000","727,155,000","820,325,000","709,254,000","643,214,250","666,645,000","610,222,500","473,625,000","441,840,000","510,826,500","433,434,375","464,661,875","440,475,000","396,081,000","367,789,500","358,359,000","312,778,250","311,206,500","304,919,500","238,906,000","273,484,500","267,197,500","240,477,750","201,184,000","204,327,500"
EnterpriseValue,"4,139,003,299","4,570,779,059","6,438,823,608","5,604,166,854","4,883,275,773","3,984,310,486","4,151,495,003","3,484,325,215","2,862,980,963","2,948,473,078","3,548,242,830","3,354,103,478","3,366,374,246","2,898,657,388","2,414,455,469","3,099,721,668","2,939,168,899","2,867,047,466","2,870,069,080","2,696,646,068","2,501,741,371","2,444,341,131","2,496,027,800","2,534,079,124","2,333,335,818","2,165,915,256","1,999,298,264","2,123,698,837","2,119,819,503","2,198,626,525","2,255,689,160","2,112,344,907","2,250,082,039","2,102,726,326","2,265,981,448","2,115,710,377","1,733,509,035","1,807,190,362","1,626,627,093","1,526,592,115","1,384,930,930","1,641,113,594","1,446,388,071","1,196,029,095","1,522,175,197","1,468,166,277","1,401,392,102","1,338,560,400","1,174,081,673","1,237,882,109","1,224,976,460","1,225,135,031","978,710,901","954,625,887","1,161,205,053","1,286,055,577","1,240,710,794","1,190,512,708","1,250,439,292","1,310,897,921","1,571,997,531","1,564,105,798","1,933,067,260","1,391,047,041","1,447,156,310","1,456,367,196","1,120,159,936","1,072,826,319","1,225,571,757","1,180,730,960","1,137,380,320","996,139,143","997,483,714","829,745,790","754,779,459","724,066,799","716,134,016","568,280,116","553,260,632","591,995,564","659,860,689","560,978,021","512,583,995","470,622,390","560,802,595","533,653,425","470,514,997","377,932,520","446,721,061","443,926,205","689,360,441","613,681,032","471,435,303","516,960,102","669,160,721","673,895,621","935,804,292","887,088,896","876,312,070","762,709,568","760,337,046","752,139,604","677,574,852","671,369,462","735,622,923","829,395,058","877,476,236","882,744,803","790,546,076","728,589,530","818,432,500","777,856,500","779,710,000","822,548,000","738,696,000","644,669,750","709,423,750","829,383,125","822,374,000","813,655,000","904,125,000","838,254,000","700,114,250","731,745,000","667,222,500","530,625,000","504,140,000","579,326,500","499,834,375","529,961,875","496,475,000","452,081,000","351,889,500","342,459,000","296,878,250","295,306,500","286,019,500","220,006,000","254,584,500","248,297,500","247,377,750","208,084,000","211,227,500"
PeRatio,"23.663","28.605","42.581","40.309","39.975","35.36","35.378","29.37","20.876","21.987","25.845","24.473","24.393","21.668","23.812","32.296","33.939","36.651","28.13","27.031","24.308","25.553",,,,,,"40.631","38.407","38.754","33.925","33.866","37.412","34.322","30.935","27.906","22.784","24.485","21.934","18.728","18.022","23.555","21.79","16.975","25.293","23.145","21.651","20.636","19.107","23.53","26.887","40.878","24.759","19.366","14.269","14.171","12.835","15.151","14.975","14.481","16.013","16.607","18.271","15.801","16.692","20.648","20.06","19.106","22.033","21.454","21.638","17.435","18.715","17.586","16.818","14.21","14.395","12.565","13.008","14.775","19.461","16.97","15.152","11.909","14.868","14.274","12.065","8.696","10.978","10.761","18.913","17.443","6.92","8.482","9.424","10.705","15.479","14.98","15.247","13.559","15.5",,,,"12.822","14.809","16.152","16.275","14.765","15.09","17.321","16.848","17.939","20.287","21.154","18.441","19.222","20.852","19.141","19.193","22","21.311","19.525","21.491","20.27","16.892","16.355","19.66","17.538","19.614","19.231","17.308","16.433","17.378","15.168","16.5","16.61","13.971","17.54","18.319","17.076","14.035","14.509"
ForwardPeRatio,"21.93","23.148","32.363","29.326","31.847","30.96","32.68","26.11","27.855","20.576","23.202","21.692","22.989","19.685","15.748","20.576","21.142","21.598","23.202","21.142","21.739","21.505","21.739","21.277","23.202","18.149","18.45","19.194","19.048","19.646","20.534","18.182","19.084","17.668","21.097","19.342","15.337","15.337","16.129","13.106","11.494","13.717","13.055","10.788","13.298","14.749","16.234","14.793",,,,,,,,"21.882",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"2.739","2.896","4.045","3.664","3.987","3.873","4.089","3.264","3.479","2.575","2.9","2.712","2.876","2.461","1.574","1.716","1.763","1.799","1.936","1.764","1.889","1.87","1.811","1.772","1.934","1.513","1.026","1.066","1.27","1.31","1.37","1.212","1.273","1.178","1.406","1.29","1.022","1.022","1.075","0.491","0.431","0.611","0.87","0.83","1.064","1.054","0.877","1.076",,,,,,,,"1.861",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.268","2.616","3.789","3.422","3.218","2.678","2.752","2.252","1.736","1.809","2.146","2.024","2.028","1.771","1.435","1.879","1.811","1.835","1.829","1.695","1.556","1.538","1.591","1.558","1.39","1.311","1.176","1.245","1.217","1.287","1.486","1.37","1.484","1.418","1.497","1.38","1.121","1.198","1.074","0.956","0.846","1.064","0.924","0.72","0.996","1.114","1.074","0.992","0.84","0.92","0.936","0.894","0.595","0.51","0.63","0.702","0.667","0.782","0.841","0.832","1.013","1.04","1.186","0.996","1.052","1.221","1.108","1.055","1.254","1.249","1.279","1.049","1.062","0.929","0.871","0.712","0.736","0.663","0.692","0.745","0.957","0.82","0.732","0.666","0.864","0.859","0.745","0.537","0.677","0.664","1.184","1.084","0.496","0.62","0.662","0.784","1.124","1.062","1.05","0.914","0.922","1.06","0.887","0.86","0.847","1.013","1.125","1.134","1.065","1.169","1.342","1.333","1.361","1.486","1.361","1.213","1.357","1.582","1.629","1.658","1.949","1.896","1.78","1.912","1.833","1.527","1.552","1.871","1.717","1.964","1.975","1.778","1.711","1.839","1.605","1.719","1.766","1.459","1.769","1.799","1.695","1.45","1.483"
PbRatio,"3.582","3.981","5.674","5.057","4.541","3.744","3.994","3.421","2.82","2.923","3.586","3.401","3.494","3.082","2.48","3.299","3.128","3.197","3.118","2.968","2.86","2.896","2.949","3.022","2.728","2.674","1.987","2.097","2.127","2.104","2.291","2.033","2.166","2.059","2.216","2.087","1.706","1.806","1.614","1.522","1.281","1.627","1.336","1.064","1.346","1.494","1.504","1.388","1.249","1.318","1.288","1.266","0.927","0.861","1.061","1.099","0.973","1.121","1.233","1.358","1.703","1.778","2.701","1.839","1.938","2.204","1.933","1.84","2.188","2.13","2.119","1.851","1.919","1.707","1.631","1.465","1.508","1.385","1.439","1.554","2.081","1.789","1.595","1.462","1.923","1.902","1.599","1.158","1.459","1.468","1.452","1.304","0.94","1.137","1.254","1.516","2.207","2.155","2.17","1.943","1.926","2.016","1.699","1.524","1.385","1.653","1.816","1.829","1.651","1.674","1.915","1.896","1.968","2.14","1.936","1.664","1.854","2.166","2.25","2.309","2.676","2.782","2.623","2.914","3.267","2.535","2.587","3.087","2.74","3.085","3.065","2.756","2.993","2.916","2.545","2.532","2.904","2.275","2.605","2.545","3.173","2.654","2.696"
EnterprisesValueRevenueRatio,"2.226","9.868","13.587","12.317","10.457","9.64","10.291","9.076","8.453","7.706","8.864","8.498","8.077","7.457","6.229","7.93","7.206","7.575","7.835","7.394","6.61","7.04","7.298","7.429","6.288","6.293","5.58","5.798","5.479","6.172","5.991","5.618","5.682","5.758","6.027","5.69","4.669","4.991","4.659","4.226","3.732","4.506","4.016","3.226","4.052","4.45","4.425","4.255","3.624","3.877","3.79","4.033","3.133","3.237","3.345","3.391","3.189","3.461","3.621","3.85","4.486","4.519","5.849","4.278","4.821","5.297","4.583","4.61","5.371","5.391","5.511","4.637","4.69","4.352","3.953","4.126","4.127","3.43","3.439","3.704","4.355","3.914","3.676","3.41","4.137","3.926","3.608","3.032","3.429","3.395","5.291","4.724","4.029","4.523","3.451","3.59","5.097","4.95","4.882","4.103","4.128","4.318","3.85","3.94","4.603","4.686","5.006","5.144","4.533","4.582","5.36","6.139","5.841","6.441","5.656","5.263","5.922","7.282","7.503","7.304","8.204","7.754","7.44","8.372","7.046","6.044","6.224","7.787","6.359","7.443","7.333","8.16","6.067","6.204","5.369","6.351","5.861","4.966","6.091","6.569","6.2","5.911","6.44"
EnterprisesValueEBITDARatio,"14.012","56.014","87.603","74.129","75.476","55.569","62.711","59.459","66.581","49.974","59.335","54.806","51.083","50.237","42.285","52.009","44.265","50.924","56.166","47.144","42.838","51.244","54.498","50.279","39.282","47.085","-19.448","-133.566","43.889","60.736","192.794","39.856","45.92","56.223","78.954","50.736","37.12","44.294","39.196","33.332","29.848","40.422","36.525","21.986","37.771","42.679","38.606","31.348","26.033","32.576","33.469","33.382","24.286","35.888","80.083","29.162","26.011","31.917","27.22","31.599","39.361","38.206","49.752","30.877","34.489","42.503","33.926","36.187","40.15","41.184","48.863","33.271","31.565","30.813","30.956","31.024","31.946","26.295","-3.067","27.131","31.618","27.962","30.707","23.285","29.894","27.023","24.808","18.793","21.713","21.753","33.464","31.471","29.282","38.579","22.455","25.526","32.158","30.695","29.807","31.648","25.862","29.153","24.373","35.902","-272.453","29.621","29.347","35.31","26.798","26.688","30.425","34.881","30.577","33.573","29.667","35.228","33.622","37.699","38.073","43.051","38.971","39.728","37.439","51.897","34.751","30.321","31.313","45.978","29.93","36.803","34.24","-3.467","6.067","6.204","5.369","-2.875","5.861","4.966","6.091","-3.115","6.2","5.911","6.44"
