name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
TotalRevenue,"2,776,700,000","674,700,000","809,329,000","639,054,000","653,643,000","661,073,000","586,324,000","598,264,000","460,408,000","782,806,000","740,682,000","656,596,000","701,699,000","628,935,000","865,683,000","638,020,000","644,091,000","678,779,000","673,299,000","572,848,000","619,440,000","642,074,000","614,915,000","551,782,000","518,897,000","519,816,000","601,588,000","577,232,000","487,543,000","522,090,000","667,070,000","521,601,000","496,446,000","618,606,000","577,438,000","443,835,000","443,912,000","432,421,000","503,195,000","325,869,000","449,527,000","493,483,000","486,933,000","435,510,000","383,327,000","442,897,000","398,491,000","406,201,000","423,060,000","329,695,000","353,255,000","239,770,000","208,088,000","212,794,000","301,399,000","291,980,000","272,914,000","346,493,000","376,022,000","321,957,000","328,155,000","291,987,000","316,130,000","316,637,000","311,533,000","279,260,000","326,660,000","433,864,000","275,364,000","133,144,000","261,510,000","158,500,000","227,640,000","133,144,000","371,784,000","320,148,000","206,772,000","102,648,000","114,329,000","113,376,000","104,124,000","24,222,000","22,344,000","21,778,000","21,646,000","20,286,000"
	OperatingRevenue,"2,776,700,000","674,700,000","809,329,000","639,054,000","653,643,000","661,073,000","586,324,000","598,264,000","460,408,000","782,806,000","740,682,000","656,596,000","701,699,000","628,935,000","865,683,000","638,020,000","644,091,000","678,779,000","673,299,000","572,848,000","619,440,000","642,074,000","614,915,000","551,782,000","518,897,000","519,816,000","601,588,000","577,232,000","487,543,000","522,090,000","667,070,000","521,601,000","496,446,000","618,606,000","577,438,000","443,835,000","443,912,000","432,421,000","503,195,000","325,869,000","449,527,000","493,483,000","486,933,000","435,510,000","383,327,000","442,897,000","398,491,000","406,201,000","423,060,000","329,695,000","353,255,000","239,770,000","208,088,000","212,794,000","301,399,000","291,980,000","272,914,000","346,493,000","376,022,000","321,957,000","328,155,000","291,987,000","316,130,000","316,637,000","311,533,000","279,260,000","326,660,000","433,864,000","275,364,000","133,144,000","261,510,000","158,500,000","227,640,000","133,144,000","371,784,000","320,148,000","206,772,000","102,648,000","114,329,000","113,376,000","104,124,000","24,222,000","22,344,000","21,778,000","21,646,000","20,286,000"
CostOfRevenue,"1,083,500,000","301,100,000","350,982,000","207,256,000","224,056,000","242,995,000","182,631,000","167,941,000","109,049,000","312,770,000","253,658,000","165,384,000","215,406,000","230,965,000","333,883,000","176,738,000","207,298,000","251,471,000","245,474,000","171,728,000","194,871,000","220,174,000","209,813,000","165,323,000","139,005,000","157,339,000","173,697,000","127,565,000","134,947,000","177,876,000","235,130,000","129,645,000","156,000,000","235,551,000","218,446,000","155,569,000","149,514,000","196,730,000","52,141,000","189,091,000","226,824,000","317,064,000","289,927,000","249,008,000","200,159,000","273,591,000","227,301,000","274,577,000","253,926,000","194,993,000","201,226,000","121,765,000","101,501,000","113,357,000","165,469,000","171,409,000","132,257,000","233,160,000","255,572,000","218,368,000","216,615,000","194,955,000","223,454,000","232,270,000","209,435,000","184,708,000","168,110,000","247,201,000","150,792,000","75,499,000","185,464,000","96,409,000","115,560,000","76,289,000","204,163,000","159,791,000","99,435,000","50,605,000","-97,348,000","60,548,000","49,307,000","8,557,000","11,408,000","9,317,000","8,469,000","8,120,000"
GrossProfit,"1,693,200,000","373,600,000","458,347,000","431,798,000","429,587,000","418,078,000","403,693,000","430,323,000","351,359,000","470,036,000","487,024,000","491,212,000","486,293,000","397,970,000","531,800,000","461,282,000","436,793,000","427,308,000","427,825,000","401,120,000","424,569,000","421,900,000","405,102,000","386,459,000","379,892,000","362,477,000","427,891,000","449,667,000","352,596,000","344,214,000","431,940,000","391,956,000","340,446,000","383,055,000","358,992,000","288,266,000","294,398,000","235,691,000","451,054,000","136,778,000","222,703,000","176,419,000","197,006,000","186,502,000","183,168,000","169,306,000","171,190,000","131,624,000","169,134,000","134,702,000","152,029,000","118,005,000","106,587,000","99,437,000","135,930,000","120,571,000","140,657,000","113,333,000","120,450,000","103,589,000","111,540,000","97,032,000","92,676,000","84,367,000","102,098,000","94,552,000","158,550,000","186,663,000","124,572,000","57,645,000","76,046,000","62,091,000","112,080,000","56,855,000","167,621,000","160,357,000","107,337,000","52,043,000","211,677,000","52,828,000","54,817,000","15,665,000","10,936,000","12,461,000","13,177,000","12,166,000"
OperatingExpense,"788,500,000","189,000,000","205,655,000","190,597,000","203,301,000","177,646,000","200,586,000","202,861,000","184,362,000","186,927,000","195,419,000","220,922,000","226,336,000","185,079,000","221,228,000","219,504,000","213,135,000","189,852,000","180,565,000","202,570,000","188,687,000","171,873,000","173,677,000","171,086,000","168,704,000","164,107,000","198,345,000","175,518,000","169,375,000","133,993,000","152,181,000","167,764,000","164,183,000","108,432,000","136,635,000","136,017,000","110,677,000","95,237,000","266,460,000","59,243,000","56,900,000","55,254,000","59,246,000","50,704,000","55,945,000","53,953,000","57,480,000","51,027,000","45,893,000","49,584,000","48,951,000","44,615,000","39,614,000","39,840,000","35,867,000","34,877,000","35,888,000","34,956,000","36,685,000","33,133,000","33,436,000","33,125,000","23,158,000","40,746,000","31,560,000","32,500,000","71,621,000","70,319,000","46,742,000","23,199,000","28,583,000","23,577,000","45,878,000","22,289,000","76,477,000","60,615,000","41,894,000","23,291,000","174,348,000","20,720,000","18,126,000","6,136,000","5,653,000","5,156,000","4,505,000","5,389,000"
	SellingGeneralAndAdministration,"223,100,000","62,800,000","57,629,000","46,632,000","56,089,000","46,580,000","56,386,000","38,016,000","42,168,000","36,908,000","47,116,000","51,156,000","52,383,000","45,995,000","47,048,000","47,389,000","53,290,000","46,556,000","44,841,000","37,202,000","43,393,000","40,281,000","36,599,000","35,800,000","34,542,000","40,874,000","40,277,000","37,612,000","37,942,000","35,498,000","38,667,000","35,377,000","39,309,000","34,935,000","36,423,000","32,755,000","33,262,000","30,056,000","32,694,000","27,551,000","25,414,000","23,744,000","28,328,000","20,470,000","25,281,000","24,590,000","28,272,000","23,624,000","20,178,000","23,242,000","22,663,000","20,002,000","19,721,000","20,525,000","17,050,000","17,151,000","18,454,000","17,780,000","19,942,000","17,219,000","17,741,000","17,685,000","8,045,000","25,564,000","16,204,000","17,299,000","45,104,000","41,411,000","27,398,000","13,677,000","15,646,000","14,013,000","27,616,000","12,887,000","49,149,000","34,270,000","24,302,000","14,327,000","165,597,000","9,776,000","9,498,000","3,228,000","2,411,000","2,413,000","1,848,000","2,283,000"
		GeneralAndAdministrativeExpense,"223,100,000","62,800,000","57,629,000","46,632,000","56,089,000","46,580,000","56,386,000","38,016,000","42,168,000","36,908,000","47,116,000","51,156,000","52,383,000","45,995,000","47,048,000","47,389,000","53,290,000","46,556,000","44,841,000","37,202,000","43,393,000","40,281,000","36,599,000","35,800,000","34,542,000","40,874,000","40,277,000","37,612,000","37,942,000","35,498,000","38,667,000","35,377,000","39,309,000","34,935,000","36,423,000","32,755,000","33,262,000","30,056,000","32,694,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"223,100,000","62,800,000","57,629,000","46,632,000","56,089,000","46,580,000","56,386,000","38,016,000","42,168,000","36,908,000","47,116,000","51,156,000","52,383,000","45,995,000","47,048,000","47,389,000","53,290,000","46,556,000","44,841,000","37,202,000","43,393,000","40,281,000","36,599,000","35,800,000","34,542,000","40,874,000","40,277,000","37,612,000","37,942,000","35,498,000","38,667,000","35,377,000","39,309,000","34,935,000","36,423,000","32,755,000","33,262,000","30,056,000","32,694,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,692,000","31,486,000","31,510,000","30,918,000","30,234,000","30,664,000","29,363,000","29,208,000","27,403,000","25,715,000","26,342,000","26,288,000","24,613,000","19,893,000","19,315,000","18,817,000","17,726,000","17,434,000","17,176,000","16,743,000","15,914,000","15,695,000","15,440,000","15,113,000","15,182,000","15,356,000","15,201,000","26,517,000","28,908,000","19,344,000","9,522,000","12,937,000","9,564,000","18,262,000","9,522,000","27,328,000","26,345,000","17,592,000","8,964,000","11,480,000","10,944,000","13,563,000","2,908,000","3,242,000","2,743,000","2,657,000","3,106,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,692,000","31,486,000","31,510,000","30,918,000","30,234,000","30,664,000","29,363,000","29,208,000","27,403,000","25,715,000","26,342,000","26,288,000","24,613,000","19,893,000","19,315,000","18,817,000","17,726,000","17,434,000","17,176,000","16,743,000","15,914,000","15,695,000","15,440,000","15,113,000","15,182,000","15,356,000","15,201,000","26,517,000","28,908,000","19,344,000","9,522,000","12,937,000","9,564,000","18,262,000","9,522,000","27,328,000","26,345,000","17,592,000","8,964,000","11,480,000","10,944,000","13,563,000","2,908,000","3,242,000","2,743,000","2,657,000","3,106,000"
