name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"470,631,000","718,327,000","663,660,000","610,452,000","542,953,000"
	CurrentAssets,"330,662,000","580,227,000","521,373,000","459,176,000","397,791,000"
		CashCashEquivalentsAndShortTermInvestments,"223,142,000","502,773,000","415,839,000","349,677,000","329,063,000"
			CashAndCashEquivalents,"223,142,000","502,773,000","415,839,000","349,677,000","329,063,000"
				CashFinancial,"223,142,000","502,773,000","415,839,000","349,677,000","329,063,000"
		Receivables,"78,437,000","51,139,000","66,078,000","86,340,000","41,091,000"
			AccountsReceivable,"75,254,000","46,914,000","66,021,000","85,089,000","40,802,000"
				GrossAccountsReceivable,"76,632,000","48,814,000","68,022,000",,"41,802,000"
				AllowanceForDoubtfulAccountsReceivable,"-1,378,000","-1,900,000","-2,001,000",,"-1,000,000"
			DuefromRelatedPartiesCurrent,"3,183,000","4,225,000","57,000","1,251,000","289,000"
		PrepaidAssets,"27,088,000","24,313,000","37,621,000","21,319,000","25,792,000"
		RestrictedCash,"1,995,000","2,002,000","1,835,000","1,840,000","1,845,000"
	TotalNonCurrentAssets,"139,969,000","138,100,000","142,287,000","151,276,000","145,162,000"
		NetPPE,"47,429,000","50,274,000","55,545,000","63,290,000","70,633,000"
			GrossPPE,"120,455,000","122,260,000","125,739,000","135,084,000","161,456,000"
				Properties,"0","0","0","0","0"
				MachineryFurnitureEquipment,"16,719,000","16,769,000","16,684,000","18,446,000","23,001,000"
				OtherProperties,"53,155,000","55,881,000","60,059,000","66,758,000","88,737,000"
				Leases,"50,581,000","49,610,000","48,996,000","49,880,000","49,718,000"
			AccumulatedDepreciation,"-73,026,000","-71,986,000","-70,194,000","-71,794,000","-90,823,000"
		GoodwillAndOtherIntangibleAssets,"65,090,000","66,735,000","68,380,000","70,025,000","73,315,000"
			Goodwill,"34,383,000","34,383,000","34,383,000","34,383,000","34,383,000"
			OtherIntangibleAssets,"30,707,000","32,352,000","33,997,000","35,642,000","38,932,000"
		NonCurrentDeferredAssets,"27,450,000","21,091,000","18,362,000","17,961,000","1,214,000"
			NonCurrentDeferredTaxesAssets,"27,450,000","21,091,000","18,362,000","17,961,000","1,214,000"
TotalLiabilitiesNetMinorityInterest,"185,054,000","446,975,000","401,677,000","349,689,000","468,770,000"
	CurrentLiabilities,"68,369,000","53,001,000","49,895,000","43,363,000","60,534,000"
		PayablesAndAccruedExpenses,"62,527,000","45,156,000","43,956,000","39,386,000","22,246,000"
			Payables,"62,527,000","45,156,000","43,956,000","39,386,000","22,246,000"
				AccountsPayable,"42,796,000","31,048,000","29,848,000","25,736,000","22,246,000"
				TotalTaxPayable,"19,731,000","14,108,000","14,108,000","13,650,000","0"
		CurrentDebtAndCapitalLeaseObligation,,,,,"27,690,000"
			CurrentDebt,,,,,"27,690,000"
				LineOfCredit,,,,"0","27,690,000"
		CurrentDeferredLiabilities,"5,842,000","7,845,000","5,939,000","3,977,000","10,598,000"
			CurrentDeferredRevenue,"5,842,000","7,845,000","5,939,000","3,977,000","10,598,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"116,685,000","393,974,000","351,782,000","306,326,000","408,236,000"
		LongTermDebtAndCapitalLeaseObligation,"40,208,000","43,448,000","47,888,000","54,426,000","177,504,000"
			LongTermDebt,,,,,"119,275,000"
			LongTermCapitalLeaseObligation,"40,208,000","43,448,000","47,888,000","54,426,000","58,229,000"
		NonCurrentDeferredLiabilities,"5,473,000","11,221,000","13,798,000","17,591,000","17,208,000"
		EmployeeBenefits,"55,205,000","311,500,000","265,130,000","212,349,000","213,524,000"
		DerivativeProductLiabilities,"15,799,000","27,805,000","24,966,000","21,960,000","0"
TotalEquityGrossMinorityInterest,"285,577,000","271,352,000","261,983,000","260,763,000","74,183,000"
	StockholdersEquity,"149,961,000","126,319,000","125,207,000","121,985,000","74,183,000"
		CapitalStock,"10,000","9,000","9,000","9,000","0"
			CommonStock,"10,000","9,000","9,000","9,000","0"
		AdditionalPaidInCapital,"179,745,000","158,131,000","152,308,000","135,293,000","0"
		RetainedEarnings,"-13,410,000","-18,075,000","-13,336,000","-12,499,000","0"
		TreasuryStock,"13,598,000","12,000,000","12,000,000",,"0"
		GainsLossesNotAffectingRetainedEarnings,"-2,786,000","-1,746,000","-1,774,000","-818,000","-2,326,000"
		OtherEquityInterest,,,,,"76,509,000"
	MinorityInterest,"135,616,000","145,033,000","136,776,000","138,778,000","0"
TotalCapitalization,"149,961,000","126,319,000","125,207,000","121,985,000","193,458,000"
CommonStockEquity,"149,961,000","126,319,000","125,207,000","121,985,000","74,183,000"
CapitalLeaseObligations,"40,208,000","43,448,000","47,888,000","54,426,000","58,229,000"
NetTangibleAssets,"84,871,000","59,584,000","56,827,000","51,960,000","868,000"
WorkingCapital,"262,293,000","527,226,000","471,478,000","415,813,000","337,257,000"
InvestedCapital,"149,961,000","126,319,000","125,207,000","121,985,000","221,148,000"
TangibleBookValue,"84,871,000","59,584,000","56,827,000","51,960,000","868,000"
TotalDebt,"40,208,000","43,448,000","47,888,000","54,426,000","205,194,000"
ShareIssued,"48,089,498","43,649,319","43,492,498","42,956,667","42,956,667"
OrdinarySharesNumber,"46,917,195","42,649,319","42,492,498","42,956,667","42,956,667"
TreasurySharesNumber,"1,172,303","1,000,000","1,000,000",,
