name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,600,000","1,880,000","300,000","800,000","300,000","127,483","100,000","1,000,000","-500,000","400,000","-300,000","-100,000","300,000","-200,000","400,000"
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,600,000","1,900,000","300,000","800,000","300,000","100,000","100,000","1,000,000","-500,000","400,000","-300,000","-100,000","300,000","-200,000","400,000"
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-400,000","-300,000",,,"800,000","-700,000","-1,500,000","200,000","400,000",,,"100,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,600,000","1,900,000","300,000","800,000","300,000","100,000","100,000","1,000,000","-500,000","400,000","-300,000","-100,000","300,000","-200,000","400,000"
InvestingCashFlow,"-465,378,000","-152,532,000","6,344,000","-203,789,000","-115,401,000","-24,916,000","-123,728,000","-54,455,000","-132,950,000","-183,217,000","-72,232,000","32,448,000","-166,991,000","19,810,000","-22,559,000","599,467,000","-73,254,000","51,237,000","-24,565,000","-239,303,000","-62,534,000","67,286,000","-39,487,000","15,578,000","46,703,000","-32,981,000","-215,425,000","39,305,000","20,975,000","-233,126,000","117,249,000","-39,086,000","-8,841,000","-112,390,000","-415,468,000","-70,628,000","1,189,000","-112,676,000","-140,813,000","15,515,000","6,322,000","-23,234,000","11,666,000","7,213,000","-97,397,000","53,705,000","-19,324,000","46,804,000","-11,028,000","-41,235,000","14,038,000","12,312,000","72,886,000","12,731,000","29,377,000","-17,919,000","89,877,000","128,793,000","284,929,000","93,288,000","-385,052,000","-24,655,000","-135,633,000","10,113,000","4,529,000","-33,089,000","-2,215,000","-22,706,000","-615,501,000","-10,457,000","-95,388,000","-37,536,000","-37,071,000","-32,554,000","-155,712,000","-119,021,000","5,219,000","-29,369,000","-44,139,000","-61,938,000","5,196,000","-5,149,000","-51,570,000","-3,193,000","-310,000","-9,248,000","-10,020,000","-6,235,000","-8,159,000","-14,135,000","-35,942,000","-26,800,000","5,300,000","-7,500,000","-1,480,000","-17,700,000","-54,900,000","-37,000,000","-46,564,000","-31,800,000","-8,100,000","-24,300,000","-14,651,527","0","-2,200,000","-100,000","0","16,300,000",,,,
	CashFlowFromContinuingInvestingActivities,"-465,378,000","-152,532,000","6,344,000","-203,789,000","-115,401,000","-24,916,000","-123,728,000","-54,455,000","-132,950,000","-183,217,000","-72,232,000","32,448,000","-166,991,000","19,810,000","-22,559,000","599,467,000","-73,254,000","51,237,000","-24,565,000","-239,303,000","-62,534,000","67,286,000","-39,487,000","15,578,000","46,703,000","-32,981,000","-215,425,000","39,305,000","20,975,000","-233,126,000","117,249,000","-39,086,000","-8,841,000","-112,390,000","-415,468,000","-70,628,000","1,189,000","-112,676,000","-140,813,000","15,515,000","6,322,000","-23,234,000","11,666,000","7,213,000","-97,397,000","53,705,000","-19,324,000","46,804,000","-11,028,000","-41,235,000","14,038,000","12,312,000","72,886,000","12,731,000","29,377,000","-17,919,000","89,877,000","128,793,000","284,929,000","93,288,000","-385,052,000","-24,655,000","-135,633,000","10,113,000","4,529,000","-33,089,000","-2,215,000","-22,706,000","-615,501,000","-10,457,000","-95,388,000","-37,536,000","-37,071,000","-32,554,000","-155,712,000","-119,021,000","5,219,000","-29,369,000","-44,139,000","-61,938,000","5,196,000","-5,149,000","-51,570,000","-3,193,000","-310,000","-9,248,000","-10,020,000","-6,235,000","-8,159,000","-14,135,000","-35,942,000","-26,800,000","5,300,000","-7,500,000","-1,480,000","-17,700,000","-54,900,000","-37,000,000","-46,564,000","-31,800,000","-8,100,000","-24,300,000","-14,651,527","0","-2,200,000","-100,000","0","16,300,000",,,,
		CapitalExpenditureReported,"-19,895,000","-5,991,000","-5,836,000","-6,453,000","-1,615,000","-1,303,000","-1,922,000","-5,990,000","-6,955,000","-2,383,000","-5,699,000","-3,494,000","-4,181,000","-4,455,000","-4,157,000","-783,000","-3,839,000","-6,727,000","-1,817,000","-4,819,000","-5,218,000","-3,330,000","-1,141,000","-2,011,000","69,000","-1,325,000","-10,366,000","-13,401,000","-3,626,000","-1,717,000","-8,247,000","-4,031,000","-2,352,000","-3,051,000","-10,755,000","-4,535,000","-16,160,000","-17,372,000",,,,,,,,,,,,,,,,,,,,,,,,,"-115,238,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,929,000","24,138,000","-26,815,000","119,251,000","-11,683,000","-43,875,000","60,346,000","34,664,000","65,339,000","-7,627,000","-12,152,000","47,119,000","-2,271,000","68,722,000","-431,000","132,469,000","-49,653,000","135,702,000","115,658,000","328,170,000","116,049,000","64,913,000","41,130,000","16,336,000","4,518,000","42,115,000","11,921,000","50,187,000","23,956,000","58,473,000","-38,850,000","10,587,000","37,998,000","78,880,000","-26,305,000","-159,626,000","-117,017,000","5,189,000","-22,072,000","-39,685,000","-55,144,000","6,462,000","-5,149,000","-13,155,000","-541,000","-303,000","-1,257,000","0","3,028,000","-3,688,000","-7,054,000","-44,739,000","-19,100,000","-100,000","-7,500,000","22,620,000","-17,700,000","-79,000,000","-37,000,000",,,,,,,,,,,,,,
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-60,386,000","-46,066,000","-29,172,000",,"-26,811,000","-56,210,000","-14,162,000",,"-2,686,000","-9,927,000","-13,399,000",,"-3,028,000","-10,436,000","-11,358,000",,"-71,669,000","-4,902,000","-6,774,000",,"-1,343,000","-1,716,000","-764,000","-131,000","50,677,000","-51,830,000","-453,000","698,002,000","-35,474,000","-622,522,000","-42,925,000","137,551,000","-58,533,000","-25,775,000","-53,450,000","-186,762,000","-117,017,000","-467,000","-24,223,000","-41,610,000","-55,144,000","-73,000","-17,445,000","-17,262,000","-541,000","-303,000","-1,257,000","0","-39,000","-20,023,000","-7,054,000","-76,287,000","-19,100,000","-100,000","-7,500,000","-1,493,000","-17,700,000","-79,000,000","-37,000,000",,,,,,,,,,,,,,
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,315,000","70,204,000","2,357,000","22,068,000","15,128,000","12,335,000","74,508,000","8,652,000","68,025,000","2,300,000","1,247,000","22,297,000","757,000","79,158,000","10,927,000","49,124,000","22,016,000","140,604,000","122,432,000",,"117,392,000","66,629,000","41,894,000","16,467,000","-46,159,000","93,945,000","12,374,000","-647,815,000","59,430,000","680,995,000","4,075,000","-126,964,000","96,531,000","104,655,000","27,145,000","27,136,000","0","5,656,000","2,151,000","1,925,000","0","6,535,000","12,296,000","4,107,000","0",,,"0","3,067,000",,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-4,101,000","-121,000","-3,558,000","-217,000","-205,000","-553,000","-1,376,000","-3,388,000","-1,684,000","-1,080,000","-6,242,000","-656,000","-702,000","-418,000","0",,,"0","0","0","0","6,127,000",,,,,,,,"-3,032,000","36,000",,,,"13,918,000","-13,918,000",,,"505,000",,,,"25,700,000",,,,,"0",,,"-5,859,000","1,924,000",,,"-25,090,000",,,,,,,,,,,,,,,,,,,"-17,200,000",,,,,,,,,"-25,734,000","-541,000",,,,"-39,000",,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,"-4,101,000","-121,000","-3,558,000","-217,000","-205,000","-553,000","-1,376,000","-3,388,000","-1,684,000","-1,080,000","-6,242,000","-656,000","-702,000","-418,000",,,,,,,,,,,,,,,,"-3,032,000","-689,000",,,,"13,918,000","-13,918,000",,,"1,963,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-17,200,000",,,,,,,,,"-25,734,000","-541,000",,,,"-39,000",,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,"0",,,,,,,,,,,,,,"0",,,"0","0","0","0","6,127,000",,,,,,,,,,,,,"0","0",,,"-1,458,000",,,,"5,760,000",,,,,"0",,,,"1,924,000",,,"-25,090,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,"-441,534,000","-147,261,000","12,699,000","-197,608,000","-109,364,000","-24,257,000","-121,510,000","-47,648,000","-126,007,000","-178,000,000","-63,734,000","34,971,000","-161,753,000","21,292,000","-17,393,000","609,689,000","-71,259,000","61,518,000","-104,553,000","-232,992,000","-80,722,000","275,000","-47,740,000","78,103,000","29,797,000","9,889,000","-194,885,000","45,621,000","42,261,000","-223,620,000","57,667,000","14,460,000","-3,115,000","-84,694,000","-386,532,000","-22,422,000","28,614,000","-97,721,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestmentProperties,"-1,113,640,000","-147,516,000","-534,419,000","-198,717,000","-232,988,000","-80,766,000","-214,330,000","-81,203,000","-169,812,000","-200,380,000","-233,457,000","-180,018,000","-201,876,000","-57,991,000","-108,168,000","-71,015,000","-136,776,000","0","-141,907,000","-270,531,000","-138,859,000","-90,548,000","-124,144,000","-83,546,000","-44,290,000","-48,009,000","-194,871,000","-31,997,000","-32,163,000","-228,053,000","-95,084,000","-37,429,000","-36,016,000","-85,019,000","-392,664,000","-44,573,000","-16,761,000","-99,582,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestmentProperties,"672,106,000","255,000","547,118,000","1,109,000","123,624,000","56,509,000","92,820,000","33,555,000","43,805,000","22,380,000","169,723,000","214,989,000","40,123,000","79,283,000","90,775,000","680,704,000","65,517,000","61,518,000","37,354,000","37,539,000","58,137,000","90,823,000","76,404,000","161,649,000","74,087,000","57,898,000","-14,000","77,618,000","74,424,000","4,433,000","152,751,000","51,889,000","32,901,000","325,000","6,132,000","22,151,000","45,375,000","1,861,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-12,800,000","-749,000","0","-128,106,000","44,925,000","-48,659,000","-1,816,000","-60,972,000","26,103,000","1,027,000","-29,740,000","-45,122,000","9,400,000","-64,000","4,880,000","10,473,000","-11,467,000","0","2,500,000","1,764,000","14,621,000","3,615,000","8,739,000","16,008,000","-10,415,000","-15,458,000","0","-48,753,000","-13,582,000","-27,710,000","48,102,000","-86,171,000","0",,,"-5,301,000","-860,000","3,881,000","-6,875,000","-496,000","-7,201,000",,,"2,000","-2,178,000",,,"-14,653,000","-10,177,000","-85,000","-5,920,000",,,,,,,,,,,,,,,,,,"16,300,000",,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,006,000","-7,749,000","0","-147,970,000","17,922,000","-46,090,000","-4,385,000","-60,972,000","26,103,000","1,027,000","-29,740,000",,,,"-1,253,000","11,953,000",,,"0","0","0","0","-723,000","9,710,000","-10,415,000",,,,"-13,582,000",,,,"-33,786,000",,,,,"3,881,000","-6,875,000","-496,000","-7,201,000",,,"2,000","-2,178,000",,,"4,749,000","-29,579,000","-85,000","-5,920,000",,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,794,000",,,"19,864,000",,,"2,569,000","0","0","0","0","0","9,400,000","-1,317,000","6,133,000","-1,480,000","1,486,000","0","2,500,000","1,764,000","14,621,000","3,615,000","9,462,000",,,"0","0",,"0","-2,302,000","48,102,000",,,,,,,,,,,,,,,,,"-19,402,000",,,,,,,,,,,,,,,,,,,,,"16,300,000",,,,
		DividendsReceivedCFI,"7,141,000","1,537,000","2,177,000","3,179,000","248,000","2,743,000","1,212,000","2,800,000","2,750,000","1,293,000","2,289,000","7,887,000","2,238,000","4,705,000","2,740,000","201,000","232,000","157,000","54,000","52,000","54,000","371,000","876,000","238,000","211,000","6,850,000","557,000","275,000","675,000","221,000","435,000","3,000","561,000","315,000","143,000","20,000","465,000","14,975,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"-6,989,000","-696,000","862,000","-2,690,000","-4,465,000","-1,546,000","-132,000","-229,000","-1,054,000","-3,047,000","1,154,000","-6,260,000","-2,593,000","-1,314,000","-3,749,000","-9,640,000","1,612,000","-3,711,000","81,751,000","-1,544,000","23,352,000","63,843,000","8,518,000","-60,752,000","16,626,000","-48,395,000","-10,731,000","6,810,000","-21,367,000","-4,978,000","67,358,000","-49,518,000","-3,935,000","-24,960,000","-32,242,000","-29,773,000","-11,730,000","-12,558,000","-44,909,000","8,058,000","-796,000","3,581,000","-5,179,000","-6,229,000","-4,863,000","-4,825,000","8,340,000","-44,638,000","-5,784,000","657,000","17,900,000","3,259,000","293,000","8,282,000","6,135,000","18,111,000","-45,825,000","10,635,000","-45,005,000","-408,685,000","-82,277,000","-74,524,000","-87,334,000","76,170,000","-22,128,000","-45,010,000","758,926,000","-33,080,000","-646,264,000","-19,709,000","184,081,000","-75,534,000","-113,351,000","10,951,000","9,215,000","-1,144,000","-3,851,000","-422,000","-3,958,000","407,000",,,"-12,683,000","67,000","9,192,000","-7,991,000",,"953,000","22,691,000","-1,161,000",,"-7,700,000",,,,,,,"64,203,000",,,"-24,300,000","2,303,385","0","-2,200,000","-100,000",,,,,,
FinancingCashFlow,"139,415,000","-31,417,000","-18,628,000","97,362,000","92,098,000","-41,730,000","-35,837,000","201,319,000","78,844,000","98,300,000","18,527,000","-14,016,000","7,435,000","-65,102,000","-240,336,000","-413,192,000","67,838,000","-121,921,000","-63,398,000","219,954,000","-70,016,000","-34,060,000","-46,357,000","-21,226,000","-125,520,000","-38,595,000","158,950,000","-86,384,000","-66,002,000","38,949,000","-84,634,000","-42,507,000","48,116,000","21,237,000","355,327,000","22,606,000","-76,341,000","132,924,000","50,949,000","-32,882,000","-43,070,000","-34,391,000","-80,749,000","-39,273,000","44,580,000","-68,815,000","-39,180,000","-130,023,000","10,667,000","17,347,000","-52,345,000","-43,311,000","-112,342,000","-77,209,000","-112,407,000","-85,746,000","-106,074,000","-500,410,000","-185,068,000","8,491,000","187,340,000","28,210,000","57,798,000","-26,426,000","-45,774,000","14,885,000","-33,212,000","10,566,000","478,935,000","-11,411,000","115,386,000","-1,150,000","47,730,000","80,757,000","137,334,000","39,120,000","36,354,000","16,508,000","21,428,000","49,842,000","-13,672,000","-11,463,000","34,130,000","253,000","-3,633,000","-1,838,000","572,000","-3,587,000","-353,000","-2,931,000","28,576,000","13,100,000","-13,300,000","-5,800,000","-2,484,000","11,400,000","45,600,000","32,000,000","39,316,000","16,500,000","10,800,000","21,500,000","10,658,853","-3,900,000","-1,600,000","-3,300,000","2,200,000","-19,900,000","-3,400,000","-3,200,000","-3,100,000","-2,600,000"
	CashFlowFromContinuingFinancingActivities,"139,415,000","-31,417,000","-18,628,000","97,362,000","92,098,000","-41,730,000","-35,837,000","201,319,000","78,844,000","98,300,000","18,527,000","-14,016,000","7,435,000","-65,102,000","-240,336,000","-413,192,000","67,838,000","-121,921,000","-63,398,000","219,954,000","-70,016,000","-34,060,000","-46,357,000","-21,226,000","-125,520,000","-38,595,000","158,950,000","-86,384,000","-66,002,000","38,949,000","-84,634,000","-42,507,000","48,116,000","21,237,000","355,327,000","22,606,000","-76,341,000","132,924,000","50,949,000","-32,882,000","-43,070,000","-34,391,000","-80,749,000","-39,273,000","44,580,000","-68,815,000","-39,180,000","-130,023,000","10,667,000","17,347,000","-52,345,000","-43,311,000","-112,342,000","-77,209,000","-112,407,000","-85,746,000","-106,074,000","-500,410,000","-185,068,000","8,491,000","187,340,000","28,210,000","57,798,000","-26,426,000","-45,774,000","14,885,000","-33,212,000","10,566,000","478,935,000","-11,411,000","115,386,000","-1,150,000","47,730,000","80,757,000","137,334,000","39,120,000","36,354,000","16,508,000","21,428,000","49,842,000","-13,672,000","-11,463,000","34,130,000","253,000","-3,633,000","-1,838,000","572,000","-3,587,000","-353,000","-2,931,000","28,576,000","13,100,000","-13,300,000","-5,800,000","-2,484,000","11,400,000","45,600,000","32,000,000","39,316,000","16,500,000","10,800,000","21,500,000","10,658,853","-3,900,000","-1,600,000","-3,300,000","2,200,000","-19,900,000","-3,400,000","-3,200,000","-3,100,000","-2,600,000"
