name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalRevenue,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35,244,000","1,958,000","1,959,000","1,958,000","2,468,000","2,725,000","2,724,000","2,973,000","2,747,000","2,749,000","2,752,000","3,236,000","8,009,000","2,895,000","2,656,000","3,249,000","3,729,000","3,763,000","6,236,000","6,835,000","8,244,000","30,294,000","10,547,000","14,639,000","14,056,000","15,810,000","14,065,000","22,054,000","6,336,000","18,510,000","13,746,000","15,326,000",,,,,,,,,,,,,,,,,,,"1","1","0","1","1","1"
	OperatingRevenue,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35,244,000","1,958,000","1,959,000","1,958,000","2,468,000","2,725,000","2,724,000","2,973,000","2,747,000","2,749,000","2,752,000","3,236,000","8,009,000","2,895,000","132,000","725,000","3,729,000","3,763,000","6,236,000","6,835,000","8,244,000","30,294,000","10,547,000","14,639,000","14,056,000","15,810,000","14,065,000","22,054,000","6,336,000","18,510,000","13,746,000","15,326,000",,,,,,,,,,,,,,,,,,,"1","1","0","1","1","1"
CostOfRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-53,660","-3,367,665","-2,719,242","-17,632"
GrossProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,725,000","2,724,000","2,973,000","2,747,000","2,749,000","2,752,000","3,236,000","8,009,000","2,895,000","2,656,000","3,249,000","3,729,000","3,763,000","6,236,000","6,835,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,660","3,367,666","2,719,243","17,633"
OperatingExpense,"47,156,000","17,821,000","14,444,000","9,753,000","5,138,000","3,533,000","2,624,000","1,437,000","1,409,000","1,322,000","1,576,000","779,000","1,153,000","1,451,000","750,000","1,284,000","2,461,000","2,167,000","2,423,000","2,596,000","4,166,000","2,764,000","2,543,000","3,541,000","3,044,000","5,829,000","4,534,000","3,686,000","3,387,000","2,595,000","2,167,000","3,545,000","3,257,000","3,464,000","2,341,000","2,734,000","2,278,000","2,401,000","4,308,000","4,380,000","2,977,000","3,121,000","3,331,000","3,772,000","4,180,000","3,715,000","17,520,000","4,467,000","3,911,000","4,613,000","5,395,000","6,051,000","6,504,000","9,367,000","11,117,000","16,480,000","13,111,000","14,303,000","15,693,000","15,279,000","13,146,000","11,698,000","15,252,000","12,157,000","12,237,000","14,824,000","8,732,000","9,249,000","10,657,000","9,160,000","9,833,000","9,408,000","9,287,000","10,433,000","6,934,000","6,093,000","4,466,000","4,758,000","-28,509,827","3,289,202","-3,980,624","4,321,001","6,098,111","4,008,785","3,918,966","3,288,848","4,271,272","9,655,429","6,465,788","135,889"
	SellingGeneralAndAdministration,"9,966,000","2,915,000","4,102,000","1,712,000","1,237,000","1,004,000","1,105,000","1,038,000","818,000","778,000","838,000","831,000","845,000","877,000","748,000","848,000","998,000","1,099,000","879,000","977,000","1,103,000","1,376,000","1,208,000","884,000","1,455,000","2,234,000","914,000","1,330,000","1,401,000","1,457,000","1,059,000","1,429,000","1,322,000","1,317,000","1,190,000","1,290,000","1,139,000","1,218,000","2,207,000","2,001,000","1,461,000","1,512,000","1,620,000","1,753,000","1,788,000","1,537,000","9,510,000","2,107,000","1,663,000","1,486,000","1,583,000","1,530,000","1,414,000","1,731,000","1,927,000","3,552,000","1,896,000","1,819,000","2,134,000","2,011,000","2,102,000","1,838,000","1,962,000","1,686,000","2,049,000","1,970,000","1,577,000","1,105,000","1,139,000","1,038,000","964,000","861,000","1,106,000","937,000","882,000","735,000","751,000","970,000","1,551,723","1,159,058","1,306,630","1,505,582","1,803,456","1,398,701","1,230,438","1,214,417","-3,969,505","4,671,931","2,386,595","118,257"
		GeneralAndAdministrativeExpense,"9,966,000","2,915,000","4,102,000","1,712,000","1,237,000","1,004,000","1,105,000","1,038,000","818,000","778,000","838,000","831,000","845,000","877,000","748,000","848,000","998,000","1,099,000","879,000","977,000","1,103,000","1,376,000","1,208,000","884,000","1,455,000","2,234,000","914,000","1,330,000","1,401,000","1,457,000","1,059,000","1,429,000","1,322,000","1,317,000","1,190,000","1,290,000","1,139,000","1,218,000","2,209,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"9,966,000","2,915,000","4,102,000","1,712,000","1,237,000","1,004,000","1,105,000","1,038,000","818,000","778,000","838,000","831,000","845,000","877,000","748,000","848,000","998,000","1,099,000","879,000","977,000","1,103,000","1,376,000","1,208,000","884,000","1,455,000","2,234,000","914,000","1,330,000","1,401,000","1,457,000","1,059,000","1,429,000","1,322,000","1,317,000","1,190,000","1,290,000","1,139,000","1,218,000","2,209,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"37,190,000","14,906,000","10,342,000","8,041,000","3,901,000","2,529,000","1,519,000","399,000","591,000","544,000","738,000","-52,000","308,000","574,000","2,000","436,000","1,463,000","1,068,000","1,544,000","1,619,000","3,063,000","1,388,000","1,335,000","2,657,000","1,589,000","3,595,000","3,620,000","2,356,000","1,986,000","1,138,000","1,108,000","2,116,000","1,935,000","2,147,000","1,151,000","1,444,000","1,139,000","1,183,000","2,101,000","2,379,000","1,516,000","1,609,000","1,711,000","2,019,000","2,392,000","2,178,000","8,010,000","2,360,000","2,248,000","3,127,000","3,812,000","4,521,000","5,090,000","7,636,000","9,190,000","12,928,000","11,215,000","12,484,000","13,559,000","13,268,000","11,044,000","9,860,000","13,290,000","10,471,000","10,188,000","12,854,000","7,155,000","8,144,000","9,518,000","8,122,000","8,869,000","8,547,000","8,181,000","9,496,000","6,052,000","5,358,000","3,715,000","3,788,000","3,776,450","2,130,144","2,673,994","2,815,419","4,294,655","2,610,084","2,688,527","2,074,430","8,187,117","1,615,833","1,359,951",
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,660","3,367,665","2,719,242","17,632"
