name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
MarketCap,,"1,324,016,160","1,841,824,985","1,827,167,070","2,361,376,220","2,144,615,970","3,253,391,400"
EnterpriseValue,"458,222,538","1,106,879,160","1,440,952,985","1,277,543,070","1,740,514,220","1,462,842,970","3,253,391,400"
PsRatio,,,,"716.415","925.78","834.845",
PbRatio,"2.187","3.849","3.991","3.492","3.869","3.75",
EnterprisesValueEBITDARatio,"-0.815","-8.015","-10.376","-12.179","-17.02","-15.407","-609.592"
