name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
BasicEPS,,"0.33","0.29","0.44","0.31","0.12","0.04","-0.11","0.01","0.53","0.82","0.71","0.85","0.73","0.8","0.58","0.7","0.64","0.88","0.53","0.56","0.69","0.29","0.38","0.51","0.41","0.4","0.34","0.44","0.36","0.29","0.23","0.33","0.24","0.36","0.23","0.38","-0.91","0.065","-3.05","-4.2","-2.49","0.25",,"0.39","0.48","0.43",,"0.38","0.41","0.37",,"0.33","0.35","0.31",,"0.51","0.52","0.46",,"0.39","0.41","0.36",,"0.3","0.32","0.3",,"0.23","0.24","0.23",,"0.19","0.21","0.2"
DilutedEPS,,"0.33","0.29","0.44","0.31","0.12","0.04","-0.11","0.01","0.52","0.81","0.69","0.83","0.71","0.79","0.57","0.68","0.62","0.86","0.51","0.54","0.68","0.28","0.37","0.5","0.4","0.39","0.33","0.43","0.35","0.28","0.23","0.32","0.24","0.35","0.23","0.37","-0.91","0.065","-3.05","-4.2","-2.49","0.24",,"0.38","0.47","0.42",,"0.37","0.4","0.36",,"0.32","0.33","0.3",,"0.49","0.5","0.44",,"0.37","0.39","0.35",,"0.29","0.3","0.29",,"0.22","0.23","0.22",,"0.18","0.2","0.19"
BasicAverageShares,,"59,094,724","59,886,195","60,218,090","60,551,528","60,594,947","60,373,284","60,196,795","59,631,428","57,930,909","57,891,192","57,935,118","57,847,630","57,679,041","57,726,263","57,719,730","57,613,596","58,190,819","58,372,989","58,811,488","59,053,200","59,255,105","58,936,701","58,928,264","59,219,142","59,832,168","60,005,507","60,290,842","61,362,983","61,682,964","65,182,552","66,087,184","65,772,698","65,407,851","65,190,234","64,916,558","64,732,730","55,798,000","64,533,873","6,062,664","6,062,664","6,046,056","26,142,000",,"26,061,000","25,996,000","26,018,000",,"26,008,000","26,425,000","26,897,000",,"27,279,000","27,057,000","26,894,000",,"13,300,000","13,235,000","13,125,000",,"12,839,000","12,600,000","12,451,000",,"12,421,000","12,384,000","12,298,000",,"12,229,000","12,177,000","12,085,000",,"11,914,000","11,836,000","11,820,000"
DilutedAverageShares,,"59,415,345","60,309,067","60,743,765","61,106,792","61,325,973","61,234,747","60,196,795","60,266,102","58,878,784","58,964,125","59,132,689","58,939,763","58,752,384","58,868,992","58,924,423","58,761,229","59,448,031","59,643,750","60,088,078","60,379,657","60,903,277","60,168,025","60,275,902","60,635,241","61,300,409","61,548,783","61,846,725","65,772,698","63,189,367","66,674,772","67,635,657","67,456,880","67,209,378","67,008,493","66,831,413","66,635,484","55,798,000","64,533,873","6,062,664","6,062,664","6,046,056","27,008,000",,"26,938,000","26,868,000","26,961,000",,"27,044,000","27,484,000","28,023,000",,"28,557,000","28,365,000","28,203,000",,"13,941,000","13,879,000","13,822,000",,"13,524,000","13,240,000","13,012,000",,"13,028,000","13,091,000","12,978,000",,"12,813,000","12,826,000","12,741,000",,"12,667,000","12,345,000","12,322,000"
TotalOperatingIncomeAsReported,"146,474,000","31,164,000","35,308,000","45,990,000","34,012,000","13,708,000","7,866,000","-5,927,000","8,114,000","43,281,000","67,447,000","62,629,000","74,833,000","62,910,000","63,727,000","55,460,000","64,624,000","55,284,000","52,266,000","44,963,000","56,806,000","51,404,000","47,348,000","44,715,000","56,578,000","48,597,000","44,882,000","41,741,000","52,138,000","42,841,000","37,328,000","33,046,000","42,535,000","34,011,000","30,411,000","27,789,000","35,397,000","15,437,000","27,944,000","25,355,000","16,061,000","26,104,000","15,314,000","13,712,000","17,829,000","21,823,000","19,543,000","18,660,000","17,187,000","18,706,000","17,110,000","16,364,000","14,733,000","15,591,000","13,968,000","12,950,000","11,584,000","11,769,000","10,450,000","9,406,000","8,718,000","8,703,000","7,756,000","6,796,000","6,297,000","6,744,000","6,412,000","5,228,000","4,823,000","5,100,000","4,870,000","4,492,000","3,843,000","4,234,000","3,877,000"
TotalExpenses,"1,678,402,000","429,245,000","427,348,000","414,343,000","407,466,000","377,132,000","369,212,000","343,847,000","285,658,000","463,042,000","453,168,000","448,955,000","453,227,000","438,848,000","414,514,000","416,125,000","425,075,000","408,373,000","387,613,000","384,682,000","388,740,000","370,760,000","351,189,000","339,214,000","345,475,000","336,725,000","326,714,000","324,203,000","318,327,000","307,599,000","300,440,000","301,930,000","305,565,000","298,144,000","288,766,000","280,874,000","275,416,000","264,686,000","245,482,000","242,572,000","255,402,000","232,018,000","184,513,000","179,888,000","171,701,000","179,571,000","170,534,000","162,635,000","155,012,000","156,526,000","152,029,000","146,695,000","139,692,000","141,426,000","136,790,000","131,712,000","127,370,000","125,031,000","120,897,000","115,811,000","109,367,000","108,344,000","104,651,000","100,921,000","99,088,000","93,210,000","88,064,000","85,969,000","82,350,000","80,656,000","76,866,000","73,459,000","70,661,000","67,832,000","62,745,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"82,733,000","19,406,000","17,693,000","26,819,000","18,815,000","7,132,000","2,555,000","-6,654,000","359,000","30,732,000","47,763,000","41,254,000","49,327,000","42,042,000","46,657,000","33,600,000","40,426,000","37,298,000","51,444,000","31,105,000","33,040,000","41,374,000","17,120,000","22,510,000","30,403,000","24,727,000","23,918,000","20,558,000","26,919,000","22,532,000","18,894,000","15,379,000","21,714,000","16,048,000","23,743,000","15,044,000","24,579,000","-50,743,000","4,174,000","2,446,000","-1,967,000","3,509,000","6,567,000","5,190,000","10,185,000","12,543,000","11,216,000","10,959,000","9,899,000","10,875,000","9,990,000","9,843,000","9,038,000","9,461,000","8,359,000","7,568,000","6,779,000","6,878,000","6,103,000","5,314,000","5,045,000","5,127,000","4,528,000","3,893,000","3,749,000","3,959,000","3,718,000","2,987,000","2,787,000","2,964,000","2,789,000","2,141,000","2,260,000","2,499,000","2,312,000"
NormalizedIncome,"84,670,676.891","19,406,000","17,693,000","26,819,000","18,815,000","7,132,000","2,555,000","-6,654,000","359,000","30,732,000","47,763,000","41,254,000","49,327,000","42,042,000","46,657,000","33,600,000","40,426,000","37,298,000","51,444,000","34,449,281","33,040,000","41,374,000","17,120,000","22,510,000","30,403,000","24,727,000","23,918,000","20,558,000","26,919,000","22,532,000","18,894,000","15,379,000","21,714,000","16,048,000","23,743,000","15,044,000","24,579,000","1,828,580.674","4,174,000","2,446,000","-1,967,000","3,509,000","6,567,000","5,190,000","10,185,000","12,543,000","11,216,000","10,959,000","9,899,000","10,875,000","9,990,000","9,843,000","9,038,000","9,461,000","8,359,000","7,568,000","6,779,000","6,878,000","6,103,000","5,314,000","5,045,000","5,127,000","4,528,000","3,893,000","3,749,000","3,959,000","3,718,000","2,987,000","2,787,000","2,964,000","2,789,000","2,141,000","2,260,000","2,499,000","2,312,000"
InterestIncome,,,,,,,,,,,,,,,,,,,,,,"17,000","17,000","20,000","25,000","19,000","46,000","32,000","47,000","38,000","29,000","48,000","11,000","15,000","9,000","16,000","39,000","21,000","46,000","44,000","50,000","12,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"34,129,000","7,046,000","8,350,000","9,153,000","9,580,000","9,016,000","9,161,000","9,186,000","9,129,000","10,206,000","10,528,000","10,955,000","11,723,000","11,948,000","12,049,000","11,795,000","12,161,000","11,503,000","11,787,000","10,824,000","10,654,000","10,791,000","11,451,000","10,522,000","10,329,000","10,703,000","10,778,000","10,362,000","10,400,000","10,069,000","8,899,000","8,443,000","8,625,000","8,742,000","9,163,000","9,211,000","8,963,000","13,289,000","22,056,000","21,376,000","20,549,000","19,883,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-34,129,000","-7,046,000","-8,350,000","-9,153,000","-9,580,000","-9,016,000","-9,161,000","-9,186,000","-9,129,000","-10,206,000","-10,528,000","-10,955,000","-11,723,000","-11,948,000","-12,049,000","-11,795,000","-12,161,000","-11,503,000","-11,787,000","-10,824,000","-10,654,000","-10,774,000","-11,434,000","-10,502,000","-10,304,000","-10,684,000","-10,732,000","-10,330,000","-10,353,000","-10,031,000","-8,870,000","-8,395,000","-8,614,000","-8,727,000","-9,154,000","-9,195,000","-8,924,000","-13,268,000","-22,010,000","-21,332,000","-20,499,000","-19,871,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"143,903,000","31,164,000","32,737,000","45,990,000","34,012,000","13,708,000","7,866,000","-5,927,000","8,114,000","43,281,000","67,447,000","62,629,000","74,833,000","62,910,000","63,727,000","55,460,000","64,624,000","55,284,000","52,266,000","44,963,000","56,806,000","51,421,000","36,248,000","44,735,000","56,603,000","48,616,000","44,928,000","41,773,000","52,185,000","42,879,000","37,357,000","33,094,000","42,546,000","34,026,000","30,420,000","27,805,000","35,436,000","-48,224,000","27,990,000","25,399,000","16,111,000","26,116,000","15,314,000","13,712,000","17,829,000","21,823,000","19,543,000","18,660,000","17,187,000","18,706,000","17,110,000","16,364,000","14,733,000","15,591,000","13,968,000","12,950,000","11,584,000","11,769,000","10,450,000","9,406,000","8,718,000","8,703,000","7,756,000","6,796,000","6,297,000","6,744,000","6,412,000","5,228,000","4,823,000","5,100,000","4,870,000","4,492,000","3,843,000","4,234,000","3,877,000"
EBITDA,"251,027,000"
ReconciledCostOfRevenue,"1,302,821,000","331,923,000","336,258,000","319,742,000","314,898,000","289,740,000","281,077,000","263,253,000","208,752,000","377,452,000","370,160,000","367,911,000","369,851,000","356,511,000","339,902,000","341,485,000","346,688,000","333,478,000","315,571,000","314,628,000","316,681,000","301,200,000","284,431,000","278,599,000","284,153,000","276,169,000","268,577,000","267,911,000","262,157,000","251,368,000","245,106,000","249,692,000","253,026,000","243,125,000","236,492,000","230,400,000","224,082,000","204,133,000","200,818,000","202,358,000","196,995,000","190,582,000","153,032,000","147,564,000","148,407,000","155,507,000","147,269,000","140,326,000","134,910,000","136,196,000","132,679,000","127,835,000","123,434,000","125,209,000","120,898,000","116,543,000","113,207,000","110,995,000","107,720,000","103,143,000","97,478,000","96,500,000","92,808,000","89,213,000","88,086,000","82,763,000","78,195,000","75,658,000","72,905,000","71,078,000","67,818,000","64,614,000","62,530,000","60,026,000","55,614,000"
ReconciledDepreciation,"107,124,000","25,576,000","25,972,000","27,466,000","28,110,000","27,282,000","28,489,000","27,293,000","27,659,000","28,221,000","27,842,000","27,080,000","26,885,000","26,462,000","25,797,000","25,213,000","25,250,000","24,683,000","24,487,000","23,685,000","23,190,000","23,414,000","23,194,000","20,999,000","20,566,000","20,525,000","20,127,000","19,873,000","19,280,000","19,386,000","19,115,000","19,382,000","19,335,000","19,615,000","19,495,000","17,457,000","18,908,000","16,948,000","16,138,000","12,593,000","16,548,000","16,069,000","6,231,000","6,369,000","5,926,000","5,882,000","5,562,000","5,361,000","4,835,000","4,495,000","4,165,000","4,133,000","3,590,000","3,454,000","3,333,000","3,251,000","3,172,000","3,050,000","2,884,000","3,024,000","2,767,000","2,619,000","2,618,000","2,756,000","2,475,000","2,308,000","2,221,000","2,687,000","2,383,000","2,429,000","2,282,000","2,291,000","1,886,000","1,760,000","1,588,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"82,733,000","19,406,000","17,693,000","26,819,000","18,815,000","7,132,000","2,555,000","-6,654,000","359,000","30,732,000","47,763,000","41,254,000","49,327,000","42,042,000","46,657,000","33,600,000","40,426,000","37,298,000","51,444,000","31,105,000","33,040,000","41,374,000","17,120,000","22,510,000","30,403,000","24,727,000","23,918,000","20,558,000","26,919,000","22,532,000","18,894,000","15,379,000","21,714,000","16,048,000","23,743,000","15,044,000","24,579,000","-50,743,000","4,174,000","2,446,000","-1,967,000","3,509,000","6,567,000","5,190,000","10,185,000","12,543,000","11,216,000","10,959,000","9,899,000","10,875,000","9,990,000","9,843,000","9,038,000","9,461,000","8,359,000","7,568,000","6,779,000","6,878,000","6,103,000","5,314,000","5,045,000","5,127,000","4,528,000","3,893,000","3,749,000","3,959,000","3,718,000","2,987,000","2,787,000","2,964,000","2,789,000","2,141,000","2,260,000","2,499,000","2,312,000"
TotalUnusualItemsExcludingGoodwill,"-2,571,000",,"-2,571,000",,,,,,,,,,,,,,,,"0","-3,671,000",,,"-11,117,000",,,,,,,,"0","0","0","0","0","0","0","-63,682,000",,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalUnusualItems,"-2,571,000",,"-2,571,000",,,,,,,,,,,,,,,,"0","-3,671,000",,,"-11,117,000",,,,,,,,"0","0","0","0","0","0","0","-63,682,000",,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NormalizedEBITDA,"253,598,000","56,740,000","58,709,000","73,456,000","62,122,000","40,990,000","36,355,000","21,366,000","35,773,000","71,502,000","95,289,000","89,709,000","101,718,000","89,372,000","89,524,000","80,673,000","89,874,000","79,967,000","76,753,000","72,319,000","79,996,000","74,835,000","59,442,000","65,734,000","77,169,000","69,141,000","65,055,000","61,646,000","71,465,000","62,265,000","56,472,000","52,476,000","61,881,000","53,641,000","49,915,000","45,262,000","54,344,000","32,406,000","44,128,000","37,992,000","32,659,000","42,185,000","21,545,000","20,081,000","23,755,000","27,705,000","25,105,000","24,021,000","22,022,000","23,201,000","21,275,000","20,497,000","18,323,000","19,045,000","17,301,000","16,201,000","14,756,000","14,819,000","13,334,000","12,430,000","11,485,000","11,322,000","10,374,000","9,552,000","8,772,000","9,052,000","8,633,000","7,915,000","7,206,000","7,529,000","7,152,000","6,783,000","5,729,000","5,994,000","5,465,000"
TaxRateForCalcs,"0.246","0.195","0.274","0.272","0.23","0.27","0.27","0.27","0.27","0.071","0.161","0.202","0.218","0.175","0.097","0.231","0.229","0.148","0.4","0.089","0.284","0.018","0.31","0.34","0.34","0.35","0.3","0.346","0.36","0.31","0.336","0.38","0.36","0.365","0.35","0.37","0.074","0.174","0.288","0.383","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.399","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-633,323.109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-326,719","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-11,110,419.326","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
