name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993
			DeferredIncomeTax,"31,154,000","4,364,000","6,707,000","1,582,000","18,501,000","10,194,000","3,447,000","3,715,000","7,900,000","-1,053,000","3,005,000","27,486,000","3,772,000","11,827,000","11,583,000","-469,000","8,962,000","1,925,000","163,173,000","7,212,000","16,936,000","12,267,000","1,477,000","-49,151,000","10,698,000","9,298,000","12,326,000","-267,250,000","5,438,000","8,799,000","10,739,000","-87,490,000","8,123,000","9,459,000","872,000","-7,825,000","1,171,000","-1,341,000","-360,000","-157,736,000","546,000","-566,000","1,965,000","-909,000","-777,000","-411,000","-66,000","2,498,000","1,167,000",,,"-2,061,000","-4,000","926,000","1,973,000",,,"-746,000","-2,535,000",,,,,,,,,"0",,,,,,,,"-45,953,000","15,000","-1,000","-602,000","175,403,000","-6,883,000","-73,323,000","-67,515,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,"1,500,000","0","0","1,954,000","0","0",,,"1,000,000","0","2,082,000","0","5,057,000","0","1,024,000","1,053,000","365,000","0",,,"0","600,000","500,000","0","3,769,000","2,706,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,624,000","657,000","90,000","-210,000","-1,291,000","964,000","-591,000","-539,000","-328,000","339,000","-622,000","286,000",,,,,"-1,122,000","478,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"35,906,000","9,330,000","9,032,000","8,829,000","8,715,000","9,224,000","8,208,000","4,192,000","7,354,000","7,783,000","6,906,000","10,266,000","8,136,000","6,626,000","5,816,000","4,127,000","9,761,000","10,295,000","8,642,000","11,012,000","7,289,000","7,642,000","11,977,000","8,948,000","5,422,000","8,485,000","4,052,000","5,175,000","4,273,000","5,488,000","5,717,000","5,519,000","4,238,000","4,757,000","4,275,000","4,148,000","4,368,000","4,342,000","4,666,000","4,879,000","4,527,000","4,529,000","4,064,000","4,002,000","6,970,000","4,237,000","3,687,000","2,796,000","2,367,000","5,352,000","4,652,000","4,470,000","3,036,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-3,255,000","1,735,000","-3,638,000","-738,000","-614,000","80,000","-99,000","-1,085,000","278,000","890,000","-322,000","3,580,000","-1,948,000","234,000","353,000","2,658,000","-207,000","-544,000","-130,000","4,647,000","-215,000","-888,000","644,000","2,484,000","375,000","-1,292,000","1,270,000","327,000","464,000","352,000","-71,000","-1,059,000","-107,000","205,000","-3,000","111,000","48,000","96,000","29,000","-15,532,000","9,615,000","-1,448,000","7,284,000","-522,000","-41,780,000","41,725,000","220,000","1,618,000","6,299,000","-2,114,000","98,000","3,649,000","-60,000","-6,761,000","6,805,000","1,348,736,000","4,131,000","-286,854,000","300,096,000","2,934,617,000","9,912,000","3,010,000","533,000","1,534,039,000","96,970,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-300,000","200,000","0","-100,000",,,,,,,,"-2,600,000",,,,,"0","0","-500,000","-100,000",
		ChangeInWorkingCapital,"-93,478,000","-17,243,000","-29,900,000","-1,969,000","-44,366,000","-12,642,000","-25,401,000","-7,094,000","-25,531,000","86,775,000","-55,498,000","100,600,000","83,024,000","17,078,000","-163,932,000","-6,850,000","-20,354,000","-40,504,000","-37,958,000","-30,658,000","-30,664,000","8,706,000","-34,007,000","11,816,000","6,659,000","68,105,000","-7,877,000","-78,419,000","54,683,000","16,509,000","-74,364,000","32,843,000","85,354,000","-50,521,000","-12,660,000","30,993,000","18,068,000","32,285,000","56,216,000","74,388,000","5,876,000","24,957,000","-53,111,000","29,807,000","-4,427,000","65,596,000","-57,963,000","-96,687,000","-62,019,000","-68,002,000","-72,455,000","42,186,000","78,465,000","115,575,000","-17,471,000","-205,090,000","-215,282,000","-321,112,000","-200,592,000","-180,482,000","-328,943,000","-369,944,000","-542,017,000","-584,417,000","-433,988,000","-485,475,000","-488,064,000","-96,693,000","-150,878,000","121,635,000","-25,496,000","136,000,000","-173,399,000","12,242,000","40,381,000","52,253,000","148,479,000","80,943,000","69,111,000","53,074,000","303,295,000","55,589,000","73,319,000","81,801,000","81,599,000","-47,696,000","-138,612,000","-63,753,000","-149,561,000","-34,340,000","-86,000,000","-4,200,000","-15,500,000","-13,800,000","-29,300,000","-3,600,000","-3,900,000","-14,100,000","8,300,000","-900,000","-3,000,000","-1,400,000","-2,400,000","-2,800,000","700,000",,,"-2,700,000",,,"-600,000",,,,,"-2,800,000"
			ChangeInReceivables,"-229,384,000","-25,612,000","-122,638,000","-41,884,000","-39,250,000","143,000","-17,683,000","-15,970,000","-97,700,000","157,121,000","39,889,000","96,745,000","93,348,000","49,012,000","-204,972,000","-24,081,000","-67,962,000","34,123,000","-11,156,000","-73,391,000","-63,800,000","23,968,000","-22,849,000","24,873,000","-1,042,000","-66,592,000","5,848,000","48,000","-12,421,000","48,643,000","3,937,000","-7,974,000","-19,263,000","-37,303,000","28,771,000","-44,195,000","-29,528,000","26,538,000","104,025,000","16,238,000","-89,181,000","3,073,000","82,766,000","26,010,000","-75,851,000","40,369,000","15,533,000","-89,915,000","-88,147,000","-69,428,000","-84,689,000","32,169,000","20,643,000","179,365,000","87,577,000","193,241,000","-251,174,000","-229,587,000","-322,483,000","-212,202,000","-454,857,000","-348,301,000","-504,472,000","-363,644,000","-533,917,000","-167,024,000","-487,179,000","-92,352,000","-207,146,000","200,100,000","-95,214,000","-4,014,000","-110,200,000","193,564,000","-150,990,000","13,339,000","-71,194,000","-54,383,000","-38,048,000","-163,874,000","61,920,000","-58,405,000","64,093,000","132,895,000","176,126,000","82,006,000","-121,821,000","-94,090,000","-70,692,000","-57,102,000","-86,600,000","-26,500,000","-5,000,000","0","-28,000,000","-3,800,000","-7,900,000","-4,400,000","-500,000","-700,000","-6,100,000","4,500,000","-14,400,000","1,300,000","-1,200,000",,,"-4,300,000",,,"-1,300,000",,,,,"-1,600,000"
				ChangesInAccountReceivables,"-147,055,000","27,267,000","-106,972,000","-38,239,000","-29,111,000","-14,949,000","-64,217,000","-636,000","-123,735,000","142,545,000","65,449,000","105,752,000","78,936,000","31,233,000","-160,974,000","-24,081,000","-67,962,000","34,123,000","-11,156,000","-73,391,000","-63,800,000","23,968,000","-22,849,000","24,873,000","-1,042,000","-66,592,000","5,848,000","48,000","-12,421,000","48,643,000","3,937,000","-7,974,000","-19,263,000","-37,303,000","28,771,000","-44,195,000","-29,528,000","26,538,000","104,025,000","16,238,000","-89,181,000","3,073,000","82,766,000","26,010,000","-75,851,000","40,369,000","15,533,000","-89,915,000","-88,147,000","-69,428,000","-84,689,000","32,169,000","20,643,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-645,885,000","-196,096,000","-207,300,000","-144,580,000","-97,909,000","33,021,000","42,282,000","22,906,000","1,325,000","-42,024,000","57,357,000","13,340,000","91,484,000","47,267,000","-30,708,000","-187,132,000","-66,865,000","-41,878,000","-28,293,000","-3,885,000","-27,245,000","-54,032,000","-19,306,000","-32,856,000","9,637,000","6,325,000","22,508,000","-26,684,000","-15,290,000","45,284,000","-17,036,000","-16,341,000","-53,488,000","-7,253,000","-4,156,000","15,452,000","620,000","-18,476,000","46,738,000","1,330,000","33,028,000","42,215,000","-13,208,000","-7,565,000","-64,961,000","14,285,000","11,438,000","14,092,000","-19,255,000","-38,412,000","-16,554,000","-62,248,000","45,577,000","75,388,000","21,608,000","89,023,000","52,778,000","70,307,000","-14,316,000","64,833,000","86,903,000","111,937,000","-3,588,000","-67,410,000","-87,362,000","-18,537,000","-110,576,000","-67,840,000","3,309,000","33,519,000","88,901,000","60,027,000","42,026,000","-77,999,000","-85,161,000","82,813,000","32,851,000","58,509,000","39,875,000","181,302,000","91,215,000","222,782,000","281,887,000","87,736,000","41,997,000","41,245,000","-28,444,000","-75,953,000","-72,820,000","-16,763,000","-55,500,000","-64,300,000","-16,000,000","-19,500,000","1,700,000","2,000,000","4,700,000","-8,300,000","-2,200,000","-3,400,000","-4,500,000","-900,000","-3,100,000","2,700,000","-2,900,000",,,"-2,500,000",,,"-400,000",,,,,"-2,100,000"
			ChangeInPrepaidAssets,"-19,179,000","-8,395,000","-2,939,000","-2,912,000","-4,933,000","10,759,000","-9,400,000","11,631,000","-5,520,000","9,315,000","2,372,000","7,874,000","1,708,000","-2,597,000","3,033,000","7,438,000","7,846,000","-11,590,000","4,103,000","1,391,000","8,085,000","1,213,000","1,614,000","-217,000","6,780,000","-6,924,000","429,000","2,100,000","1,375,000","4,848,000","2,794,000","-1,165,000","-11,294,000","3,520,000","-5,576,000","-1,419,000","-7,547,000","10,105,000","11,019,000","24,956,000","-26,964,000","10,198,000","1,242,000","-14,220,000","-1,465,000","10,869,000","-5,259,000","-3,120,000","-3,070,000","11,956,000","-4,137,000","25,726,000","-9,168,000","26,338,000","-533,000","11,482,000","20,220,000","-7,074,000","7,329,000","-38,767,000","-29,968,000","21,107,000","-17,418,000",,"-3,396,000","-5,302,000","9,648,000","50,527,000","-1,727,000","8,804,000","-24,957,000","27,929,000","-10,015,000","-5,790,000","6,559,000","10,857,000","-1,324,000","-33,646,000","43,218,000","115,789,000","-110,704,000","-8,412,000","14,030,000","-15,796,000","-271,000","-11,098,000","3,340,000","16,409,000","-43,143,000","-2,016,000","15,500,000","22,100,000","-3,600,000","3,100,000","1,800,000","-1,300,000","1,900,000",,,,,"300,000","-600,000",,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"800,970,000","212,860,000","302,977,000","187,407,000","97,726,000","-56,565,000","-40,600,000","-25,661,000","76,364,000","-37,637,000","-155,116,000","-17,359,000","-103,516,000","-76,604,000","68,715,000","196,925,000","106,627,000","-21,159,000","-2,612,000","45,227,000","52,296,000","37,557,000","6,534,000","20,016,000","-8,716,000","135,296,000","-36,662,000","-53,883,000","81,019,000","-82,266,000","-64,059,000","58,323,000","169,399,000","-9,485,000","-31,699,000","61,155,000","54,523,000","14,118,000","-105,566,000","31,864,000","88,993,000","-30,529,000","-123,911,000","25,582,000","137,850,000","73,000","-79,675,000","-17,744,000","48,453,000","27,882,000","32,925,000","46,539,000","21,413,000","-179,583,000","-112,056,000","-491,110,000","-37,106,000","-154,758,000","128,878,000","-6,101,000","76,198,000","-152,625,000","-14,065,000","-114,766,000","198,527,000","-281,769,000","108,866,000","10,041,000","42,473,000","-125,526,000","480,000","-8,504,000","-98,245,000","-114,096,000","283,851,000","-51,295,000","141,307,000","10,124,000","44,836,000","-97,079,000","120,188,000","175,269,000","-359,525,000","-73,138,000","-45,302,000","-134,783,000","-16,753,000","55,305,000","44,758,000","47,919,000","25,200,000","65,000,000","-1,700,000","7,800,000","1,100,000","-5,900,000","-800,000","2,000,000","3,400,000","2,200,000","8,000,000","-2,100,000","14,100,000","-3,300,000","600,000",,,"4,300,000",,,"-800,000",,,,,"0"
				ChangeInPayable,"692,971,000","122,651,000","234,525,000","174,746,000","161,049,000","-32,868,000","-66,657,000","-43,861,000","122,396,000","-45,871,000","-139,304,000","-9,867,000","-87,617,000","-82,192,000","-2,845,000","181,351,000","121,537,000","-40,771,000","6,304,000","17,765,000","66,931,000","6,561,000","39,391,000","16,436,000","-289,000","91,603,000","-12,557,000","-63,933,000","61,321,000","-59,075,000","-55,212,000","57,527,000","151,483,000","2,461,000","-37,135,000","60,026,000","38,302,000","22,728,000","-98,749,000","32,744,000","66,198,000","-22,925,000","-124,429,000","29,139,000","107,883,000","13,901,000","-79,675,000","-17,744,000","48,453,000","27,882,000","32,925,000","46,539,000","21,413,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"692,971,000","122,651,000","234,525,000","174,746,000","161,049,000","-32,868,000","-66,657,000","-43,861,000","122,396,000","-45,871,000","-139,304,000","-9,867,000","-87,617,000","-82,192,000","-2,845,000","181,351,000","121,537,000","-40,771,000","6,304,000","17,765,000","66,931,000","6,561,000","39,391,000","16,436,000","-289,000","91,603,000","-12,557,000","-63,933,000","61,321,000","-59,075,000","-55,212,000","57,527,000","151,483,000","2,461,000","-37,135,000","60,026,000","38,302,000","22,728,000","-98,749,000","32,744,000","66,198,000","-22,925,000","-124,429,000","29,139,000","107,883,000","12,706,000","-78,480,000","-25,537,000","16,947,000","56,777,000","45,614,000","68,414,000","21,795,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"107,999,000","90,209,000","68,452,000","12,661,000","-63,323,000","-23,697,000","26,057,000","18,200,000","-46,032,000","8,234,000","-15,812,000","-7,492,000","-15,899,000","5,588,000","71,560,000","15,574,000","-14,910,000","19,612,000","-8,916,000","27,462,000","-14,635,000","30,996,000","-32,857,000","3,580,000","-8,427,000","43,693,000","-24,105,000","10,050,000","19,698,000","-23,191,000","-8,847,000","796,000","17,916,000","-11,946,000","5,436,000","1,129,000","16,221,000","-8,610,000","-6,817,000","-880,000","22,795,000","-7,604,000","518,000","-3,557,000","29,967,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140,676,000","-232,311,000","29,500,000",,,,,,,,,,,,,,,,"1,000,000",,,,,"-200,000",,,,"100,000",,,"100,000",,,,,"-300,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-14,067,000",,,,,,,,,,"-8,718,000","-12,843,000","-8,823,000","1,931,000","12,213,000","4,738,000","5,294,000","60,562,000","3,035,000","16,563,000","-13,878,000","-3,461,000","46,839,000","100,339,000","-20,770,000",,,,"43,334,000",,,,"25,066,000","34,576,000","-7,664,000","-6,378,000","15,400,000","-500,000","10,800,000","-5,200,000","-5,900,000","5,400,000","-1,800,000","-2,300,000","6,600,000","2,200,000","-1,100,000","-3,200,000","1,600,000","-3,300,000","3,900,000",,,"-300,000",,,"1,800,000",,,,,"1,200,000"
