name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000
MarketCap,"51,703,632,775","57,264,532,367","51,588,011,284","52,132,949,125","51,534,289,340","53,392,597,118","41,922,152,670","33,660,104,883","33,146,309,424","27,744,380,539","46,654,782,855","43,368,419,897","47,204,845,415","40,751,019,743","39,360,672,034","46,478,828,603","44,320,741,310","47,571,533,319","53,204,251,141","55,121,707,921","58,426,821,325","57,115,381,241","59,232,407,622","48,827,944,914","43,764,976,052","48,269,255,596","52,935,955,190","52,561,139,809","62,527,094,869","56,330,285,586","61,225,979,786","60,117,362,181","62,592,303,705","59,389,452,091","60,499,864,987","52,623,689,745","50,107,802,430","41,700,310,944","35,960,161,083","36,605,152,815","32,763,618,836","39,719,438,208","32,977,028,057","29,622,269,016","46,387,747,907","47,238,570,761","43,810,632,587","34,870,674,004","30,978,193,400","35,512,493,010","28,945,775,183","31,169,932,001","24,565,773,992","18,627,711,064","27,664,593,798","39,609,486,056","37,453,468,028","42,750,523,331","44,934,748,372","51,641,764,240","47,900,327,431","46,832,459,505","44,374,622,988","43,075,823,120","38,877,785,601","36,672,099,606","37,119,316,136","37,724,139,197","32,980,997,904","28,665,435,042","29,673,088,839","28,775,820,675","26,889,508,245","26,953,277,061","25,494,457,232","21,322,557,451","21,527,273,435","18,473,344,508","18,935,528,260","15,938,336,657","20,214,098,265","22,296,534,246","22,667,246,712","21,557,883,223","23,044,122,585","22,623,211,434","26,623,866,955","20,086,197,806","16,322,581,840"
EnterpriseValue,"76,023,632,775","86,567,532,367","81,525,011,284","75,780,949,125","78,557,289,340","81,221,597,118","70,331,152,670","61,471,104,883","62,541,309,424","54,742,380,539","72,379,782,855","66,940,419,897","74,069,845,415","65,968,019,743","69,789,672,034","75,357,828,603","75,922,741,310","79,900,533,319","87,359,251,141","94,439,707,921","93,854,821,325","92,415,381,241","107,693,407,622","97,407,944,914","92,822,976,052","93,705,255,596","100,759,955,190","100,082,139,809","112,720,094,869","100,428,285,586","105,901,979,786","105,988,362,181","106,575,303,705","104,237,452,091","102,535,864,987","98,557,689,745","96,354,802,430","82,004,310,944","76,264,161,083","83,045,152,815","73,275,618,836","90,545,438,208","91,603,028,057","88,248,269,016","103,699,747,907","101,836,570,761","94,417,632,587","83,955,674,004","80,063,193,400","81,276,493,010","60,353,775,183","63,792,932,001","61,645,773,992","48,398,711,064","50,601,593,798","40,209,486,056","45,027,468,028","46,635,523,331","49,336,748,372","62,891,764,240","58,849,327,431","54,934,459,505","53,002,622,988","54,074,823,120","49,876,785,601","44,955,099,606","43,099,316,136","43,704,139,197","32,789,997,904","33,274,435,042","34,479,088,839","33,444,820,675","31,874,508,245","32,582,277,061","31,106,457,232","24,588,557,451","24,818,273,435","21,457,344,508","22,198,528,260","16,597,336,657","20,170,098,265","18,806,534,246","19,177,246,712","21,239,883,223","22,888,122,585","22,709,211,434","29,683,866,955","21,507,197,806","17,743,581,840"
PeRatio,"8.246","9.614","10.329","12.421","47.522","10.702","7.647","4.809","3.881","5.045","6.842","7.782","9.701","8.67","8.179","9.457","8.971","10.13",,"472.273",,"83.841","16.531","11.678","8.511","9.615","9.343","7.978","9.104","9.327","11.061","13.669","17.472","18.144","24.398","109.186","21.585","7.3","6.324","4.695","4.422","7.375","6.043","5.428","20.791","15.918","11.257","11.867","15.866",,,,"600.2","7.641","8.42","12.389","11.04","12.076","11.327","14.002","15.243","16.403","15.778","16.525","14.93","12.062","11.836","12.036","10.961","10.209","11.284","10.796","10.607","11.66","13.101","13.047","15.144","17.019","17.114","21.472","41.739","50.806","51.097","14.05","24.219","20.168","44.382","33.208","26.709"
ForwardPeRatio,"8.795","9.804","8.326","8.285","9.166","9.662","7.559","6.285","6.536","5.038","8.347","7.704","9.009","7.837","7.479","8.439","8.757","9.268","10.707","10.071","10.204","9.785","9.588","7.657","7.112","7.138","8.052","7.564","9.017","8.019","8.985","8.764","9.132","8.734","10.132","8.811","8.333","7.22","6.219","5.462","5.12","6.693","6.184","4.845","7.542","7.704","8.85",,,,,"22.624",,,,,"19.194","21.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"5.499","6.126","1.893","1.883","2.35","2.478",,,"3.846","1.679","0.679","0.626","0.826","0.719","0.48","0.541","0.576","0.147","0.171","0.16","0.141","0.141","0.864","0.69","0.641","0.811","0.915",,,"0.365","0.409","0.425","0.443","0.393","0.457","0.383","0.362","1.504","1.152","1.011","0.512","0.649","0.618","0.475","0.754","0.771","0.908",,,,,"5.876",,,,,"1.729","1.974",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.818","0.925","0.829","0.85","0.85","0.817","0.651","0.503","0.476","0.415","0.718","0.7","0.711","0.635","0.622","0.722","0.747","0.794","0.891","0.902","0.991","0.922","0.876","0.722","0.641","0.709","0.76","0.736","0.853","0.788","0.849","0.869","0.925","0.864","0.889","0.764","0.711","0.607","0.526","0.518","0.464","0.604","0.524","0.47","0.797","0.852","0.825","0.668","0.623","0.81","0.705","0.724","0.517","0.351","0.509","0.747","0.732","0.855","0.887","1.038","0.999","1.006","0.961","0.935","0.845","0.799","0.85","0.864","0.811","0.737","0.785","0.758","0.731","0.726","0.709","0.592","0.601","0.58","0.595","0.505","0.675","0.753","0.757","0.66","0.723","0.602","1.107","0.828","0.666"
PbRatio,"0.958","0.849","0.747","0.754","0.782","0.716","0.572","0.445","0.472","0.419","0.682","0.68","0.795","0.767","0.762","0.859","0.774","0.801","0.93","0.789","0.86","0.849","0.754","0.617","0.578","0.71","0.751","0.758","0.848","0.782","0.865","0.864","0.952","0.965","0.993","0.877","0.779","0.645","0.558","0.587","0.559","0.663","0.547","0.491","0.87","0.948","0.901","0.886","0.787","0.992","0.874","0.91","0.9","0.806","1.166","1.423","1.151","1.296","1.277","1.539","1.406","1.386","1.404","1.556","1.405","1.284","1.291","1.312","1.171","1.244","1.3","1.252","1.261","1.21","1.205","1.02","1.044","1.024","1.089","0.933","1.319","1.388","1.411","1.286","1.354","1.38","1.751","1.379","1.121"
EnterprisesValueRevenueRatio,"1.145","5.931","4.254","4.976","4.954","5.751","3.548","3.983","4.436","2.99","4.222","3.584","4.233","4.047","4.456","4.626","3.584","5.397","5.462","5.864","5.442","5.68","8.918","5.496","6.089","5.084","5.912","5.551","6.973","5.368","5.539","5.624","5.835","6.101","5.555","6.033","6.129","4.637","4.4","5.032","3.983","5.689","5.47","4.314","6.047","6.4","7.355","6.805","5.62","6.162","4.891","6.231","7.458","4.738","3.644","3.006","3.283","3.58","3.57","4.817","4.452","4.255","4.111","4.308","4.372","3.88","3.733","3.638","2.995","3.232","3.43","3.329","3.328","3.429","3.192","2.789","2.795","2.561","2.522","2.043","2.438","2.35","2.346","2.665","2.93","2.849","2.591","3.44","2.701"
