name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
OperatingCashFlow,"-18,562,000","-7,004,000","-10,130,000","-398,000","-1,030,000","4,115,000","-1,653,000","7,692,000","8,081,000","-1,079,000","-2,347,000","-711,000","3,756,000","-4,939,000","1,193,000","4,487,000","1,825,000","-4,170,000","3,218,000","-1,122,000","5,061,000","-3,746,000"
	CashFlowFromContinuingOperatingActivities,"-18,562,000","-7,004,000","-10,130,000","-398,000","-1,030,000","4,115,000","-1,653,000","7,692,000","8,081,000","-1,079,000","-2,347,000","-711,000","3,756,000","-4,939,000","1,193,000","4,487,000","1,825,000","-4,170,000","3,218,000","-1,122,000","5,061,000","-3,746,000"
		NetIncomeFromContinuingOperations,"-32,143,000","-8,623,000","-8,750,000","-6,880,000","-7,890,000","-6,149,000","-4,517,000","-2,110,000","-6,830,000","-7,475,000","-10,716,000","-778,000","-155,000","-1,235,000","2,360,000","4,009,000","4,653,000","2,916,000","1,093,000","2,244,000","-287,000","-1,213,000"
		OperatingGainsLosses,"-483,000",,"13,000","0",,,,,,"-1,000","-476,000","-12,000","0","5,000","1,000","12,000","-2,000","13,000","2,000","911,000","0","7,000"
			GainLossOnSaleOfPPE,"-483,000",,,,,,,,,"-1,000","-476,000","-12,000","0","5,000","1,000","0","-2,000","13,000","2,000","0","0","7,000"
		DepreciationAmortizationDepletion,"15,080,000","3,738,000","3,748,000","3,899,000","3,695,000","3,717,000","3,752,000","3,504,000","3,268,000","3,161,000","2,770,000","2,313,000","2,269,000","2,212,000","1,976,000","2,194,000","2,172,000","1,946,000","2,123,000","1,890,000","1,959,000","1,950,000"
			DepreciationAndAmortization,"15,080,000","3,738,000","3,748,000","3,899,000","3,695,000","3,717,000","3,752,000","3,504,000","3,268,000","3,161,000","2,770,000","2,313,000","2,269,000","2,212,000","1,976,000","2,194,000","2,172,000","1,946,000","2,123,000","1,890,000","1,959,000","1,950,000"
				Depreciation,"9,578,000","2,556,000","2,509,000","2,380,000","2,133,000","2,157,000","2,096,000","2,000,000","1,845,000","1,769,000","1,724,000","1,654,000","1,640,000","1,565,000",,,,,,,,
				AmortizationCashFlow,"5,502,000","1,182,000","1,239,000","1,519,000","1,562,000","1,560,000","1,656,000","1,504,000","1,423,000","1,392,000","1,046,000","659,000","629,000","647,000",,,,,,,,
					AmortizationOfIntangibles,"5,502,000","1,182,000","1,239,000","1,519,000","1,562,000","1,560,000","1,656,000","1,504,000","1,423,000","1,392,000","1,046,000","659,000","629,000","647,000",,,,,,,,
